	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
IRF8_21731497_ChIP-ChIP_J774_Mouse	0.0	1.73511525787	1.24620415682	27.0756158609	14.801532056	5.00215845593	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TCF7L2_21901280_ChIP-Seq_H4IIE_Rat	0.0	0.0	0.0	11.2995824324	8.02240575099	1.56825720738	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MYBL2_22936984_ChIP-ChIP_MESC_Mouse	0.0	0.343013126717	0.0	0.389963378626	10.4541197005	7.1672431054	-97.9865059519	-119.375413399	-93.2651692852	-94.5303269032	-100.460755121	-90.3711967572
SOX2_19030024_ChIP-ChIP_MESC_Mouse	0.0	2.39682731797	5.62932513562	15.320087794	2.02798473475	6.69108888054	-40.9353864262	-5.67622877253	-4.80807870447	-5.36735803139	-2.22636430275	-7.67512144623
MYC_22102868_ChIP-Seq_BL_Human	2.43047868036	1.36945380908	0.0	8.1217702741	21.1218457459	8.48606980798	-0.0	-0.0	-3.96800037823	-0.442636275171	-0.0	-0.0
RUNX1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	37.658537658	51.7202759214	44.1478869267	46.5775683774	47.6205350386	57.7091791722	-0.0	-3.53154877217	-8.28353363222	-5.98159347013	-3.28760845683	-2.0245934332
SIN3A_21632747_ChIP-Seq_MESC_Mouse	0.0	5.56758272683	4.98700577004	6.36353934719	1.73311015549	9.49325665017	-29.1065396649	-28.1159153956	-22.2562965634	-20.8192253171	-18.4020420902	-25.0320326861
ELK1_22589737_ChIP-Seq_MCF10A_Human	8.87363758924	9.88583198105	7.09794891073	18.0479005064	10.8239364332	15.6381914541	-0.0	-0.0	-2.06804210815	-1.72877065116	-0.0	-6.16915431776
TP53_20018659_ChIP-ChIP_R1E_Mouse	0.0	0.0	0.0	3.79826605957	0.0	5.99631478538	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
E2F1_17053090_ChIP-ChIP_MCF7_Human	0.0	10.8067234595	30.864016978	21.3725166967	21.2467765439	4.20562267533	-10.0219954459	-9.31480168567	-8.97530413742	-9.68101364796	-7.44123469017	-6.34908687393
POU5F1_18347094_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	2.52482892063	0.0	4.58661396031	-7.82303344555	-7.10597565863	-4.68257562696	-13.3817606547	-8.07720460895	-17.453342493
NR3C1_21868756_ChIP-Seq_MCF10A_Human	0.0	0.0	0.0	2.28702332702	0.0	1.65456166432	-0.0	-0.0	-0.0	-3.1782276619	-0.0	-0.0
TP53_22127205_ChIP-Seq_IMR90_Human	0.0	0.0	14.3078796107	4.14371016267	3.59301883994	7.06869973845	-7.80815884806	-22.4112832834	-13.3167955796	-29.7116642333	-11.3189064296	-36.0486226432
MYC_18358816_ChIP-ChIP_MESC_Mouse	0.0	23.0184571823	30.6114040092	26.256260853	24.2747627257	8.41150901855	-173.159849971	-149.55181285	-159.393694604	-133.034460164	-133.355804458	-140.131391776
SFPI1_20887958_ChIP-Seq_HPC-7_Mouse	0.0	32.2563972424	49.6255303401	39.2143014113	11.1774913091	36.2698550163	-5.01970236457	-24.3473245053	-26.4026404018	-21.6185925188	-20.7116184831	-19.5018270619
YY1_21170310_ChIP-Seq_MESC_Mouse	0.0	3.85525856377	8.57377031145	12.6226335187	0.671081706341	43.1217221595	-0.0	-0.160936228934	-0.0	-0.21924293809	-0.0	-0.0
NANOG_16518401_ChIP-PET_MESC_Mouse	0.0	6.69888678951	5.53531572259	8.55758905288	2.24911503336	26.6003921646	-4.65646938372	-1.53352782641	-5.62112272167	-21.1866148722	-5.33109976894	-8.73956876144
HOXC9_25013753_ChIP-Seq_NEUROBLASTOMA BE2-C_Human	0.530701990438	23.8311876074	14.1354404351	16.7304573014	19.0316719824	13.853887678	-50.3063861618	-48.4876166681	-57.37440305	-59.823871103	-58.2484497926	-43.0962168472
CHD1_19587682_ChIP-ChIP_MESC_Mouse	0.0	0.0	3.92207497027	0.196927532441	4.02260330864	1.03666155407	-15.9598507906	-22.0121197018	-28.5607926827	-26.1188540159	-26.6542944073	-18.6732912269
WDR5_24793694_ChIP-Seq_LNCAP_Human	0.0	0.149449488752	0.500158861004	1.19949591491	0.0	4.03629416833	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
VDR_23401126_ChIP-Seq_LCL-AND-THP1_Human	0.0	0.0	0.0	1.0534205585	0.0	3.71985034102	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_23762244_ChIP-Seq_HIPPOCAMPUS_Rat	22.8371402111	49.0595538904	53.4460002949	30.6391030541	43.5122928968	51.6621014986	-15.0734569476	-27.7824744891	-36.4553142614	-23.3619257217	-31.6363024939	-22.8853791397
EOMES_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	6.88040145134	1.03396581854	13.8771788833	4.32317673867	16.4337813206	9.60922016937	-0.0	-10.0398438719	-2.36055650538	-3.67538465329	-2.97844597645	-4.76411663838
ERG_20887958_ChIP-Seq_HPC-7_Mouse	15.0803328723	23.5224904419	40.2581933674	11.0757048089	39.6096039414	33.2449523596	-28.8112473893	-28.3428782085	-30.6475502936	-34.4598066164	-28.1992089163	-19.936323565
E2F4_17652178_ChIP-ChIP_JURKAT_Human	0.0	5.22131346073	9.66809542223	13.1485346927	4.66326661595	1.70175675688	-327.84514877	-327.018761802	-255.46669414	-320.419867405	-288.016648782	-256.08835333
MYC_20876797_ChIP-ChIP_MEDULLOBLASTOMA_Human	0.0	0.0	0.0	0.0	3.45100228335	0.757670815507	-0.145620966973	-1.48835687056	-0.0	-2.9198869724	-0.799130228805	-0.0
AR_19668381_ChIP-Seq_PC3_Human	0.0	0.0	0.0	4.67164245006	0.0	1.69958968734	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TBP_23326641_ChIP-Seq_C3H10T1-2_Mouse	5.17968130775	43.7858510418	35.870371911	51.7108088858	25.4812036598	24.3174144015	-0.0	-0.0	-0.0	-0.0	-0.0	-1.32440043606
TP53_18474530_ChIP-ChIP_U2OS_Human	0.0	0.0	22.8816289379	4.17945922053	0.0	20.6941452461	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0432094791735
PRDM5_23873026_ChIP-Seq_MEF_Mouse	6.66712657177	0.519467848304	20.321228839	14.8732919578	14.2426383548	3.81661216113	-19.4434016075	-10.4849518853	-4.77710997774	-13.7441351725	-14.5087787235	-16.1893837408
SOX2_21211035_ChIP-Seq_LN229_Gbm	0.0	6.31069283037	0.0	7.16588272589	2.08062545007	9.7191145792	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TCF7_22412390_ChIP-Seq_EML_Mouse	2.86575675631	5.78240815406	0.0	6.894200895	5.64513832847	27.637791525	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
REST_19997604_ChIP-ChIP_NEURONS_Mouse	0.0	0.0	0.289055297304	0.308660017099	3.06131524558	0.0	-7.81181556633	-0.0	-1.78377531302	-5.86223092149	-4.88029013681	-9.41569988596
TP63_23658742_ChIP-Seq_EP156T_Human	0.0	0.0	5.82273127817	1.36158426623	0.0	3.70714871932	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPI1_23547873_ChIP-Seq_NB4_Human	22.3199060376	44.4718158472	59.5159819976	50.5268586076	23.9440822374	49.0495442051	-20.3094679139	-16.7024745481	-9.03064923342	-6.90321954619	-1.40391908285	-13.7266530051
ELK3_25401928_ChIP-Seq_HUVEC_Human	31.3805479861	61.4896519239	47.4127269953	64.1737574889	40.7202014091	53.0760112483	-0.0	-7.55436979413	-18.3128820682	-11.9635084909	-3.07659882042	-14.7758715627
CEBPA_26348894_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	0.0	0.0	1.26315990706	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ETV2_25802403_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	6.80869911182	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TCF4_23295773_ChIP-Seq_U87_Human	0.0	0.0	0.0	0.0	0.0	5.90666146587	-0.661231400474	-0.0	-0.0	-0.0	-0.0	-0.0
MTF2_20144788_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	0.0955662375925	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPI1_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse	0.0	0.0	0.0	0.0	0.849825775381	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CRX_20693478_ChIP-Seq_ADULT RETINA_Mouse	0.0	0.0	0.0	0.0	1.38195592739	0.0	-0.0	-8.06776471124	-2.35461368199	-1.74590780799	-0.0	-0.0
ZNF652_21678463_ChIP-ChIP_ZR75-1_Human	0.0	0.0	0.0	0.0	0.407369048968	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT3_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	14.9068001257	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA3_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	0.0	0.0	0.0	0.0	2.47708832666	0.0	-0.0	-7.12308813735	-3.6665932116	-3.34796140666	-4.39204833356	-0.811639226144
REST_18959480_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0	6.82670563504	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SALL4_18804426_ChIP-ChIP_XEN_Mouse	0.0	0.0	0.0	0.0	3.44388667942	0.0	-10.5277767061	-0.0	-0.0	-0.0	-0.0	-0.184872795189
POU5F1_18555785_ChIP-Seq_MESC_Mouse	0.363976647592	0.0	1.93708286731	0.0	0.0	4.53898559285	-15.8059621627	-8.67091098793	-19.9298999311	-4.2023944391	-1.10093760457	-10.9413249699
CIITA_25753668_ChIP-Seq_RAJI_Human	0.0	4.48141175995	9.48695761506	0.0	3.44084783512	7.40078642249	-0.0	-0.0	-0.0	-4.40893613148	-0.0	-0.0
ELK1_19687146_ChIP-ChIP_Hela_Human	0.0	0.0	2.55304794848	7.56049907842	0.0	0.0	-12.8071553244	-16.2360263356	-25.6560881487	-16.3695023652	-31.0994724281	-30.0501174231
SOX2_18358816_ChIP-ChIP_MESC_Mouse	1.09083555297	0.0	0.0	3.55540489657	3.22571083848	0.0	-10.8382679523	-8.3418689349	-6.87086586504	-1.98391685689	-3.60464151072	-13.9196996373
PADI4_21655091_ChIP-ChIP_MCF7_Human	9.8910381994	23.4785543412	29.8180859144	11.6188716677	32.5842983577	15.8944704505	-11.1925426862	-16.1933503307	-13.2554438384	-10.9908534029	-14.7093500813	-10.57288085
MYC_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	5.48144670547	6.62211806833	0.0	0.0	-110.119624442	-98.6982952655	-71.5457671291	-74.1698092313	-85.6971572047	-72.5766765206
FOXO3_22982991_ChIP-Seq_MACROPHAGES_Mouse	0.0	0.0	1.56106349006	12.6202709245	0.0	0.262502212736	-22.540531286	-22.090735176	-18.7979970545	-20.5367932272	-22.2668364722	-22.7560668329
GABP_19822575_ChIP-Seq_HepG2_Human	0.0	25.1793929363	8.04307285325	30.3335450305	15.6314128135	7.79039278257	-78.2832702005	-85.7052026093	-94.1715829774	-78.6039775328	-96.6578139245	-84.3584390299
PHF8_20622854_ChIP-Seq_HELA_Human	0.0	14.616068416	30.0848163529	8.78163510353	11.182254589	9.62193701562	-53.8237965162	-43.4196429515	-52.3934005433	-34.6883016491	-44.516429333	-53.4657430402
PIAS1_25552417_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	0.949872132214	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ZFP42_18358816_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.866833083622	0.0	0.0	-36.3601134189	-14.9675842832	-9.48411904871	-10.7933968155	-6.01273715528	-3.65705350948
TCF3_18692474_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	3.931634	0.0	0.0	-9.31663556001	-5.18409583769	-6.30192242213	-2.06323455221	-1.7905147095	-3.29417523994
JUN_21703547_ChIP-Seq_K562_Human	0.0	0.0	0.0	1.34306777741	0.0	0.0	-0.0	-0.0	-1.94190569296	-1.5219969152	-1.40545166669	-2.69876203484
LYL1_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	0.0	2.72514418686	0.0	0.0	-0.0	-1.84825766877	-0.0	-0.0	-0.0	-0.0
SALL4_18804426ESC_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.657718017186	0.0	0.0	-6.17899660322	-4.03348205136	-7.77891262553	-1.37579219121	-0.905226107672	-0.843841624938
TCF3_18467660_ChIP-ChIP_MESC_Mouse	0.0	2.78560567692	0.0	0.406392820195	0.0	12.4903458392	-2.05793018121	-0.400776107048	-1.38267073336	-0.0	-0.0	-0.0
PDX1_19855005_ChIP-ChIP_MIN6_Mouse	0.0	10.0481939127	0.0	8.22025614604	14.8316574178	1.30496978596	-10.6712675999	-26.1344213164	-25.4448160238	-26.3131535944	-27.287894769	-22.19867015
TTF2_22483619_ChIP-Seq_HELA_Human	0.0	0.467327448635	17.4449133803	0.0	7.23936440912	1.94765799065	-55.6479127974	-70.0705133398	-46.464139576	-49.4373825376	-54.8863633465	-51.3216293814
RARG_19884340_ChIP-ChIP_MEF_Mouse	6.62263072674	12.9888625964	6.46023972451	13.8188104358	13.424367751	7.38000686717	-0.0	-0.0	-0.0	-0.0	-0.0	-0.392498872695
CEBPB_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse	0.0	3.97118707193	0.0	0.0	9.45163439694	1.47837218142	-0.0	-2.87556113855	-0.0	-0.0	-0.0	-0.0
EGR1_19032775_ChIP-ChIP_M12_Human	2.2950219865	0.724850690183	0.0	1.24940895727	9.50630877253	1.44326118115	0.0	0.0	0.0	0.0	0.0	0.0
KDM5B_21448134_ChIP-Seq_MESC_Mouse	0.0	0.0	9.94431565825	5.24949113951	0.0	0.0	-99.0087169281	-129.806336061	-103.926915027	-105.765440275	-99.2524442611	-105.938830719
RARB_24833708_ChIP-Seq_LIVER_Mouse	7.20657835091	25.7642710682	14.3016799687	16.2179914951	28.3377033908	10.1536896805	-0.0	-0.0	-0.0	-0.0	-0.779923270439	-0.0
MYB_21317192_ChIP-Seq_ERMYB_Mouse	0.0	0.0	12.2977596354	0.0	0.0	4.97492596673	-20.9141504531	-14.2306588484	-5.59249387964	-1.0186187225	-12.4371420922	-8.10394491036
SRF_21415370_ChIP-Seq_HL-1_Mouse	1.62054208811	12.5201748771	18.4930721514	0.0	10.6466398842	12.1007044491	-48.3394832222	-26.6469255222	-33.2280973281	-27.4401587422	-27.9845131335	-15.5059172449
SMAD3_21741376_ChIP-Seq_HESC_Human	3.15038206236	0.0	0.73190716047	0.0	5.14518913361	5.64752991697	-1.01831856719	-0.0	-0.0	-0.0	-0.0	-0.0
FOXA2_19822575_ChIP-Seq_HepG2_Human	28.1323793518	33.2030187062	26.6080229594	28.6794093156	29.6115276014	39.2058535698	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MYC_19030024_ChIP-ChIP_MESC_Mouse	2.85719414397	26.234772811	44.5553620403	22.1896930266	8.08526728691	16.3614389848	-157.309561342	-149.919130444	-153.734499233	-132.732807149	-134.167721405	-144.797114662
SETDB1_19884255_ChIP-Seq_MESC_Mouse	25.3670330036	22.1985568444	7.28766797897	30.6357797183	27.8017473357	35.7359549964	-7.85666601081	-2.80525489271	-7.21039923399	-0.0	-6.21681528174	-4.90224117739
JARID1A_20064375_ChIP-Seq_MESC_Mouse	0.0	34.2818926626	1.28427367991	18.1770922068	11.6456889088	29.0213767864	-60.4404720343	-44.8321158709	-62.7471119512	-41.4171133634	-51.1382209949	-52.4460288539
FOXO1_23066095_ChIP-Seq_LIVER_Mouse	0.988151578309	2.03584162353	0.0	7.13237950289	0.0	2.19122214267	0.0	0.0	0.0	0.0	0.0	0.0
ETS1_20019798_ChIP-Seq_JURKAT_Human	0.0	9.18291203682	7.05133373414	2.14093605048	3.90545552818	6.62614332909	-31.8341807439	-41.4583652549	-75.1669838004	-36.1112934297	-37.1121871497	-24.5989869725
ARNT_22903824_ChIP-Seq_MCF7_Human	4.59280093882	3.21340938378	3.32223228424	0.0	4.90837817129	13.9284957843	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
VDR_20736230_ChIP-Seq_LYMPHOBLASTOID_Human	0.0828018648403	1.60659839505	0.0	6.68772695749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VDR_23849224_ChIP-Seq_CD4+_Human	0.0	41.2533873569	34.6129939891	27.0740579068	9.76563789899	20.4649086518	-61.8178323029	-79.217429641	-67.4290369594	-57.1499466824	-89.1075130518	-53.8705330137
ELF1_20517297_ChIP-Seq_JURKAT_Human	0.0489474233214	13.4989824509	0.0	9.1252690908	14.8565377385	0.82356773954	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
AR_25329375_ChIP-Seq_VCAP_Human	0.249812456402	0.0	0.0	0.0	0.0	1.07545706534	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ZFP281_18757296_ChIP-ChIP_E14_Mouse	18.7230038223	35.9727392423	16.2506554351	23.9614576052	38.3951069722	24.7524167471	-9.19438553883	-0.245518390699	-10.8782242749	-7.11146573153	-7.30351787423	-8.40275087713
HOXB7_26014856_ChIP-Seq_BT474_Human	0.0	0.435579987566	0.0	1.37615745392	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RBPJ_21746931_ChIP-Seq_IB4-LCL_Human	0.0	0.0	4.99379932752	0.0	0.0	1.11212260406	-0.0	-0.0	-3.81575664984	-0.0	-0.0	-0.0
HIF1A_21447827_ChIP-Seq_MCF7_Human	3.25066084188	30.8479925664	16.1832336154	5.63965493169	32.6262053023	12.1077911118	-0.0	-0.0	-0.0	-0.0	-0.543877034616	-0.0
SPI1_23127762_ChIP-Seq_K562_Human	17.2749776932	13.6406449379	29.1251390295	10.1026426055	12.4740842702	30.4931354449	-0.0	-0.0	-0.0	-1.11799432614	-0.0	-0.0
EWS-FLI1_20517297_ChIP-Seq_SK-N-MC_Human	0.0	2.33830140002	9.43619769728	3.98903784069	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DNAJC2_21179169_ChIP-ChIP_NT2_Human	0.0	0.132273339408	1.00356839308	0.0	0.235278603783	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0497108384375
AR_22383394_ChIP-Seq_PROSTATE CANCER_Human	6.52448297326	0.0	27.7335475504	2.73251389446	0.0	13.3654967956	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ATF3_23680149_ChIP-Seq_GBM1-GSC_Human	38.3491638054	46.1007546501	39.3876662425	32.1054830623	52.1975440225	43.9166576853	-16.5268567154	-12.0168798927	-13.3518981369	-11.1472537825	-19.7206594929	-17.8169327353
POU3F1_26484290_ChIP-Seq_ESC_Mouse	1.13955233708	1.04989414143	19.526211505	0.0	4.78172017682	0.0	-0.0	-0.0	-0.0	-0.0	-1.56986693093	-0.0
BCL3_23251550_ChIP-Seq_MUSCLE_Mouse	0.0	7.66352260378	4.31885300506	0.0	10.5227818175	0.0	-19.5893745984	-21.7653028887	-24.8161019802	-7.23849903221	-14.35835529	-9.65017979255
RUNX1_22412390_ChIP-Seq_EML_Mouse	3.17910864524	0.0	1.59271535245	0.0	9.65186056507	0.0	-6.64894695202	-1.63655624426	-0.191451232179	-2.68711382183	-7.06099266484	-0.0
ZIC3_20872845_ChIP-ChIP_MESC_Mouse	0.0	0.541262462816	0.0239632904158	1.05699864166	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
FOXP1_21924763_ChIP-Seq_HESC_Human	17.830324016	31.9413072755	24.4064958538	20.7009424513	30.0735062369	19.8198163924	-13.5732849254	-7.94671899148	-1.04190472983	-3.31047955067	-6.55471656853	-0.260021569301
SOX2_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	1.009793585	0.0	0.0	0.0	-15.0580500924	-0.0	-0.0	-0.0	-0.0	-0.0
TEAD4_22529382_ChIP-Seq_TROPHECTODERM_Mouse	0.0	0.0	5.89922476538	0.0	0.0	0.0	-6.90702450886	-5.502418741	-0.275126768131	-3.00641455026	-3.11640461757	-4.53968666174
BRD4_25478319_ChIP-Seq_HGPS_Human	0.0	0.0	0.466506873668	0.0	0.0	0.0	-4.05996821983	-13.5795687132	-6.41905739396	-11.2697397155	-10.086096454	-23.2665411174
MYC_19079543_ChIP-ChIP_MESC_Mouse	0.992374162308	6.72334904187	11.8075474043	1.80031480669	7.27868870014	0.0	-65.4603841371	-77.984394454	-45.5813194568	-53.7509250805	-58.3970690662	-69.4697030664
TAL1_20887958_ChIP-Seq_HPC-7_Mouse	4.80667846646	9.17856528293	14.4513866907	9.2288796812	10.9768780901	0.0	-21.3547643475	-30.8864843661	-55.3048888772	-26.9095574234	-27.677427309	-31.3636632736
GATA2_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	1.1652311178	7.01061474697	0.0	5.18755561484	7.53455648478	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
YY1_23942234_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	9.89005243073	1.35947439876	8.4841657737	5.84696499942	3.94214528519	13.6428965568	-0.0	-0.0	-0.0	-8.00301107295	-0.0	-0.0
GABP_17652178_ChIP-ChIP_JURKAT_Human	0.0	5.58219863333	0.820746205844	4.10554741793	0.0	3.34334392844	-48.7010985195	-25.0683964312	-58.5119080067	-20.9398694772	-21.0795920536	-19.9104237724
ESRRB_18555785_ChIP-Seq_MESC_Mouse	0.402906136984	1.6302888236	28.346964617	0.0	0.0	0.0	-0.0	-0.52079356254	-1.53737355491	-4.14019969306	-3.00952841664	-13.402900901
TOP2B_26459242_ChIP-Seq_MCF7_Human	1.06113049554	0.61921255477	0.0	0.0	0.0	3.43957313569	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
