	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0002210_abnormal_sex_determination_	0.892393877969	0.0	0.0	0.0	0.0	0.0	-2.6973488407	-8.14813539479	-12.1615319566	-8.79871898607	-10.1689873694	-16.3062014574
MP0002161_abnormal_fertility/fecundity_	0.0	0.0	0.0	0.0	0.0	0.0	-4.18495505341	-8.4107685318	-12.5467844824	-10.8381556305	-8.22173638595	-14.5985377562
MP0001672_abnormal_embryogenesis/_devel_	1.03709246884	0.0	0.151187451152	0.0	0.0	0.0	-7.20092968422	-18.4991389639	-13.6140451071	-16.8970262207	-13.7589557508	-17.3599964365
MP0005380_embryogenesis_phenotype_	1.00582088101	0.0	0.179260573103	0.0	0.0	0.0	-7.2780190258	-18.6767820794	-13.4866852604	-17.0623804954	-13.6289924895	-17.1991375836
MP0003984_embryonic_growth_retardation_	0.383514803836	0.0	0.0	0.0	0.0	0.0	-4.85609477483	-11.5694139702	-9.04732527941	-10.0431360471	-9.26169505744	-8.50720483175
MP0002088_abnormal_embryonic_growth/wei_	1.41110778191	0.0	0.0	0.0	0.0	0.0	-4.63282703668	-11.0810288706	-8.69954371529	-9.57758191347	-8.81555615006	-8.12527704299
MP0002019_abnormal_tumor_incidence_	7.78427370198	8.83752951297	3.51732078097	7.59962330096	1.68284658729	6.91093749384	-15.3072678483	-29.983993435	-23.34190979	-25.2695432549	-26.4230501433	-34.2029476978
MP0001145_abnormal_male_reproductive_	0.0	0.0	0.0959978266752	0.0	0.0	0.0	-5.45252740568	-5.85360147106	-10.7800875707	-9.97009427837	-11.0573056983	-14.156253878
MP0000653_abnormal_sex_gland_	0.0	0.0	0.0394990367382	0.0	0.0	0.0	-3.85643932075	-4.12323430198	-8.0375463534	-7.35206342527	-8.14050280639	-10.98009614
MP0001697_abnormal_embryo_size_	4.85606943236	0.252984366077	1.31538619205	1.50152629792	0.0	0.0	-14.7400905832	-20.4125045807	-22.3849695817	-21.3260754869	-15.4083525365	-19.0843066813
MP0001929_abnormal_gametogenesis_	0.0	0.0	0.0	0.0	0.0	0.0	-8.05731058339	-10.0406163633	-13.7724839036	-12.8671344913	-8.01007286413	-15.045321328
MP0008058_abnormal_DNA_repair_	0.0	0.0	0.0	0.0	0.0	0.0	-14.3717618954	-8.21635941322	-28.4583596668	-23.6856700655	-23.1990225375	-22.2308573004
MP0008057_abnormal_DNA_replication_	0.0	0.0	0.0	0.0	0.0	0.0	-0.213210766886	-1.09558807473	-7.54333882376	-1.79381962693	-9.40084795346	-1.37132599348
MP0003693_abnormal_embryo_hatching_	0.0	0.0	0.0	0.0	0.0	0.0	-8.57544947177	-5.83314853847	-11.5650701468	-12.1754665417	-17.7579892231	-10.5631202658
MP0005384_cellular_phenotype_	2.90287510421	3.29212126096	0.0	10.512944684	5.85608605589	3.32707265058	-3.43688294423	-10.2108962407	-4.95728285344	-7.11860958498	-6.43999752796	-4.46120004549
MP0001730_embryonic_growth_arrest_	0.0	0.0	0.0	0.0	0.0	0.0	-6.61652581935	-10.6097720526	-3.79315198991	-14.012303247	-10.536454737	-7.36556750644
MP0008932_abnormal_embryonic_tissue_	0.0	0.0	0.0	0.0	0.0	0.0	-22.0624057661	-13.5569924325	-24.7437707189	-25.8797683461	-20.9366179109	-24.2153384543
MP0002086_abnormal_extraembryonic_tissu_	2.79472512013	0.0	0.0	0.103158690786	0.0	0.0	-7.74885748645	-6.28038977367	-4.79792576693	-8.73804290808	-4.88681292018	-7.16830945126
MP0002722_abnormal_immune_system_	3.04423989657	1.65844981002	6.26019112268	1.65376385189	7.00271613017	4.93779690083	-11.5288760239	-11.5901291163	-6.2554526575	-8.90227583674	-11.3491059085	-10.1905802669
