	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
SOX17_20123909_ChIP-Seq_XEN_Mouse	0.0	3.66691736446	0.0	7.04426798907	0.0	26.7435085189	-26.690799163	-14.4624220372	-28.7828739152	-26.1570037914	-17.033188145	-26.8150605996
RUNX2_24764292_ChIP-Seq_MC3T3_Mouse	7.4753026933	17.1550150697	6.78624814171	20.5167435931	17.4906064742	17.0859055966	-15.0295348002	-15.7375573608	-8.90918210128	-19.4754739361	-29.828739519	-36.0836333526
ZIC3_20872845_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0	0.0884177600818	2.87600257856	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CEBPD_23245923_ChIP-Seq_MEF_Mouse	0.0	0.0	0.0	0.0	8.16170264865	1.94168264372	-0.0	-1.50166481054	-0.0	-0.0	-0.0	-0.0
RARG_19884340_ChIP-ChIP_MEF_Mouse	0.291347631835	8.10054001028	22.6777438877	11.3586075825	22.1730865969	11.1783774983	-0.0	-0.0	-0.0	-0.0	-0.0	-0.281014975937
E2F1_17053090_ChIP-ChIP_MCF7_Human	0.0	0.0	0.0	0.0	0.0	1.36757097864	-24.0480674205	-7.45576096609	-15.9816942914	-13.8187112656	-12.6277511007	-14.3160216739
TCF7_22412390_ChIP-Seq_EML_Mouse	0.0	0.0	0.0	0.0	0.0	6.6355981801	-0.0	-0.0	-0.0	-0.0	-3.2750973932	-0.0
NANOG_18358816_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	0.0134701571268	-27.7118831022	-34.1265455507	-7.4115790411	-24.5357955564	-19.9700955689	-7.46856833309
RUNX2_22187159_ChIP-Seq_PCA_Human	0.0	0.0	0.0	0.0	0.0	13.1087450607	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RBPJ_21746931_ChIP-Seq_IB4-LCL_Human	0.0	0.0	0.0	0.0	0.0	14.2077761167	-7.38512685207	-0.0	-6.33841109776	-4.2463246927	-0.0	-10.3284850805
PIAS1_25552417_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	0.0	0.0	1.20519645504	-7.33011350877	-0.0	-0.0	-0.0	-0.0	-0.0
NFE2L2_22581777_ChIP-Seq_LYMPHOBLASTOID_Human	0.0	0.0	0.0	0.0	0.0	3.23635260765	-7.13285532707	-2.73344084718	-3.65536158273	-2.90273274884	-5.74036380647	-7.84962581417
PAX3-FKHR_20663909_ChIP-Seq_RHABDOMYOSARCOMA_Human	0.0	0.0	0.0	0.0	0.0	10.4949965896	-6.92471461209	-3.07125008588	-0.0	-0.0	-0.0	-0.0
WDR5_24793694_ChIP-Seq_LNCAP_Human	0.0	0.0	0.0	0.0	0.0	3.82702987927	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
THAP11_20581084_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	1.31392315429	-0.0	-0.0	-0.147436236559	-15.4636775373	-8.41832909786	-2.51374579795
STAT3_23295773_ChIP-Seq_U87_Human	0.0	0.0	0.0	0.0	0.0	15.3267288812	-24.1299177372	-6.95717476726	-0.0	-0.0	-0.0	-0.0
TFAP2A_17053090_ChIP-ChIP_MCF7_Human	0.0	0.0	0.0	0.0	0.0	9.56146595865	-11.8731691371	-15.2870976114	-10.9819250579	-1.03481472043	-0.750129994005	-5.41069834174
TCF4_23295773_ChIP-Seq_U87_Human	0.0	0.0	0.0	0.0	0.0	8.90885173476	-4.50273813668	-0.0	-0.0	-0.0	-0.0	-0.0
FOXO1_25302145_ChIP-Seq_T-LYMPHOCYTE_Mouse	20.1432849004	28.9374219186	17.2999311767	19.9021903618	26.9527842398	53.808065834	-7.82796752141	-0.0	-0.0	-0.0	-0.0	-4.1871565695
NR3C1_21868756_ChIP-Seq_MCF10A_Human	0.0	0.0817217906829	0.0	0.0	0.0	3.36950739471	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
HOXC9_25013753_ChIP-Seq_NEUROBLASTOMA BE2-C_Human	16.1103707015	8.40449567353	32.1776846237	40.1200356915	52.404944901	17.4341987573	-7.08748182616	-10.289636812	-33.80619116	-22.962479353	-17.4271296156	-35.9109563336
PDX1_19855005_ChIP-ChIP_MIN6_Mouse	0.518917446722	0.0	8.56092439116	0.0	3.03284416609	12.4939475793	-0.0	-0.0	-9.14888069559	-16.0360485695	-2.73919202256	-30.3504969052
CTCF_18555785_ChIP-Seq_MESC_Mouse	0.0	0.653522515722	15.1554909699	0.0	5.3035724357	20.099561654	-0.0	-0.0	-0.297551310246	-0.0	-2.60699462245	-0.0
SMAD4_21741376_ChIP-Seq_HESC_Human	3.48634632866	0.0	8.84975473734	6.52040202737	6.03307444026	5.95812498137	-18.1586281636	-5.46625256491	-11.7892684781	-4.20624624277	-7.0325075952	-0.0
WT1_25993318_ChIP-Seq_PODOCYTE_Human	0.0	0.912409965284	0.0	0.0	0.0	7.96478987413	-14.7058800789	-0.0	-0.0	-2.79541613412	-0.0	-0.0
SALL4_18804426ESC_ChIP-ChIP_MESC_Mouse	0.0	0.0	1.32973444634	0.0	5.10663031134	0.845082704706	-0.0	-10.6979459555	-0.0	-0.0	-0.0	-0.0
NKX2-5_21415370_ChIP-Seq_HL-1_Mouse	8.89597185955	0.0	6.06986435696	14.6624137535	7.17119712384	12.4141472314	-5.34507070591	-9.58113326126	-0.908082115125	-0.0	-1.25667427295	-4.42099431394
CDX2_19796622_ChIP-Seq_MESC_Mouse	0.0	0.868075861857	0.0	0.0	0.0	6.65717186421	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CLOCK_20551151_ChIP-Seq_293T_Human	3.777650148	8.69821297879	12.7813205915	28.0119159257	12.1366773574	12.3044422048	-0.0	-1.19257210737	-0.0	-0.0	-0.0	-0.0
HSF1_23293686_ChIP-Seq_STHDH STRIATAL_Mouse	0.0	0.0	0.0	6.12710956381	6.78183879452	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SOX2_18692474_ChIP-Seq_MESC_Mouse	6.76562707587	32.500387014	30.1243759829	29.6723235842	30.6558376887	25.5188455745	-10.4945947982	-17.0391671978	-23.029953465	-24.4813868704	-34.2227566709	-17.3459807939
AUTS2_25519132_ChIP-Seq_293T-REX_Human	0.0	2.02436273523	0.0	0.0	0.0	11.6334363622	-0.0	-0.0	-6.68544205202	-0.0	-3.63012206395	-0.0
NFIB_24661679_ChIP-Seq_E16.5 LUNG_Mouse	0.0	0.0	2.63055507534	3.63060421418	10.5453929524	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TP63_22573176_ChIP-Seq_HFKS_Human	0.317144505193	0.0	12.1133687025	5.55046505414	0.0207729913463	14.8261268395	-0.0	-9.98380799218	-0.0	-0.0	-1.14748092522	-0.0
TCF21_26020271_ChIP-Seq_SMOOTH MUSCLE_Human	2.27252045105	14.7550862729	51.2724295209	36.2526694427	26.46790293	25.7308131775	-11.0081947557	-21.670626512	-0.0	-0.0	-1.14996512037	-0.0
NANOG_16518401_ChIP-PET_MESC_Mouse	0.0	0.383178068899	0.0	6.15036110025	0.0	3.32162723469	-11.2234030332	-5.12947484324	-0.0	-6.16414934301	-8.9061413184	-2.15915721062
EGR1_19032775_ChIP-ChIP_M12_Human	0.0	3.53908556854	0.0	0.0	0.328611406317	12.2636579371	0.0	0.0	0.0	0.0	0.0	0.0
SPI1_22096565_ChIP-ChIP_GC-B_Mouse	0.0	1.20574874861	9.71611547536	19.0036111157	17.9624043618	0.0	-0.0	-7.42781354454	-12.7844305384	-27.4047708952	-20.288359794	-23.9194590952
FOXM1_26100407__CHIP-SEQ_Hek293 flp-in	4.89947239465	0.0	22.6748756286	3.61875517259	3.61945934923	30.2581548618	-3.76254931693	-0.0	-9.94633188	-7.77628781578	-5.48266905973	-6.01798381997
OLIG2_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	9.20079630061	11.4379337669	0.0	0.0	19.955153153	22.8062492465	-5.06924062362	-11.4379337669	-12.9143044514	-6.75310300536	-8.14229062962	-0.0
EST1_17652178_ChIP-ChIP_JURKAT_Human	5.28535649796	0.60468037514	0.0	31.2670723448	3.1916976569	16.3810592269	-6.15859826755	-1.10802500636	-20.2640289827	-8.45944641307	-8.39588825017	-14.2404633081
PPARD_23208498_ChIP-Seq_MDA-MB-231_Human	2.96669250704	4.09880378564	10.3223891699	10.8392405344	40.1079430886	1.44561035881	-0.0	-0.0	-1.93735567549	-0.108550206497	-0.0	-0.441624332145
STAT3_1855785_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	13.8560438975	0.0	-6.51256213459	-3.10758759666	-17.4286692297	-5.72722789319	-12.4560866944	-18.7644929284
SETDB1_19884257_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	3.77701061955	0.0	-0.0	-0.0	-4.34575732443	-2.49241426354	-4.0962327356	-0.0
FOXM1_25889361_ChIP-Seq_OE33 AND U2OS_Human	0.0	0.0	0.0	0.0	2.10738271488	0.0	-40.3520096556	-133.783199948	-187.332401942	-138.959073927	-156.912308875	-256.128963363
BMI1_19503595_ChIP-Seq_MEFC_Mouse	0.0	0.0	0.341127790519	0.0	9.94300249111	0.0	-4.41752903333	-13.925161828	-0.400282115212	-4.14117097285	-1.51203089726	-0.0
GATA1_19941827_ChIP-Seq_MEL_Mouse	6.44039471871	7.15047157613	9.33429894125	1.61714957379	7.79804098314	18.7893477959	-5.07526876897	-0.0	-5.04489239866	-4.96867736442	-8.28094760344	-1.35396746692
ELK1_22589737_ChIP-Seq_MCF10A_Human	2.56495189589	1.365542093	0.0	11.1582687363	11.2935007215	1.11146237573	-4.36195026027	-9.19549950135	-0.0	-0.0	-0.0	-0.870893493112
ZNF217_24962896_ChIP-Seq_MCF7_Human	0.0	8.1992993876	20.359386752	15.2065212881	0.0	21.9863568788	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
IRF8-22096565_A_ChIP-ChIP_GC-B_Human	2.71720771414	0.0	12.461464123	20.7617748822	19.8874858982	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SOX9_24532713_ChIP-Seq_HFSC_Mouse	21.9935197302	0.0	1.15118329788	0.0	19.1249870028	39.3760440967	-0.0	-0.446892281413	-0.0	-0.0	-0.0	-0.0
GATA3_24758297_ChIP-Seq_MCF7_Human	16.1572641356	0.428163522732	39.1517441717	37.1822068866	13.1144859738	30.2229253043	-2.30340505542	-0.0	-0.0	-0.0	-0.0	-1.61762906055
ASH2L_23239880_ChIP-Seq_MESC_Mouse	12.7392459794	16.879164331	1.71755445275	20.5095841679	35.9643853749	12.9439241588	-23.0558777617	-25.4619515007	-33.2775713167	-42.8096024297	-22.3720940226	-27.1405793075
NR1H3_23393188_ChIP-Seq_ATHEROSCLEROTIC-FOAM_Human	5.04509886601	0.781584526866	0.0	0.0	12.1583508384	5.37098482202	-6.76337981293	-15.7559888972	-24.0676902762	-12.108655856	-26.8191032817	-33.0831709002
YY1_22570637_ChIP-Seq_MALME-3M_Human	1.58688778534	0.0	13.5916092403	16.6501273821	16.0849728335	0.172347892434	-0.0	-0.0	-0.0	-0.0	-0.0	-5.77987640724
NCOR1_26117541_ChIP-Seq_K562_Human	10.2274673272	12.5512815727	3.26575727044	21.6951815054	9.48995903611	17.9620965652	-4.24836773675	-16.879225012	-0.0	-0.666390866275	-10.3935675646	-0.0
AR_19668381_ChIP-Seq_PC3_Human	0.0	3.91352308444	0.0	0.0	0.0	9.27528688615	-11.696977118	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_20920259_ChIP-Seq_GC1-SPG_Mouse	10.0451402372	0.0	0.0	8.2222071016	5.34097467665	13.264656683	-18.043103539	-37.8985880641	-35.3300132972	-31.9171330195	-27.2071439562	-31.8240076384
CUX1_19635798_ChIP-ChIP_MULTIPLE HUMAN CANCER  TYPES_Human	23.7479325882	19.1226694223	22.9366097853	47.4089536264	59.7420462859	12.9262055746	-50.1161284317	-19.9677316884	-45.6726078091	-16.9263641412	-22.342011877	-30.5841484454
TCF7L2_21901280_ChIP-Seq_H4IIE_Rat	0.688144635954	0.0	9.32121930797	0.0	1.26577244029	8.55657621842	-1.27595546638	-0.0	-0.0	-0.0	-0.50601766075	-0.0
TAF7L_23326641_ChIP-Seq_C3H10T1-2_Mouse	9.02982506872	23.3304769008	33.7478137754	26.4230602275	41.0171370497	12.9790076223	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
NR3C1_23031785_ChIP-Seq_PC12_Mouse	4.1213669448	7.49337428339	18.780939774	0.0	4.97923471448	25.7898236187	-0.453694570662	-0.0	-0.0	-0.0	-0.0	-0.0
SOX2_16153702_ChIP-ChIP_HESC_Human	7.14253721884	0.0	1.70685860504	1.24901034303	8.03936895285	7.79422900606	-0.0	-0.0	-0.540493985868	-0.0	-0.0	-0.0
PHF8_20622854_ChIP-Seq_HELA_Human	1.76262198828	8.81025095148	2.12903993883	17.7112691347	0.0	13.7586589345	-8.90276946953	-36.5806917163	-36.5193075086	-44.9653181925	-28.9632705798	-66.1590629835
YY1_21170310_ChIP-Seq_MESC_Mouse	0.0	7.53330743421	0.0	0.0	0.0	15.0996989208	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
IRF8_21731497_ChIP-ChIP_J774_Mouse	0.0	4.2819392932	2.64557148752	18.5213004384	7.87880291159	1.03333176816	-8.33582457452	-0.0	-0.0	-0.0	-0.0	-0.0
TCF3_18692474_ChIP-Seq_MESC_Mouse	0.0	1.86040401167	0.0	0.0	7.58737255219	0.0	-0.0	-14.0877007434	-2.79758427596	-8.60271578429	-16.3135048878	-3.27149043407
TFAP2C_20629094_ChIP-Seq_MCF7_Human	1.71514130335	12.0317372683	0.0	5.08946662782	0.596800066285	20.034698463	-9.54109762282	-0.0	-1.97955351198	-0.0	-0.0	-0.0
CREB1_23762244_ChIP-Seq_HIPPOCAMPUS_Rat	43.9038602515	4.01328835227	26.6596173193	32.1797683849	34.4636272483	41.3573432455	-1.18249119583	-23.7149230593	-8.51671247195	-26.634198156	-23.9072283414	-20.980852642
E2F4_21247883_ChIP-Seq_LYMPHOBLASTOID_Human	17.9737230346	0.0	10.3110544094	2.67032805263	8.30844906161	31.3337050798	-52.0739610575	-74.4736524911	-103.47198312	-62.5226186535	-74.9680217788	-95.5414239284
JARID1A_20064375_ChIP-Seq_MESC_Mouse	1.11956876695	0.0	0.0	22.9921379838	7.34038159893	0.0	-24.6284284524	-26.1533921201	-33.619128475	-18.6001447466	-19.9409436062	-29.7910086455
EOMES_21245162_ChIP-Seq_HESC_Human	11.9287894522	0.0	10.6424451022	36.7905001424	17.1751598507	6.72149355295	-5.65572949675	-4.26478034539	-3.4683102811	-0.0	-0.0	-0.0907242333206
AR_22383394_ChIP-Seq_PROSTATE CANCER_Human	0.0	20.9968260209	13.7828324672	31.6236048858	0.0	23.9961676561	-2.37885648861	-0.0	-0.0	-0.0	-0.0	-0.0
STAT3_18555785_ChIP-Seq_MESC_Mouse	3.74197351833	0.0	0.0	0.571171383415	5.08411339508	3.00277662402	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA2_20887958_ChIP-Seq_HPC-7_Mouse	0.0	12.861668432	3.09970324337	1.12363232658	14.0723395167	6.50175539968	-16.9494954442	-0.0	-6.31004527359	-8.34805638723	-3.51842327441	-13.1453911385
TTF2_22483619_ChIP-Seq_HELA_Human	0.98744760169	3.66421811548	0.0	0.0	13.3324407278	0.0	-3.57264063868	-19.8338622352	-40.9362750493	-26.5361021484	-45.9561118902	-35.8173402188
RXRA_24833708_ChIP-Seq_LIVER_Mouse	0.0	0.0	7.58228895716	11.3114820601	3.55782771534	0.0	-0.0	-7.99704942164	-5.86391239522	-0.0	-0.0	-0.0
MECOM_23826213_ChIP-Seq_KASUMI_Mouse	36.5259389132	19.3774491259	9.27491633235	23.193252938	25.14103317	45.4709541648	-2.71462669334	-0.0	-0.0	-0.0	-0.0	-4.73912856965
NFE2L2_20460467_ChIP-Seq_MEF_Mouse	0.0	22.9324512476	8.56620189006	5.86390814762	14.6730228763	14.4394111547	-7.4559254643	-0.0	-0.0	-0.0	-0.0	-0.0
KLF5_25053715_ChIP-Seq_YYC3_Human	0.0	12.4450086091	22.070593611	9.36097337064	6.17147894603	13.5255560345	-2.2332043373	-3.7924411173	-0.0	-0.0	-0.0	-0.0
FOXA2_19822575_ChIP-Seq_HepG2_Human	13.5742238936	17.3063534234	35.4208458136	14.1215294811	9.13092255702	36.1515625379	-35.9543619354	-7.8844331042	-3.86917030595	-0.0	-0.0	-0.0
AHR_22903824_ChIP-Seq_MCF7_Human	0.0	0.0	8.92825868203	0.0	0.0	5.77330516174	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TFEB_21752829_ChIP-Seq_HELA_Human	0.425110030979	14.6096601326	5.85894534665	32.54661569	8.87714262134	5.967275535	-7.68103813681	-0.181498788581	-22.9428575958	-6.70548109333	-0.0	-18.2374547804
NRF2_20460467_ChIP-Seq_MEF_Mouse	0.0	23.1246343726	8.70275859026	5.98647819257	14.5116075458	14.2769658706	-7.33506260948	-0.0	-0.0	-0.0	-0.0	-0.0
LMO2_20887958_ChIP-Seq_HPC-7_Mouse	4.1539779115	4.88177497676	6.97062878656	0.0	0.0	15.9256652929	-3.38122866014	-0.0	-0.0	-0.0	-0.0	-5.33500839556
NUCKS1_24931609_ChIP-Seq_HEPATOCYTES_Mouse	43.0420002459	39.9101625725	31.3835504634	5.27461123001	48.3622716358	68.7818710736	-17.8416896593	-2.34066601912	-18.7000385437	-18.9071192539	-4.84571490471	-23.2996653673
KDM5B_21448134_ChIP-Seq_MESC_Mouse	5.1714988845	0.570940955408	0.0	0.0	0.0	10.7269818088	-25.1288588354	-40.0305823744	-92.4567424259	-78.1329372488	-68.2842497443	-96.6641009721
RARA_24833708_ChIP-Seq_LIVER_Mouse	4.35442058132	0.0	0.664468791135	3.43377033812	10.0995691063	0.0	-0.724020805786	-9.69753914441	-0.0	-0.0	-0.0	-0.0
FOXA1_25552417_ChIP-Seq_VCAP_Human	1.82067993475	11.7856489616	0.0	11.2381887093	0.0	12.9325206438	-1.5465205972	-0.0	-0.0	-7.06063205519	-0.0	-0.0
POU5F1_18347094_ChIP-ChIP_MESC_Mouse	6.8446836128	4.14658053124	0.0	0.0	1.57790193298	15.3833176334	-0.0	-1.28971800698	-2.53966631141	-5.4342392668	-12.7593270225	-3.43410591439
ASXL1_24218140_ChIP-Seq_BMDM_Mouse	2.43619850191	3.5736795196	4.35966185513	15.8376336998	0.0	5.8560539141	-0.0	-8.60198210121	-2.12014455227	-0.282414278184	-0.0	-2.67107997293
BACH1_22875853_ChIP-PCR_HELA AND SCP4_Human	3.14833960595	50.2770041276	33.9693850031	39.6736329993	31.5065684642	24.7810973742	-4.83578389872	-0.0	-12.164775407	-14.7328680664	-4.3704529215	-9.07363126526
TP53_22573176_ChIP-Seq_HFKS_Human	0.237973653821	7.88541187707	7.92830452458	0.0	4.6603182096	7.6752930843	-4.22094095813	-0.0	-0.0	-0.0	-0.0	-2.76532482329
TRIM28_21343339_ChIP-Seq_HEK293_Human	0.0	0.0	0.0	11.122589434	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
NEUROD2_26341353_ChIP-Seq_CORTEX_Mouse	0.0	0.0	0.0	3.13773552962	0.0	0.0	-0.0	-0.0	-0.0	-10.6728619584	-0.0	-0.0
TOP2B_26459242_ChIP-Seq_MCF7_Human	0.0	0.0	0.0	1.18974168882	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SMAD3_21741376_ChIP-Seq_HESC_Human	0.0	0.0	0.0	2.78871097354	0.0	0.0	-15.4927366796	-0.439442688763	-0.0	-0.0	-8.3402640499	-0.0
FOXA1_25329375_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	0.0129219051656	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
STAT3_19079543_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.230641809066	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
EGR1_23403033_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	1.66816199416	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
NANOG_16153702_ChIP-ChIP_HESC_Human	0.0	0.0	0.0	0.489248144425	0.0	0.0	-0.0	-0.0	-5.11700016261	-0.0	-2.27923667411	-5.88354896387
XRN2_22483619_ChIP-Seq_HELA_Human	21.128452889	20.561172479	27.5382539615	38.7713212277	52.9302888716	5.53828303661	-0.0	-10.1192668135	-17.9388426565	-13.0439953996	-25.3285325438	-59.8296635951
SREBP1_19666523_ChIP-Seq_LIVER_Mouse	0.166846095256	0.0	0.0	8.0769404668	0.0	0.0	-6.02874088653	-0.0	-5.76551970271	-0.0634986961912	-2.39151055631	-7.27244336144
CREM_20920259_ChIP-Seq_GC1-SPG_Mouse	11.5980240327	23.9994047323	5.43033862882	17.1019917832	6.59425370569	29.6338936588	-37.5627480739	-36.7375257681	-48.6349993408	-43.704370165	-53.9126682008	-70.4039398585
IRF8_22096565_ChIP-ChIP_GC-B_Mouse	6.37399910579	4.36854519306	9.62498701502	33.5980640539	13.5257732862	0.0	-4.49121825285	-0.0	-4.65657795937	-0.0	-0.0	-0.0
ARNT_22903824_ChIP-Seq_MCF7_Human	0.0	0.0	7.94444391309	0.0	0.0	4.29871800188	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
KLF4_18555785_ChIP-Seq_MESC_Mouse	14.9744872944	0.0	0.0153194186227	9.66184449664	26.1550297874	2.40014188246	-26.263621692	-32.9018845788	-50.8150490711	-42.6976632342	-50.1407519365	-69.630303945
TCF3_18467660_ChIP-ChIP_MESC_Mouse	0.0	5.02745313483	0.0	0.0	1.91328149802	4.20944783717	-0.0	-0.0	-0.0	-0.0	-2.35077736787	-0.0
EP300_20729851_ChIP-Seq_FORBRAIN MIDBRAIN LIMB HEART_Mouse	4.40685612351	0.0	0.0	4.60473462315	0.388841633422	5.22325204827	-6.02131471501	-3.83040555442	-0.299014591886	-6.00572983878	-3.93500402137	-6.96732293106
SMARCA4_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	1.35497470946	26.7953426309	18.5232829784	6.43148294979	17.3023348147	17.2494369566	-10.4749102333	-0.0	-0.0	-0.0	-0.930936366945	-0.0
MYBL2_22936984_ChIP-ChIP_MESC_Mouse	0.0	4.72614010852	0.0	0.0	8.24709888066	0.0	-34.3159111698	-32.5493910092	-74.9650616086	-68.2519038579	-91.9614563917	-85.4521983502
FOXP2_23625967_ChIP-Seq_PFSK-1 AND SK-N-MC_Human	3.08224952504	4.00064378214	25.4838078729	0.0	8.4550458551	12.1501454787	-4.54511656688	-14.638255505	-0.0	-2.17115816363	-0.0	-0.0
AR_20517297_ChIP-Seq_VCAP_Human	0.0	6.12357239665	13.5470746793	15.7457506198	8.67843491554	0.0	-0.172421780735	-4.29064431617	-0.0	-1.75317343796	-0.0	-0.0
NANOG_18692474_ChIP-Seq_MESC_Mouse	0.141561972906	16.2984182907	0.564524977479	6.62254092096	8.00434086265	8.61796076933	-6.73161345066	-22.0721070043	-6.0540773901	-7.68863899059	-19.1687145593	-19.4540343394
FOXM1_26456572_ChIP-Seq_MCF7_Human	5.64847776499	22.244338114	1.39454357056	20.58687032	5.0581514834	19.1452000599	-16.9826462576	-3.15018690376	-19.3244266155	-4.6740416551	-6.18851826007	-7.87714271414
BCL3_23251550_ChIP-Seq_MUSCLE_Mouse	5.56954770994	6.2639627743	0.0	0.829500715823	5.45787062361	9.26975298658	-0.0	-1.73809349255	-29.0663121278	-2.22955693204	-3.9231169926	-31.9405617156
MEF2A_21415370_ChIP-Seq_HL-1_Mouse	12.3525159099	7.66407673696	26.3240871336	13.4221663246	32.8532917625	2.21550376854	-0.0	-0.35637028096	-4.96404900164	-1.14100461828	-2.00651754349	-1.28403070462
ATF3_23680149_ChIP-Seq_GBM1-GSC_Human	53.6443736293	21.4371320471	24.4826971483	43.4676105596	50.8794457527	36.8524838477	-11.7660349898	-25.1905234215	-1.58902064335	-11.7792601604	-31.3714615266	-16.4281276349
