	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
BCL3_23251550_ChIP-Seq_MUSCLE_Mouse	0.0	3.50177505768	7.55078995479	11.7325723192	2.76865057494	19.8084975414	-15.5109777793	-0.0	-23.5317447467	-1.02108784339	-0.0	-0.0
FOXO1_25302145_ChIP-Seq_T-LYMPHOCYTE_Mouse	0.0	6.90475700505	29.5147618787	31.9966630819	0.0	23.2441094741	-8.39033593462	-0.735214041328	-4.4571979326	-17.0485532234	-17.879623196	-29.8541036784
RUNX1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	27.8725125703	33.5800184164	34.3373317239	61.2184077775	36.9497622988	42.5892915438	-16.68600958	-50.2413322678	-38.1861026472	-29.535554599	-39.6385959705	-10.2503736587
E2F4_17652178_ChIP-ChIP_JURKAT_Human	8.33693892007	28.3730069757	20.735488699	18.2873376277	69.1113943625	38.467059747	-6.37176665839	-4.65709161541	-0.0	-0.0	-8.60886702834	-14.2754192545
GFI1B_20887958_ChIP-Seq_HPC-7_Mouse	0.0	18.5857529482	8.41028274689	22.0729983288	10.5439413684	4.69778082511	-5.88388929901	-27.2495313431	-17.3299717996	-16.6431150644	-8.32175031922	-12.7270018031
E2F4_21247883_ChIP-Seq_LYMPHOBLASTOID_Human	35.1728691728	32.4266727969	47.7830946326	36.536778572	57.4610035978	50.4316804348	-37.6037351641	-40.2188544346	-18.1449350273	-10.6500941889	-10.8780510286	-13.5581310725
TP53_23651856_ChIP-Seq_MEF_Mouse	0.164883299171	10.0602693235	13.7790769558	3.14026103045	18.351210654	3.55363953176	-19.3605320514	-13.2264183317	-0.659800962616	-0.0	-0.0	-4.50246495575
TFAP2A_17053090_ChIP-ChIP_MCF7_Human	0.0	1.39241915664	4.3618644224	10.1564015575	0.0	6.61857417275	-7.60078148527	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_23762244_ChIP-Seq_HIPPOCAMPUS_Rat	27.1338602473	56.6898737635	38.0954514828	38.6406211519	47.3070594682	38.1398466027	-0.0	-2.75006300281	-0.0	-0.0	-0.0	-0.731055917297
GATA2_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	0.0	19.6407402274	9.91145767879	9.31377276736	-7.49254172648	-0.158207412942	-29.6485840358	-19.8916362235	-10.7938521919	-2.69089142902
MNX1_26342078_ChIP-Seq_MIN6-4N_Mouse	0.0	0.476068932193	10.9140975199	0.0	8.80993320269	5.83861877984	-0.0	-0.0	-5.49211668594	-0.0	-0.0	-3.60218747576
NKX2-5_21415370_ChIP-Seq_HL-1_Mouse	1.14568058079	2.44395978996	8.24659476435	0.0	9.12090012104	7.26685458305	-7.03532746817	-2.55007854948	-3.58151360033	-0.0	-8.36704395627	-12.0983316992
KDM6A_18722178_ChIP-ChIP_U937 AND SAOS2_Human	1.09596065018	0.540394295665	7.89094187594	38.6708941062	14.7741671162	10.8985460554	-7.68690659216	-3.21780881476	-0.0	-0.0	-0.0	-0.0
NACC1_18358816_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	5.26375045821	7.39410737058	2.01590568563	-0.0	-5.51299530362	-7.0334486966	-0.922966446469	-11.1226439679	-0.0
TP53_18474530_ChIP-ChIP_U2OS_Human	0.0	7.05984645244	18.024394244	0.0	9.92387785828	7.30506504031	-19.6563017477	-0.0	-0.323778709446	-13.8668577809	-4.92804367992	-6.57634712947
POU5F1_18692474_ChIP-Seq_MESC_Mouse	9.98013445266	33.5965708673	29.3241437933	14.6257715951	18.0329799071	24.8234738033	-13.981113524	-17.9009044887	-14.9718575725	-6.11133232831	-16.9126395028	-0.0
JUN_26020271_ChIP-Seq_SMOOTH MUSCLE_Human	0.0	0.0	10.6933014938	6.21785446176	17.8531152294	0.0	-23.3354268722	-39.4364791519	-55.9529679044	-61.5839988034	-41.4222461492	-58.9340355706
ATF3_23680149_ChIP-Seq_GBM1-GSC_Human	10.8346883458	33.718508483	40.8243764066	18.7904346472	31.3707985783	14.0028105542	-42.0841092474	-48.7315216177	-70.5963315045	-83.0080913988	-51.8312636717	-69.3852856051
TP63_23658742_ChIP-Seq_EP156T_Human	1.89688041037	0.0	23.343071787	17.8182466329	0.0	17.0682995397	-19.1776697406	-23.3024776625	-41.4376966115	-33.4105003887	-26.1558787351	-38.0880472669
FOXP2_23625967_ChIP-Seq_PFSK-1 AND SK-N-MC_Human	0.0	0.0	10.2499177266	0.0	5.74852055822	19.4048159436	-8.7299703983	-3.024083734	-0.137240269576	-9.63023479093	-0.0	-0.596345698594
TCF7_22412390_ChIP-Seq_EML_Mouse	0.0	15.074299128	10.4223121632	0.0	7.70600368038	11.7706147982	-4.21211816299	-0.0	-0.0	-3.13767375527	-0.0	-0.0
NANOG_18692474_ChIP-Seq_MESC_Mouse	0.0	7.19961479148	5.26049466044	0.599038728061	4.47798163459	3.11578868438	-4.40913066073	-0.0	-5.41279195854	-13.4754454217	-16.805109182	-5.94467159559
TCFAP2C_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	15.4568915639	33.4605953881	74.6141894148	41.572834592	13.2863142208	41.3715031454	-5.56779026507	-22.9377682541	-35.5829259458	-16.4814315266	-32.0820233675	-38.6749416726
CLOCK_20551151_ChIP-Seq_293T_Human	9.04568235394	13.297389373	27.9596544471	3.93463203502	22.7498767547	28.0033683457	-8.83523531912	-0.0	-0.0	-3.98517195891	-1.93023328353	-0.0
FLI1_20887958_ChIP-Seq_HPC-7_Mouse	0.0	25.6898271723	4.49854264404	6.17832349283	17.4056085627	14.7509203833	-8.1554499366	-0.80698589726	-2.08096703437	-5.35243982651	-0.0	-8.37466756673
POU5F1_18347094_ChIP-ChIP_MESC_Mouse	0.0	2.78028229112	5.80397577085	16.1777632291	0.0	4.3932697338	-0.0	-13.8105902474	-24.7306788481	-27.4199304331	-9.80872621458	-16.1582796626
FOXM1_23109430_ChIP-Seq_U2OS_Human	0.290574647838	0.0	0.0	8.81528226653	62.4210501885	29.8620085569	-6.61668893202	-0.0	-0.0	-0.0	-0.0	-0.0
DCP1A_22483619_ChIP-Seq_HELA_Human	6.04070904009	18.434317681	2.22391444316	37.9829728334	11.622810035	27.4661594175	-0.0	-7.55263339331	-0.0	-0.0	-0.0	-0.0
ESR1_22446102_ChIP-Seq_UTERI_Mouse	0.0	0.0	13.6049458166	3.37768609226	6.01269669068	1.05353436008	-0.0	-0.0	-0.0	-1.05583371516	-0.0	-0.0
SRF_21415370_ChIP-Seq_HL-1_Mouse	0.659278585238	0.0	3.71060418776	23.0659745395	0.0	17.1470174056	-0.0	-5.82351077956	-0.0	-0.0	-4.18945526808	-0.0
CNOT3_19339689_ChIP-ChIP_MESC_Mouse	5.39589097885	12.5810440608	12.9366521204	1.6814588457	18.6735507895	14.7832084192	-0.0	-4.23972783396	-0.0	-0.0	-0.0	-0.0
TEAD4_22529382_ChIP-Seq_TROPHECTODERM_Mouse	0.0	0.276708567284	0.0	14.474181877	0.0	17.2830549869	-1.95513297905	-0.0	-0.0	-0.0	-0.0	-0.0
AR_19668381_ChIP-Seq_PC3_Human	0.0	0.0	0.0	10.1188539559	0.0	8.9859882644	-4.66185198307	-1.53422811487	-7.04478718121	-0.0	-0.0	-0.0
MEIS1_26253404_ChIP-Seq_OPTIC CUPS_Mouse	0.0	0.0	0.0	2.31889247895	2.38083649907	0.0	-0.0	-0.0	-0.0	-6.95622000411	-7.97612468139	-11.9653537112
IRF1_21803131_ChIP-Seq_MONOCYTES_Human	0.0	0.0	0.0	3.84336169928	3.99256050075	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
EP300_20729851_ChIP-Seq_FORBRAIN MIDBRAIN LIMB HEART_Mouse	0.0	1.67170631884	0.0	7.83646993649	12.082300015	0.0	-4.32882762073	-0.0	-24.0112191839	-23.7516102596	-36.0157995179	-17.4295637983
GATA4_21415370_ChIP-Seq_HL-1_Mouse	3.37225392039	0.0	51.1011908738	41.8591155496	4.43401667845	11.3241154024	-1.06698879601	-4.58575941242	-0.0	-0.0	-2.85456291444	-0.0
SOX9_24532713_ChIP-Seq_HFSC_Mouse	12.498316898	12.8099883	28.329368613	27.4622908302	6.19237159696	41.5693874577	-5.29080085918	-11.0486283168	-16.9726661972	-6.43763793629	-2.20371797004	-0.0
RUNX1_22412390_ChIP-Seq_EML_Mouse	0.0	0.0	0.642149711096	2.41308461466	5.83051188592	20.8022167408	-5.76858540495	-3.10957406508	-0.0	-16.8811036095	-13.0772990134	-22.664265375
LMO2_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	0.0	15.6239447473	8.88358145929	0.414950928578	-0.0	-0.0	-2.64025980012	-8.37328124833	-4.38045850454	-0.0
KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	0.0	0.0	0.0	5.99413571353	0.0	3.69317949862	-0.0	-2.68105590145	-2.036085002	-0.0	-1.1473069224	-0.0
TCFCP2L1_18555785_ChIP-Seq_MESC_Mouse	0.0	8.40164516692	49.5928117466	6.27854525921	1.37450848988	24.1540363108	-8.20382503889	-10.5656447687	-12.1446221989	-16.796254326	-0.0	-3.4762176392
SMAD1_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	1.09327816905	0.0	0.645492603899	-0.0	-0.0	-0.0	-3.78093672327	-9.96207111328	-0.0
JUN_21703547_ChIP-Seq_K562_Human	0.0	0.0	3.88781172413	14.5408017784	1.51727226871	1.50042561345	-18.4319676748	-18.0009228043	-5.13514884849	-14.6759488613	-0.345482030596	-18.4515908003
RARG_19884340_ChIP-ChIP_MEF_Mouse	0.0	0.649508759048	0.0	0.0	0.862238753499	2.16373638603	-8.06814160585	-0.0	-0.296335933842	-11.6402210292	-0.0	-0.00772414852252
POU3F2_20337985_ChIP-ChIP_501MEL_Human	0.0	1.62172116902	0.0	8.49606530733	0.0	3.81780800449	-0.0	-0.0	-2.38454174251	-0.0	-0.0	-7.84634237786
FOXM1_26100407__CHIP-SEQ_Hek293 flp-in	10.6294915011	8.15269171796	47.8712615105	9.17360004695	23.0814348705	23.0448601708	-0.0	-1.70486933328	-0.0	-0.0	-0.0	-0.0
NCOR1_26117541_ChIP-Seq_K562_Human	0.0225535060017	4.78226723674	11.7390768478	14.0125189294	0.0	0.0	-11.8089769683	-14.5105254695	-27.7563962527	-32.7543480052	-37.6270782771	-19.3305071295
NANOG_16153702_ChIP-ChIP_HESC_Human	0.0	2.01194482229	0.0	2.00413823925	5.18404548571	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
FOXA2_19822575_ChIP-Seq_HepG2_Human	10.4423920715	6.43991386685	22.8655613105	38.3627911482	4.47710539833	23.3583750423	-17.1797148706	-13.0791801111	-29.4508369731	-35.4878626983	-46.8429048609	-26.524289175
STAT3_1855785_ChIP-Seq_MESC_Mouse	0.0	0.0	7.56100816003	0.0	0.0	13.9710801206	-4.21742700536	-29.3701982446	-8.3756987995	-19.3973576637	-17.8563987469	-40.4326115003
WT1_19549856_ChIP-ChIP_Wilms tumor-derived CCG99_11	0.0	0.0	0.0	3.54726896229	9.8877801403	0.0	-10.3528027911	-0.0	-0.0	-0.0	-0.552828918835	-0.790721063651
SCL_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.0	0.0	14.3402325509	0.0	29.574114087	0.0	-13.2971605083	-1.66915822979	-16.6301154311	-15.2633876948	-12.9125611449	-0.0
SPI1_23127762_ChIP-Seq_K562_Human	0.0	8.3405037335	0.0	0.0	17.4398723131	6.11716638101	-0.0	-0.0	-0.0827998467475	-0.0	-24.149150865	-0.0
PBX1_22567123_ChIP-ChIP_OVCAR3_Human	0.0	0.0	4.61311245889	0.205880596862	0.0	11.6266044656	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ELF1_20517297_ChIP-Seq_JURKAT_Human	0.0	0.0	3.99315813885	0.0	0.0	2.65448935873	-0.0	-0.483191186029	-0.0	-0.0	-0.0	-0.0
EP300_21415370_ChIP-Seq_HL-1_Mouse	0.0	0.0	0.0	0.588069042356	6.6931743493	1.21602260318	-0.0	-0.0	-0.0	-0.0	-0.0	-1.90115262103
AR_20517297_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	1.73689645898	0.0	0.557380778578	-5.12018151448	-0.0	-0.0	-0.0	-0.0	-0.0
SOX9_25088423_ChIP-ChIP_EMBRYONIC GONADS_Mouse	0.0	0.757130577659	12.4980511213	0.0	7.18384834818	0.0	-7.41944672944	-0.0	-5.50342583618	-21.3399534738	-0.0	-15.7044051063
FOXM1_25889361_ChIP-Seq_OE33 AND U2OS_Human	17.3258576993	1.66163504321	10.6844089611	28.5383652529	55.0093217477	31.4195116825	-21.7100053793	-20.1930143491	-0.0	-3.8889656291	-1.90484826979	-0.0
GATA2_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.0	0.0	2.74051556883	2.06871051427	18.3775668143	0.0	-0.0	-3.16151232729	-25.4923288425	-0.8209826095	-0.0	-0.0
RUNX1_20887958_ChIP-Seq_HPC-7_Mouse	0.0908382959337	0.0	0.0	0.461057589858	18.657941984	4.12537746763	-0.344773215906	-0.0	-4.60276545087	-3.71530557428	-13.7191528272	-0.0
NUCKS1_24931609_ChIP-Seq_HEPATOCYTES_Mouse	25.323978065	30.8552090688	92.9028719726	31.0384414377	25.0844693142	49.3192187585	-43.1521711072	-34.5958670222	-10.589573159	-23.7207736289	-48.1963441902	-24.9181303973
NANOG_18358816_ChIP-ChIP_MESC_Mouse	0.0	0.0	1.36940324415	2.45187226303	30.0640843577	2.45142282117	-0.0	-0.0	-0.109660201402	-12.4012162761	-4.57203112407	-0.0
AR_21909140_ChIP-Seq_LNCAP _Human	1.63525627508	4.58326709285	2.22710985008	3.08673164487	1.26589757103	5.6209818379	-0.0	-0.0	-0.0	-1.56230676097	-0.0	-0.0
ZNF217_24962896_ChIP-Seq_MCF7_Human	3.76745981566	0.0	6.35390253461	12.280865897	45.443825788	2.80734715659	-24.415720881	-16.1465530296	-35.4513211525	-14.9545354841	-44.1396515463	-31.1115889784
CDX2_19796622_ChIP-Seq_MESC_Mouse	0.0	0.0	17.7773428895	9.1259844785	0.0	0.0	-0.0	-0.0	-0.0	-2.73162058507	-0.0	-0.0
EWS-ERG_20517297_ChIP-Seq_CADO-ES1_Human	0.0	0.0	1.51855004028	0.0	6.17718110864	0.0	-0.0	-0.0	-0.0	-1.92730654652	-0.0	-0.0
SOX2_20726797_ChIP-Seq_SW620_Human	19.5755015032	2.42105009252	26.8138482039	24.3317214948	60.9685120055	22.8636048996	-55.5905136653	-47.1679506154	-55.0984617924	-62.1175983398	-27.7451295354	-42.1748171886
HOXD13_18407260_ChIP-ChIP_invivo in developing limbs_Mouse	0.0	0.0	0.0	1.42145535501	8.16577773904	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
VDR_24763502_ChIP-Seq_THP-1_Human	0.0	0.396293495465	0.0	0.0	15.7741216215	2.52296499592	-4.86142423452	-9.30444222803	-2.65610929686	-1.91881068834	-3.22927956922	-0.0
BACH1_22875853_ChIP-PCR_HELA AND SCP4_Human	4.92195376356	0.0	0.0	20.2282976484	32.7882730024	4.34841153405	-4.38015730339	-8.16954711616	-0.117740138408	-3.61401036626	-13.6517568704	-0.0
JUND_26020271_ChIP-Seq_SMOOTH MUSCLE_Human	0.0	0.0	0.78476589299	2.65450838719	20.8606782804	0.0	-27.7618349809	-39.2525723119	-62.1088112554	-58.5086956061	-41.9363703851	-56.3943897495
NANOG_18555785_ChIP-Seq_MESC_Mouse	0.0	1.63650878215	8.74940259759	0.0	3.30771110344	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
FOXO1_23066095_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	6.99728311217	1.29627554946	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ESR2_21235772_ChIP-Seq_MCF-7_Human	0.0	0.0	2.63012681641	0.0	17.3110413151	0.266860872018	-8.85788518802	-4.51141453726	-39.4787964275	-7.88328111981	-16.1713831551	-16.808355765
GATA1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	7.92481938731	0.0	9.09131272245	7.19751334918	13.8039052033	19.4948735923	-21.3339175375	-9.41259383652	-36.0747215568	-9.91968568001	-38.8981077589	-26.8848225458
DNAJC2_21179169_ChIP-ChIP_NT2_Human	0.351666610669	0.0	5.39936438623	25.4460999376	0.0	1.06881233552	-1.57325491398	-8.89542185887	-0.0	-0.0	-1.9444525456	-0.0
TCF3_18467660_ChIP-ChIP_MESC_Mouse	0.0	0.0	1.53315077053	7.06864782273	0.0	0.0	-0.776304874426	-6.08243588842	-0.0	-0.0	-1.81213361411	-6.60513255621
RNF2_16625203_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	5.40011027397	0.0	0.87990264022	-3.20936494307	-28.8607998978	-3.8979541302	-14.1584525621	-6.32496796177	-4.62518167821
ASXL1_24218140_ChIP-Seq_BMDM_Mouse	3.6795351312	5.97830401586	17.3774260498	12.2475131226	0.0	6.21100913149	-0.0	-25.1955033071	-0.0	-0.0	-3.89076155393	-0.0
YY1_22570637_ChIP-Seq_MALME-3M_Human	0.0	2.16017478815	0.0	0.707564063805	0.0	4.67683610961	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SREBP2_21459322_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.304234863004	0.0	12.8346269857	0.864707392475	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CREM_20920259_ChIP-Seq_GC1-SPG_Mouse	43.8782346897	48.9037498477	48.5239443658	40.6175797164	45.3254336589	60.4657572194	-12.03302686	-33.8969251645	-16.1358001361	-0.0	-21.2857847057	-11.0924752812
FOXA1_25552417_ChIP-Seq_VCAP_Human	0.0	0.0	14.493035256	0.0705526171257	4.17855245188	0.0	-0.0	-1.56305002492	-0.0	-2.25497929922	-6.55549803904	-18.0317315604
SPI1_20517297_ChIP-Seq_HL60_Human	0.0	0.0	5.87840718323	0.0	1.67633982956	0.0	-0.0	-42.3921071998	-0.0	-0.0	-0.0	-0.0
PPARG_19300518_ChIP-PET_3T3-L1 preadipocyte _Mouse	0.0	0.0	0.396180921295	0.0	6.00644018288	0.0	-2.88626778246	-0.0	-0.0	-0.265040779532	-0.0	-0.0
NFIB_24661679_ChIP-Seq_E16.5 LUNG_Mouse	0.0	0.0	0.319173293377	0.0	0.0	7.59906917875	-0.0	-0.0	-9.15780302279	-3.92755010371	-0.0	-3.45062351056
TP53_20018659_ChIP-ChIP_R1E_Mouse	1.63071813687	0.0	12.8171439803	0.0	11.5876453417	0.0	-5.74088495386	-5.58986244995	-10.1169844867	-0.0	-10.4688366104	-0.0
DACH1_20351289_ChIP-Seq_MDA-MB-231_Human	10.883096345	37.2590264687	25.420842542	14.450351368	23.9071917112	11.601084197	-31.4771204307	-20.7044759752	-2.68611671604	-2.63769194123	-7.86103230518	-9.36473419734
SOX2_18555785_ChIP-Seq_MESC_Mouse	0.0	0.335399868741	0.0	0.0	0.0	10.0704150948	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SETDB1_19884257_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	0.896381065455	-3.58624405976	-0.0	-0.0	-0.0	-0.0	-0.0
OLIG2_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	0.0	0.0	0.0	0.0	0.0	4.89566994841	-1.70478274456	-0.0	-7.48479093744	-12.4246179434	-6.35734446609	-22.9875896041
HIF1A_21447827_ChIP-Seq_MCF7_Human	0.0	0.0	0.0	0.0	0.0	1.67746692979	-0.562406568704	-0.0	-0.0	-0.0	-0.0	-0.0
TBX5_21415370_ChIP-Seq_HL-1_Mouse	4.07379732972	27.7803848453	6.26718474111	4.57263223454	7.14665473311	32.7827095055	-23.7448743605	-29.6234676428	-11.1411206179	-11.8224315863	-36.5588128389	-15.1761002906
VDR_24787735_ChIP-Seq_THP-1_Human	0.0	0.0	0.0	0.0	10.4482074437	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RNF2_18974828_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	7.65228742354	0.0	-0.0	-13.7036240208	-0.0	-0.0	-0.0	-0.0
HCFC1_20581084_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.927581495695	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
YAP1_20516196_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	20.4213590106	0.0	-0.0	-0.0	-8.57652364184	-4.85523724846	-30.5622932579	-4.99532067773
EZH2_18974828_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	7.78633682356	0.0	-0.0	-13.5444559735	-0.0	-0.0	-0.0	-0.0
JARID2_20075857_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	1.52428789562	0.0	-0.0	-15.6746906244	-0.0	-0.0	-0.0	-0.0
TBX3_20139965_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	15.6308798428	0.0	-1.15619958943	-0.0	-0.0962845519973	-1.10354502234	-4.05726623163	-0.0
TET1_21490601_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	6.11638909302	0.0	-6.34335948481	-15.8466790855	-2.25435489222	-23.4074508145	-4.47743226781	-20.3069309265
NEUROD2_26341353_ChIP-Seq_CORTEX_Mouse	0.0	0.0	0.0	0.420977174892	0.0	0.0	-0.0	-1.4116070601	-0.0	-0.258356941667	-0.0	-0.0
REST_19997604_ChIP-ChIP_NEURONS_Mouse	0.0	0.0	0.0	3.9488897487	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
IRF1_19129219_ChIP-ChIP_H3396 _Human	0.0	0.0	0.0	0.795107038894	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RUNX1_17652178_ChIP-ChIP_JURKAT_Human	0.0	0.0	0.0	0.369881132676	0.0	0.0	-2.05778776099	-13.9365563525	-0.0	-0.0	-9.38356516985	-1.92934054205
POU5F1_16153702_ChIP-ChIP_HESC_Human	0.0	0.0	0.0	0.219579017261	0.0	0.0	-0.0	-2.83486596556	-0.0	-0.0	-0.0	-0.0
ETV2_25802403_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	4.01135708195	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
LYL1_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	0.0	0.560660200389	0.0	0.0	-0.0	-0.0	-3.81544991999	-0.0	-0.0	-0.0
PAX6_23342162_ChIP-ChIP_BETA-FORBRAIN-LENS_Mouse	0.0	0.0	0.0	3.14765103718	0.0	0.0	-3.19655028434	-0.0	-0.0	-0.0	-0.0	-0.0
NANOG_16518401_ChIP-PET_MESC_Mouse	1.35572156765	0.0	5.87530510799	0.0	0.0	9.52755112891	-7.47042976265	-9.00257315335	-9.60174332529	-22.8862772028	-18.3364140294	-15.9587748744
RAD21_21589869_ChIP-Seq_MESC_Mouse	0.0	0.0	5.76372761926	0.0	0.887126852466	0.0	-0.0	-10.3855987147	-0.0	-1.15306894547	-0.0	-0.876187535203
STAT4_19710469_ChIP-ChIP_TH1  _Mouse	0.0	0.0	15.373748397	2.42224978026	0.0	0.00110082971878	-14.0717460437	-24.3581599786	-4.79138247243	-5.56560871848	-3.76867375661	-44.0107729476
KDM5B_21448134_ChIP-Seq_MESC_Mouse	21.067113901	23.8384335946	13.2148405229	39.6885883743	18.6108965106	34.1471974145	-2.29498850475	-5.31308738034	-18.8850578959	-0.0	-0.0	-0.0
CREB1_15753290_ChIP-ChIP_HEK293T_Human	0.0	75.8635606223	3.94459155079	12.6527461798	54.6179176762	7.54900806313	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MEIS1_20887958_ChIP-Seq_HPC-7_Mouse	9.94427091811	9.00553449063	2.74484706793	8.63824748485	31.1146736911	16.8768474213	-0.0	-0.0	-4.38935805499	-0.0	-0.0	-0.0
E2F1_21310950_ChIP-Seq_MCF7_Human	6.71613955912	21.5700433383	12.765358632	28.2317421279	8.16330012224	2.0209283194	-8.22877196452	-14.7004751193	-33.8756473442	-0.0	-0.0	-0.0
MEF2A_21415370_ChIP-Seq_HL-1_Mouse	0.0	0.0	17.8373021215	0.0	0.0	1.1512271396	-6.43732867855	-1.93144124782	-0.0	-0.0	-0.0	-0.0
NFE2L2_22581777_ChIP-Seq_LYMPHOBLASTOID_Human	3.4950594576	14.1901909293	0.0	25.1677280137	5.05790256625	3.81085482333	-0.0	-0.0	-0.0649276661455	-0.0	-0.0	-0.0
STAT6_20620947_ChIP-Seq_CD4 POS T_Human	0.0	2.0938167968	2.74140369156	0.0	0.0	0.476011007229	-0.0	-0.0	-1.51858998946	-0.0	-1.13946933943	-13.1024516657
SOX2_19030024_ChIP-ChIP_MESC_Mouse	0.0	10.2510025711	0.0	4.34508018565	0.0	4.68277576116	-3.76307299842	-1.85226121126	-0.0	-0.0	-12.119634593	-0.0
RARA_24833708_ChIP-Seq_LIVER_Mouse	0.0	0.0	14.9216552402	0.0	0.0	0.0	-0.0	-0.0	-12.45331935	-0.0	-11.4245210396	-0.0
