	0.04	0.12	0.37	1.11	3.33	10.0
CDCA8				-0.0139747705412	-0.0170773284852	-0.0229707388058
CDCP1		-0.0173089788559				
CDH2	-0.0151230795869		-0.0196002729568			
CDK1			-0.0147672146867	-0.0157873515008	-0.015920523029	-0.0300359621333
CDK4						-0.0153035862808
CDK6	-0.0199424536381		-0.0192375075321	-0.0139660408381		
CDKN3	-0.0144966741325	-0.0137701537235	-0.0195225326576	-0.0191850717377	-0.0193422873434	-0.0249015091964
CEACAM6						-0.0154269248564
CEBPA	-0.0157685330767			-0.0140422158518		
CENPA						-0.0151730869162
CENPM						-0.0158796952392
CENPN	-0.013517448103		-0.0178976619498		-0.015861530899	-0.0186564747546
CEP55	-0.0150523407345	-0.0290399419247	-0.0313050834434	-0.0254013888735	-0.0276312609148	-0.027922293229
CERK				-0.0140720517547		
CHAF1B						-0.0160223977749
CHEK2	-0.0166360816806	-0.0206197994287	-0.015459963108		-0.0164947950956	-0.0154470685375
CHGB				-0.0168155624896		
CHKA				-0.0154869304222		
CHMP6	-0.0196013416689	-0.0167457672941	-0.0175915930628			
CHST11	-0.0163199754					
CHST2					-0.0145742792478	
CIDEC		-0.0138296247445				
CISH	-0.0137710793332					
CKS1B		-0.0146666037399				-0.0276604027955
CKS2	-0.0150385741776		-0.0153317647271			-0.0286613949018
CLASRP		-0.0142018770696			-0.0166986483396	
CLEC10A	-0.0151994233145	-0.0164645931722				
CLGN		-0.026319283706		-0.0177828923549		
CLIC1		-0.0148010185857				
CNDP2	-0.0193872607912					
CNN1		-0.0141317287613				
CNN2				-0.014096271971		
CNN3			-0.0185041272295	-0.0170034530446	-0.0151368463286	
COCH		-0.0215548681026				
COL4A1	-0.0185964818592	-0.0168184594103	-0.0217361048582	-0.0236772941806	-0.025748395103	
COL4A2	-0.0147342209956		-0.0189053435768	-0.0190510595692	-0.0153207403763	
COL4A5			-0.0145536486451		-0.0179540519342	
COL9A2		-0.0181126355652				
COL9A3	-0.018499493973					
CORO1C			-0.0239241322247			-0.0150416448277
COTL1	-0.0221378501374	-0.0196050047856	-0.0193652360389	-0.0225509339296	-0.0190337551734	-0.0312011802016
CPA3	-0.0142296394722					
CPS1		-0.0140701120657				
CRIM1				-0.0172535849118		
CRLF1	-0.0161452587948					
CRLF3						-0.0154442298924
CSK				-0.0137032370485		
CSRP1		-0.0250103954632				
CSRP2			-0.0148825164698	-0.0185595872934		
CTGF					-0.0179897592285	
CTNNAL1	-0.0280822243827		-0.0193587291972	-0.0322862904977	-0.0294722232213	-0.0209528253077
CTSL2			-0.0141753322649	-0.0218750294211		
CTSW	-0.0200397433731					
CUL1		-0.0137346050579		-0.0146495022302		
CXCL1					-0.0148924810028	-0.0224902387429
CXCL13				-0.0157406048359		
CXCL3				-0.0189781431551		
CXCL9	-0.0140071064806	-0.01505942251				-0.0254040282755
CYCS			-0.0192544167981			-0.0178590731452
CYP27B1						-0.0213492214685
CYR61		-0.0188527765562	-0.0333119547344	-0.0222360038645	-0.027874700819	-0.024046718852
DBF4	-0.0136153024232	-0.0158919170812	-0.0206326016621	-0.018035226304	-0.0248078235244	-0.0201369896133
DCBLD2			-0.0176509047349	-0.0164479844933		-0.0156164746934
DCK					-0.0162913487186	-0.0145809356728
DDAH1	-0.0208725247907		-0.0259764786658	-0.0257327816086	-0.0264236777731	
DDX10		-0.0163794494033				
DDX39A		-0.0140961169608	-0.0189379994967		-0.0158502025547	-0.0179026880172
DDX56				-0.0139955446499		
DEFA5					-0.0147301198826	
DEGS1			-0.0191690527631			
DEPDC1			-0.0154054822957			-0.0184598720944
DFNA5	-0.0141967421617					
DGKZ	-0.014547329308					
DHRS2	-0.0239361270354	-0.0135981019015			-0.0178186848811	
DHTKD1				-0.0137865163848		
DKK1	-0.0262810219694	-0.0150839395614	-0.0264139228014		-0.0320629314171	-0.0259433702749
DLEU2					-0.0143537016318	
DLGAP5			-0.0207904742633	-0.017595036171	-0.0200342894337	-0.0241386631494
DNAJA3						-0.018672538406
DNAJC9					-0.0157019845223	-0.0148584710149
DNMBP		-0.0163112611804				
DOCK4					-0.0167889939418	
DONSON	-0.0147694135646	-0.0198607232815	-0.0229979720449	-0.0233762047811	-0.022251889476	-0.021426888536
DPYSL2		-0.0134618873099				-0.0168052279001
DRAM1	-0.0206318698224					
DRAP1	-0.0140195468085	-0.0132515701883	-0.0171913861912	-0.0166662033411	-0.0170469499022	
DSE	-0.0161440442062		-0.0178387518139	-0.0183344619574		
DTL	-0.0191222312874	-0.0265193337769	-0.0354783862262	-0.0261778379877	-0.0313561506458	-0.031660711259
DUSP14	-0.0157870472295	-0.0149187821092		-0.0188510586983		
DUSP2	-0.0163806870422					
DUSP4						-0.0234915091192
DUSP5		-0.0149722833412				-0.0181961820408
DUSP6						-0.0199486171726
DYRK3					-0.0141887757678	
ECT2			-0.0148669771252			-0.0159063948917
EFEMP1		-0.016767663973				
EFHD1				-0.0140624592672		
EFHD2						-0.0146756121943
EGR1						-0.0211973250498
EGR2						-0.0147207494458
EGR3						-0.0146099655461
EIF2S3	-0.0201884030911					
EIF4EBP1						-0.0163803600229
ELANE						-0.0172141359458
ELMO1	-0.0190455707844					
ELOVL2	-0.0158805025145					
EMG1						-0.0156873907544
EML4				-0.015151980299	-0.0164858111151	
ENC1	-0.0207393409508					
ENO1	-0.0146291867993					
ENPEP		-0.016422378699				
ENPP2		-0.0178281656578	-0.0157541760914	-0.0147657996458		-0.0156671027763
EPB41L2	-0.0264614896916		-0.024785838846	-0.0300153180633	-0.0166323280052	-0.0147851840125
EPB41L3		-0.0146663402149				
EPS8	-0.0180770631578		-0.0222521038784			
ERCC6L			-0.0154653582557	-0.0136993238692		
EREG			-0.0197811104926	-0.0137395436596		-0.041198058764
ERH			-0.0143568568158	-0.0156261285346		-0.0195047136636
ERLIN1	-0.0159117669961			-0.0192319448291		
ERO1L		-0.0155841763114				
ESF1			-0.0150334573462			
ESM1	-0.0167899806756		-0.0166596800464	-0.0138609467698	-0.0152618822065	
ESPL1						-0.0184544417193
ETS1	-0.0178262559898	-0.0165554697161	-0.0143862551353	-0.0213150377924	-0.0206592210915	
EXO1			-0.0182220802535		-0.0158875041424	-0.0171400150749
EXOSC8						-0.0166230602653
EXOSC9			-0.0173717245603	-0.0188410740011	-0.015401216761	-0.0180676992652
EZH2				-0.0152021459206		-0.0306671573264
F3		-0.0212141043054	-0.0178283386519	-0.0218806008345	-0.017526899351	
FABP4		-0.0161540965742				
FABP5						-0.0270980408583
FAM129A	-0.0136023979246					
FAM208B				-0.0156907319399		
FAM3C	-0.0197321254239		-0.0140813659465			
FAM46C	-0.0150855834917		-0.015001178413			
FANCG					-0.0176506427183	-0.0214546463634
FANCI			-0.0148905303004	-0.0141219880106	-0.0144356689673	-0.0187015363179
FBL						-0.0151544669459
FBXO5			-0.018372066619	-0.0157612429607	-0.0152288960355	-0.0147049127596
FEN1	-0.0199244793335	-0.0133587997864	-0.0261610006013	-0.0150965843099	-0.0205574561756	-0.0243716495056
FGF13			-0.0209279575475			
FGFBP1						-0.015487976802
FHL1		-0.0177417549599	-0.0193331805771			
FHL2	-0.0349278608335		-0.0192328069331	-0.0172994759925	-0.0168965301989	-0.0208141953812
FHOD1			-0.0154787883593	-0.0149965022159		
FJX1				-0.0176824331387		
FKBP11						-0.0158529565226
FKBP9		-0.0141576585007				
FLNA		-0.0169108885122				
FOSL1	-0.0246473702531	-0.031261418409	-0.0304599878894	-0.0314222141881	-0.039540720842	-0.0469954257271
FOXD1	-0.0210180443198	-0.0216525136215	-0.0156456101624	-0.0174528178088		
FOXM1		-0.0200747184809		-0.0159393646951	-0.016476211821	-0.0299643688322
FST	-0.014415376585			-0.0188696634422	-0.0160563623554	
FSTL1		-0.0188041204466				
FXYD5		-0.0161634295942				-0.0158690891856
FZD6				-0.0137338400647		
G0S2		-0.0198954438002				
G6PD		-0.0139293330023				
GABRA5	-0.016434692952					
GALNT10	-0.0163957043931			-0.0158101829526		
GALNT14	-0.0187498493452		-0.0209466117347			
GALNT7				-0.0163572872327		
GARS		-0.0190168670628				
GATA4	-0.0139532703483					
GATA6			-0.0142603572958		-0.0175776218071	
GC		-0.0148169008402				
GCLM	-0.0238756006778				-0.0183581187821	
GCNT1					-0.0152395765917	
GEM		-0.0135599422839				
GGH						-0.0190311016161
GIMAP6				-0.0142559831563		
GINS1	-0.0186391191739	-0.0167545282561	-0.0210476460413	-0.0198123710961	-0.0188180734089	-0.0330724522359
GINS2		-0.0147478929584	-0.0259789393399	-0.0194635105504	-0.0228548564063	-0.0316798310761
GINS4			-0.0170036521442		-0.0150675864629	
GNG11				-0.014696370648		
GNG12		-0.0162584958745	-0.0224412876903			
GPC3	-0.0217470076483					
GPI	-0.017006589135	-0.0158423742446				-0.0198953551959
GPN3			-0.0166172487975			
GPR126					-0.0166221650773	
GPR88		-0.0142243034297		-0.0160687416062		
GPRC5A	-0.014092529468					
GREM1						-0.0154403260864
GRWD1		-0.0134039456371				
GYPC	-0.0144759185244					
GZMH	-0.0166528407189			-0.0137288911049		
GZMK	-0.0147912711067					
H1F0		-0.0161258343444				
H2AFZ	-0.0167125015286		-0.0153984362514			-0.0197965751777
HAPLN1	-0.0144083589698					
HAT1	-0.0220357881588					
HAUS7			-0.0171282851606		-0.0160102985355	
HHEX	-0.0152409270258	-0.0227573681075		-0.0279093448896	-0.0278274158784	
HIST1H4C		-0.0207654062686				
HJURP			-0.0189199110306	-0.0145007189078	-0.0182812807412	-0.0222083436673
HMGA2	-0.0179189403704	-0.0210563892211	-0.0198340399468	-0.0214055065247	-0.0293018390193	-0.0182431242953
HMGB2	-0.0191961595869	-0.0171667370947	-0.0202644742221	-0.0152555101863	-0.0203280290252	-0.0243523684423
HMGN2		-0.0139775203321				
HMMR						-0.020449253792
HN1			-0.0158526505605			-0.0159830495199
HNRNPA2B1						-0.015533004791
HNRNPAB						-0.016842067933
HOMER2		-0.0182085559422		-0.0215640781712		
HOMER3	-0.0139942227314					
HRAS			-0.0146460019478			
HS3ST2	-0.0152655275743					
HSD17B6	-0.0143974957008					
HSP90AB1	-0.0173356017939	-0.0134573240789				
HSPA14				-0.0155590630746		
HSPA1A				-0.0327829997556		-0.0158509431088
HSPA8	-0.0426492406521					
HSPD1						-0.0160568257239
IARS2		-0.0279919415287				
IER2		-0.0140993417363				
IER3		-0.0137567530409	-0.0142069771051		-0.0143276722346	-0.0221129047422
IFRD2			-0.019178114973	-0.0173265083769		-0.0177781329288
IGFBP1		-0.0287206937334		-0.0150454871012		
IGFBP3		-0.0232224619193		-0.0139993440937		
IGFBP6	-0.0140748867574					
IGKV4-1					-0.01503553682	
IGLL1	-0.0160163642586					
IGLL3P						-0.014578712515
IGLV2-23						-0.0152652377264
IL13RA2					-0.0196886054042	
IL32	-0.0265735278935					
IL6	-0.0139398403418					
INA			-0.0152587721175	-0.0161041122454	-0.0141320640613	
IPO13	-0.0135032128675					
ITGA5		-0.0135001130476				
ITGA6	-0.0147913596206	-0.0195623240219		-0.0158199568642	-0.0165869110937	-0.0222287411747
ITGBL1	-0.0154215597664					
ITIH2				-0.0144777431693		
ITIH3				-0.015053518368		
KAL1					-0.0150678767981	
KDELC1			-0.015850147358	-0.0169362296291		
KDM5D		-0.0200784367758			-0.015874112313	
KIAA1199	-0.0229867652433					
KIAA1324		-0.0144452519466		-0.015143869826	-0.0165831072884	
KIF11						-0.0169128859716
KIF14		-0.0392254762792	-0.0252105046121	-0.0202986428134	-0.0226074107145	-0.0281335290114
KIF18B		-0.0141548248905			-0.014891723781	-0.018446168759
KIF20A			-0.0424466689664	-0.0161956910591	-0.0185369114429	-0.0324853873741
KIF23			-0.0216420376804	-0.018385344887	-0.0166885986366	-0.0188752849755
KIF4A				-0.0145124675709	-0.0217601557985	-0.0161542939193
KIFC1						-0.0158383059715
KLF11	-0.0159132053699	-0.0178092525921				
KLF7					-0.0182247484778	
KLHL7				-0.0172720401509	-0.0156145580562	
KLK5						-0.015609977998
KPNA2						-0.025461642913
KRT18	-0.0219579002446					
LAMA3	-0.0225467989677	-0.0199658653756	-0.0237069948028	-0.028727921927	-0.0329118934715	-0.0258788276132
LAMB1		-0.0170620721612				
LAMB3		-0.0241352011368				
LAMC1	-0.0159577514005					
LAMC2			-0.0160254391183	-0.0162016665614	-0.0144496076425	-0.0165569415702
LBR			-0.0149048101692		-0.0161744752746	-0.0250887456292
LCP1	-0.0146422593756	-0.0175344281709				
LEPREL1	-0.0160502372735			-0.0166433321731	-0.0229804853832	
LGALS3	-0.0158761548914					
LHFP				-0.0144355423979		
LIG1			-0.018724742657	-0.0203627875167	-0.0208576742202	-0.0313740175386
LIMA1	-0.0202304053993	-0.0166968739366				
LIPG					-0.0205423663641	
LMCD1					-0.0167729624368	
LMNB1			-0.0159753419893		-0.0159120335713	-0.0221099476584
LMNB2			-0.0155754877086	-0.0162106313465	-0.0170362684557	-0.0194700525302
LOC388796		-0.0161869855059		-0.0147562641934	-0.0171720798832	-0.0183679297047
LRIF1		-0.0133894676234			-0.0154543447884	
LRMP	-0.0138585145316					
LRRC15	-0.0136259300926					
LRRC32					-0.0150102781126	
LRRC59	-0.0156007178777	-0.0133562234886	-0.0141605233068		-0.0190723006866	-0.0164745649717
LSM7		-0.0144987665246				
LTBP2	-0.0183278773908				-0.0152278439887	-0.0180546220018
MAD2L1			-0.0142043452792	-0.0140264655769	-0.0158806599078	-0.0245156278213
MAGEA12					-0.0147655378869	
MAGEA3					-0.0204179337025	
MAGEA6					-0.0184905653171	
MAGEB2		-0.0132673577714	-0.0241166606427		-0.0232679677261	
MALL	-0.0167994692218	-0.0187125462929			-0.0164827019786	-0.0248671448486
MAN1A1	-0.0238977010672			-0.0215936356008	-0.0159750817929	
MAPKAP1					-0.014254091167	
MAPRE1	-0.0161877496869	-0.0143213868347		-0.0137056937772	-0.0148054580672	
MATN2		-0.0145770122475				
MCM10	-0.0139430906265	-0.0215498208837	-0.0259283492272	-0.0264629075029	-0.0279639458135	-0.0277000646198
MCM2	-0.0165815965355	-0.0187045055192	-0.0181560540944		-0.017167142477	-0.023834706049
MCM3			-0.0150075234269			-0.0224526163103
MCM4			-0.0142557522904			-0.0157130911758
MCM5						-0.0178725863756
MCM6	-0.0169149717865	-0.01705316176	-0.0173026223281	-0.0199915730412	-0.0142050804827	-0.0214708476849
MCM7			-0.0194178890767	-0.0144765946035	-0.0148583493496	-0.0182665929106
MCOLN1			-0.0141020669154			
MCTP1		-0.0138138250684				
MEIS2		-0.0307678709942				
MELK	-0.0166134995344		-0.0192169468131	-0.0185497389915	-0.0212018202279	-0.0259326026943
MFAP2					-0.0171069644134	
MGP		-0.0148110040551				
MICALL1						-0.0169994822862
MICB	-0.0148571951324					
MIS18A		-0.0133883584548			-0.0142909997791	
MLF1IP	-0.0184411238038		-0.0314362556549	-0.0158106122788	-0.0188791339223	-0.0243869577433
MMP10					-0.0161286248187	-0.018907872312
MMP2		-0.0142261839783				
MMP9						-0.0203684526928
MOCS2	-0.0135764962473					
MPO	-0.0250157898257					
MRPS2	-0.0140421810151					
MRTO4		-0.0157658573956	-0.0145596460072	-0.0166087278477		-0.0179760121092
MSMB	-0.0175921890951	-0.0217656540502				
MSX1		-0.0231002651631				
MT1E		-0.0146290601923				
MTHFD1			-0.0153219122691	-0.0150396614889		-0.0158471983605
MTHFD2						-0.0150128486118
MXRA7	-0.0150313906676			-0.0229420641221		
MYBL1	-0.0164655305473			-0.0221404186579		-0.0152584323638
MYBL2	-0.015933546907	-0.0265595059411	-0.0237058685608	-0.0265512683711	-0.0328006764319	-0.0343571251183
MYBPC1	-0.0138409270254	-0.0163305263737				
MYL9		-0.0224316299801		-0.0176923283163	-0.0185762273294	
NAA15			-0.018144439998			
NAE1			-0.018382571644			
NAGK	-0.0159446774667		-0.0142576336771			
NBL1		-0.0133180000708				
NCAPD2		-0.0168019000791				
NCAPD3	-0.0144639665006					
NCAPG			-0.0200434869941			-0.0180640817006
NCAPG2			-0.0172046560003	-0.0203192495426	-0.0194949539399	-0.0235738467848
NCAPH		-0.0151440257182	-0.0167728750588	-0.0179036603246	-0.0163514678419	-0.0235631993638
NDC80			-0.0184577736902		-0.0189696550991	-0.0182310936462
NDNF	-0.0144518445097					
NEDD4	-0.0186072727764					
NEIL3			-0.0160935283007		-0.0143982689742	
NEK2		-0.0145368693041	-0.016223325585			
NEK4				-0.0176328285033		
NEK7	-0.0177861017819					
NELL2		-0.0147541828806				
NETO2	-0.0183179326416		-0.0288482038886	-0.0252256710676	-0.0266575684735	-0.03507514759
NFE2L3	-0.0166042152673					
NGRN	-0.0190968346122	-0.0154377088549				
NID2	-0.0143894588115				-0.0142331046222	
NOC3L		-0.0140761082273				
NPDC1				-0.0136430219137		
NPY		-0.0153199848122				
NPY1R						-0.0150767278668
NQO1	-0.0151101439565					
NRAS				-0.0140196476355		
NRGN	-0.0305849253792		-0.0150553437404			
NRN1	-0.0159728050019					
NT5DC2	-0.0162042541166	-0.0149843256364	-0.0155772511184	-0.019680975246		
NT5E	-0.0155732399086	-0.0194212125022				-0.0152981614722
NTM	-0.0147941522645		-0.0178465580949			
NUAK1	-0.0277113619738	-0.014665062897				
NUDT11			-0.0140957118904			
NUP155				-0.0142326175986		
NUP62				-0.0142682319444		
NUP85			-0.0355415128861			-0.0223077760718
NUSAP1	-0.0195113774015					
NVL			-0.0202238610859			
ODC1	-0.0379411253954	-0.0154193449752		-0.0143823727674	-0.0225541625905	
ODF2		-0.0135245652187	-0.0156529417066		-0.0149597913422	
OIP5		-0.0143429817536	-0.0152051431244	-0.0154850033425	-0.0207065292515	
OLFML2A					-0.017555583382	
ORC6						-0.0146150703046
P2RX5				-0.0138941004002		
PAK1	-0.0185362754275		-0.020682363823	-0.0203386231687	-0.0181034650549	
PAK1IP1		-0.0133383209446				
PALLD			-0.0200237688067			
PAPD7		-0.0159224886222				
PAQR4	-0.0164745512377					
PARP2			-0.0227971480325			
PAX6				-0.0144110922726		
PBK	-0.0148808899236		-0.0288958755566	-0.0244508649879	-0.0193697338992	-0.0207761741425
PBX3					-0.0185338366205	
PCNA	-0.0389185473887		-0.0349407590586		-0.015159609079	-0.0332710481929
PCOLCE2		-0.0185291653045				
PDE2A		-0.015472586687				
PDGFC	-0.0187673349182					
PDLIM1	-0.0142360303225	-0.0134321338973				
PDSS1						-0.015036798759
PEA15		-0.0133663977828		-0.0163669463504		
PEG10				-0.022671545932		
PELO	-0.0137720823911					
PFAS				-0.0138736449474		
PFKFB3				-0.0278295437142		
PFKP						-0.0153976266274
PGC	-0.0194468879543				-0.0167682157632	-0.0149240955201
PHLDA1		-0.0143498764758				
PKM2		-0.0163430990314				
PKMYT1						-0.0187567864509
PLA2G15	-0.0152345475158					
PLAC8					-0.0172145161344	
PLAU		-0.0152320872738	-0.0164059116378	-0.0234889010001	-0.0177314175969	
PLCB4			-0.0203825746166	-0.0195126465516	-0.0151771583279	
PLEK2	-0.0188146768824	-0.0185147038944	-0.0145727812301		-0.0214829333575	-0.0179428960498
PLEKHJ1				-0.0159265130646		
PLIN1		-0.0142928498747				
PLK1					-0.0175739211991	-0.0412502240631
PLS3	-0.0193813432069		-0.0172898796704			
PMAIP1	-0.013626695316	-0.0164439971069	-0.014408318147	-0.0242757587447	-0.0202619462971	
PMEPA1					-0.0213394959609	
PMM2	-0.0242095705656					
PMP22					-0.0149779769768	
PNMA1		-0.0137481187467				
PNP						-0.0237374213325
PODXL		-0.0177823500465		-0.0161407084496		
POLD1		-0.0133158793013				-0.0167036027852
POLE		-0.0137450975949	-0.0146175788098		-0.0147758920575	
POLE2			-0.0211295661828		-0.0257309129661	-0.0319748943117
POLE3					-0.0147913885411	
POPDC3	-0.0218636485872		-0.0158047097207		-0.0233622467039	
POU2AF1	-0.0139132510637	-0.0150509236846		-0.0184929383484	-0.0146080861714	-0.015695586791
POU4F1			-0.0144084088119			
PPP2R5E	-0.0193246068808				-0.0155499834037	
PRC1	-0.0162572665862	-0.018964157641	-0.0222491372623	-0.0196963070591	-0.0240290726187	-0.0318150185268
PRDX4	-0.0150729364852					
PRF1	-0.0214696622393					
PRIM1			-0.0184686467281	-0.0143329065921	-0.0154703735316	-0.0175983796322
PRKACB			-0.0169957729876			
PRMT1		-0.0166862708424		-0.0163622200683		-0.0227743903377
PRNP	-0.0203842958519					
PRPS1						-0.0153584523148
PRSS3						-0.0207605725001
PSAT1		-0.0136793221902				
PSMB3		-0.0140254322656				
PSMC3	-0.0169357808436	-0.0135971252086	-0.014167788445		-0.0166496146291	
PSMD3						-0.0151829746368
PSRC1			-0.0178310443846			
PSTPIP2				-0.0171086709231		
PTGES3	-0.0162706805733		-0.0147424663548			
PTHLH	-0.0206140803045			-0.0137385877798		-0.0149330663163
PTPLAD1			-0.0174210506137	-0.0270455569406		-0.0151614821021
PTRF		-0.0240289277759	-0.0166997880601	-0.0190719935737	-0.0168791531286	
PTTG1	-0.0152554225844				-0.0147010174695	-0.0263627621756
PTX3				-0.0150560308878		
PUS7				-0.0215744556781		
PYCR1			-0.015369139145		-0.015094099068	
PYGL				-0.0140816400626		
RAB31	-0.0154032651516					
RAB32			-0.0181308982077		-0.0142458409891	
RAB8A				-0.016195808923		
RACGAP1	-0.0176804957869		-0.0196440272787		-0.0182721555058	-0.0240459366451
RAD51AP1			-0.0151785527049			-0.0163744600137
RAD51C	-0.0159779776159		-0.0165573684237		-0.0198107294095	
RAD9A	-0.0173873077962	-0.0200669037262	-0.0172670186109		-0.0142510983773	
RAN	-0.0178447398481					
RANGRF		-0.0154109018144		-0.0145749568268		
RAP1GDS1					-0.0148753220169	
RAPGEF4		-0.0132476101793				
RASIP1				-0.0165784562316		
RASSF1			-0.0141913837435			
RBL1					-0.0147372189609	
RCAN2					-0.0151275128803	
REG3A		-0.0146663847958				
RELN	-0.021344353542					
RFC2	-0.0135127539411	-0.0154652234525	-0.0219579480483	-0.0180262838205	-0.0192774698619	
RFC3						-0.0220759396487
RFC4			-0.014986035265		-0.0171467348766	-0.0162223238932
RFC5			-0.0178089225463	-0.0154058237081	-0.0149679546025	-0.0153569594824
RFTN1		-0.0137634330851	-0.0163605153276	-0.01852508974	-0.0199835327611	
RFWD3	-0.0157927386698	-0.015151161405	-0.0163166425072	-0.017321550545	-0.0150090024851	-0.0189830082002
