	0.04	0.12	0.37	1.11	3.33	10.0
GLI2				0.0210726369862		
GLTSCR2				0.0179018030187		
GLUD1			0.0316562531501			
GLUD2			0.0254681846801			
GLUL		0.0289236835527			0.0186156139565	
GMPR			0.0197341697607			
GMPR2					0.0175054525575	
GNA13	0.020416759311					
GNB5						0.0177913026096
GNG11			0.0250575246495			
GNS						0.0181692741069
GOLGA8A		0.0179043111456			0.0227213564731	
GOLGA8B					0.0225941058114	
GOLGA8H		0.0159207404415		0.0185848077779	0.0187144533683	
GPC4				0.0205867690568		
GPNMB		0.0162706194775			0.0228283882773	
GPR137B			0.0279778203106	0.0256218742975	0.022649047025	
GPR171			0.0199452925143			
GPR56					0.017754283394	0.0218120450384
GPR64	0.023386443298	0.0202933020929		0.0205634107661		
GPR87					0.0207810310534	
GPX2					0.0297612929726	
GRB7			0.0189165513495	0.0172790094665	0.0344252335027	0.0211534239373
GREM1				0.0338634974683	0.0301999163452	
GRK5			0.0214561483673			
GSDMB					0.0253951932349	0.024711712214
GSN					0.0260239145049	
GSTA1						0.0202939072027
GSTM3			0.0221886253148			
GSTP1				0.0200090867023		
GSTZ1						0.0181505657869
GTF2I	0.0190169858055					
GYPC	0.0194877393443					
HADHA	0.0168078347473					
HDGFRP3			0.0211916663802			
HEATR1				0.0166247096548		
HEG1			0.0216772538142			
HELLS			0.0178070443521			
HERPUD1			0.0213980114494			
HIP1R	0.0180684234444			0.0177344777276		
HIST1H2AC					0.0178395457876	
HIST1H2AE			0.0181480943775			
HIST1H2BG			0.0276828284877			
HIST1H3H					0.0181776802737	
HLA-DOB				0.0172768088895		
HLA-DQA1			0.0192008053072			0.0316611323029
HLA-DQB1		0.0178141990421	0.0244700493181			
HMGB3						0.0284583375589
HMGCS2						0.0261052062186
HMGN4						0.0188496157254
HMGN5		0.0211954923358				
HMOX1			0.0183244725445			
HNRNPD					0.0171131353399	
HNRPDL					0.0175915891674	
HOPX		0.0315711114835				
HOXC6	0.0239439057479	0.0297125303	0.0320076249774	0.0240527410572	0.0220286730948	
HOXD1			0.0164944748277		0.019281683035	
HPGD						0.0273847569159
HRG						0.0212528942523
HSD17B11					0.0205297052675	0.0175744377765
HSD17B2				0.0176616172092	0.0167984837387	0.0173976559942
HSD17B4						0.0177949601914
HSD17B7		0.0162315247765				
HSP90B1	0.0202792014635	0.0245231630263				
HSPA1A	0.0342669928463	0.0163500635722	0.0317000781463			
HSPA6		0.0162195532499	0.0226878477778	0.0262362667355		
HSPA8		0.01978609914	0.0367577642132			
ICMT				0.0192452510141		
ICOS			0.0169720287553			
IDH3G						0.0206684002267
IFFO1	0.0182116595326					
IFI16					0.0240641682164	
IFI27		0.0210683933066				
IFI6			0.0254046582908			
IFIT1			0.0217738285338			
IGBP1						0.0244667599427
IGF1			0.019347704632			
IGF1R		0.0206728916394	0.0297031131731			0.0239059899122
IGFBP2	0.0373170234978				0.0244070566869	
IGFBP5		0.0177080686674				0.0190754184371
IGFBP6	0.023242781901				0.0193350628441	
IGFBP7		0.0317377376651	0.0330710638474	0.0278912141359	0.0192796922877	0.0265742657307
IGHM				0.0242255306711		
IGKV1-5		0.0289466756832				
IGKV3-20		0.019915856406				
IGKV4-1		0.0340202378197				
IGLL1					0.017271514037	
IGLV2-23		0.0189704065758				
IGSF3					0.0253688295831	
IKBKAP	0.0193429660387					
IKZF1		0.05308890852				
IL13RA1					0.0216322898586	
IL17RB			0.0170890744467			
IL1A					0.0175864376313	
IL1B					0.0330706014564	0.0279493613787
IL6					0.0203932587555	
IL6ST	0.0193239524356	0.0174224664819	0.0206148849315			
IL8					0.0267705799902	
INHBA				0.0169205632047		
IPO13					0.0177760770351	
IQGAP1				0.0192785080591		
IRAK3						0.0205617722109
IRF6						0.0171124308688
IRF8				0.0198193428327		
IRS2					0.0246480547247	0.0327111824464
ISLR				0.0190097417962		
ITGA7	0.0189002463412					
ITGAV			0.0212882675919			0.0201148623742
ITGB4			0.0161704999758	0.0197841301006	0.0209253310632	
ITGB6				0.0204542180178		
ITGBL1				0.0186382654196		
ITM2A			0.0298413527041			
ITM2C					0.017853246488	
ITPR2	0.0197147864007					
ITPR3			0.028989557119			
JAG1						0.0222776137803
JAK1			0.0199495076514		0.0190063116957	
JARID2	0.01935218596					
JMJD6					0.0183752551465	0.0266540706656
JUN						0.0205848856312
JUP			0.018489517339			
KANK1					0.0168473605122	
KAZN	0.0248028201851					
KBTBD11				0.0170196030837		
KCNAB2		0.0164592871415				
KCNJ15			0.0210317987368			
KCNJ2						0.0205843667448
KCNMA1						0.0277819494849
KCNN2				0.0197023367465		
KDM2A	0.0241581109886					
KDM3A			0.0195058326203			0.0177365702335
KDM4B	0.0180193416629			0.0171654025264		
KDM5A	0.0178956433436		0.0362490366298			
KDM5D				0.0495002732647		
KDSR		0.020070304749				
KHDRBS3		0.0217319268981				
KIAA0355		0.0258466690505	0.0331471492217			
KIAA0753		0.0166093982571				
KIAA0930				0.0169482773392	0.0210220844765	
KIF14		0.0167711243087				
KIF2C					0.0266130554526	
KIF3A			0.017604271268			
KIF5C	0.0274463972709					
KLF11						0.021441170556
KLF13		0.0228867789447				
KLF4	0.0281538065939			0.0194107392738		0.0293162385817
KLF5				0.0203167573051		
KLF6				0.0236545273893		
KLF7						0.0175397704432
KLHL21					0.0248448399971	
KLK2						0.016984496283
KLK3					0.021309336362	0.0183048531121
KMO				0.0212868431187		0.0215858532115
KNG1						0.0226465829072
KPNA3			0.0161391844218			
KPNB1	0.0166688741685	0.0172820353318				
KRT14			0.0359448856193		0.0242445497013	
KRT15					0.0167577466803	
KRT16			0.0166806240365			
KRT17			0.0169874804216			
KRT6B		0.016655074547	0.0175637387273		0.0180873920876	
KRT7	0.0191634596497	0.0210489935937				
KRT81			0.0185224723129			
KYNU					0.02004488362	
L1CAM			0.0182821033039	0.0170580157207		
LAGE3				0.0298988473502		
LAMA3	0.0453608115269	0.0264598652405	0.0314008119665	0.0197167856244	0.033403616825	
LAMB1	0.0242872730823		0.0306441592841			
LAMC1	0.0169048373088					
LAMC2		0.0212623368663		0.0175094056464	0.0225489858885	
LAMP1				0.0176522400469		
LAMP2						0.020737235083
LAPTM4B		0.0240918931022	0.0197063054008			
LBH		0.0201146837773				
LCN2					0.0204590431808	
LDOC1						0.0302131955177
LEPROTL1		0.0191072639993				
LETMD1						0.0170435089445
LGALS4				0.0178352892986	0.0285097318367	
LIMCH1				0.0197413010297		
LIMS1	0.018735988605					
LMOD1				0.0171891568706		
LOC100272216					0.0190271686106	
LOC100505650	0.0175911651425					
LONP2				0.0189817024779		
LPCAT4					0.018143902597	
LRIG1			0.0217223306571			
LRRC16A	0.0165252496887					
LRRFIP1		0.0227563762956		0.0209264514216		
LRRN3			0.0193511136211			
LSM5			0.0231796142789			
LTBP1						0.020324774671
LTBP2			0.0192539183127	0.025971817406	0.0201117708687	
LTBP3	0.0172260706218			0.0183083231998		
LTBP4				0.020691142577		
LUC7L3				0.0168039003805		
LXN						0.0299439339856
LY6E				0.0167910294094		
LY75	0.0184108414459					
LY86				0.0170712360495		
LY96			0.0250446710655			
LYN				0.0251075221525		
LYPD3					0.0197577613092	
LYPLA1			0.0204323918058			
M6PR	0.019575198967					
MACF1						0.0169777334746
MAF		0.0235994055218	0.0180956498812	0.0181429209635		
MAFB		0.019552190593	0.0235004496691			
MAFF					0.0292094794594	0.0210964413252
MAFG		0.0201381302135				
MAGEA12	0.0180419580866					
MAGEA3	0.0225164506116			0.027319874756	0.0206663359524	
MAGEA6	0.0221543730733			0.0245989968407		
MAGEB2	0.022410265422					
MAGED1	0.0179944851829					
MAMLD1			0.0817115140095			
MAN1A1					0.0171513831703	
MAN1C1			0.0213082471377			0.0182855736578
MAN2B1				0.0174307847715		
MAOA					0.02659934489	0.0295413236559
MAP1B			0.021055352029			
MAP1LC3B			0.0187089637385			
MAP4K1		0.0186946901326				
MAP4K4	0.0253046111588		0.0207075877137			
MAP7		0.0558093840489	0.0213709278472			
MAPK13	0.0194133638366					
MARCKS			0.0193699314539	0.0186238661045		
MARCKSL1		0.0164830670357				
MAST4			0.0188812995514			
MBNL1	0.0183923478229					
MBOAT2					0.0166345556589	
MBOAT7	0.0203718754067					
MBTPS1						0.0172410154059
MCL1	0.0171732890015					
MCOLN1		0.0427720416201		0.0382194511519		
MEOX1		0.0307936481543			0.0188925670127	
MERTK			0.0168575008705			
METTL7A	0.0195413355263			0.0173078430873	0.0169824060673	
MFAP5			0.0473517853359		0.0183199727381	
MFGE8			0.0161698736372			0.0195670385048
MFHAS1		0.0198821252057				
MIA				0.0208287085878		
MICAL1					0.0183441063259	
MICAL2		0.0170219195979				
MICALL1	0.0182184947683					
MICB			0.0185436108989			
MKI67					0.0216771039868	
MKNK1					0.0167672247294	
MLEC			0.0177725900516			
MLLT3			0.020887583591			
MLPH						0.0195979636578
MMD			0.0201478380804			
MME	0.0246647308143				0.0230420843059	0.0330255093347
MMP7	0.0265686453687					
MOXD1				0.0187747761461		
MPDZ				0.0178556684921		
MSLN		0.0188774042456		0.0183289730941		
MSMB				0.0212899591588		0.0228162734233
MSX1	0.0195242243776					
MT1E	0.0311463649587				0.0210188586141	
MT1F	0.0264361670499		0.0292458577038			
MT1G	0.021297750556					
MT1H	0.0239154994656					
MT1P2	0.0253056405387				0.0177667338586	
MT1X	0.0235424675774					
MT2A	0.0185003329214					
MTSS1						0.020874135431
MUC1	0.0171614107591			0.0204985981714		
MUC16	0.0222234151395					
MUC4				0.0231107956041		
MUC5B				0.0259067392085		
MVP	0.016644840342					
MX1	0.0207289722309			0.0176318165278		
MX2	0.0202514127374					
MXI1						0.0274353070144
MXRA5						0.0230162135416
MYB						0.0299016773242
MYH10	0.0190524578469					
MYH11				0.0325025922673	0.0205516369295	0.0287332362582
MYLK				0.0233361063715		0.019327833661
MYO6			0.020182900562			
N4BP2L1						0.023718946776
N4BP2L2					0.0172453465627	
NAA38			0.0206078813968			
NAV2			0.016475586703		0.0175210306111	0.019686077681
NBEA				0.0183807034532		
NCALD	0.0214519536274					
NCAM1				0.0200183616089		
NCF2				0.0178365881652		
NCK1						0.0192101560321
NCK2	0.0177130741222				0.0179188965533	
NCOA3				0.0168439057034		
NDNF				0.0202682645696		
NDUFA4			0.0191578667782			
NEAT1		0.0278530768343				
NEDD4L						0.0179303608361
NEFL	0.0292517446168					
NEFM	0.018178532028					
NETO2	0.0177322444438					
NFAT5		0.017647227039				
NFATC3	0.0203909528916	0.0390885119736				
NFIB		0.016538054903	0.0211550443337			
NGRN			0.0221496502621			
NID1	0.0193624247124					0.019121447686
NINJ2			0.0172521995152			
NLRP3					0.0166992153372	
NMB		0.0173316871306				
NOTCH1				0.0317740198553		
NOTCH2NL					0.0197159594987	
NOTCH3				0.0180036759397		
NPC2		0.0160174519924				
NPEPL1					0.0181738933508	
NPTX2	0.016784206661					
NPY1R				0.0168222913184		
NR2F2	0.0268799111829			0.0327702530734		
NR4A2					0.0221673112872	
NRCAM			0.0241202185037			
NRGN	0.0240024830618					
NRIP1					0.018033905546	
NT5E			0.0318228053132		0.027492224858	0.0201822805542
NTRK2		0.0290736582889				
NUAK1			0.0181014926768			
NUMA1			0.0163085749919	0.0175273971974		
NUPR1						0.0246269669922
NUTF2		0.0196972345238				
OLFM1	0.0195380550265	0.0173543633175				
OLFM4					0.0345290640765	
OPN3		0.0206286004476		0.0444148168668	0.0265881099172	0.0324268287585
OPTN			0.0213106976741			
OSBPL1A		0.0332067441781				
OXA1L	0.0209328216386		0.021077654871	0.017268522497	0.0257146806389	0.0174787220433
OXTR	0.0208957768996					
P4HTM						0.0181290667345
PAK1	0.0231935677894					
PALLD		0.0198524746156				
PAN2		0.0215199698948		0.0493035248447	0.0304292738135	0.0215962796248
PAWR						0.0231367053345
PBK			0.0176336095123			
PBLD						0.0196640468582
PBX1						0.030793284871
PBXIP1						0.0215279136986
PCM1	0.0164613170304					
PCSK1	0.0172221773514					
PDGFA		0.0191757804325				
PDGFD						0.0196145203601
PDGFRL		0.0327678977144				
PDK4	0.0169589034538					
PDLIM1						0.0174923285282
PDZK1IP1				0.0221204685873	0.0225342825467	
PDZRN3	0.0167610966065		0.0183005955187			
PEG10		0.016113756047	0.0182680867542			
PEG3	0.0168604625555					
PEPD		0.0160254188739				
PERP			0.0260555081136			
PEX11A		0.0266153636711	0.034317037583			
PFKL			0.0262184723202			
PHF10		0.0229149204166				
PHLDA1	0.0313703722022		0.0179627752033			
PI4KA				0.0204511946028		
PID1				0.0201907600151		
PIGP			0.0223139124651			
PIK3R1	0.0172878649367		0.0165731450547	0.0300268125905		
PILRB					0.0203759186833	
PIM2		0.0170804612356				
PLA2G16			0.0172182034717			
PLA2G2A					0.0194484303681	
PLA2G4C		0.0162100504987				
PLA2G7		0.0190904759601				
PLAU		0.0206559109437				
PLCB1	0.0233321032827				0.0183906189706	
PLCB4		0.01655877025		0.0172319911391		
PLCE1				0.0196960515027		
PLEC			0.0196496960396			
PLIN1			0.021292818786			
PLIN2	0.0186874906551					
PLIN3	0.0186893123932					
PLN				0.02656018013		
PLOD2		0.0264096788425				
PLSCR4				0.0188248893401		
PLXNA1			0.0171166328436			
PLXNB2	0.0182945155434			0.0234676388886		
PNKP				0.0293097566252		
PNMAL1	0.0166156849947				0.0170630214587	
PNO1	0.0175123881915					
POLD4			0.0228976766515			
POLG2	0.0187282686924					
PON2		0.0194245157937				
POSTN						0.0179954732219
PPAP2A						0.0177827917737
PPAP2B						0.0276361807535
PPBP	0.0185088472729					
PPFIBP1	0.0217351143429					
PPIF	0.0235799497867					
PPL		0.020260175234	0.0203697417757	0.0167681485297		
PPP1R12B						0.0175296500012
PPP2R2B		0.0158170707243				
PPP3CA					0.01907415602	
PRAF2						0.0191147440982
PRKACB		0.0225002399235				
PRKCA					0.0190228764901	
PRKD3			0.0195963734831			
PRKX						0.026280378198
PRMT2			0.017014898173			
PRNP					0.0181316360364	
PROM1	0.0398557478585			0.0205705772026	0.0169014183377	
PROSC		0.0166373507965				
PRPF19	0.0166223673371					
PRR15L				0.0377623137827	0.0229661415308	
PRRC2C	0.0167264496012					
PRSS12				0.0198870059065		
PRSS2				0.0169888578334	0.0183194688654	
PRSS3		0.0183897021435		0.0205359618986		
PRTN3						0.0248890053816
PRUNE2	0.0214523669811					0.0177339589948
PSAT1	0.0240671997382					
PTAFR		0.0162424148373				
PTBP2					0.0192966316604	
PTCRA				0.0167397072015		
PTEN	0.0224514786867					
PTGER4					0.0437906970053	0.0266417958813
PTGIS				0.0221417115397		
PTHLH		0.0159656543224				
PTK2						0.018444805746
PTMA				0.0197187386406		
PTP4A2		0.0168300884103				
PTPN13				0.0233994350495	0.0169861563651	
PTPRC		0.0177291542417				
PTPRF			0.0166027434729			
PTPRK						0.0169499931245
PTPRO				0.0182927644328		0.018606526249
PTTG1IP			0.0268355948269			
PTX3	0.0316721335079					
PXDN						0.0258621334367
PXMP2	0.0217105727469			0.0362728933502		
QPRT		0.0188730634245				
RAB17						0.0190894755708
RAB38					0.0183733864131	
RAB7L1			0.0241260523918		0.0210573518248	
RABEP2				0.0193851449657		
RAD23B	0.0214491120651					
RALB	0.0198564117726					
