	0.04	0.12	0.37	1.11	3.33	10.0
CCNB2	-0.0209070188141	-0.0251667531324	-0.0310359581027	-0.0322539496805	-0.0358132224184	-0.032847228073
CCND1	-0.0189042019993	-0.0279871148918	-0.0276258663193	-0.0276805727612	-0.0294091619867	-0.0259241339765
CCNF				-0.0143263310448		
CCT4			-0.0144934195877			-0.0154650710054
CCT5	-0.0141840972016			-0.015506110864		-0.0146772549339
CD320	-0.0136143056238					
CD3EAP	-0.0136156675218					
CD97			-0.0173442136167	-0.016988886699	-0.0166377282155	-0.0179909700044
CDC20	-0.0363106906661	-0.0402637182421	-0.0429852329136	-0.0565338853673	-0.0453070339175	-0.0429503443478
CDC25B			-0.0191035714468			
CDC45	-0.015775774566	-0.021985686038		-0.0256941763327	-0.0183736141771	-0.0279818247315
CDC6	-0.0145345257426	-0.0301285579638	-0.0286011727764	-0.033292670207	-0.030859499793	-0.0313342458439
CDC7			-0.0175525096222	-0.0203118484242	-0.0158243763729	-0.019509006043
CDCA3	-0.020640693479	-0.0233501216256	-0.0212204861202	-0.0260687871385	-0.0270150199088	-0.0205215578362
CDCA4	-0.0220208847287	-0.0206874029323	-0.0231807386813	-0.016419139312	-0.0230693965905	-0.0227839183524
CDCA8	-0.0177797424859	-0.015537564508	-0.0185231304	-0.0215037566207	-0.0198426524842	-0.0190592027798
CDK1	-0.0159574164524	-0.0306114702706	-0.0341732188908	-0.0374732021556	-0.0341553989949	-0.0348581096951
CDKN3		-0.0279188774333	-0.0314856099265	-0.0360062504564	-0.0303024944532	-0.0283394811335
CDT1		-0.0145197324997		-0.0159391046098		
CEACAM8					-0.0146135852249	
CEBPG	-0.0189974290173					-0.0143925336271
CENPA		-0.0154182178711	-0.0152201680427	-0.0190474497953	-0.0173837268804	-0.0140613570325
CENPE	-0.0191192136892		-0.018402804861	-0.0211065661325		-0.0201636174154
CENPF		-0.0181329290054	-0.0169739199813	-0.0183349218868	-0.0191969666095	-0.0153404321105
CENPM				-0.0168407944401		-0.0153717865684
CENPN		-0.0195252194489	-0.0175954562284	-0.0179565137931	-0.0192837056182	-0.0153813400304
CEP55	-0.0265265118882	-0.0298024258422	-0.0287757834995	-0.0362408262578	-0.0308364811447	-0.0334480681125
CFH	-0.0138751665271					
CH25H	-0.0138998496446					
CHEK2		-0.0157380649458	-0.0183775086776	-0.0189008982981	-0.0147461207844	-0.0166343207619
CHMP6					-0.0171704159869	
CHST11	-0.0193937350589					
CHST2						-0.0162694680297
CIT		-0.0148349361942			-0.0171789933177	
CKAP4	-0.0201565342843					
CKLF			-0.015428296829	-0.0189381108221		
CKS1B	-0.0194826117216	-0.0288699624071	-0.0270894688422	-0.0324556062161	-0.0302642138513	-0.0330970902527
CKS2	-0.0238117274502	-0.0255878234243	-0.0224120415075	-0.0210080813574	-0.0144667486481	-0.0266448524894
CLC	-0.0316112603649					
CLGN		-0.0162725225299			-0.0146299899855	
CMTM6	-0.0181388751801					
COPS3	-0.017774330187					-0.014541075373
COTL1	-0.0214279479436		-0.0157056759454			
COX4NB	-0.0148152763072		-0.014384811241			
CPS1			-0.016222362578			
CRCT1		-0.0270907330235	-0.0188806069465	-0.0160083536361		-0.0152770196482
CRISP3			-0.0188389370441			
CST6					-0.0157058609742	
CTNNAL1	-0.0141319990964	-0.0177492741715	-0.0237556571164	-0.0215941058218	-0.0235009345976	-0.0222602123866
CTPS	-0.0150320641642					
CXCL1				-0.0156302221993		-0.0148906782078
CXCL12			-0.0147459096963			
CXCL14	-0.0224872012298					
CXCL3						-0.0141233470055
CXCL9						-0.0195630797789
CYBA	-0.0137307782456		-0.0212791213273		-0.0160143279102	
CYR61					-0.0147918759637	
CYTL1			-0.0199644730196		-0.0159504112118	
DACT1	-0.0141159448538					
DBF4	-0.0193612330448	-0.0237484381691	-0.0269167338319	-0.0268904329582	-0.0268222960754	-0.0252214617271
DCK	-0.0141807478466	-0.0211819069867	-0.027490162062	-0.0243689679489	-0.0234062727135	-0.0248933317978
DDX21	-0.0161966761441					
DDX39A			-0.0205401124522		-0.017298300238	-0.0167576231232
DEFA4					-0.0168265159366	
DEK						-0.0177480438916
DEPDC1	-0.0190460904068	-0.0204811683825	-0.0220195255891	-0.0238046011912	-0.0239355636063	-0.0219160718193
DERA					-0.0151130699978	
DHFR				-0.0144750613939		
DHRS2		-0.0264302437685			-0.0194593373199	-0.0208823716727
DKK1	-0.0152891239737	-0.015982171707	-0.0211984776985		-0.0316958596062	-0.0164150056816
DLGAP5	-0.0174157912771	-0.0314732667973	-0.0338569363167	-0.0396061467243	-0.0331948977878	-0.0326871771252
DNAJC9		-0.0160986538118	-0.0205328531592	-0.0165381543582	-0.0210680349902	-0.015491250812
DNMT1				-0.0148070801607		-0.0153701408524
DONSON	-0.0214705160827	-0.0217917461552	-0.0246684514622	-0.0254334120459	-0.0222030009547	-0.0237370593854
DPYSL2		-0.0174855346022				
DSG1		-0.0201348500514				
DTL	-0.0305587161971	-0.0345523782612	-0.0349058315812	-0.0365498477285	-0.0366894462746	-0.0398986558739
DTYMK		-0.0165596659309	-0.0163359619433	-0.0177381943577	-0.0154151543135	-0.0167080303743
DUSP2						-0.0170230085063
DUSP4	-0.0171471115012	-0.0276905618672	-0.0268811633379	-0.0307626087821	-0.0292313409909	-0.0323946266958
DUSP5		-0.0180113881823	-0.0271954779079	-0.0212404629944	-0.023342342631	-0.0193181825425
DUSP6	-0.017159783306	-0.0325292003462	-0.0322324183949	-0.0372056978976	-0.0275950624248	-0.0325822749802
ECT2		-0.0229811382915	-0.0190488847313	-0.0241418479562	-0.0212997952552	-0.0218888027979
EEF1A2	-0.0208581160983			-0.0171320964036		
EFHD2		-0.0216081944023	-0.0166846922215	-0.016274062914		-0.0164013921778
EGR1	-0.0157783125766				-0.0143227128908	-0.0176462455354
EGR2	-0.0360647130965	-0.0186512063979	-0.0238359465015	-0.0270798390893	-0.0251608832815	-0.0320230153556
EGR3		-0.0218957124402	-0.0193770278479	-0.0155565864775		-0.0183923446236
EIF3B		-0.0173146473601				
EIF4E			-0.0154424516672			
EIF4EBP1	-0.0194637500237	-0.0249225438079	-0.0206957314975	-0.0233484842331	-0.0214777117213	-0.0227253643663
EIF6				-0.0150601600156		
ELANE						-0.0171195986277
EMG1				-0.0163486006455	-0.0179088600611	
EMP3				-0.0144312446823		
ENPP2	-0.0231262665883					
EPB41L2					-0.0152195321881	
EPCAM					-0.0190270754979	
EPHA2		-0.0151661067375	-0.0164501755109			
ERCC6L				-0.0144741919564		
EREG		-0.0146343632858	-0.0229021423636		-0.0205934140664	-0.0169081633548
ESPL1		-0.0233451809029	-0.0166861519674	-0.0226682160001	-0.0193192436486	-0.0202626697947
ETV4		-0.0182322148743				-0.0146732280084
EXO1	-0.0184970242956	-0.0200735660675	-0.0173550297389	-0.0244589080873	-0.0194908532097	-0.0206655813592
EXOSC8		-0.0168281779754	-0.0166882663617	-0.0155754730674	-0.0167118814683	-0.0168657535916
EXOSC9	-0.0168699765991	-0.019327527624	-0.0200312017434	-0.0186139505093	-0.0241018478566	-0.018965873198
EZH2	-0.022744086681	-0.0225190073575	-0.0263499012529	-0.0249703972467		-0.0218199546375
FABP5	-0.0180732825013	-0.024167949248	-0.0270961756042		-0.0173638895423	
FAM208B	-0.0179051887118					
FAM64A	-0.0205655143164	-0.0160785981708		-0.0213503238477	-0.0186519506757	-0.0152622857486
FANCG	-0.0176107044036		-0.0161187483903	-0.0237817035077	-0.0222998245864	-0.0216700290366
FANCI		-0.0204410493281	-0.0196391472139	-0.0217669184066	-0.0177272838883	-0.0231248567047
FANCL			-0.015055140257	-0.0162185003723		
FBXO5		-0.0185624793446	-0.020897511519	-0.0208560859192	-0.0204236907864	-0.0176402649225
FCHO1						-0.014001067906
FEN1	-0.0167056654268	-0.0224892672081	-0.0281669472226	-0.0286542165518	-0.0286550664271	-0.0273776271008
FGFBP1		-0.0221159669163				
FHOD1		-0.0148113585802	-0.0143498174758	-0.0147427263115	-0.015727008053	-0.0156581478204
FKBP11		-0.0174272824334		-0.0144171755722		-0.0185576936742
FLG		-0.0158312820419				
FOS		-0.0221790697209	-0.0207400279342	-0.0231713626038	-0.0258965151152	-0.0248265425223
FOSL1	-0.0301741154451	-0.0441219434504	-0.0498722317708	-0.0500554099051	-0.0483243953082	-0.0521690560691
FOXM1	-0.0208965011178	-0.0256468441515	-0.0265685073985	-0.0327533296115	-0.0342727590522	-0.0259951708723
FST	-0.0148695578047				-0.0174769630192	-0.0177837680399
FXYD5				-0.014801250232	-0.0170503575136	
FZD7					-0.0142879310375	
G0S2			-0.0201354837037			
GALNT6		-0.0147479478475	-0.0145002407654	-0.0158134018715		
GAR1			-0.0152069548425		-0.0148540512453	
GARS					-0.01667288158	
GC	-0.0140903439029					
GGCT	-0.0172264046239					
GGH	-0.0168369925104		-0.0210448713275	-0.0164976532983	-0.0152494914547	-0.0202685971733
GINS1	-0.0224837070491	-0.0249686778692	-0.026416710292	-0.0299005342837	-0.0243665859995	-0.0283807267891
GINS2	-0.0313415548452	-0.0355323707624	-0.0383662334898	-0.0369096542799	-0.034891022873	-0.0339983821027
GINS3			-0.01436725899	-0.0144527411137		
GINS4	-0.0159898189966					
GMNN				-0.0146270859294		-0.0159382246122
GNG11		-0.0171250872154			-0.0165616502783	-0.0148392369615
GOLM1	-0.0174276052398					
GOLT1B				-0.0147363736314		
GPX3						-0.0169504750508
GREM1	-0.0209149088533					
GRP	-0.0179144639445					
GTPBP8	-0.0210885081209					
GUSB	-0.014464885642					
H2AFZ			-0.0177910455016	-0.0149235440971		-0.0165540233511
HAS2	-0.0147282383763	-0.0151014696214		-0.0151098167735		-0.0157999963313
HAT1				-0.0201715527865	-0.0205571191586	
HAUS7	-0.0161752767483					
HELLS	-0.0177724295044	-0.016231662986		-0.0177478370668		-0.0150365846771
HHEX		-0.0145203947487			-0.0186203775857	-0.0180649030394
HIST1H4C	-0.0217212696821	-0.0245677983836	-0.0177324165985	-0.0199604977097	-0.0166992029179	-0.0271446091713
HJURP	-0.0181744133426	-0.0272207657798	-0.0272088506952	-0.0324884593389	-0.0271371526591	-0.0296794684727
HMGA2		-0.0274436145778	-0.0333383421581	-0.0207036348326	-0.0355000897005	-0.0371320158798
HMGB2	-0.0253029267201	-0.0320242625476	-0.0343935235508	-0.0375270228806	-0.0367160622532	-0.0333922098735
HMGB3	-0.0143695645361					
HMMR	-0.0139261618705	-0.0168369152323	-0.0197902195094	-0.024797932816	-0.021349574057	-0.0220199711558
HNRNPA2B1		-0.0146234435228				
HNRNPAB	-0.0216407865327	-0.0180747929739	-0.0205410291867	-0.0211786136964	-0.0170810111121	-0.0177458588666
HOXC10					-0.0164717948911	
HSD17B2	-0.018411101385		-0.0177555772708		-0.0151224085759	
HSPA14	-0.0145974266754		-0.0208014301455			
IARS						-0.0167911428165
IARS2		-0.0508817482143				
ID1	-0.0177679063124					
IER2	-0.0178440400261			-0.0166868989281	-0.0178288487009	-0.0154563883523
IER3	-0.0241241778801	-0.0260195255281	-0.0228763140595	-0.022067880993	-0.0209802162927	-0.0207788707303
IFRD2	-0.0143298018375		-0.0195327305875			-0.0279202254073
IGFBP4				-0.0183061072215	-0.0158904459702	
IGJ					-0.014829418193	
IL13RA2	-0.0212683155476	-0.0162540719294	-0.0192693376113			-0.0246274959658
IL1R2		-0.0169872306931		-0.0163874703883		
ILF2	-0.0165031232225			-0.0166233341817	-0.0155917071769	-0.0147173839506
ITGAE	-0.0356518811546					
IVL		-0.0185074698836				
JHDM1D	-0.0149606461481					
KCNE4			-0.0150760201799	-0.0144830660345		
KIF11	-0.0180194479986	-0.0209942647807	-0.0185726048537	-0.0247574211069	-0.0200241618875	-0.0242812357653
KIF14	-0.0218554888616		-0.0152970981674			
KIF15		-0.0204199456978	-0.0226753864418	-0.0229095459684	-0.0195690647911	-0.0240278360878
KIF18A				-0.0163404401765		
KIF18B		-0.0302742915285	-0.0270546509017	-0.0326623625203	-0.0277099207986	-0.0293272254611
KIF20A	-0.0229456459968	-0.0349047803344	-0.0313992552348	-0.0379798771507	-0.0374033180053	-0.0314556501971
KIF23	-0.0148988376681	-0.0153955858279	-0.0171044759975	-0.0215534899051	-0.0190123003939	-0.0185079066262
KIF4A		-0.0240490124518	-0.0222505986537	-0.0263780513179	-0.0270429135714	-0.0260829063477
KIFC1		-0.0147530255929		-0.0155715572541		
KLK6			-0.0174602503982			
KRT1		-0.0178509482295				
KRT14		-0.0207383328806				
KRT16		-0.0210548629706				
KRT5		-0.0189338753713				
KRT6A		-0.0201005414037				
KRT6B		-0.0161960436442				
LAP3			-0.0276678357367			
LBR	-0.0284587356552	-0.0274566159109	-0.029367928587	-0.0294004724001	-0.0298256325797	-0.0265753207355
LGALS4	-0.0209086726926					
LIF			-0.0158155985754	-0.0173206430274		-0.0175367141301
LIG1		-0.0234114382966	-0.0196624810677	-0.0251347603978	-0.0191899019549	-0.0226852114836
LINC00341		-0.0149714454746				
LMNB1	-0.0199199596608	-0.0300568603367	-0.025497923566	-0.0308529109181	-0.0241691357188	-0.0278402434111
LMNB2	-0.0177486412649	-0.0167107737209	-0.0155434731492	-0.0192575454394	-0.0171261845119	-0.0184704336872
LMO3					-0.0147629181682	
LPL			-0.017913484158		-0.0183775065334	
LSM6			-0.0191527290285		-0.0180464772976	
LTF	-0.0272561282435	-0.022302837184		-0.0152463541969	-0.0209027973858	
LY6D		-0.0217089350129				
LYZ		-0.0211106433298				
MAD2L1	-0.0250860086492	-0.0339946445237	-0.0312439031301	-0.0342879942561	-0.0343194526819	-0.0320447977567
MAGEA1		-0.0185475058511				
MAGEA12		-0.0182002889783				
MAGEA3		-0.0146957670917				
MAGEB2		-0.0150552065187				
MALL		-0.0251951397206	-0.0211232169176	-0.0193367583948	-0.0315572532373	-0.0210700748424
MAMLD1	-0.0150840045835	-0.0369953366465	-0.0283196037768	-0.0176919934506	-0.0326118121089	-0.0164665122093
MAP4K4		-0.0154793359665		-0.0156097571909		
MAP7			-0.0186980406331			-0.0145374481214
MARCKSL1			-0.0181952099496		-0.0218707987218	
MCM10	-0.0209425843157	-0.0278247430343	-0.0239643513135	-0.030396809214	-0.0254187024484	-0.0275433635172
MCM2	-0.0153931379036	-0.0222651398467	-0.0241788602988	-0.0256762154889	-0.0253956463215	-0.0263423224308
MCM3	-0.018619411619	-0.0224761298572	-0.028637517496	-0.0289438607927	-0.0250394899159	-0.0288443293304
MCM4		-0.0156798346721	-0.0165880078678	-0.0163265683533	-0.0145847066977	-0.0139934824266
MCM5		-0.0225290111331	-0.020994398242	-0.0243231636595	-0.0217871928869	-0.0234746142912
MCM6	-0.0161825851082	-0.0217627073557	-0.025994328051	-0.0280651395861	-0.023056840823	-0.0253555317229
MCM7		-0.024902919672	-0.023475394805	-0.0259684621125	-0.0220863315427	-0.0247331946911
MCTP1			-0.0144531370703			
MDK		-0.0157150676444				
MELK	-0.0247370844275	-0.0280916544392	-0.0299910936443	-0.0319392600471	-0.0321747640509	-0.0318323158462
MFAP2	-0.0188119631402					
MGAM		-0.0146362155989				
MGLL			-0.0248754870727		-0.0211203365277	
MIS18A		-0.0174119707801	-0.0169094131892	-0.0196179206518	-0.0190077885642	-0.0166727639518
MKI67		-0.0150558077142		-0.0167284286041	-0.0143451625638	
MLF1IP	-0.0315385754825	-0.0246856692223	-0.0328618190755	-0.0380402417895	-0.0267779462594	-0.0333910539246
MMP1		-0.0202870104925				
MMP7	-0.0210513049497					
MMP9		-0.0234950587934	-0.0158656513018	-0.0193648429392		-0.0176799489468
MN1					-0.01475197671	
MRPL15			-0.0150337943077		-0.01460283716	
MSH2	-0.0153662489077	-0.0167181204895		-0.016488703036	-0.0187175473275	-0.0192814047345
MTHFD1			-0.0169848733575	-0.0158322123775		-0.0164819747771
MTHFD2			-0.0157864626186		-0.0155378103986	-0.0141810807513
MYBL1	-0.0210619786833	-0.0237404342394	-0.0168039353598	-0.0235577866327	-0.0274603893757	-0.0247324498241
MYBL2		-0.0302262689767	-0.0273796170148	-0.0334258753262	-0.0294356022889	
MYBPC1	-0.0252641743681		-0.0197214484667	-0.014443382255	-0.0152675843362	
MYH2		-0.0151156024632		-0.0150783666158		
MYL2				-0.0155014991296		
MYLK						-0.0146467110341
NAE1	-0.0182242963417		-0.0177364800743			
NCAPD2	-0.015361931351			-0.0146589129487		
NCAPD3				-0.0145089935894		
NCAPG	-0.0180181802493	-0.0199971404171	-0.0279598853694	-0.0243561977032	-0.0237859559878	-0.0240910864902
NCAPG2	-0.0161159722624	-0.0177378495126	-0.0192214908928	-0.0244889607875	-0.0177769350161	-0.0214223657406
NCAPH	-0.0184097261503	-0.0198699434472	-0.018104233828	-0.0232393997785	-0.0208470193824	-0.0209343187979
NDC80	-0.0180127080179	-0.0164126944106	-0.0216396904989	-0.0246308610593	-0.0200427514669	-0.0224575570413
NEIL3	-0.0152299797951	-0.0203151727815	-0.0240479012926	-0.0291544267421	-0.0237794862521	-0.0218401291192
NEK2	-0.0145272420325				-0.0161343421938	
NELL2		-0.0149356859515		-0.0191781947807	-0.0194972118911	
NETO2		-0.0187525440103	-0.0224746758303	-0.0281277575933	-0.0233644225989	-0.025546871489
NPM3						-0.0143924811602
NPTX2		-0.025478423255		-0.0169106668323	-0.0228260044486	-0.0200038512186
NPY			-0.0195998523437	-0.0181253960879	-0.0161582312194	-0.0220475324446
NPY1R				-0.0150992511016		
NRGN	-0.0148037272373			-0.0148340654026		
NT5E			-0.0161632115541	-0.0145063117312	-0.0320158721026	-0.0203292720954
NTS						-0.017720135622
NUAK1	-0.0148874938189					
NUDT1		-0.0225839770276	-0.0148524288822	-0.0177295292498		-0.0140346584655
NUDT11			-0.0144251632417			
NUP107		-0.0164260519744	-0.0188424331784	-0.0194275424526	-0.0183173963032	-0.0219524387238
NUP85			-0.0153005416149			
NUP93		-0.0145018433158				-0.0140079706979
NUSAP1	-0.0240789852508	-0.0171037463941	-0.0150637655863	-0.0199236339527	-0.0200251253134	-0.0230289336168
ODC1		-0.01670030406			-0.0171686234425	-0.0309954675805
OIP5	-0.0172587143661	-0.0171483560799	-0.0157182155772	-0.0251703459057	-0.0243527626276	-0.0246656031614
ORC6	-0.0171104786531	-0.0166206923702	-0.0201161708154	-0.0215189165926	-0.0206079578325	-0.0190257072084
P2RX5	-0.0215396212428					
PAK1IP1				-0.0146285990296		-0.0153312764742
PAPD7	-0.0182568676515					
PARP2				-0.0203157409197	-0.015003469336	
PBK	-0.0142203734635	-0.0297010614068	-0.0301187718836	-0.0281151063431	-0.0285971192122	-0.0271831243864
PBX3	-0.0249775531267					
PCNA	-0.0186037934245	-0.0153404420378	-0.039127478885	-0.0200711237599	-0.0166578230917	-0.0334034719929
PCSK1	-0.0138625850003					
PCSK1N	-0.0136036810118					
PDSS1		-0.0161544440517	-0.0147776039252	-0.0167311697253		-0.0197894211111
PFAS	-0.0154091555976			-0.0147596918849		
PFDN2	-0.0152120541691					
PFKFB3	-0.0182953957067		-0.0172186723051			
PHGDH	-0.0190921505404		-0.0206911458167	-0.018083640327	-0.0162158206802	
PHLDA1		-0.0214553025173	-0.0204759707469	-0.0175788856414	-0.0197889450764	-0.0196585855868
PIH1D1	-0.0143054919872					
PITRM1	-0.0162433126187					
PKIA						-0.0160962517458
PKMYT1		-0.0144450718552				
PLAT				-0.0163348524822		-0.0181969985826
PLCXD1		-0.0153762679203	-0.015683835188	-0.0217129621721	-0.016705772094	-0.0170517903666
PLEK2					-0.0142816183154	
PLK1	-0.0393376003873	-0.0427857435953	-0.0345567599441	-0.0464477323898	-0.0468898122668	-0.0416332124312
PLP1			-0.0180962942378		-0.0174169813117	
PMAIP1	-0.0208585180376					-0.0154353564967
PMCH	-0.0149081215329					
PMP22	-0.0157358187509					
PNP	-0.0173001283584		-0.0174142522972	-0.0150203698962	-0.0192126525944	-0.0159208589069
POLA2	-0.0140803166844			-0.0145193478588		-0.0159471661173
POLD1						-0.0164000237813
POLD2		-0.0144262041457	-0.0166725264049			-0.0144275672087
POLE		-0.0185209556351			-0.0146952330984	
POLE2		-0.0361986683996	-0.0391564076682	-0.0421240373357	-0.0229897391359	-0.0355679767505
POLE3			-0.0148471203534		-0.0171203895943	
POLR3K	-0.0172390101714	-0.0188247933722				-0.0171377938129
PPARG		-0.0249306106312				-0.0183739523241
PPP1R1A				-0.0149938324703	-0.0146873532475	
PRAME		-0.016991777799			-0.0173705938724	
PRC1	-0.0162416163091	-0.0279609002025	-0.0260436776907	-0.0296835360862	-0.0309394906067	-0.0273731465036
PRG2	-0.0174153520493					
PRIM1		-0.0195015296536	-0.0171184179414	-0.0230246209231	-0.0199670298899	-0.0252636504135
PRKCB			-0.0157758348556	-0.0183365451351	-0.0153172276394	
PRSS2		-0.022172039351		-0.0161348227701	-0.0178783674462	-0.0185958775763
PRSS3		-0.0236184124204	-0.0223151960819	-0.018172562292	-0.0217653384116	-0.0216168521119
PSAT1	-0.0245925780721	-0.0208025122279	-0.0181806693894	-0.01999242393	-0.0242127185231	
PSMC3				-0.0147160148928		
PSPH					-0.0164425859663	
PSRC1	-0.0179599099585	-0.0144058238965	-0.016874572309	-0.0200291383992	-0.0165843267541	-0.0181606514817
PTGER2		-0.0151306165915				
PTGES3						-0.0157526262763
PTPLAD1			-0.0143901002045	-0.0158165951339		
PTPRZ1	-0.0157310557702					
PTTG1		-0.0209211811382	-0.0281993693015	-0.0262069099866	-0.0249786276346	-0.0269035910564
PUS7	-0.0137590991533					
QPCT	-0.015971122979					
RAC2				-0.0146672962197	-0.0167195427247	
RACGAP1		-0.0231085237351	-0.0194912199782	-0.0232354993185	-0.0205988546578	-0.0248416248594
RAD51AP1		-0.0146257896428	-0.0200555229203	-0.0250204516974	-0.0273269016944	-0.0232884463866
RAD9A	-0.0159016383446					
RAN						-0.014278068501
RANGRF	-0.0146622391963					
RBBP8	-0.0213216554144					
RBP1			-0.016885569702		-0.0142742304756	
RFC2	-0.0182039036363	-0.0173967556445	-0.0179673888048	-0.021307322382	-0.0191135163652	-0.0193374054165
RFC3	-0.0158058211137	-0.0190686022273	-0.0210350930712	-0.0246713943641	-0.0220849504269	-0.0204481326477
RFC4	-0.0153976924153	-0.0220026021483	-0.0202876871921	-0.0226354500183	-0.0215285983057	-0.0250764059129
RFC5	-0.0189856891972		-0.0160712991482	-0.0215397971895	-0.0196626649972	-0.0169506326216
RFWD3	-0.0168649626802	-0.0181168940007		-0.0171121791407	-0.0185547179539	
RNASEH2A	-0.016418318884	-0.0259618373972	-0.0144728195965	-0.022694135327	-0.0185887924903	-0.0186345607018
RPA2				-0.0189278897529	-0.0183627036635	-0.0191834414144
RPA3		-0.025171426731				
RPL39L		-0.0243834620576	-0.0240688499384	-0.0241546890783	-0.0232738630934	-0.0254308717899
RPP25	-0.0142738138179					
RPS4Y1		-0.0183742873926				
RRM1	-0.0162920945355	-0.0167874203604	-0.0171059446814	-0.0186796048309	-0.0173989070216	-0.0189109710011
RRM2	-0.0247073104479	-0.0321066178254	-0.0324009311515	-0.0448196311323	-0.0377343464015	-0.0391484078078
S100A1						-0.0159206950077
S100A12		-0.0153737336033				
S100A2		-0.0164854044252				-0.0154819345115
S100A7		-0.0193303973285				
S100B			-0.0167376106971		-0.0152260987112	
S100P		-0.0188408691577				
SACS			-0.0202730426747	-0.0158659941284		
SATB1	-0.0173574627029					
SCG5	-0.0212465741187					
SCGB1D2	-0.0262390081425	-0.0192537678187				
SCGB2A1	-0.0145556455825					
SCGB2A2	-0.0236811520521	-0.0181064940241	-0.0158979751	-0.0185476135433		
SDC1	-0.0146034781621					
SDF2L1	-0.014418529136			-0.0185256202107	-0.0146077587736	-0.0176026128641
SEH1L	-0.0139204197043		-0.0183907724633	-0.020263953738	-0.0161079619014	-0.0159191444227
SERPINA5					-0.0153828780508	
SERPIND1						-0.0173324824903
SERPINE2	-0.032246794307	-0.0228406125965	-0.0261682304983	-0.0389152102268	-0.0313511821048	-0.0370089029091
SERTAD2	-0.0142577929569					
SFN		-0.0331558950344				
SH2B3			-0.0165616857391	-0.0195849494698	-0.0177974780006	-0.0183006940086
SHCBP1	-0.0146396726428	-0.0270070985356	-0.0274762656116	-0.0309712263669	-0.0311833566591	-0.0240075287174
SKA1				-0.0155923698064	-0.0149452391365	
SLBP			-0.017099010869		-0.0154557131564	
SLC20A1	-0.0148480290876	-0.0191165177986	-0.0195201951175	-0.0247906860451	-0.0238438310225	-0.0199717261721
SLC38A1			-0.0145282489842		-0.0185938486482	-0.0146744038283
SLC5A6	-0.01526679186					
SLIT2	-0.0171754788868					
SLURP1		-0.0151953164377				
SNAP25	-0.014396945468					
