	0.04	0.12	0.37	1.11	3.33	10.0
CCDC92	-0.014726559406					
CCK				-0.0249151158801		
CCL19		-0.026204637527			-0.0218218942181	-0.0202627021794
CCND1				-0.0203973673076	-0.0181565297677	-0.0340138802598
CCP110	-0.0142444859105					
CCR7		-0.0277288121775	-0.0204509418544	-0.0189687339666	-0.0209248265639	-0.016728254726
CD14	-0.0231784915563					
CD177				-0.0143263259572		
CD2	-0.0175258577449					
CD200		-0.0259525546514		-0.0171230409747		-0.0188607055631
CD27						-0.0178665482003
CD3EAP						-0.0172811261858
CD55	-0.0265639410212					
CD7				-0.0141681699086		
CD72		-0.0157921049117				
CD74				-0.0249855431878		
CD79A				-0.0162889215777		
CD81		-0.0175695529877				
CD83				-0.0158602879877		-0.015855299345
CD8A			-0.0176873101666			
CD97		-0.0140734393901		-0.0149914390614		
CDC20					-0.0183706438017	
CDC25B	-0.0367646686338					
CDC42SE1			-0.0142365907245			
CDCA4			-0.0167541961712			
CDH11			-0.0230399684288			
CDH17	-0.0151178839472					
CDH2		-0.0143699754657			-0.0201814779291	
CDH3			-0.0171581109326			
CDH5		-0.0168720265316				
CEACAM6	-0.0185400073599		-0.0258155547393	-0.028972237287		
CEACAM8			-0.0172362289035			
CEBPB	-0.0162871896022					
CELP		-0.013746037437				
CGA	-0.0218232284399		-0.0147130232376	-0.0184662429637		
CH25H				-0.0145904280287		
CHCHD7		-0.0152046943293				
CHD1	-0.0144403102187					
CHGA				-0.0162204578062	-0.0166676208029	
CHGB					-0.024409432867	
CHI3L2	-0.0159032675522					-0.0230379975623
CHL1			-0.0180699678742			
CHMP6	-0.0155589949659		-0.0209626355262			
CHST10			-0.0141633206702	-0.0169151590227		-0.0166391648662
CHST2	-0.0167435187122	-0.0247758513669			-0.0146566268775	
CIB1	-0.0163525150473			-0.0155233459714		
CITED1	-0.0148401956627			-0.0178258771076		
CKS2	-0.0425216510322					
CLASRP		-0.0149221099995				
CLC			-0.0213220691884			
CLCA1	-0.0290017932599					
CLDN10					-0.0228283549983	
CLDN4				-0.0173439352458		
CLIC3	-0.0227920532962					
CLMN			-0.0158730286945			
CLNS1A						-0.0167497944885
CLSTN2				-0.0152059221042		
CNN2					-0.0146241571898	-0.0190161712023
CNNM3		-0.0144798555961				
COBL			-0.0183397556517	-0.0153709655078		
COCH						-0.0245097942692
COL15A1				-0.0276346798434	-0.0260804392939	
COL18A1		-0.0171456551615				
COL1A2	-0.0149963438639	-0.0180552042678	-0.0160915180178		-0.0165435754745	-0.0250820006511
COL3A1	-0.0209702527178				-0.0163787433481	-0.0272991333372
COL4A5			-0.0232559824348			
COL5A2					-0.0174851442621	
COL6A3	-0.025222093047	-0.0329662032486	-0.0460453819738	-0.0208896625532		-0.0231691759206
COL7A1					-0.0151843813166	
COQ10B				-0.0181208495367		
COTL1		-0.0204046094433			-0.0161418701173	
COX5A					-0.0162930647052	
COX7A2L						-0.01385160933
CPB1			-0.0158157409418			
CPEB1	-0.0156211886653			-0.0163571322444		
CPVL					-0.0183846859866	
CRABP1						-0.0139151558154
CRABP2		-0.0162846596916	-0.0139077647012	-0.0333763166276		
CRCT1			-0.0153153687539			
CREB3L2	-0.0156596813803					
CRISP3			-0.0289427073757			
CRISPLD2					-0.0190564927749	
CRNKL1	-0.016714865981					
CRYM				-0.015426595996		
CSAD	-0.0202817808205					
CSF2RB		-0.0172098877866		-0.0151365013476		-0.0150878429923
CSRP1			-0.0302867340753			
CST1			-0.0165022145845			
CSTA			-0.0167459844242	-0.0225690745719	-0.0160859311734	
CTGF						-0.0233258904401
CTR9			-0.0181578633763			
CTSH	-0.0193249940609	-0.0453158879114	-0.0314646131516	-0.0213506945605		
CTSW			-0.0141014994243			
CUTA		-0.0150825348749				
CXCL1					-0.0166845536718	-0.0169078056893
CXCL10		-0.014239220572				
CXCL13		-0.0197196247482		-0.0157703309985		
CXCL14		-0.0332798403522		-0.0321488841358	-0.0490402669851	
CXCL6					-0.0185212930185	
CXCL9	-0.0166810469766	-0.0169479230319				
CYB5R2			-0.0138696177366			
CYP27B1						-0.0151255636557
CYP2B7P1			-0.0157662558151			
CYP51A1						-0.0139343296275
CYR61						-0.0155527290517
DAAM1	-0.0202637932623					
DAD1		-0.0172598489867				
DCBLD2					-0.0205495079726	-0.0175014050533
DDA1			-0.0156516491514	-0.0162195092726		
DDN						-0.0142589232629
DDRGK1	-0.0167606761143					
DDX10			-0.0141291226958			
DDX21	-0.0230429376047		-0.0187248978761	-0.0185259751532		
DEFA4			-0.0217923301333			
DEFA5	-0.0253150491377					
DEFA6	-0.0215019703286					
DEFB1					-0.0158917316963	
DEFB4A						-0.0190644690438
DEGS1				-0.0160031199489		
DENND1B				-0.018373505059		
DENND2D	-0.0197259525339		-0.0157706006605			-0.0200591071582
DEPTOR				-0.0143032711718		
DET1				-0.014123321125		
DGKZ		-0.0150447554544				
DHCR24			-0.0198224990714	-0.0159025471913		
DHRS11				-0.0179432856864		
DIRAS3	-0.0216502737171					
DKK1			-0.0283725708576		-0.0215371175084	-0.0201145304934
DLK1			-0.0210619512295			
DMBT1	-0.0190766520887					
DNAJB1						-0.0140942737246
DNAJC12			-0.0148807976022			
DNAJC7					-0.018540767671	-0.0176468021639
DNASE1L3	-0.0155380647895					
DOCK1			-0.0157999432355			
DPM3	-0.0148391157161					
DPYD	-0.0143168936181					
DSE	-0.0198085203913					
DSG3	-0.0167993080778					
DSP					-0.0267322635353	
DTL				-0.0152444970787		
DUOX2	-0.0198111395725					
DUSP10		-0.0154935075239				
DUSP2				-0.0257591961573		-0.0224345981032
DUSP4						-0.0270200897872
DUSP5				-0.0145676009517		
DYRK3						-0.0144803617684
E2F2					-0.0205212931207	
E2F5				-0.0142297975328		
ECHDC2	-0.0190128302892	-0.015824955753	-0.0166691536101			
ECI2						-0.0158693070361
ECM1	-0.0179881809988		-0.0146300294352			
EDNRA					-0.019108736345	
EDNRB	-0.0158053257168				-0.0190137650766	-0.0188094366628
EEF1A2						-0.0150469022662
EFHA1				-0.0158985049601		
EFHD2			-0.0159057090714			
EFNB2		-0.0178268410994				
EGFL6		-0.0166546763321				
EGR2						-0.0140348054608
EGR3						-0.0211246462358
EHD4	-0.0144689874372	-0.0173550139858				
EHF					-0.0210307136893	
EIF1AX				-0.0156519403992		
EIF2AK3	-0.0163086384388	-0.0186350838088				
EIF2S3			-0.0181140035788		-0.0154693021266	-0.0150707206197
ELANE			-0.0282995689063			
EMX2		-0.0174175284985	-0.0168652430324		-0.0170405233169	
ENO3						-0.0159088572312
ENOPH1		-0.032152346554				
ENOX1			-0.0198029050526			
ENPP2		-0.0358816054548		-0.0304762845565	-0.0334223066678	-0.0155408988803
EPAS1		-0.0153361342494				
EPB41L3					-0.0187724813121	
EPCAM		-0.0246391309644			-0.0164237466958	
EPS8L2					-0.0155214490836	
EREG					-0.0319383496228	
ERF					-0.0159992221142	
ERMP1		-0.013797267999				
ETS1					-0.0185687513178	-0.0208619828313
ETV5				-0.0148376119444		
EXOSC4						-0.0225690925627
EXOSC9						-0.0191622039655
EYA2			-0.0157017241341			
F13A1					-0.0162458334274	
F3	-0.026830044256	-0.023959690418	-0.020623628772			-0.0190938138786
F5					-0.0177559338125	
FABP4		-0.0197512242321				
FAIM3		-0.0254423872141	-0.0179391195887	-0.0173667037658		
FAM102A	-0.0200665851754		-0.0224269116802	-0.0185721285552	-0.018021465185	-0.0194651595237
FAM108A1				-0.0214321675298		
FAM108B1		-0.0147051338016				
FAM134B	-0.0142638518207					
FAM171A1			-0.0139279218455			
FAM176B			-0.0165411803591			
FAM46C						-0.0151088665214
FAM53B		-0.0162587539099				
FAM98A						-0.0157485153731
FAP					-0.0147913372631	
FAR2						-0.0216973926524
FBL					-0.0148139721747	
FBLN5			-0.0143996934132			
FBP1	-0.0191883308097					
FBXL14		-0.0147518686029				
FCER1A					-0.0158517007745	
FCER1G	-0.0193251694037		-0.0147773843852			
FCGBP	-0.0266256159911					
FCGR2A	-0.0143119196562					
FCGR3B			-0.0171333965805			
FCN1			-0.0233156203183			
FGF13	-0.0166398025444			-0.0198492535664	-0.0175139465315	-0.0151857678635
FGF7					-0.0199410451968	
FGF9		-0.0174942269796				
FGFBP1						-0.0194090184048
FHL3						-0.0140050249519
FHOD1				-0.0151117921468		
FILIP1L	-0.0227890415608	-0.0181061622762				
FJX1			-0.0165316650913			
FKBP10					-0.0151835676946	
FKBP11					-0.0161476710964	
FKBP1B				-0.0228577693806	-0.0177820514355	
FLNA					-0.0165646989226	
FLRT3					-0.0151803451615	
FMO1		-0.0213029218697	-0.0148655609837			
FMO2					-0.0148590507989	
FOS						-0.016375975973
FOSB		-0.0221991202322				
FOSL1					-0.0285995715404	-0.0300790469734
FOXA1			-0.0140891393379			
FPGS					-0.0170060545927	
FRZB					-0.0204390755072	-0.0161944960854
FSCN1						-0.017559226688
FSD1		-0.015753345508				
FSTL1			-0.0169291184162		-0.0156179324446	
FUT1			-0.0170777110101			
FXYD5				-0.0182836052201		
FZD2		-0.0161214519654				
GAB2		-0.0146197529467				
GALNT12		-0.0163723125136		-0.0212897252807		
GALNT6	-0.0243728011216	-0.0153093743292				
GALNT7			-0.0140072880022			
GATAD2A					-0.0173251722397	
GEMIN6						-0.0144722022159
GMCL1		-0.0139798523479				
GNA12		-0.0154647384791				
GNA13					-0.0180291747872	
GNA14						-0.0152432765721
GNLY	-0.0160712840766					
GOLGA8B					-0.0159232325205	-0.019329301037
GOLM1				-0.0170869504661		
GOLT1B					-0.0527461613415	
GPC3		-0.0141401357654	-0.0197611450941			
GPNMB	-0.0256560919249			-0.0184766555269		
GPR18				-0.0193118475253		
GPR183		-0.0187742130158		-0.0161240968082	-0.0231949128436	
GPRC5A	-0.0171753571294					
GPX1				-0.0165262665623		
GRB14						-0.0153263406367
GRB7		-0.0197505473619		-0.0178441393569		
GREM1		-0.0208573185159	-0.0159359021754		-0.0256466232395	
GRPEL1					-0.016086143024	
GRWD1						-0.0181391630461
GSPT2						-0.016373070366
GTF2H2B						-0.0146851604945
GUSBP3						-0.0191024352871
GYPC	-0.0145460565133			-0.0227262044064		
GZMA	-0.019624020345					
GZMB					-0.0192946384094	
GZMK	-0.0156221709396					
H1F0		-0.0352604135051	-0.0196455840843			-0.0213431402683
H2AFY2					-0.0162406866691	
HAS2						-0.0224324097729
HBB	-0.0223794118051					
HBD	-0.0330861134303		-0.0273580403349	-0.0208768707755		-0.017047289206
HBZ				-0.0151672186548		
HCP5		-0.0152867982001		-0.0163273650309		
HDAC1	-0.0160252680295		-0.0146836384853			
HDHD1				-0.0181815715437		
HEATR1			-0.0165540916312			
HERPUD1	-0.0176624100651	-0.0166958418825				
HEY2					-0.0160583487944	
HIST1H2BG	-0.0180394567705					
HIST1H4C		-0.0143144745524			-0.0172188164257	-0.0167866028279
HIVEP2					-0.0158867102406	
HLA-DOB						-0.0144061561298
HLTF	-0.0195332221559					
HMGA2						-0.0177304196154
HMGCS1					-0.0154959921462	-0.0172723692851
HMGCS2	-0.0222638596844	-0.01878313559				-0.017175686998
HNRNPF					-0.0150894009146	
HOPX			-0.0231087422149		-0.026996616108	
HOXB2	-0.0169503548656		-0.0151395947385	-0.0279849348105	-0.02598766749	
HOXC6	-0.0170585530086		-0.0262789355301	-0.0142398764342	-0.0155947450043	
HP	-0.0253987672094	-0.0186973492933	-0.0140479056363			
HPCAL1		-0.0274380025613				
HPN		-0.0226673548528	-0.0140694929363			
HS3ST3A1				-0.0148256887003		
HSD17B10						-0.0142672292107
HSPA2						-0.0183806250145
HSPB8					-0.0179282203597	
HSPH1						-0.0168508655624
HTR2B					-0.0220566063327	
IARS2			-0.0170265275444			-0.0336964487574
ICAM4	-0.0163548281411					
IDI1				-0.0190509206559		-0.0141818749092
IDO1		-0.0151847705755		-0.0163638083145		
IER2						-0.019904246489
IER3					-0.0149451732779	-0.0256614722586
IER5		-0.0195619825171		-0.0340072483216		
IFITM2			-0.0166493140622			
IFITM3			-0.0222880624387			
IFRD2				-0.0195288795639	-0.0149759007152	
IGFBP2		-0.0412523257352	-0.0317216617753	-0.0144384129239		
IGFBP4			-0.0181788069789			
IGJ	-0.0265078845561					
IGKV3-20						-0.023664724837
IGKV4-1						-0.028266019951
IGLJ3						-0.01492310318
IGLL3P			-0.0178520364714			
IGLV2-23						-0.0176137514128
IL13RA2						-0.0141366627172
IL17RB						-0.0145356249488
IL1B				-0.0193783448343	-0.0285837968991	-0.0234580005422
IL24						-0.0145571115683
IL2RB						-0.0167753262217
IL2RG				-0.0191127850467		
IL32						-0.0179545267981
IL6					-0.0182826754333	
IL7R		-0.0155707753467				
IL8				-0.0248450915847	-0.035678860387	
IMP3						-0.0141811679717
IMPA1					-0.0151343957192	
INPP5A		-0.0153897284456	-0.0193071512969			
INPP5F				-0.0143026892162		
INTS9	-0.0161947819109					
IRF8	-0.0154167464306					
IRX5						-0.021323697554
ISG15			-0.0152441847121			
ITGA3		-0.01841231448				
ITGA6	-0.0154691965761					
ITIH2				-0.0141454661351		
JAM2				-0.0164200837874		
JUN						-0.0163403525692
JUNB	-0.017083707728					-0.0158410737481
KCNE4					-0.0154830849669	
KCNJ16					-0.0226124203519	
KCNK5					-0.0166427731211	
KCNN2		-0.0231485424407				
KCNN4	-0.0195601899338	-0.0145471476526				-0.0170858280117
KCNS3					-0.0156693457924	
KCTD5		-0.0146527229853				-0.0147220270825
KIAA0528		-0.0142723519555				
KIAA1199	-0.0163563040521	-0.0157883216309				
KIAA1324	-0.0158598411691	-0.0174156751546				-0.0203324923636
KIAA1462		-0.0158078278594				
KIF14		-0.0592824698694				
KIF16B	-0.0181266597554					
KLF10				-0.0243175433543	-0.016480027214	-0.0258767265527
KLF4	-0.0150274820261	-0.0146231526861				
KLK12		-0.0139760749527	-0.0161898531238			-0.0175946124908
KLK6		-0.0208735431	-0.0250924174308			
KLRK1			-0.0141237572994			
KRT13	-0.0141757963236		-0.018365198431			
KRT17			-0.0141443126088			
KRT18		-0.013796797334	-0.0149486099386		-0.0256129971672	
KRT20	-0.0172641902695					
KRT81	-0.017830510445		-0.0150855466072			-0.0147520181138
LAMP3			-0.0151951299068			
LARP6					-0.0148312084285	
LASP1			-0.0170738201518			
LBR			-0.0194891584159			
LCK						-0.0150842765608
LCP1					-0.0172223141358	-0.0160830411942
LGALS3BP				-0.0147542546		
LHB		-0.0153305801571				
LHFPL2	-0.0182308846261					
LIF					-0.0156782130325	-0.0169100086704
LILRA4		-0.0160382786055			-0.0148675645701	
LIME1			-0.0162620517372	-0.0145120197559		
LINC00342	-0.0161816604055					
LIPG					-0.0169353499067	
LIPT1				-0.0151030927425		
LMCD1					-0.0147994970093	
LOC100129361		-0.0187225003062				
LOC388796					-0.0163143898326	
LONP2		-0.0146811936195				
LOXL1						-0.0146218021041
LPHN2				-0.0150668067708		
LPL		-0.0159100174967				
LPPR4		-0.0144793736645				
LPXN						-0.0202268952959
LRIG1		-0.016993094811				
LRMP		-0.0184577798059				
LRRC32		-0.0148843251639				
LRRC59				-0.0171570070955		
LRRN3					-0.0172776355338	
LSM6	-0.0190072995272					
LSM7				-0.0240389139302		
LTBP3		-0.0154141938624				
LTF			-0.0267996995839	-0.0147219247683	-0.0298547202154	-0.0336916954174
LUM	-0.0221613605791				-0.0285782599644	-0.0226300778871
LXN	-0.0146154255247	-0.0149508417209				
LY6D			-0.0164329062702			
LYN	-0.0213199611132	-0.01393410685				
LYPLA1			-0.0173868817483			
LYZ	-0.0344952066615		-0.025190361859	-0.0323968978304		
MACROD1		-0.0142949004826				
MAFB	-0.0266861808951					
MAFG						-0.017035242176
MAGEH1	-0.0151668542788					
MALL				-0.0197376293913		
MAMLD1			-0.0139480663372			
MAN2A1	-0.0215311483386			-0.0206190118464		
MAP3K5	-0.0216832299023	-0.0177433734414				
MAP4K4		-0.0366114180964				
MAP7	-0.0177846135881		-0.0199906685917		-0.0229569717883	
MAP9			-0.013898641864		-0.0203995914115	
MAPK6						-0.0151738450676
MARCH3		-0.0137677450389				
MARCKSL1			-0.0224779421914			
MAST3		-0.0145523167269	-0.0165347725817	-0.0209115797397		
MAT2A					-0.016023500298	-0.0233653507154
MB						-0.0143375442539
MBOAT2	-0.0164172359432					
MDFIC					-0.0167493483251	
MEAF6		-0.0143680604089				
MED1		-0.0138486413748				
MED13	-0.0147960075923					
MED23	-0.0176419287626					
MED24		-0.0284019844148		-0.0151552469541	-0.0167528901582	
MEIS1			-0.0235823547733		-0.0165480792576	
MEIS2			-0.0180930913437			
MEIS3P1					-0.0149284051264	
METRN	-0.0148459666994	-0.0169559235254				-0.0236218671294
MEX3C		-0.0144497955314				
MGC2752				-0.0146260159237		
MGLL			-0.0157851814424			
MID1IP1		-0.0214652853936	-0.0162463632083			
MINPP1	-0.0193162994038					
MIS18A						-0.0184342537471
MKNK2		-0.0150199128268		-0.0196527806082		
MLC1			-0.0156041471904			
MLLT11				-0.0183259211093		-0.0200145622842
MMD				-0.0278128848798		
MME	-0.0297727020384	-0.0141600066318				
MMP12	-0.036378147136	-0.020096122075				
MMP3	-0.0159759468665				-0.0164700796657	
MMP9	-0.0339691035014					-0.0201870778825
MNDA			-0.0258652749014			
MOK	-0.0174707644289	-0.0176402031983		-0.0195653443852	-0.0168167180472	
MOXD1					-0.0331531356176	-0.022763215166
MPHOSPH8				-0.0175513692234		
MRPL23						-0.0139747040105
MRPS2			-0.0168311197123			
MRTO4						-0.0156278779182
MS4A1						-0.0188778236515
MS4A4A	-0.0182805065894					
MSLN			-0.0142561852826			
MSMB				-0.0147876137664	-0.0205339761535	
MSMO1	-0.0143302538989	-0.0146318165664		-0.0212805552745		-0.0217773685754
MST4				-0.0193437405244		
MSX1						-0.0163314234545
MUC2	-0.0193742829217					
MX1			-0.0195995111641			
MXRA5	-0.0175858682295				-0.0199253163875	
MXRA7				-0.0278094239142		
MYBPC2						-0.0140350605651
MYL9					-0.0162527884934	
MYLK	-0.026142035161	-0.0290476156073	-0.050184621163	-0.0316875883903	-0.029298163715	
NAT1				-0.0146463462884		
NAV2		-0.0146648345781				
NBLA00301						-0.0145409521307
NDE1		-0.0170729033748				
NDFIP1					-0.0168044091709	
NDN					-0.0180021820353	-0.0164503976459
NDRG1	-0.0169198216536					
NDUFA3		-0.0154745531619				
NDUFA4L2					-0.0181133961289	
NEIL1						-0.0152416804864
NES		-0.0163257653378				
NETO2		-0.0154749939641			-0.0149435843528	
NFIC				-0.0162327253059		
NGRN				-0.0346663445842		-0.0154608916965
NID1						-0.0139312412822
NIP7						-0.0216585068718
NKX2-2				-0.0242503412456		
NLRP2			-0.018491051488	-0.0235814412924		
NME4				-0.0175280357057		-0.015512828733
NOL11				-0.0140926822563		-0.0148827104899
NOP10			-0.0162774577798			
NOSIP		-0.0141426885241	-0.0228028117227		-0.0226238828025	
NPM3					-0.0162651291884	
NPTX1			-0.0142357739526			
NPY						-0.0173632675945
NR2F1			-0.0154925994209			
NRGN			-0.0177672023351	-0.0146925311961		
NUAK1			-0.0143849150136			
NUPL1	-0.0202610923731					-0.016378097325
NVL				-0.0219653625015		
NXT1	-0.0158409404627			-0.0230555777664		-0.0164265115227
NYNRIN			-0.0140859930437			
OAT				-0.0156045116091		
ODAM	-0.0178074308849					
ODC1						-0.018976686257
OGDHL			-0.0139789550791			
OLFM4	-0.0172598668557					
OLFML2A					-0.0181117577848	
OLFML3				-0.0150346527549		
ORM1						-0.0156612704403
OXTR	-0.0186035259244	-0.0171060967073	-0.0174543126186			
P2RX5						-0.0203795496365
PAEP		-0.0161806305234	-0.0161693524134			
PAK6		-0.0139782293104		-0.0145762832487		
PAMR1			-0.0142232823198		-0.017214871712	
PARM1						-0.0143363264341
PCDH17				-0.0146085391074		
PCK1	-0.0177140766008					
PCNA	-0.0557279929589			-0.0580596457899		
PCOLCE						-0.0191353150407
PCSK1			-0.0225239770453			
PCYT2			-0.0138072719209			
PDGFC	-0.015719009136		-0.0158256350433			
PDIA3		-0.0191147884219			-0.0160692239175	-0.0166669396261
PDK4	-0.0203287938561					
PDLIM1			-0.0176602445562			
PDSS1						-0.0154772923708
PDZD2			-0.014091199652			
PDZD8			-0.0186505682747			
PDZK1IP1	-0.018025897483					
PEG3				-0.0186624847527		
PENK						-0.0143955706371
PER3	-0.015435552175					
PEX11A	-0.0196334276557					
PF4	-0.0195126725951		-0.016893531431	-0.0187686753502		
PFDN2		-0.0150832495882				
PFN2		-0.015050509681				
PGAP3		-0.0138376343911				
PGC		-0.0158844240934	-0.0194720301236	-0.028427330303		-0.0191905386045
PGLYRP1			-0.0147151227124			
PHACTR1		-0.0175109644184		-0.0158200678679		-0.0173272069633
PHF11					-0.0167416602453	
PHKA1	-0.014755975753					
PI3						-0.0171074515213
PIGN	-0.0155121693852					
PIGP	-0.0166928703592					
PIGR						-0.0183107843717
PIK3C2B		-0.0197255676708				
PIN1					-0.0274309348092	
PIP				-0.0312145334013	-0.0183678131691	
PIP4K2B					-0.0150857499529	
PITPNC1		-0.0155529357793	-0.0150320416371	-0.0146058540043	-0.0166552294877	
PKM2					-0.0189265746032	
PKN1		-0.0175117993536				
PLAT	-0.0271208271794	-0.0287925346851	-0.0267798280501		-0.015338458595	
PLBD1	-0.020040763816				-0.0323597105638	
PLCG2		-0.0178063551743				
PLCL1					-0.0152542080964	
PLEKHB1						-0.0148694395154
PLEKHJ1			-0.0147033269923			
PLIN3			-0.0144515069752	-0.0146425202389		-0.014629706367
PLK2						-0.0219705503364
PLVAP		-0.0160176192349				
PMEL		-0.0178735545759				
PMEPA1	-0.0242552479311					
PMP2					-0.0166606851412	
PMP22					-0.0164627998926	
PNMT		-0.0141004783514				
POGLUT1			-0.0148350227759			
POLE2		-0.022469069549		-0.0145492958387		-0.0192119374942
POLG2				-0.014935828989	-0.0170117590511	-0.014726061545
POLR1D			-0.0184571034171	-0.0208912810097		
POLR2H		-0.0150885393725				
POLR2I			-0.0196940761603			
POMC		-0.0140979974544		-0.014219495111		
POP1						-0.016423880764
POPDC3						-0.0221496474395
POU2AF1				-0.0184225226704		-0.017948266292
PPA1					-0.0159303478173	
PPAP2A					-0.018919072958	
PPAP2C		-0.0192200136918				
PPARG			-0.0159951076064			
PPBP	-0.0278814225289		-0.0239143671926	-0.028800194088		-0.0168013043495
PPIF			-0.0238420516812		-0.0324887166453	-0.0312881169446
PPM1D	-0.014561995536					
PPM1H			-0.0158327248979			
PPP1R15A		-0.0206426160413				
PPP1R1A				-0.0146611653273		
PPP3CA			-0.0215401704333			
PPRC1				-0.014443755007	-0.019104478128	-0.0168856937767
PRG2	-0.0157291845563			-0.015148744504		
PRL		-0.0152680877836				
PRMT1					-0.0219773596698	-0.0148806164619
PRR16					-0.0189266305585	
PRR4					-0.0172715344686	
PRRX1					-0.0186601247262	-0.0173603200511
PRSS23					-0.0212468779592	
PRSS3					-0.015276915714	
PRTN3			-0.0150045808726			
PSD3			-0.019332735531			
PSG5		-0.0161949071389				
PSMD3		-0.0184290844445				
PSRC1					-0.0150219891927	
PTGDS			-0.0229930274181			
PTGS2				-0.0168712930096		
PTOV1	-0.0177209041202					
PTPN13	-0.0159776261935					
