	0.04	0.12	0.37	1.11	3.33	10.0
FBN2				0.0210048851083		
FBXO11				0.0177473124764		
FBXO2						0.0222641024003
FCER1A					0.0216236951524	
FECH		0.0227615322864				
FEZ1					0.0210167039515	
FGA						0.0176288846546
FGFBP1						0.0181523035914
FGFR4	0.0320104117225			0.0199920269647		
FGG						0.0215220262907
FHL1			0.0285244713724			
FKBP11			0.02885806588			
FKBP14						0.0184478712632
FKBP4		0.025839720342	0.0213842714255			0.0219861594896
FLG					0.0224246061618	
FLNB	0.0237340469936					
FLRT3					0.0302735960734	
FLT3	0.0189537528893					
FMO1					0.0211931516223	
FMO2					0.0247355736205	
FMO3						0.0188640478261
FN1		0.0196066995737	0.0395133952336	0.0302515229916		0.0277975790846
FNBP1	0.0180280716996					
FOLR1						0.0341560296561
FOS			0.0222367033366			
FOSB			0.0270450488189		0.0242704271087	
FRMD4B				0.0178100253297		
FRY					0.0190048804008	
FSCN1			0.0203402463674			
FXYD3				0.0187032852125		
FZD7			0.0212018293782			
GABRA1	0.017355624325					
GADD45B		0.0194581523156				
GAGE3				0.0234728746476		
GAL		0.0209343309619				0.0232392297434
GAS1		0.0303678606338	0.0251118591076		0.0195633031584	
GATA2			0.0427693414241	0.055656131372	0.0503520733171	
GATA3	0.0258006245369			0.0206948626304	0.0311643439559	0.0215354482466
GCH1					0.0177699764345	
GCLC				0.0190682828294		
GDF15		0.0222456559391				
GGT1	0.0193448833134				0.0177959963529	
GJA1		0.0375767535166		0.0337446373505		0.0455557461374
GLA					0.0201993048755	
GLS	0.0208811185577				0.0187112668977	
GMPR			0.0193573271604			
GNAI1			0.019517634359			
GNAL	0.0192259442082					0.0198735260113
GNAS	0.0212663491357	0.029440982957	0.0190344780499			
GNB1						0.0182680774358
GNG11			0.0210106179958			
GNG4	0.0201434221972					
GOLGA8A		0.0240881195466				
GOLGA8B		0.0198595412728				
GOLT1B	0.0190674942781		0.0211692134178	0.0265425650044		0.0194932388304
GPC3	0.0281784951473	0.0327361349021		0.0336939725835	0.0355712548659	0.0364074151376
GPC4				0.0283608528699		
GPD1L			0.023962766127			
GPER						0.0387130623194
GPM6B		0.0293404027939		0.0308411840287		
GPR126						0.0175896538328
GPR56					0.0353631151486	
GPR64	0.0176043874179					0.0258482162827
GPX2	0.0230684042435			0.0215078124177		0.0301797758338
GPX7	0.0191271202278					0.0201992731425
GREM1		0.0264566422969	0.0217004490264	0.0310458912181		
GSPT2		0.0193975682869				
GSTT1		0.0290269803221				
GUCY1A3		0.0214294295276			0.0187521174698	
GULP1		0.0291639323258	0.032371352744		0.0384993958891	0.0201843980681
GZMB	0.025743896368					
GZMK		0.0211419923118				
H1FX						0.024865243085
HAL					0.0221133234266	
HAPLN1			0.0261859790935	0.0182153323396		0.0227232193467
HBB						0.0186459420023
HERC6			0.023769877929			
HEY1					0.0194772096791	
HGSNAT					0.0234690576104	
HIST1H2BD		0.0238842455781				
HLA-DMB			0.0238280483006			
HLA-DPA1		0.0297542070407			0.0232179839571	
HLA-DPB1		0.0212677808485				
HLA-DQA1	0.0207769424812					0.0179760848569
HLA-DQB1					0.023053034504	
HLF					0.0188056417673	
HMBS		0.0199711497874				
HMOX1				0.0256425824264		
HNRNPH1						0.0208274162865
HOMER1			0.0207569517279		0.0174228059068	
HOMER2	0.0226514779149					
HOPX			0.0206978965891			
HOXB2						0.0260738334237
HOXB6						0.0229030793077
HOXC6		0.0253192643587				
HP				0.0252602630288		0.0214883883542
HPGD				0.024602294728		
HS2ST1			0.0219783667019			
HSD11B2				0.0186005779235		
HSD17B12			0.0188345910728			
HSD17B2						0.0182652698051
HSP90B1				0.0233316841398		
HSPA6				0.0176820814775		
HSPB8	0.0236823283495					
HSPG2	0.0205115274936					
HTATIP2	0.0187423109518					
IARS2	0.031260725627					0.0394695713341
ICA1		0.0212989910265				
ICAM3					0.0205615200106	
IDE				0.0213363392858	0.0305886981261	
IDS	0.0215019529805		0.0214564367989		0.0252405268788	
IFI27	0.0173264601372	0.0204062830802				
IFI6			0.0233200767957			
IFIT1			0.0255331828614			
IFNGR1				0.0240152147048		
IGF1R			0.0200469285943			
IGF2BP3						0.0247602734734
IGFBP2		0.0196919833805				
IGFBP5				0.0247333380288		
IGFBP7			0.0291286978788			
IGHM	0.0233211830768					
IGHMBP2	0.0187141455359			0.0299360984498		
IGKC		0.0228207124108				
IGL@		0.0188622938155				
IGLL3P		0.0190800354606				
IGSF1	0.0210356487015					
IKZF1		0.0357166003989				0.0394679825032
IL10RA				0.0210991731804		
IL11RA				0.0207848613634		0.021924516637
IL1RL1	0.020423694749					
IL32	0.0189520535399					
IL6		0.0303361443685	0.0201303720972			
IL6R			0.0186778393984		0.0299840186558	
IL6ST					0.0177381741271	0.0283465887685
IL8			0.0399364461698			
INA	0.0325122949893				0.0174699092364	0.0224595638809
INHBA		0.037295118472				
INHBB	0.0235765345612	0.0246244348761				
INPP4B			0.0261100709682			
IPW					0.0189620694463	
IRF6			0.020816503582	0.0233291146138		
IRF8				0.0232634442201		
IRS1	0.0179553782465					
ISG15			0.0207855824959			
ISG20	0.0200357994981	0.019144753546	0.0210886180099			0.0200028713009
ISLR				0.0255955863596		
ITFG1	0.0394574271994					
ITGA6				0.0245003946423		
ITGAL	0.0197610732239					
ITGB4		0.019303713251				
ITGB7					0.0202667498981	
ITIH2						0.0213245914732
ITM2A	0.0318195511154				0.02707865004	
ITPR1	0.026689167008				0.0250790061151	
ITPR2			0.0205173098014			
JAG1					0.0272537702709	0.022789079335
JAM3	0.0229576799053		0.0188971760946	0.0255052603658	0.0223431831137	
JUN	0.0191801580316					
JUND	0.0177822973071					
KAL1			0.0270893416458	0.0249886228509		
KANK1						0.0177128565079
KAT6B						0.0205597329355
KCNE4			0.0202575315099			
KCNK3	0.0191881168337					0.0191898089445
KCNMA1			0.0190726744144			
KDELR3		0.0195710524315				
KDM3A			0.0204200741993			
KDM5D				0.0247591896253		
KIAA0753	0.0227913101567					
KIF14					0.0176326839412	
KIF1A	0.0204205510035				0.0240113388168	
KIF3C					0.019124015298	
KIF5C					0.0192342473541	
KLC1	0.0197808491753					
KLF2			0.0286491147758	0.0214589588839		
KLF4					0.0238432029601	
KLHL21					0.0282462042933	
KLHL9			0.0248796461759	0.0234327298856		
KLK2		0.0214973361414				
KLK6					0.019507814189	
KPNA2		0.0207155656728				0.0256527139431
KRT14	0.0229524656336					
KRT15		0.0204468328039	0.0231761846126			
KRT17		0.0283233537812				
KRT18	0.0324897607108					
KRT19		0.0233059292395				
KRT23	0.0247108205174					
KRT5	0.0217727307719					
KRT6A						0.0202498778408
KRT7	0.0197929389024	0.0422111974384	0.0367501040276			
KRT8	0.0276411996266	0.0205052796481				
L1CAM	0.0324361954175				0.0261549956728	0.0304737829955
LAMB1			0.0212174000791			
LARP1						0.0192247834429
LARP6					0.018104290833	
LAT2			0.018606710355			
LCE2B					0.0189960333732	
LDB2					0.0199357995631	
LDB3					0.0178600716665	
LDHB			0.0208233874562			
LDOC1		0.0220897897496			0.0309179905244	0.0196483912679
LGALS1			0.0299762826024			
LIMA1						0.0221491655355
LIMCH1			0.0204834133478			
LIPG	0.0234091082769		0.0186273256057			
LMO2			0.0214837560818			
LMO3			0.0190257550879	0.0233608976718		0.0399982720685
LOC100129361			0.0221157635367			0.0184968307419
LOC283683			0.0198798057852			
LOC728855		0.022785100296				
LOR					0.0194418677343	
LOX		0.0227053987848				
LOXL1				0.0405385384781		
LPAR1			0.0275272453143			
LPHN2	0.0259949013578					0.0181804545407
LPIN1			0.020320511354			
LRMP				0.019538304183	0.0185121413701	
LRP4			0.0200760426191			
LRRC17				0.0180233411802		
LRRC8D		0.0205179289449				
LRRN3	0.0279658964837					0.020973760594
LSP1				0.0226833464988		
LSR			0.0193785591818			
LTB				0.0206493971635		
LTBP4	0.0191474232533					
LTF		0.0210914994688				0.0281237622093
LUM				0.0179257564145		
LXN		0.0205300777843			0.0194785014588	
LY6E			0.0256622324132			
LY75			0.0225236201762			
LY86					0.0191152825919	
LYPD3		0.0185665047753		0.0182347245361		
MAB21L2			0.0240254681907			
MAF				0.0231883241423		
MAFF		0.0196596916408	0.0233286137552			
MAGEA12			0.0215348414062			
MAGEA3			0.0358399533901			0.0212983354886
MAGEA6			0.028581936362			
MAGED1			0.0206858407631	0.0211973623813	0.0316644402134	
MAGED2	0.0179280624534					
MAGI2						0.0173947746687
MAL	0.0331974853362				0.0277227231023	
MAN1A1	0.0197720986217	0.0307960120706				0.0218914962735
MAN2A1				0.0201626451403		
MANSC1						0.0220588777843
MAP7	0.0188542069563	0.0382468349051	0.0487062085668			
MAPK9				0.0332585776993		
MAPKAPK5				0.0405601485241		
MAPT		0.0223481533857			0.0200110753715	0.0180735310538
MARCH6		0.0193796742587				
MBP					0.0186252209941	
MCCC2				0.0213518082046		0.0176388891882
MDFIC				0.02550171521		
MDK			0.020795222922	0.0268431189213		
MEF2C			0.0205862105037			
MEG3	0.0228186114741				0.0218242293268	
MEIS2					0.0200864794299	0.0288709692334
METTL7A				0.0206533749556		
MFAP4	0.0175243723016	0.0210191556964			0.0190635272655	
MFAP5	0.0199402243401	0.0220492428096	0.0221408711311			0.0193635875118
MGP			0.0276879242377			
MICAL2	0.0286226255824	0.0259701100545				
MICALL1						0.0181953598014
MID1			0.0324197214423			
MIPEP				0.0198968578729		
MIR22HG	0.0176559528756					
MKNK2		0.0279649088262	0.0228011896694		0.0174771646351	
MLLT11	0.0179144188136					
MLLT3			0.0185447013821			
MLPH	0.0272628570219		0.0260281994178		0.0214245414336	
MMP10	0.022233884338	0.0186588686463				
MMP11				0.02328794188		
MMP12				0.0309152854928		
MMP14				0.0223243742022		
MMP2	0.0203725045865					0.0185395019106
MMP9				0.0294310852729		
MOXD1				0.0262840977754		
MPZL2						0.0216409662675
MRC2				0.0193389779098		
MRPS33					0.0177329384328	
MRPS35				0.0195792812025		
MRS2				0.0207370645981		
MS4A6A					0.0218739329602	
MSMB						0.017553963395
MSMO1		0.0207630450475				
MT1E						0.0208171126016
MT1G						0.0181837192893
MT1X						0.0200101695332
MX1			0.0279890778986	0.0175049811449		
MX2		0.0196439917552	0.0277441521397	0.0204730641336		
MYBPC1		0.0373287455454	0.0281701625461	0.0326906255997		
MYCBP2					0.0212326130562	
MYH10	0.0324711867687				0.0247281750336	
MYLIP				0.0192368119982		
MYO1B	0.0198337050082					
MYO5C			0.0195628366934			
MYOF		0.0228915044848				
MZT2A						0.0179922041837
NAP1L2	0.0312950996293					
NCOA3				0.0182017879695		
NDFIP1						0.0195142637692
NDN				0.0241238778373		
NDNF				0.0203569056969		
NDRG4					0.0271944978832	
NDUFB2					0.0230167372306	
NEBL		0.0340821487573	0.0360880664984	0.0279524844421		
NEDD9				0.0227629205128		
NEFH	0.0266114913395				0.032374032011	0.0313366480304
NEFL	0.0524009124017	0.0249008835386	0.0200435004522		0.0371911223565	0.0268883886728
NEFM	0.0318005215117				0.0185338203763	
NELL2	0.0276181309228					
NFATC3				0.0383731766444		
NFKBIE						0.0212136858126
NGRN						0.0279435581498
NIT1				0.0202450181256		0.0229278049187
NLRP2				0.0183743254563		
NNMT		0.0230082662426				
NOL3						0.0195197657597
NOTCH1	0.0373896350517					
NPAS2		0.020658897267				
NPM1		0.0234968827371				
NPTN						0.0244311506089
NPTX2					0.0278452238564	
NPY					0.0247435680106	0.0244681955922
NPY1R					0.0252876412948	
NQO1				0.0193170233306		
NR2F1		0.0259673518039				
NR3C1		0.0445083259581		0.0218634278869		
NR4A3					0.0177394640448	
NRCAM	0.0219512928518					
NRGN					0.0252217361101	
NRN1	0.0187833719263		0.023621311131			
NSF						0.0181904148945
NTRK2		0.0214076297026				
NTS		0.0200037593979	0.0243046690134	0.0229928208329		
NUAK1	0.0196193294241	0.0287146706724			0.0194677131507	
NUDT11					0.0187929917175	
NUDT9				0.0182999779106		
OAT			0.0255507649922			
OBSL1					0.0188092871657	
ODZ3	0.0200457654743					
OGN					0.0184651998235	
OLFM1	0.0331997809477	0.0277826987216			0.01895598545	0.0303550145538
OLFML3				0.0213849913426		
OPN3					0.0323313957065	
OSBPL10						0.0240415005865
OSR2				0.0218761669589		
P4HTM	0.0217694172685					
PACSIN2		0.0220931022274				
PACSIN3			0.0277504844713			
PAGE4	0.0174888424138			0.0212961761886		
PAH	0.0225853335177					
PAIP1	0.0182322268664					
PAK1	0.0304100866462					
PALLD				0.0191790556165		
PAM				0.0225471899751		
PAPD7	0.0230046905177					0.0191343472174
PAX5		0.0200185105464				
PBXIP1			0.0237229179709			
PCDH9						0.0201001602915
PCLO	0.0191118726153	0.0185599489234				
PCP4	0.0338578838427		0.0186601405797			0.018358057957
PCSK1		0.022532130148	0.0192438121375			
PDCD6		0.021194352435				
PDE10A		0.0299706791463				
PDGFRL		0.0283611712527	0.0220868351962			
PDHX		0.0236412289825				
PDLIM3		0.0218094126947				
PDLIM4			0.018538883416			0.0236582294806
PDZK1	0.0196202352763					
PEBP1			0.0192861920613			
PECAM1	0.0313860479236		0.0195113740064			
PECR						0.031677165044
PEG10	0.0323396745893					0.0200062978069
PEG3	0.0379274702921				0.062808443348	
PELI1						0.0257746204611
PENK		0.0193770213702				
PER2					0.0177758535523	
PEX19						0.0183781927141
PFDN2		0.0217734692749				
PGAP3			0.0191392202095			
PGC					0.0185081998691	
PHACTR1					0.0185339198932	
PHACTR2	0.0203919443488					
PHF15	0.0183332986379					
PHKA1					0.0205920503871	
PHLDA1	0.0188869124014					0.0220517423498
PHYH					0.0175436316567	
PIEZO2		0.0243293756723			0.0230836254282	
PIGK		0.0187896461708				
PIK3C2B					0.0239682975199	
PIP		0.024758289191	0.0215329246001			
PIP4K2C			0.0184756727017			
PIP5K1B				0.0239198313697		0.0273804372123
PIR						0.0231685545338
PITPNC1					0.0178186264143	
PKP1					0.0193869658061	
PKP4	0.0175295515332					
PLA2G2A				0.0393946951992		
PLAGL1		0.0220129441109		0.0201113762788	0.0243122907827	
PLAU				0.0232804490352		
PLCB4			0.0204494977304			
PLEKHA5				0.0207717930128		
PLEKHM1	0.0222140593297	0.0266480432089				0.0350643968366
PLIN2				0.0188887516604		
PLK1S1						0.0255753880905
PLLP			0.0187389389393			
PLOD2						0.0308079583387
PLS1						0.017459105046
PLTP				0.0231221790816		
PLXDC1		0.0223083320796				
PMP22			0.0198051187694			
PNKP	0.0249688281551					
PNMT			0.0194551056386			
POLD4	0.0299924981418					
PON2	0.0217115437982	0.0271261394619	0.0185804616992	0.0186557664703		0.0305261485215
POR					0.0199633514287	
POSTN		0.028291721534	0.0294868284678	0.0290635314339		0.0459750264865
POU2AF1		0.0193354437393			0.0262876845939	
PPA1		0.0242267610297				
PPAP2A			0.0303782621034			
PPAP2B			0.0224225424843	0.0305171695214		
PPAP2C			0.0189404279458			
PPFIBP1	0.0186654220059		0.0238144013454			
PPIB						0.0185102013615
PPOX		0.0391902178681				
PPP1R13B			0.0318361979983		0.0332948120638	
PPP1R16B	0.0252728508003				0.0202418729305	
PPP1R3C						0.0274863894696
PPP2R3A					0.018559585148	
PRDX2		0.0433552606915				
PRDX4						0.0219849538835
PRDX6			0.0200639123984			
PRKACB				0.0335474962506		
PRKCB		0.019986533853				
PRKCD						0.0302473433545
PRKCH	0.0595980131128	0.045202957631	0.0369607500879			
PRNP	0.0205857975456					
PROCR			0.0202126524412			
PRODH					0.0183931616338	
PROM1	0.0218727493363		0.0209288826769			
PRPH						0.0192061509739
PRSS3					0.0193521722766	
PRUNE2			0.0327034519288		0.0172625706142	
PSCA						0.0191166891213
PSD3			0.0243718483141			
PSD4	0.018432617971					
PSMD14				0.0185441175405		
PTGDS		0.0360003610778	0.0279565084165	0.0249237361164	0.0174485066212	
PTGER4		0.0243899209989				
PTGIS	0.0207151567226				0.0175079736719	
PTK2B			0.0207023118701			
PTN	0.0229064158032		0.0308498850022		0.0304222505121	
PTP4A2		0.0224798348671				
PTPN13					0.0192957960275	
PTPRG						0.0185311821668
PTPRN2						0.0208769955933
PTPRO					0.0212725354938	
PTPRZ1				0.0269957055507		
PVALB	0.0276960971441					
PYCR1	0.0199052118265					
PYGB						0.0203786485356
PYROXD1				0.0176177583997		
QPCT			0.0257463117652			
RAB11FIP1	0.0345367725522				0.0281951209994	
RAB25				0.0288243080528		
RAB40B		0.0215649901427				
RAB7L1				0.019136790482		
RAD21	0.0205993667045					
RAD23A						0.019471385591
RAI2	0.018850226248					
RAMP1				0.0215923178371		
RAN		0.0208794681213				
RAPGEF2						0.0189306510306
RAPGEF5					0.0208948070764	
RARRES2	0.0332448751628				0.0224596027269	
