	gene_symbol	3.33
201136_at	PLP2	4.23764744028e-05
204043_at	TCN2	-4.36961143871e-05
210647_x_at	PLA2G6	-4.37399983412e-05
222243_s_at	TOB2	4.38831747257e-05
211816_x_at	FCAR	4.3894601635e-05
221105_at	-666	4.39909144081e-05
204384_at	GOLGA2	4.4247216326e-05
AFFX-r2-P1-cre-3_at	-666	4.47822176797e-05
203902_at	HEPH	-4.48380894193e-05
220797_at	METTL16	4.48765980994e-05
219150_s_at	ADAP1	4.50002627866e-05
214694_at	MPRIP	-4.52453078162e-05
206868_at	STARD8	4.58414297519e-05
211688_x_at	-666	4.63950188755e-05
36566_at	CTNS	4.64940225659e-05
213814_s_at	SNTB2	4.68580196143e-05
207818_s_at	HTR7	-4.77955152613e-05
219800_s_at	THNSL1	-4.78530359187e-05
207136_at	ARR3	4.78630811696e-05
201313_at	ENO2	-4.82128596397e-05
212661_x_at	PPIA	4.82607733717e-05
217307_at	ACO2	-4.84887288005e-05
205704_s_at	ATP6V0A2	4.88064455935e-05
215690_x_at	GPAA1	-4.88077976328e-05
209994_s_at	-666	4.89380203463e-05
214611_at	GRIK1	4.91610488839e-05
209195_s_at	ADCY6	4.94325828376e-05
220791_x_at	SCN11A	-4.94383669635e-05
214951_at	SLC26A10	4.96712750791e-05
221098_x_at	UTP14A	-5.00622632492e-05
208903_at	RPS28	5.0167338429e-05
206404_at	FGF9	5.01975656911e-05
220809_at	-666	5.03586190825e-05
216427_at	-666	5.04357345545e-05
37079_at	NUS1P3	5.0597014947e-05
205908_s_at	OMD	-5.07402021442e-05
210418_s_at	IDH3B	5.10044521464e-05
201494_at	PRCP	-5.10388757589e-05
207607_at	ASCL2	5.10743039208e-05
200092_s_at	RPL37	5.12187202796e-05
200933_x_at	RPS4X	-5.12700014714e-05
206692_at	KCNJ10	-5.1277739802e-05
202927_at	PIN1	5.13487269768e-05
217121_at	TNKS	-5.1404679188e-05
207468_s_at	SFRP5	-5.15588738959e-05
213990_s_at	PAK7	5.24595724841e-05
221363_x_at	GPR25	5.2602572148e-05
216281_at	DICER1	5.26372073384e-05
201200_at	CREG1	-5.26509381105e-05
211698_at	EID1	-5.2932552042e-05
208968_s_at	CIAPIN1	5.30673196678e-05
211378_x_at	PPIA	5.31307041935e-05
217119_s_at	CXCR3	5.33479901637e-05
216155_at	-666	-5.35555232341e-05
215892_at	ZNF440	-5.36910024031e-05
209559_at	HIP1R	5.40815937573e-05
210379_s_at	TLK1	-5.4321867005e-05
214275_at	MED12	5.4552628647e-05
215289_at	ZNF749	-5.52855192491e-05
201388_at	PSMD3	-5.55049631105e-05
211196_at	DBT	5.5525556445e-05
206956_at	-666	5.56995786213e-05
217694_at	-666	5.57268500852e-05
222055_at	-666	5.60345221884e-05
208164_s_at	IL9R	5.64117140314e-05
208051_s_at	PAIP1	-5.64240160903e-05
213793_s_at	HOMER1	-5.66108300464e-05
204099_at	SMARCD3	5.66660110837e-05
215665_at	HSD3B1	5.67877659743e-05
219661_at	RANBP17	-5.73526066847e-05
217514_at	-666	-5.77235179153e-05
220863_at	MIP	5.77938943269e-05
214031_s_at	KRT7	-5.79191171279e-05
207099_s_at	CHM	-5.81013207535e-05
207466_at	GAL	-5.84244481936e-05
37831_at	SIPA1L3	-5.94438812507e-05
204604_at	CDK14	5.97993279361e-05
209722_s_at	SERPINB9	-5.98763535248e-05
216242_x_at	POLR2J2	-5.98939868887e-05
216979_at	NR4A3	-6.10233686295e-05
200669_s_at	UBE2D3	6.14275893791e-05
208815_x_at	HSPA4	6.14501433233e-05
220268_at	C11ORF67	-6.16542409309e-05
203424_s_at	IGFBP5	6.17426200873e-05
206514_s_at	-666	-6.17828726894e-05
202311_s_at	COL1A1	6.20042327497e-05
215323_at	LUZP2	-6.21341468185e-05
209923_s_at	BRAP	-6.27190561283e-05
203152_at	MRPL40	6.29747420112e-05
216722_at	VENTXP1	6.33162710359e-05
210560_at	GBX2	6.34603111454e-05
207243_s_at	CALM2	6.37708005005e-05
204503_at	EVPL	6.40953425027e-05
221364_at	GRID2	-6.42930186238e-05
AFFX-TrpnX-3_at	-666	6.44150183974e-05
220728_at	-666	-6.47933501809e-05
201164_s_at	PUM1	6.49126277891e-05
213027_at	TROVE2	-6.51892901615e-05
218958_at	C19ORF60	6.55477182485e-05
216608_at	DKFZP434A062	-6.58022807954e-05
220875_at	-666	6.59796680446e-05
37996_s_at	DMPK	6.60334292711e-05
205338_s_at	DCT	6.60728585262e-05
208489_at	GJA8	-6.6399361344e-05
220920_at	ATP10B	6.64958132787e-05
210177_at	TRIM15	-6.65769507522e-05
203109_at	UBE2M	-6.75139092402e-05
210575_at	NUDC	6.80279647642e-05
218815_s_at	TMEM51	6.81044961206e-05
207795_s_at	KLRD1	6.83935946688e-05
204878_s_at	TAOK2	-6.84451764448e-05
214839_at	LOC157627	6.87054217528e-05
214791_at	SP140L	6.96137565402e-05
213477_x_at	EEF1A1	6.98884623019e-05
207212_at	SLC9A3	6.99165421464e-05
211127_x_at	EDA	7.03183706195e-05
215483_at	AKAP9	7.12827690636e-05
211310_at	EZH1	-7.14560843154e-05
210565_at	GCGR	-7.17644391966e-05
212260_at	GIGYF2	-7.24001345314e-05
211109_at	JAK3	7.28601282574e-05
206827_s_at	TRPV6	7.3349227519e-05
202168_at	TAF9	7.34690532082e-05
201771_at	SCAMP3	7.34921851224e-05
218595_s_at	HEATR1	7.36331098537e-05
209664_x_at	NFATC1	-7.36997666603e-05
210661_at	GLRA3	7.49666969037e-05
210853_at	SCN11A	-7.51028128894e-05
203515_s_at	PMVK	7.51728896689e-05
206228_at	PAX2	-7.52132882339e-05
211843_x_at	CYP3A7	7.54025421644e-05
203614_at	UTP14C	-7.56839155558e-05
210838_s_at	ACVRL1	7.57131103343e-05
207032_s_at	CRISP1	-7.61737760209e-05
200088_x_at	RPL12	7.62091942273e-05
40255_at	DDX28	-7.65468711251e-05
222308_x_at	-666	7.65929735183e-05
215909_x_at	MINK1	7.66163525991e-05
208036_at	OPN1SW	-7.66319024867e-05
221347_at	CHRM5	-7.69408844936e-05
222360_at	DPH5	7.70477621317e-05
222247_at	-666	-7.72687571463e-05
213140_s_at	SS18L1	-7.77396884719e-05
210441_at	CDC14A	-7.80105770347e-05
215549_x_at	CTAGE9	7.80769079009e-05
212485_at	GPATCH8	7.81190014386e-05
216760_at	HRASLS2	7.86892019568e-05
217309_s_at	DSCR3	7.9010677825e-05
214690_at	TAF1B	-7.91825735292e-05
220646_s_at	KLRF1	7.94078415335e-05
205091_x_at	RECQL	7.95793163066e-05
217129_at	-666	-7.96462807088e-05
222352_at	-666	-7.97342542572e-05
201566_x_at	ID2	7.98435563377e-05
217407_x_at	PPIL2	-8.00233467046e-05
217698_at	-666	8.02785164861e-05
220897_at	-666	-8.04282594101e-05
206160_at	APOBEC2	8.06282632377e-05
216021_s_at	GLRA3	-8.0857449051e-05
211254_x_at	RHAG	-8.11133773027e-05
216290_x_at	-666	8.11532726183e-05
218142_s_at	CRBN	-8.12001627172e-05
213583_x_at	-666	8.13786440831e-05
208431_s_at	TUB	-8.14067080073e-05
219614_s_at	SLC6A20	-8.15118702146e-05
220610_s_at	LRRFIP2	8.19124081964e-05
215393_s_at	COBLL1	8.24403214684e-05
217804_s_at	ILF3	-8.2512715832e-05
217103_at	LDLR	-8.26769899843e-05
217666_at	-666	8.28185343649e-05
203310_at	STXBP3	-8.31191175569e-05
216773_at	-666	8.3367555776e-05
220580_at	BICC1	8.36378178608e-05
216704_at	-666	-8.4141917264e-05
214270_s_at	MAPRE3	8.42803283428e-05
221633_at	NCAPH2	-8.44335341571e-05
215765_at	LRRC41	8.45419831613e-05
212802_s_at	GAPVD1	8.46106358627e-05
219730_at	MED18	8.4799581352e-05
207671_s_at	BEST1	8.51128339506e-05
201892_s_at	IMPDH2	-8.61903526674e-05
212328_at	LIMCH1	8.64375563663e-05
217798_at	CNOT2	8.66164065108e-05
216089_at	MCFD2	-8.66223249787e-05
207572_at	-666	-8.66331886144e-05
220845_at	ACOXL	8.67067626175e-05
201258_at	RPS16	8.71112736171e-05
214824_at	-666	-8.74959528029e-05
211940_x_at	-666	-8.7799099887e-05
202782_s_at	INPP5K	-8.79647997226e-05
202327_s_at	PKD1	-8.83638995412e-05
212075_s_at	CSNK2A1	8.83844865561e-05
204873_at	PEX1	-8.87134905206e-05
202841_x_at	OGFR	8.87736677375e-05
203995_at	C21ORF2	-8.89365983306e-05
220621_at	FOXE3	-8.96742806358e-05
205812_s_at	TMED9	8.991684347e-05
211680_at	PDLIM5	-9.04572648975e-05
216630_at	-666	-9.06282794198e-05
213800_at	CFH	-9.07559092597e-05
215402_at	APPBP2	9.09300392037e-05
213276_at	CAMK2B	-9.10007646183e-05
204447_at	PROSAPIP1	-9.11043318055e-05
213264_at	PCBP2	-9.15053383643e-05
204675_at	SRD5A1	9.16318443864e-05
212856_at	GRAMD4	9.17731332553e-05
220163_s_at	HR	-9.19389568807e-05
214747_at	ZBED4	9.23475970887e-05
202001_s_at	NDUFA6	-9.26253505233e-05
216372_at	-666	-9.26967374583e-05
207463_x_at	PRSS3	9.27177732416e-05
210000_s_at	SOCS1	9.28820499963e-05
201822_at	TIMM17A	9.30724344301e-05
215011_at	SNHG3	9.31921258488e-05
214997_at	SCAI	9.32011722353e-05
35671_at	GTF3C1	9.32561302749e-05
215272_at	OGG1	-9.35683441681e-05
216200_at	PLEKHM1	-9.36621986512e-05
200074_s_at	RPL14	9.37378610639e-05
217062_at	DMPK	-9.37781837709e-05
211082_x_at	MARK2	9.44388301777e-05
211481_at	SLCO1A2	-9.45071912641e-05
214954_at	SUSD5	-9.47568163754e-05
47560_at	LPHN1	-9.47886657699e-05
207044_at	THRB	-9.48901743795e-05
206115_at	EGR3	-9.57406250476e-05
210772_at	FPR2	-9.625747296e-05
222054_at	PPIEL	-9.64650453075e-05
209207_s_at	SEC22B	9.67475427001e-05
221616_s_at	TAF9B	9.68192918585e-05
211286_x_at	CSF2RA	9.69924299858e-05
210267_at	NIPAL3	9.70381730188e-05
208267_at	TRPV5	9.71115225927e-05
201033_x_at	RPLP0	9.75881156322e-05
216585_at	-666	9.76967257702e-05
208166_at	MMP16	9.77208845448e-05
216848_at	-666	9.77466553984e-05
206808_at	HNRNPA3P1	-9.77578555063e-05
221508_at	TAOK3	9.85625808421e-05
209912_s_at	KIAA0415	-9.86048972621e-05
210716_s_at	CLIP1	9.89359842583e-05
205045_at	AKAP10	-9.89653965363e-05
44696_at	TBC1D13	9.97065058602e-05
215798_at	ALDH1L1	-9.97332911543e-05
222187_x_at	G3BP1	-9.9928759854e-05
210743_s_at	CDC14A	0.000100415726729
215055_at	B3GNTL1	-0.00010042125914
218722_s_at	CCDC51	-0.000100604238042
203414_at	MMD	-0.000100614342318
206075_s_at	CSNK2A1	0.000100896959771
214333_x_at	IDH3G	-0.000101185497221
220411_x_at	PODNL1	-0.000101324206393
217895_at	PTCD3	-0.000101533390361
207944_at	OCM2	-0.000101685208214
216678_at	IFT122	0.00010190767353
215157_x_at	PABPC1	-0.000102387338606
200809_x_at	RPL12	-0.000102633003983
209317_at	POLR1C	0.00010320054925
209729_at	GAS2L1	-0.000103456216596
214920_at	THSD7A	0.000103893739821
206443_at	RORB	-0.000104075306923
206347_at	PDK3	0.00010432090157
201509_at	IDH3B	0.000104770673261
211507_s_at	MTMR3	-0.000104918334055
203589_s_at	TFDP2	-0.000105181270718
210106_at	RDH5	-0.000105258602527
213099_at	ANGEL1	-0.00010528043012
201507_at	PFDN1	0.00010580763529
213863_s_at	OAZ3	0.000106113155674
211972_x_at	RPLP0	-0.000106158246047
203841_x_at	MAPRE3	-0.000106166367756
205051_s_at	KIT	0.00010623743164
207505_at	PRKG2	0.000106562374571
216353_s_at	-666	0.000106748462271
211238_at	ADAM7	-0.000106833767716
208412_s_at	RARB	-0.000107085670961
221930_at	-666	0.000107181027163
213804_at	INPP5B	0.000107473208407
208384_s_at	MID2	0.000107664916929
209726_at	CA11	-0.000107723824615
217761_at	ADI1	0.000107913072419
215295_at	DTNB	0.000108123555229
220843_s_at	DCAF13	0.000108171826989
206798_x_at	DLEC1	0.000108535397396
216459_x_at	TIGD1L	-0.000108620221411
216590_at	GNAT3	-0.000108773731647
214996_at	-666	-0.000109478653932
219524_s_at	C20ORF7	-0.000109566585524
220333_at	PAQR5	-0.000109571969441
203712_at	KIAA0020	-0.000109647622908
217674_at	-666	0.000109916824578
220810_at	CLCA3P	-0.00011005112187
214424_s_at	ALDOB	-0.000110257217101
207866_at	BMP8A	-0.000110834600776
206294_at	HSD3B2	-0.000111498981839
207767_s_at	EGR4	0.000111870323357
217331_at	-666	-0.000112212631602
205746_s_at	ADAM17	-0.000112540691044
218853_s_at	MOSPD1	-0.000113182756173
209320_at	ADCY3	-0.000113211694779
205093_at	PLEKHA6	-0.000113254215095
206962_x_at	-666	0.000113374146181
37201_at	ITIH4	-0.000113390378232
201978_s_at	KIAA0141	0.000113489824394
221483_s_at	ARPP19	-0.000113504520939
214398_s_at	IKBKE	-0.000113631293888
220361_at	IQCH	-0.000114193807612
209324_s_at	RGS16	0.000114648190637
210782_x_at	GRIN1	0.000114845303747
209090_s_at	SH3GLB1	-0.000115061331662
216904_at	COL6A1	0.000115559954364
216944_s_at	ITPR1	0.0001155948397
220717_at	ADAMTS20	-0.000115896775885
215541_s_at	DIAPH1	-0.000116084198726
220686_s_at	PIWIL2	0.000116233289607
212818_s_at	ASB1	0.00011672863016
217956_s_at	ENOPH1	-0.000116762911767
203350_at	AP1G1	-0.000116776322141
221212_x_at	PBRM1	0.000116836792068
215341_at	DNAH6	-0.000116989384297
217086_at	CHRNB3	0.00011699312301
200865_at	EIF3F	-0.00011704677777
204486_at	-666	-0.000117856671114
217969_at	C11ORF2	0.000117879328037
220302_at	MAK	-0.000117941900366
211026_s_at	MGLL	-0.000118260762505
214634_at	-666	-0.000118685260025
208382_s_at	DMC1	0.00011881792565
214003_x_at	RPS20	0.000118834524679
216171_at	-666	0.000119629704407
219971_at	IL21R	-0.000119763894861
203205_at	KDM4A	-0.000119828263771
202169_s_at	AASDHPPT	0.000119872131231
215166_at	IGSF9B	0.000120175504203
205473_at	ATP6V1B1	0.000120314551353
212404_s_at	UBE3B	-0.00012084921565
210615_at	NRP1	-0.000120928096541
215668_s_at	PLXNB1	-0.000121417059921
217531_at	-666	-0.000121590833737
209488_s_at	RBPMS	-0.00012172799858
206254_at	EGF	-0.000121789569829
36907_at	MVK	0.000122382846907
209525_at	HDGFRP3	-0.000122559829468
201488_x_at	KHDRBS1	-0.000122617427369
206136_at	FZD5	0.000122635502765
201988_s_at	CREBL2	0.00012264155258
207582_at	PIN1P1	0.000122858393165
218189_s_at	NANS	0.000122952838949
222381_at	PDCD6	-0.000123712751857
211012_s_at	-666	-0.000123780554965
221770_at	RPE	0.00012399517392
212493_s_at	SETD2	0.000124344697633
215885_at	SSX7	0.000124424672182
215865_at	SYT12	-0.000124467363006
208558_at	OR10H1	-0.000124477944112
216496_s_at	-666	0.000124521101381
213539_at	CD3D	0.000124610701283
211604_x_at	HAP1	-0.000125363878763
221512_at	TMEM222	-0.000125530982662
216551_x_at	PLCG1	0.00012586091503
205715_at	BST1	-0.000125897826242
203844_at	VHL	0.00012644380212
219094_at	ARMC8	-0.000126556513043
217282_at	MAN1A2	-0.000126735717078
201837_s_at	SUPT7L	0.000126848088743
211811_s_at	PCDHA6	-0.000126990141832
202549_at	VAPB	-0.000127113666214
212254_s_at	DST	-0.000127261171448
217436_x_at	-666	-0.000127424221464
217937_s_at	HDAC7	0.000127483079622
208551_at	HIST1H4G	0.000127486206551
208531_at	-666	-0.000127557615507
206757_at	PDE5A	-0.00012767818363
217542_at	MDM2	-0.000128078294031
220901_at	GPR157	0.000128518675569
222230_s_at	ACTR10	0.000128635868265
214267_s_at	CADM4	0.000128883656379
205627_at	CDA	-0.000129119278678
203792_x_at	PCGF2	-0.000129492801556
203940_s_at	VASH1	0.000130221955907
215984_s_at	ARFRP1	0.000130300287924
207530_s_at	CDKN2B	-0.000130999792827
216424_at	CD4	0.000131164601345
208235_x_at	-666	0.000131181602534
218615_s_at	TMEM39A	-0.000131355588983
212936_at	FAM172A	-0.000131368069374
201572_x_at	DCTD	-0.000131554175919
211720_x_at	RPLP0	0.00013161117834
215422_at	-666	0.000131939806196
206565_x_at	SMA4	0.000132197323543
207681_at	CXCR3	-0.000132446843503
219593_at	SLC15A3	-0.000132632975299
208233_at	PDPN	0.000132697908784
214867_at	-666	-0.000132961540004
214728_x_at	SMARCA4	0.000133265435607
212971_at	CARS	0.000133430849105
206957_at	AGXT	-0.000133978676958
208299_at	CACNA1I	-0.000134262669487
219808_at	SCLY	0.000134263328531
205783_at	KLK13	-0.000134343463311
210549_s_at	CCL23	0.00013452959285
222252_x_at	UBQLN4	-0.000134721514233
201283_s_at	TRAK1	0.000134873745266
211377_x_at	MYCN	-0.000135127483994
211400_at	FGFR2	-0.000135200245566
217647_at	-666	-0.000135239405466
206864_s_at	HRK	-0.000135680770387
220109_at	TF	-0.000136006187107
200095_x_at	RPS10	-0.000136545305774
221186_at	LOC100131532	0.000136571481806
202229_s_at	CHERP	0.000136827562097
215922_at	REPS1	-0.000137256638528
203295_s_at	ATP1A2	-0.000137359855866
206801_at	NPPB	-0.000137570583164
209611_s_at	SLC1A4	0.000137936093895
200683_s_at	UBE2L3	0.000137978536534
208570_at	WNT1	-0.000138402715234
217578_at	-666	0.00013900546344
211885_x_at	FUT6	-0.000139158019759
210962_s_at	AKAP9	-0.000139221125284
216930_at	HNF1A	-0.000139648008275
209523_at	TAF2	-0.00013965304726
220524_at	EPB41L4B	0.000139880131751
211325_x_at	DSTNP2	-0.000139898911729
214738_s_at	NEK9	0.000140064448599
204255_s_at	VDR	-0.000140805125299
202517_at	CRMP1	0.000140805316219
216386_at	LOC220077	0.000140885866235
216339_s_at	-666	-0.000141008932437
213870_at	COL11A2	0.000141107061411
214488_at	RAP2B	-0.000141358768551
201879_at	ARIH1	-0.000141368156167
211046_at	KCNH6	-0.000141375190873
212391_x_at	RPS3A	-0.00014141171363
217031_at	KRT84	0.000141685448519
216798_at	-666	0.000142429953318
220522_at	CRB1	-0.000142528780339
214245_at	RPS14	-0.000142832369418
206912_at	FOXE1	0.000143022642958
215547_at	TSC22D2	0.000143264116459
32069_at	N4BP1	-0.000143730528577
215495_s_at	SAMD4A	-0.000143988848468
204892_x_at	EEF1A1	-0.000144119758942
208136_s_at	MGC3771	-0.000144234913498
210752_s_at	MLX	0.000144264590814
