	gene_symbol	0.37
202383_at	KDM5C	2.24496384973e-05
219280_at	BRWD1	2.27128903269e-05
203362_s_at	MAD2L1	2.31387573839e-05
204691_x_at	PLA2G6	-2.35152820325e-05
210947_s_at	MSH3	2.3592979139e-05
211431_s_at	TYRO3	2.40111147313e-05
206620_at	GRAP	2.40293221812e-05
207885_at	S100G	2.40750565887e-05
212824_at	FUBP3	2.41112512195e-05
201826_s_at	SCCPDH	-2.43666673888e-05
206032_at	DSC3	-2.47058999987e-05
215461_at	ZNRF4	-2.47588688651e-05
220815_at	CTNNA3	2.50399523553e-05
220972_s_at	KRTAP9-9	2.51656212229e-05
202172_at	VEZF1	-2.53804080714e-05
213166_x_at	MZT2A	-2.5763454325e-05
219524_s_at	C20ORF7	2.66136083323e-05
222000_at	C1ORF174	2.67742841574e-05
205711_x_at	ATP5C1	2.67894588877e-05
216228_s_at	WDHD1	-2.69631996932e-05
222177_s_at	SCAND2	2.7097967441e-05
202333_s_at	UBE2B	-2.72599103582e-05
208980_s_at	UBC	-2.75171346569e-05
201191_at	PITPNA	2.78914981455e-05
203281_s_at	UBA7	2.84073017902e-05
208051_s_at	PAIP1	2.89076272334e-05
222153_at	MYEF2	-2.90232590897e-05
214685_at	C4ORF10	-2.91272092022e-05
215196_at	-666	2.91508447819e-05
212743_at	RCHY1	-2.92194072363e-05
210322_x_at	UTY	2.98045128142e-05
635_s_at	PPP2R5B	-3.00026405689e-05
207776_s_at	CACNB2	-3.00560287899e-05
219782_s_at	ZNF771	-3.02402517702e-05
204558_at	RAD54L	-3.02524630631e-05
221271_at	IL21	3.08717225683e-05
204049_s_at	PHACTR2	3.13041034123e-05
211819_s_at	SORBS1	-3.1368948189e-05
220557_s_at	PACS1	3.14900279463e-05
215873_x_at	ABCC10	3.15568811215e-05
215555_at	-666	-3.15811079247e-05
204994_at	MX2	-3.28341136523e-05
210360_s_at	MTSS1	-3.30479099395e-05
203769_s_at	STS	3.31814645288e-05
202795_x_at	TRIOBP	-3.3639953208e-05
55662_at	C10ORF76	-3.36765184429e-05
204770_at	TAP2	3.37810720068e-05
201773_at	ADNP	-3.38060194663e-05
210459_at	PSMD4	3.41508115622e-05
211204_at	ME1	-3.42241030249e-05
205584_at	ALG13	-3.4429093988e-05
215263_at	-666	-3.46251220042e-05
203095_at	MTIF2	-3.51395324989e-05
216498_at	-666	-3.55203961442e-05
216142_at	-666	-3.57215762987e-05
218651_s_at	LARP6	3.59270622627e-05
203471_s_at	PLEK	-3.62561378063e-05
40189_at	SET	3.73660634417e-05
206189_at	UNC5C	3.77403168209e-05
203798_s_at	VSNL1	-3.78826283346e-05
203127_s_at	SPTLC2	-3.78907239981e-05
215743_at	NMT2	-3.80801835193e-05
207990_x_at	ACRV1	-3.81113708611e-05
202681_at	USP4	-3.8407808773e-05
202756_s_at	GPC1	-3.8653583125e-05
206079_at	CHML	3.90707226992e-05
221931_s_at	SEH1L	3.94036065526e-05
216011_at	SLC39A9	3.95306593659e-05
206614_at	GDF5	-4.02538882127e-05
220527_at	MRPL20	-4.04357379301e-05
216692_at	-666	4.06801765942e-05
210230_at	-666	-4.08023228152e-05
209064_x_at	PAIP1	4.08547722397e-05
214453_s_at	IFI44	-4.09488338986e-05
215312_at	-666	4.09711329495e-05
209177_at	NDUFAF3	4.12140664207e-05
207272_at	ZNF80	-4.16416990269e-05
219684_at	RTP4	4.17012174797e-05
208915_s_at	GGA2	-4.17548313388e-05
210290_at	ZNF174	4.23033715159e-05
203823_at	RGS3	-4.23315164014e-05
218800_at	SRD5A3	-4.24040366819e-05
336_at	TBXA2R	-4.24173907098e-05
204689_at	HHEX	-4.24939856772e-05
214786_at	MAP3K1	4.26829549725e-05
219459_at	POLR3B	4.27173241917e-05
215542_at	-666	-4.29069865516e-05
200593_s_at	HNRNPU	-4.35972829728e-05
208175_s_at	DMP1	-4.3797776189e-05
203601_s_at	ZBTB17	4.39445363745e-05
220271_x_at	EFCAB6	-4.40869990712e-05
216451_at	STK38	4.41045907135e-05
208365_s_at	GRK4	4.43757289031e-05
206344_at	PON1	4.45724903553e-05
212788_x_at	FTL	4.4734429028e-05
210464_at	C8ORF71	-4.51431639565e-05
220685_at	FAM120C	4.5359669525e-05
220729_at	-666	-4.54479890905e-05
214887_at	N4BP2L1	-4.57607876316e-05
204616_at	UCHL3	4.59341378635e-05
220837_at	-666	4.61602080543e-05
211471_s_at	RAB36	-4.61811589174e-05
221202_at	-666	4.66280139138e-05
214190_x_at	GGA2	4.68521535882e-05
220106_at	NPC1L1	4.71847889983e-05
202612_s_at	MED14	4.72918565133e-05
212761_at	TCF7L2	-4.73338787946e-05
208351_s_at	MAPK1	4.75056536496e-05
220783_at	MMP27	-4.75287692204e-05
206474_at	CDK17	4.84030158868e-05
213532_at	ADAM17	4.87610961359e-05
211967_at	TMEM123	-4.94197192453e-05
209417_s_at	IFI35	4.94953304158e-05
219844_at	C10ORF118	4.96241636908e-05
215387_x_at	-666	-4.97949869161e-05
216494_at	IGF2BP3	5.00966750937e-05
221295_at	CIDEA	5.01614495296e-05
220382_s_at	ARHGAP28	-5.05851124887e-05
202155_s_at	NUP214	-5.07192496702e-05
205775_at	FAM50B	-5.07641384426e-05
221053_s_at	TDRKH	5.12385309185e-05
210698_at	-666	-5.19085973735e-05
213869_x_at	THY1	5.19270562492e-05
210344_at	OSBPL7	-5.20608083449e-05
216415_at	DNAH3	-5.21211800465e-05
209046_s_at	GABARAPL2	-5.22423558939e-05
220206_at	ZMYM1	-5.2395078451e-05
215162_at	RALGAPA1	5.265137347e-05
211274_at	TBX1	5.27745614518e-05
219490_s_at	DCLRE1B	5.28016577243e-05
201113_at	TUFM	5.32381472245e-05
215564_at	AREG	-5.36226344079e-05
217470_at	-666	-5.4538075211e-05
219133_at	OXSM	5.48078829199e-05
216213_at	NEK1	-5.48251647604e-05
210493_s_at	MFAP3L	5.4867688707e-05
211886_s_at	TBX5	-5.64252770012e-05
216763_at	KANK1	-5.6543323683e-05
220538_at	ADM2	5.7076381684e-05
211079_s_at	DYRK1A	-5.73455948801e-05
208617_s_at	PTP4A2	-5.74400450127e-05
221537_at	PLXNA1	5.76088976682e-05
204437_s_at	FOLR1	5.81173544806e-05
214914_at	FAM13C	5.8585894933e-05
218591_s_at	NOL10	5.89465923117e-05
221270_s_at	QTRT1	-5.90035147459e-05
219106_s_at	KBTBD10	5.90944392485e-05
215726_s_at	CYB5A	5.91649977573e-05
222025_s_at	OPLAH	5.93432425742e-05
205389_s_at	ANK1	-5.94324125178e-05
216738_at	-666	5.96630718094e-05
208864_s_at	TXN	5.97194690343e-05
215405_at	-666	-6.01284826189e-05
216689_x_at	ARHGAP1	-6.03478423103e-05
207994_s_at	OPRM1	-6.03650190079e-05
202257_s_at	CD2BP2	-6.09194530485e-05
211164_at	EPHA3	6.11390326636e-05
214457_at	HOXA2	6.12992733183e-05
216681_at	-666	-6.1538754826e-05
216071_x_at	MED12	-6.15585157825e-05
215361_at	DOCK5	-6.16255504676e-05
208233_at	PDPN	-6.20056299921e-05
217693_x_at	MAGOH2	-6.2222828718e-05
217267_s_at	RAB7A	-6.24544582372e-05
216807_at	KIAA1751	-6.25325315361e-05
216939_s_at	HTR4	6.26665982931e-05
203841_x_at	MAPRE3	6.27718869677e-05
216165_at	GARNL3	6.30694219968e-05
214297_at	CSPG4	-6.34107831182e-05
216826_at	-666	-6.37438542185e-05
219012_s_at	C11ORF30	6.45169870646e-05
215638_at	ERBB3	6.46580378134e-05
218019_s_at	PDXK	6.49326256947e-05
209784_s_at	JAG2	-6.50530075018e-05
217107_at	-666	-6.52517097525e-05
209703_x_at	METTL7A	6.52616903393e-05
201933_at	CHMP1A	-6.53676513106e-05
204605_at	CGRRF1	6.5817674992e-05
215074_at	MYO1B	6.5820116664e-05
218301_at	RNPEPL1	-6.6575337981e-05
216261_at	ITGB3	6.70765772006e-05
215536_at	HLA-DQB2	6.76820476023e-05
221144_at	-666	6.78755721581e-05
209617_s_at	CTNND2	6.83208246675e-05
216226_at	TAF4B	6.86204513083e-05
217003_s_at	ADAM5P	6.90070184789e-05
217229_at	ASB4	-6.90295761509e-05
221032_s_at	TMPRSS5	-6.93339624567e-05
216720_at	CYP2U1	7.05645178494e-05
204816_s_at	DHX34	7.06910790789e-05
221923_s_at	NPM1	-7.06947190495e-05
222328_x_at	MEG3	-7.07075553935e-05
205515_at	PRSS12	7.11960374835e-05
211984_at	CALM1	7.17635346917e-05
207837_at	RBPMS	7.18899917999e-05
212379_at	GART	-7.21852697076e-05
211934_x_at	GANAB	7.22825749657e-05
208211_s_at	ALK	7.23419857511e-05
219194_at	SEMA4G	7.24662048886e-05
217194_at	-666	-7.2606810842e-05
1729_at	TRADD	-7.2631403073e-05
208638_at	PDIA6	7.27598963775e-05
215171_s_at	TIMM17A	7.28603463446e-05
222161_at	NAALAD2	-7.31475222168e-05
215665_at	HSD3B1	-7.34163057001e-05
52159_at	HEMK1	7.36153555124e-05
35254_at	TRAFD1	7.38915490623e-05
217019_at	-666	7.49190517656e-05
202680_at	GTF2E2	-7.51811110014e-05
217394_at	-666	7.52188426855e-05
210745_at	ONECUT1	-7.55002757797e-05
202991_at	STARD3	-7.55247195234e-05
221010_s_at	SIRT5	-7.56614403325e-05
201281_at	ADRM1	7.57454931581e-05
219705_at	QSER1	7.6070136052e-05
210702_s_at	PTGIS	7.63302761284e-05
212752_at	CLASP1	7.64853649065e-05
202107_s_at	MCM2	-7.66512099516e-05
217046_s_at	AGER	-7.70364991061e-05
216770_at	-666	-7.77182832243e-05
222113_s_at	EPS15L1	7.78143860809e-05
203794_at	CDC42BPA	-7.78409168833e-05
209669_s_at	SERBP1	-7.86045846984e-05
205565_s_at	FXN	-7.86208049827e-05
219810_at	VCPIP1	-7.94258427045e-05
210377_at	ACSM3	7.95592185169e-05
220353_at	FAM86C1	7.96097775157e-05
217302_at	OR2F2	-7.99770538495e-05
215853_at	-666	-8.00686886169e-05
204123_at	LIG3	8.0415227382e-05
209833_at	CRADD	-8.06621797833e-05
214755_at	UAP1L1	-8.09327111065e-05
207481_at	-666	-8.11742893306e-05
211093_at	PDE6C	8.1184628045e-05
1320_at	PTPN21	8.12779380109e-05
206375_s_at	HSPB3	8.14648301231e-05
217511_at	KAZALD1	8.1517079191e-05
220821_at	GALR1	8.15689082955e-05
203214_x_at	CDK1	8.1598227361e-05
220642_x_at	-666	8.24380744627e-05
211865_s_at	FZR1	8.26344380301e-05
209938_at	TADA2A	8.27254899109e-05
201099_at	USP9X	-8.29064819009e-05
212405_s_at	METTL13	8.3543118115e-05
201325_s_at	EMP1	-8.36465159337e-05
210158_at	ERCC4	-8.41205228506e-05
212337_at	TUG1	8.41528919479e-05
210753_s_at	EPHB1	8.43151364582e-05
202121_s_at	CHMP2A	8.4509739906e-05
211397_x_at	KIR2DL2	-8.45763388948e-05
208765_s_at	HNRNPR	8.45913397855e-05
221604_s_at	PEX16	8.46817893322e-05
221647_s_at	RIC8A	8.47711698311e-05
220550_at	FBXO4	-8.48140916831e-05
219752_at	RASAL1	-8.48258447892e-05
217036_at	-666	-8.50342864147e-05
211328_x_at	HFE	8.57673468666e-05
219399_at	LIN7C	-8.58672412583e-05
202440_s_at	ST5	-8.59043572732e-05
217130_at	-666	-8.59825804078e-05
205813_s_at	MAT1A	-8.62670327309e-05
218079_s_at	GGNBP2	8.65644895387e-05
203242_s_at	PDLIM5	8.66089562891e-05
218571_s_at	CHMP4A	-8.67075854767e-05
205441_at	OCEL1	-8.67663237385e-05
218949_s_at	QRSL1	-8.69285475803e-05
215787_at	ACTA2	-8.70981472788e-05
208192_at	-666	-8.72270903404e-05
214842_s_at	-666	-8.75792004874e-05
212989_at	SGMS1	-8.75814737223e-05
216771_at	-666	-8.8058973368e-05
203340_s_at	SLC25A12	8.82092776843e-05
216185_at	FUT9	-8.87393305258e-05
200064_at	HSP90AB1	-8.8750207968e-05
218703_at	SEC22A	8.89043939124e-05
207141_s_at	KCNJ3	-8.94099567612e-05
203057_s_at	PRDM2	8.96893750231e-05
213651_at	INPP5J	8.97663436379e-05
222179_at	CDC5L	8.98636944076e-05
200745_s_at	GNB1	9.02485767871e-05
215296_at	CDC42BPA	-9.03322038288e-05
209972_s_at	AIMP2	-9.05262887743e-05
220853_at	GTDC1	9.06178459373e-05
205998_x_at	CYP3A4	-9.06525402445e-05
200009_at	GDI2	-9.0655469814e-05
220203_at	BMP8A	-9.1499448217e-05
207319_s_at	CDK13	9.19032813195e-05
211923_s_at	ZNF471	-9.20018415484e-05
203799_at	CD302	9.20799344027e-05
202327_s_at	PKD1	9.21058968429e-05
210614_at	TTPA	9.26257222641e-05
200059_s_at	RHOA	9.28269869079e-05
215993_at	-666	-9.28351088582e-05
208384_s_at	MID2	-9.3007372161e-05
219425_at	SULT4A1	-9.33503936266e-05
34031_i_at	KRIT1	-9.37295865364e-05
215103_at	CYP2C18	9.39064603756e-05
204300_at	PET112	9.4101288282e-05
217953_at	PHF3	-9.41267736379e-05
212554_at	CAP2	-9.41480520189e-05
217306_at	-666	-9.42338716109e-05
202535_at	FADD	9.45614217947e-05
212125_at	RANGAP1	9.5048474181e-05
204116_at	IL2RG	9.52175155895e-05
209992_at	PFKFB2	-9.54518467662e-05
215939_at	-666	-9.54771228288e-05
210410_s_at	-666	9.59747952783e-05
217081_at	OR2H2	-9.61038604562e-05
217008_s_at	GRM7	9.63512599572e-05
216578_at	-666	-9.67321003842e-05
213575_at	TRA2A	9.71796168384e-05
220793_at	SAGE1	9.76341899194e-05
206695_x_at	ZNF43	9.77187800337e-05
207248_at	KCNA4	-9.81307571111e-05
213951_s_at	PSMC3IP	-9.81517478777e-05
210440_s_at	CDC14A	-9.90765413013e-05
204972_at	OAS2	-9.9723195124e-05
202022_at	ALDOC	0.00010065319285
206679_at	APBA1	-0.000100760628597
217654_at	CFLAR	-0.000100842250115
210724_at	EMR3	-0.000101333493346
221062_at	HS3ST3B1	-0.000101625924671
221133_s_at	CLDN18	0.000101795284962
213480_at	VAMP4	0.000101847520629
206100_at	CPM	-0.000102105467945
217073_x_at	APOA1	0.000102281166704
211516_at	IL5RA	-0.000102658251725
201734_at	CLCN3	0.000102774551841
206744_s_at	ZMYM5	0.000103428894784
220575_at	FAM106A	-0.000103858932099
200972_at	TSPAN3	0.000104512802265
219296_at	ZDHHC13	0.000104590859826
208510_s_at	PPARG	-0.000104631974673
221774_x_at	FAM48A	0.000105366959255
219797_at	MGAT4A	-0.000105784422884
216431_at	-666	-0.000105842092153
217517_x_at	SRPK2	-0.000106162020649
206110_at	HIST1H3H	0.000106538526378
209584_x_at	APOBEC3C	-0.000106666370246
207647_at	CDY1	-0.000107818591306
211509_s_at	RTN4	0.000107979984638
206962_x_at	-666	-0.000108216903073
211129_x_at	EDA	0.000108616304852
205435_s_at	AAK1	0.000109272408423
216073_at	ANKRD34C	-0.000109600902421
204111_at	HNMT	0.000110298025983
209902_at	ATR	0.000110340926289
204736_s_at	CSPG4	-0.000110431306768
65635_at	ENGASE	0.000110532885263
206912_at	FOXE1	0.00011072042699
218398_at	MRPS30	0.000111078899767
217575_s_at	SOS2	-0.000111112139165
222026_at	RBM3	0.00011116380906
220697_at	-666	-0.000111297329894
216326_s_at	HDAC3	-0.000111401776693
221076_at	-666	-0.000111428089229
211102_s_at	LILRA2	0.000111565337413
211817_s_at	KCNJ5	0.000112041309961
214547_at	ADCY10	-0.000112902665466
206347_at	PDK3	-0.000113106218186
216092_s_at	SLC7A8	0.00011315791947
206570_s_at	PSG11	-0.000113376346225
206651_s_at	CPB2	-0.000113382348437
213296_at	RER1	0.000113699462186
33304_at	ISG20	0.000113777788603
217425_at	-666	0.000114272820823
220039_s_at	CDKAL1	0.000114678621043
209826_at	PPT2	-0.00011477319925
211342_x_at	MED12	0.000115103295538
219657_s_at	KLF3	0.000115111964531
218848_at	THOC6	-0.000115417635724
217120_s_at	MED14	-0.000115786002845
214872_at	RIF1	0.000115861062753
208181_at	HIST1H4H	0.000115967750648
215376_at	-666	0.000116247397472
217586_x_at	-666	0.000116385884902
206448_at	ZNF365	0.000116618885094
216629_at	SRRM2	-0.000116852456908
210195_s_at	PSG1	0.00011732595961
220487_at	SNTG2	-0.000117617492736
208191_x_at	PSG4	0.000118142127997
217189_s_at	SMG7	0.000118514911578
211310_at	EZH1	0.000118722460741
216249_at	PVT1	-0.000118983200012
210144_at	TBC1D22A	-0.000119285514187
211060_x_at	GPAA1	-0.00011931257855
212891_s_at	GADD45GIP1	-0.000119756487568
212577_at	SMCHD1	-0.000119802867966
219221_at	ZBTB38	0.00012034050513
214420_s_at	CYP2C9	-0.000120390862289
212738_at	ARHGAP19	0.000120402646729
220991_s_at	RNF32	0.000120809123226
210245_at	ABCC8	-0.000121088415222
215036_at	-666	-0.000121615694032
207936_x_at	RFPL3	0.000122024841264
207479_at	-666	-0.000122123310547
211404_s_at	APLP2	0.000122192393758
221894_at	ADCK2	0.000122377332437
202232_s_at	EIF3M	-0.000122469638556
202306_at	POLR2G	-0.000122487789274
37408_at	MRC2	-0.000122845219175
203191_at	ABCB6	0.000124092879755
203802_x_at	NSUN5	-0.000124482986988
200871_s_at	PSAP	0.000124637413451
35265_at	FXR2	0.000124708360307
216205_s_at	MFN2	-0.000125770698138
207698_at	C6ORF123	-0.000125854832482
201243_s_at	ATP1B1	0.000126006834911
210382_at	SCTR	-0.000126044215297
210843_s_at	MFAP3L	-0.000126224071751
215996_at	-666	0.000126408981214
217569_x_at	-666	-0.000126475837816
206936_x_at	-666	-0.000126489445077
219535_at	HUNK	0.000126780388016
216659_at	LOC1720	-0.000126961195131
209407_s_at	DEAF1	-0.000127075926275
215901_at	ZNF81	0.000127293698779
216436_at	PIK3R4	0.000127349479513
218828_at	PLSCR3	-0.000127840820194
206415_at	TLL1	0.000128204889891
207702_s_at	MAGI2	0.00012821919279
210404_x_at	CAMK2B	0.000128273770646
209445_x_at	C7ORF44	-0.000128803515042
214716_at	BMP2K	0.000128809517174
212863_x_at	CTBP1	0.00012932205018
212764_at	ZEB1	0.000129379808065
211396_at	FCGR2C	0.0001293876533
216981_x_at	SPN	0.000129830882828
219617_at	CAMKMT	0.000130016141098
214687_x_at	ALDOA	-0.000130053927348
205038_at	IKZF1	0.000130489800349
216151_at	-666	-0.000130643745988
216162_at	SBNO1	0.00013074601501
216300_x_at	RARA	0.000130832224293
202714_s_at	KIAA0391	-0.000130927436804
208795_s_at	MCM7	-0.000130958103084
206974_at	CXCR6	0.000131390631656
210966_x_at	LARP1	-0.000131472799569
204406_at	FLT1	0.000131733201912
211679_x_at	GABBR2	-0.000131764920522
214015_at	SOCS7	-0.0001323671838
207664_at	ADAM2	-0.000132445601489
222054_at	PPIEL	0.000132719389674
206913_at	BAAT	-0.000133466446827
222275_at	-666	-0.000133518097802
215466_at	-666	-0.000133614178204
216147_at	-666	-0.000133655056946
205968_at	KCNS3	-0.000133899336729
220260_at	TBC1D19	-0.000134221249254
218030_at	GIT1	0.000134358615624
211264_at	GAD2	0.000134919101181
203328_x_at	IDE	0.000134924822948
214764_at	RRP15	-0.00013504151919
208528_x_at	SSX5	0.000135729633369
208061_at	-666	0.000135812856502
219832_s_at	HOXC13	0.000135893664837
203602_s_at	ZBTB17	0.000135976627061
214675_at	NUP188	-0.000136054780954
220483_s_at	RNF19A	-0.000136100099978
207208_at	RBMXL2	-0.000136111423989
220481_at	GPR75	-0.000136398945411
221563_at	DUSP10	-0.000136475935075
211402_x_at	NR6A1	0.000136552205814
219864_s_at	RCAN3	-0.000136703490398
206577_at	VIP	-0.000136733951461
217745_s_at	NAA50	0.000136777089846
209321_s_at	ADCY3	0.000136880703043
218895_at	GPATCH3	0.00013719579261
207633_s_at	MUSK	0.000137728250516
211524_at	NFKB2	-0.000138626715313
217268_at	RAB7A	0.000139398573435
211699_x_at	-666	0.000140031429953
213659_at	ZNF75D	0.000140063242567
222202_at	-666	0.000140429362367
217872_at	PIH1D1	0.000140481220914
214667_s_at	TP53I11	-0.000140793909906
220996_s_at	SHCBP1L	-0.000140826446319
215458_s_at	SMURF1	0.000140897151579
206293_at	SULT2A1	-0.000140910101888
207668_x_at	PDIA6	-0.00014180934923
209727_at	GM2A	0.000141851337753
216440_at	ERC1	0.000141898290338
221420_at	-666	0.000141905045941
204853_at	ORC2	-0.000142161201445
216994_s_at	RUNX2	0.000142323487388
206808_at	HNRNPA3P1	0.000142379055966
202978_s_at	CREBZF	0.000142748227973
215019_x_at	ZNF528	-0.000142758455882
201238_s_at	CAPZA2	0.000143187815764
215394_at	PIK3C3	-0.000143275475823
207458_at	C8ORF51	-0.000143405123122
204932_at	TNFRSF11B	0.000143419638585
219272_at	TRIM62	0.000143579180575
218970_s_at	CUTC	0.000143754995069
207596_at	-666	0.000143852762889
216660_at	MYO7B	-0.00014403197924
213785_at	IPO9	-0.000144306116359
220394_at	FGF20	0.00014456762512
221103_s_at	WDR52	-0.000144681423391
207421_at	CA5A	0.000144969746361
208520_at	OR10H3	0.000145270262163
206776_x_at	ACRV1	-0.000145754793367
217098_s_at	ZSCAN12	-0.000146027622072
220772_at	BPESC1	0.000146150447909
202651_at	LPGAT1	-0.000146377469631
221677_s_at	DONSON	-0.000146595696978
217505_at	KLHL23	-0.000146886338546
214468_at	MYH6	-0.000146921136605
217380_s_at	XPNPEP1	-0.000146965985588
217497_at	TYMP	0.000147002460138
222060_at	KRT8P12	-0.000147028205112
211473_s_at	COL4A6	-0.000147077612389
205482_x_at	SNX15	0.000147250514797
201921_at	GNG10	0.000147559825059
205772_s_at	-666	0.000147734699574
213441_x_at	SPDEF	0.00014775320926
208969_at	NDUFA9	-0.000147760164485
37232_at	KIAA0586	0.000147976285525
214322_at	CAMK2G	0.000148302553491
212922_s_at	SMYD2	0.000148315576263
219729_at	PRRX2	-0.000148445783025
217363_x_at	-666	-0.000148457127517
210937_s_at	PDX1	0.000148549383724
59644_at	BMP2K	-0.000148814233567
217532_x_at	-666	-0.000148955280064
215421_at	LOC100131510	0.000149587714577
218333_at	DERL2	0.000149849317325
206662_at	GLRX	0.000149961504339
219912_s_at	-666	0.000150369396139
209409_at	GRB10	0.000150437344219
206385_s_at	ANK3	-0.000150506301549
215448_at	-666	-0.000151238484866
221987_s_at	TSR1	-0.000152060173146
209854_s_at	KLK2	-0.000152457301379
205296_at	RBL1	-0.000152498962594
208006_at	FOXI1	0.00015315874635
214867_at	-666	-0.00015331138267
215469_at	-666	0.000153473336789
221714_s_at	RRN3P1	0.000153489393665
218289_s_at	UBA5	0.000154039783559
221696_s_at	STYK1	0.00015420368185
211449_at	MSH6	-0.000154251746794
220716_at	GNL3LP1	-0.000154482254599
207969_x_at	ACRV1	0.000154788786245
213290_at	COL6A2	0.000155014785516
206779_s_at	ASMT	0.000155211247456
213899_at	METAP2	0.000155874633077
208972_s_at	ATP5G1	0.000156434668729
210976_s_at	PFKM	-0.000156565836514
205299_s_at	BTN2A2	-0.000156579713654
222215_at	SLC38A7	-0.000157004544213
210570_x_at	MAPK9	-0.00015733862976
206496_at	FMO3	0.000157721588226
201231_s_at	ENO1	-0.000157796603215
45828_at	ATP5SL	-0.000157864064534
217603_at	ATP6V0A2	-0.000158732295375
216710_x_at	ZNF287	0.000158760868202
219944_at	CLIP4	-0.00015925750408
200806_s_at	HSPD1	-0.000159398570146
213507_s_at	KPNB1	0.000159404258222
208736_at	ARPC3	-0.000159623933713
220512_at	DLC1	0.000160005706397
221344_at	OR12D2	0.000160230704936
220192_x_at	SPDEF	0.000160239361927
208734_x_at	RAB2A	0.000160812701037
208402_at	IL17A	-0.000161159294724
215490_at	IBA57	-0.000161411753512
213854_at	SYNGR1	0.000161707756584
206914_at	CRTAM	-0.00016183667251
216712_at	SLC25A30	0.000162435715726
215995_x_at	-666	0.000162604883391
221176_x_at	-666	-0.000163274842613
203342_at	TIMM17B	-0.00016329670142
205879_x_at	RET	0.00016335860957
216231_s_at	B2M	0.000163382150837
216896_at	COL4A3	-0.000163404372704
201378_s_at	UBAP2L	0.000163674935608
