	gene_symbol	0.04
214692_s_at	JRK	-4.4672343293e-05
209018_s_at	PINK1	4.53577829378e-05
203242_s_at	PDLIM5	-4.53782296119e-05
206665_s_at	BCL2L1	4.6068100824e-05
205959_at	MMP13	4.63143947815e-05
204980_at	CLOCK	-4.64292816209e-05
209775_x_at	SLC19A1	4.64443488473e-05
220857_at	-666	4.64487091888e-05
216086_at	SV2C	-4.66513802261e-05
211100_x_at	LILRA2	-4.68153705991e-05
204038_s_at	LPAR1	-4.7552022995e-05
205129_at	NPM3	4.77607454745e-05
217656_at	SMARCA4	4.84689878784e-05
208798_x_at	GOLGA8A	4.8472476154e-05
218786_at	NT5DC3	4.87858780719e-05
218772_x_at	TMEM38B	4.90189362005e-05
214897_at	-666	-4.92820919019e-05
222201_s_at	CASP8AP2	4.96475451498e-05
216730_at	-666	-4.99242297769e-05
201748_s_at	SAFB	-5.05963308212e-05
220111_s_at	ANO2	-5.08477708879e-05
218072_at	COMMD9	-5.15340898118e-05
218598_at	RINT1	-5.20711572442e-05
215367_at	KIAA1614	5.22083364177e-05
209625_at	PIGH	-5.22247715842e-05
210094_s_at	PARD3	5.30954911213e-05
219216_at	ETAA1	5.32725751601e-05
216275_at	BUB1	-5.36810803901e-05
202463_s_at	MBD3	5.37048023068e-05
219460_s_at	TMEM127	-5.3780608484e-05
207294_at	AGTR2	5.38067192906e-05
204538_x_at	NPIP	-5.41626661162e-05
221293_s_at	DEF6	-5.42158077339e-05
215564_at	AREG	5.42784552786e-05
221049_s_at	POLL	-5.44624971218e-05
210794_s_at	MEG3	-5.49294210166e-05
220621_at	FOXE3	-5.52345076617e-05
214863_at	-666	-5.5570538776e-05
202670_at	MAP2K1	5.55794021204e-05
202711_at	EFNB1	5.59137436616e-05
219084_at	NSD1	-5.60616776129e-05
57715_at	CALHM2	5.6074695878e-05
222332_at	-666	-5.6209832124e-05
222342_at	-666	5.65264526744e-05
212519_at	UBE2E1	5.71774287771e-05
81737_at	-666	5.73570458631e-05
211873_s_at	PCDHGA9	5.73988721919e-05
219663_s_at	TMEM121	-5.74744731286e-05
202027_at	TMEM184B	-5.76505187538e-05
220746_s_at	UIMC1	5.86492359596e-05
216700_at	TRIO	-5.93485929599e-05
209609_s_at	MRPL9	5.93547586362e-05
215736_at	-666	5.94152851128e-05
215524_x_at	-666	5.94245105561e-05
200990_at	TRIM28	-5.96231940626e-05
209730_at	SEMA3F	5.97580792076e-05
206531_at	DPF1	5.98181271733e-05
210500_at	-666	-6.00301981432e-05
213572_s_at	SERPINB1	6.00304270318e-05
207287_at	FLJ14107	-6.06380374326e-05
216068_at	-666	6.10036136233e-05
219876_s_at	GOLGA2P5	-6.1179209976e-05
208664_s_at	TTC3	6.17200759176e-05
209516_at	SMYD5	6.20969327459e-05
214029_at	SLC25A42	6.21614329184e-05
206999_at	IL12RB2	-6.22727554751e-05
210789_x_at	CEACAM3	-6.29526134448e-05
32062_at	LRRC14	-6.38182080381e-05
214736_s_at	ADD1	6.41031175528e-05
205079_s_at	MPDZ	6.45327338022e-05
219094_at	ARMC8	6.47467745178e-05
222341_x_at	-666	6.48168385399e-05
209931_s_at	-666	-6.51172514061e-05
209371_s_at	SH3BP2	-6.58173483135e-05
216492_at	KIR3DX1	-6.58820774545e-05
217506_at	LOC339290	6.59179171467e-05
202032_s_at	MAN2A2	6.60478048282e-05
220619_at	CHD7	-6.61006671833e-05
208136_s_at	MGC3771	-6.70676677797e-05
210920_x_at	-666	6.72554142751e-05
204267_x_at	PKMYT1	-6.79182768711e-05
211078_s_at	STK3	-6.79722552951e-05
218787_x_at	CWF19L1	6.81716714028e-05
203714_s_at	TBCE	-6.82494434897e-05
206227_at	CILP	6.85741787921e-05
202229_s_at	CHERP	6.86720285323e-05
216165_at	GARNL3	6.88884790769e-05
219116_s_at	DCUN1D2	6.89779815901e-05
220365_at	ALLC	6.96621224381e-05
201894_s_at	SSR1	6.99797691705e-05
216154_at	-666	-7.01434173392e-05
214620_x_at	PAM	-7.03453374169e-05
214086_s_at	PARP2	-7.05958486702e-05
218624_s_at	MGC2752	7.0668623875e-05
216274_s_at	SEC11A	7.09528531044e-05
220861_at	-666	7.15471288424e-05
219187_at	FKBPL	7.25510752935e-05
201360_at	CST3	7.25726681546e-05
220406_at	TGFB2	7.27160316499e-05
216632_at	NAV3	7.2875522247e-05
212117_at	RHOQ	-7.36837111373e-05
221041_s_at	SLC17A5	7.41887377271e-05
214173_x_at	C19ORF2	-7.42350100935e-05
211893_x_at	CD6	7.43409268759e-05
221641_s_at	ACOT9	7.43898896046e-05
216183_at	TGM2	7.50994815043e-05
206065_s_at	DPYS	7.51448580194e-05
210231_x_at	SET	-7.62110825158e-05
201625_s_at	INSIG1	7.67555903325e-05
211318_s_at	RAE1	-7.68975353763e-05
218223_s_at	PLEKHO1	-7.70364834636e-05
220907_at	GPR110	-7.70948996411e-05
39729_at	PRDX2	7.71845769376e-05
214223_at	-666	7.78568291276e-05
217862_at	PIAS1	7.79533855388e-05
214115_at	VAMP5	-7.8162019248e-05
212918_at	RECQL	7.82265298516e-05
200024_at	RPS5	7.84205499845e-05
216136_at	-666	7.87673324404e-05
203170_at	RRP8	-7.91535217659e-05
208447_s_at	PRPS1	-7.9255436131e-05
216221_s_at	PUM2	7.92930331247e-05
220374_at	KLHL28	8.01317727839e-05
219606_at	PHF20L1	-8.01766099874e-05
214905_at	RASGRF1	-8.04538698327e-05
222120_at	ZNF764	8.05274216333e-05
215927_at	ARFGEF2	-8.0634341633e-05
218344_s_at	RCOR3	8.09056706376e-05
207027_at	HGFAC	8.10967549323e-05
213891_s_at	TCF4	-8.12307686452e-05
214865_at	DOT1L	-8.13749884024e-05
206611_at	C2ORF27A	8.19773187288e-05
209971_x_at	AIMP2	-8.2512521146e-05
215836_s_at	-666	-8.26533437909e-05
222356_at	-666	-8.29830825662e-05
216137_s_at	MAPK8IP3	8.30471189154e-05
207010_at	GABRB1	-8.37653363509e-05
221023_s_at	KCNH6	8.40698468263e-05
220142_at	HAPLN2	-8.41828095146e-05
216551_x_at	PLCG1	-8.42190496175e-05
215406_at	-666	8.44342361244e-05
204310_s_at	NPR2	-8.44746659556e-05
216567_at	-666	8.45740779751e-05
201138_s_at	SSB	8.45848788043e-05
211473_s_at	COL4A6	8.49083087662e-05
219305_x_at	FBXO2	-8.49429508226e-05
207263_x_at	VEZT	-8.51209753202e-05
201353_s_at	BAZ2A	8.58223901358e-05
219319_at	HIF3A	8.59022657836e-05
219048_at	PIGN	-8.61419955566e-05
217866_at	CPSF7	8.63572489146e-05
214063_s_at	TF	-8.63750115554e-05
210671_x_at	MAPK8	8.6576284592e-05
221113_s_at	WNT16	-8.66384974356e-05
217616_at	-666	-8.69635037461e-05
204957_at	ORC5	8.70216994042e-05
208415_x_at	ING1	-8.7837173396e-05
212186_at	ACACA	-8.78759793758e-05
211620_x_at	-666	8.81089426153e-05
217407_x_at	PPIL2	8.82206593729e-05
212840_at	UBXN7	-8.85412672649e-05
216059_at	PAX3	-9.02556777971e-05
220665_at	LUZP4	-9.03090839003e-05
205617_at	PRRG2	9.07159964244e-05
204234_s_at	ZNF195	9.07283875687e-05
209905_at	-666	9.10730944924e-05
320_at	PEX6	9.15790842836e-05
218650_at	DGCR8	-9.17663605058e-05
219062_s_at	ZCCHC2	9.21721409734e-05
218482_at	ENY2	9.23240405536e-05
211525_s_at	GP5	-9.24376092063e-05
216281_at	DICER1	-9.24700764266e-05
206519_x_at	SIGLEC6	-9.25387271986e-05
215109_at	-666	-9.28895323004e-05
206555_s_at	THUMPD1	-9.32136977409e-05
221576_at	GDF15	-9.35063942119e-05
208448_x_at	IFNA16	-9.41641934177e-05
200017_at	RPS27A	9.42731045727e-05
219914_at	ECEL1	-9.43020979062e-05
209474_s_at	ENTPD1	-9.46067350612e-05
201765_s_at	HEXA	-9.51061005679e-05
222147_s_at	ACTR5	-9.59159887725e-05
207758_at	-666	9.62136764029e-05
220997_s_at	DIAPH3	9.65112384807e-05
203553_s_at	MAP4K5	9.70636486165e-05
220133_at	ODAM	-9.73884792434e-05
200831_s_at	SCD	9.82282942651e-05
214475_x_at	CAPN3	9.83739868855e-05
213586_at	CDKN2D	-9.84752678265e-05
215869_at	-666	-9.84754169582e-05
222138_s_at	WDR13	9.94234714069e-05
219314_s_at	ZNF219	0.000100137232183
210953_at	TSC22D2	-0.000100344987239
205946_at	VIPR2	0.000100622130372
215144_at	-666	-0.00010099054608
214490_at	ARSF	-0.000101805448927
207634_at	PDCD1	0.000102140776019
218908_at	ASPSCR1	0.000102219741306
217338_at	KRT19P2	-0.000102492241745
203036_s_at	MTSS1	0.00010260770823
214541_s_at	QKI	0.000102999684261
215344_at	-666	0.000103007457885
221428_s_at	TBL1XR1	-0.000103454970215
222273_at	PAPOLG	0.000104762879201
216487_at	-666	-0.000104946708434
214939_x_at	MLLT4	0.000104978037582
216678_at	IFT122	-0.000105132830603
216796_s_at	-666	-0.000106032099662
217027_x_at	KPNB1	0.0001070273425
205574_x_at	BMP1	0.000107528999541
38892_at	KIAA0240	0.000107566857932
209327_s_at	NOP16	-0.000107671466198
215125_s_at	-666	-0.000110039386058
203578_s_at	SLC7A6	-0.000110304181522
202204_s_at	AMFR	-0.000110449172274
217823_s_at	UBE2J1	0.000110535198132
216494_at	IGF2BP3	-0.000110740385254
221480_at	HNRNPD	0.000111781757494
207371_at	-666	0.00011182311606
208628_s_at	YBX1	0.000112163928791
200751_s_at	HNRNPC	-0.000112174624896
220265_at	GPR107	0.000112186613615
217451_at	-666	0.000112271920242
205066_s_at	ENPP1	0.000112380672765
221000_s_at	KAZALD1	0.000112600780318
206904_at	MATN1	-0.000112674773494
221174_at	-666	0.000112825088907
221896_s_at	HIGD1A	-0.000113063103659
202927_at	PIN1	0.000114105843009
200865_at	EIF3F	-0.000114112607589
207095_at	SLC10A2	0.000114210584072
214546_s_at	-666	-0.000115017715355
218633_x_at	ABHD10	0.000115100011988
210411_s_at	GRIN2B	-0.000115107331551
221227_x_at	COQ3	0.000115562177643
202900_s_at	NUP88	0.000115761471239
207415_at	PLA2R1	0.000116124943338
207317_s_at	CASQ2	0.000116553302742
37802_r_at	FAM63B	-0.000116849824504
200063_s_at	NPM1	-0.000117338012815
222366_at	-666	0.00011804751377
221624_at	TCL6	0.000118070004314
211440_x_at	CYP3A43	0.000118669212016
213419_at	APBB2	0.000118780298902
217576_x_at	SOS2	0.00011891807894
216748_at	PYHIN1	0.000119159525961
217607_x_at	EIF4G2	-0.000120000239903
207148_x_at	MYOZ2	0.000120241847863
205421_at	SLC22A3	0.000120267853936
217176_s_at	ZFX	0.00012046625127
217596_at	UPF3A	-0.000120476676576
207146_at	KRT32	0.000120677653385
211459_at	-666	0.000120693844098
218286_s_at	RNF7	-0.000121279851904
214438_at	HLX	0.000121281113156
211213_at	ORC5	-0.000121663133144
216271_x_at	SYDE1	0.000121738024317
214899_at	ZNF780B	0.000121892587911
204036_at	LPAR1	0.000122311825033
209236_at	SLC23A2	0.000122359616665
221342_at	C6ORF25	-0.00012247867168
206731_at	CNKSR2	0.000122515796395
203237_s_at	NOTCH3	0.000122765550554
203384_s_at	GOLGA1	-0.000122859571463
204814_at	CADPS	0.000122897040952
204585_s_at	L1CAM	0.000123394821373
209618_at	CTNND2	0.000123895918047
221870_at	EHD2	-0.000124043026799
215676_at	BRF1	-0.000124146309793
207655_s_at	BLNK	0.000126166380281
215204_at	-666	-0.000126260927793
208259_x_at	IFNA7	-0.000126300357928
215231_at	PRKAG2	-0.000126694989161
203211_s_at	MTMR2	0.000126928746126
204030_s_at	-666	0.000126959684835
221443_x_at	PRLH	0.000126971307785
216506_x_at	MLLT10	-0.000127111186186
213290_at	COL6A2	0.000127911879363
206691_s_at	PDIA2	-0.000128019340772
201252_at	PSMC4	0.000128121821832
207767_s_at	EGR4	0.000128218350346
201220_x_at	CTBP2	-0.000128313758975
202416_at	DNAJC7	-0.00012838799566
210710_at	AGGF1	-0.000128510977029
201677_at	C3ORF37	0.000128561246836
213756_s_at	HSF1	0.000128591917893
211534_x_at	PTPRN2	0.000128661446431
202847_at	PCK2	-0.000128681123265
205505_at	GCNT1	-0.000128871372836
204037_at	LPAR1	-0.000129453482032
208416_s_at	SPTB	0.000129865561817
216987_at	IRF4	0.000130416057185
207296_at	ZNF343	0.000131490324911
221341_s_at	-666	0.00013151472428
212070_at	GPR56	0.000131710532458
216674_at	HES2	-0.000131761207542
210558_at	AKR1C4	0.000132434527244
212487_at	GPATCH8	0.000132539492644
208941_s_at	SEPHS1	0.000133113377268
220686_s_at	PIWIL2	-0.00013316648771
206149_at	CHP2	0.000133312265341
214082_at	CA5B	0.000133720005016
215312_at	-666	0.00013372870807
220916_at	-666	0.000133812747463
220530_at	AKIRIN2-AS1	-0.000134053062521
214161_at	OSGIN2	-0.000134156935827
207521_s_at	ATP2A3	-0.000134224774219
218225_at	ECSIT	-0.000134281912408
210868_s_at	ELOVL6	-0.000134470446728
212750_at	PPP1R16B	0.00013505065983
217296_at	KIR2DL1	0.0001350613188
204488_at	DOLK	-0.000135100285747
206718_at	LMO1	0.000135525858379
206265_s_at	GPLD1	0.000136142724325
217389_s_at	ATF5	-0.000136296939173
205717_x_at	-666	-0.000136308980794
210343_s_at	SLC22A6	0.000136808499797
220393_at	LGSN	0.000136946234054
221916_at	NEFL	0.000136955351777
203288_at	KIAA0355	-0.000137073934133
213210_at	TAF6L	0.000137136504986
208183_at	TACR3	0.000137358628
205358_at	GRIA2	0.000137535216379
206399_x_at	CACNA1A	-0.000137615637097
218751_s_at	FBXW7	0.000137725086306
207934_at	RFPL1	-0.000138309693214
204046_at	PLCB2	-0.000138435465063
206778_at	CRYBB2	0.000138559715969
47553_at	DFNB31	-0.000138674856232
213538_at	SON	0.000138679553372
215855_s_at	TMF1	0.000138789704112
209070_s_at	RGS5	-0.000139157683302
217796_s_at	NPLOC4	0.000139418838169
215949_x_at	-666	-0.00013952166609
210634_at	KLHL20	0.000140037509022
218403_at	TRIAP1	-0.000140289854493
211721_s_at	ZNF551	0.000140936975323
221426_s_at	OR3A3	-0.000141008720073
215583_at	TMEM63A	0.000141295346215
214389_at	SLC5A12	-0.000141309644701
220289_s_at	AIM1L	-0.000141535607611
203412_at	LZTR1	-0.000142173675539
204751_x_at	DSC2	-0.000143005538545
220975_s_at	C1QTNF1	0.000143399578137
220224_at	HAO1	0.000143437395515
220202_s_at	RC3H2	-0.000143642303267
202108_at	PEPD	-0.000143674447823
215752_at	SIK2	-0.000144004685773
200848_at	AHCYL1	0.00014433309081
203216_s_at	MYO6	0.00014444471173
206673_at	GPR176	-0.000144923924191
209485_s_at	OSBPL1A	0.00014495781259
217694_at	-666	0.000145233331266
205415_s_at	ATXN3	0.00014542340803
91580_at	LRTM1	0.000145495878892
216740_at	-666	0.000145732043868
212763_at	CAMSAP2	-0.000146475316888
208221_s_at	SLIT1	-0.000147509903449
217201_at	RASAL2	0.000147836816073
221017_s_at	LRRC3	0.000147926488088
202380_s_at	NKTR	-0.000148363175399
216837_at	EPHA5	0.000148526204739
220527_at	MRPL20	-0.000148848248065
205764_at	-666	0.000148872726856
204078_at	LEPREL4	0.000149113824457
202467_s_at	COPS2	-0.000149190261379
214278_s_at	NDRG2	-0.000149224265142
207059_at	PAX9	0.000149425261171
217885_at	IPO9	-0.000149466948536
205413_at	MPPED2	0.000149503360918
217384_x_at	-666	0.000149619518445
203538_at	CAMLG	0.000149621177453
207105_s_at	PIK3R2	0.000149644164645
209439_s_at	PHKA2	0.000149705613156
209472_at	CCBL2	0.000150320623636
219396_s_at	NEIL1	0.000151524545413
208446_s_at	ZFYVE9	0.000151882230065
221108_at	C22ORF43	0.000152496956092
222188_at	C9ORF156	0.000152661771205
201630_s_at	ACP1	0.000152666129504
211271_x_at	PTBP1	-0.000153698890866
220171_x_at	KIAA1704	-0.000153793162095
203268_s_at	DRG2	0.000153800811388
215940_at	-666	-0.000153915052038
201087_at	PXN	-0.000154206729748
213667_at	SRCAP	0.000154638270021
203620_s_at	FCHSD2	0.000155163515761
217261_at	-666	0.000155297187703
222259_s_at	SPO11	-0.000155979361081
205390_s_at	ANK1	0.00015617186476
217128_s_at	CAMK1G	0.000156370347917
217563_at	CLOCK	0.000156449007901
206789_s_at	POU2F1	0.000156496998141
218699_at	RAB7L1	0.000156515641319
218389_s_at	APH1A	-0.000156592670657
215903_s_at	MAST2	-0.000156722748508
212127_at	RANGAP1	0.000157133894003
203712_at	KIAA0020	-0.000157287238073
207569_at	ROS1	0.000157593802605
213868_s_at	DHRS7	-0.000157632465786
200039_s_at	PSMB2	-0.000158098557112
203531_at	CUL5	-0.0001581594567
201558_at	RAE1	0.000158440602839
208551_at	HIST1H4G	0.000158696791879
208752_x_at	NAP1L1	-0.000158759765403
221158_at	GCFC1	-0.000158905729691
217926_at	C19ORF53	-0.000158997980045
204993_at	GNAZ	-0.000159458186766
210030_at	-666	-0.00016008266464
220935_s_at	CDK5RAP2	-0.000160453976622
213968_at	-666	0.000160475288746
216654_at	TNXB	0.000160789187994
221913_at	SIRT3	-0.000160795416102
211510_s_at	CRHR2	-0.000161238396712
210165_at	DNASE1	-0.000161941367763
218118_s_at	TIMM23	0.000162183162879
213510_x_at	LOC220594	0.000162354506099
217344_at	FDPS	0.000162440274522
210254_at	MS4A3	-0.000162634621194
210344_at	OSBPL7	-0.000162696273269
216285_at	DGCR14	-0.00016302302506
208968_s_at	CIAPIN1	-0.000163404264229
219440_at	RAI2	0.00016344514768
203707_at	ZNF263	0.000163827920169
217123_x_at	PMCHL1	-0.000163878831427
203382_s_at	APOE	-0.000164082607153
210718_s_at	-666	0.000164559597804
217532_x_at	-666	0.000164611237846
219855_at	NUDT11	0.00016514308629
202367_at	CUX1	-0.000165254355723
211192_s_at	CD84	-0.000165629922581
65585_at	FAM86B1	-0.000165834810578
200792_at	XRCC6	-0.000165996934241
202797_at	SACM1L	0.000166017336619
213943_at	TWIST1	-0.000166820040067
206317_s_at	ABCB8	-0.000167168956833
204210_s_at	PCYT1A	0.00016771194287
208575_at	HIST1H3A	-0.000167729178856
219237_s_at	DNAJB14	-0.000168330382965
215466_at	-666	0.000168378946687
218409_s_at	DNAJC1	-0.000168534150464
206663_at	SP4	-0.000168714814917
220464_at	MCF2L	0.000168761688742
220957_at	CTAGE1	-0.000168859654203
202793_at	LPCAT3	0.000168873592413
218126_at	FAM82A2	-0.000169572388735
205840_x_at	GH1	0.000169656548489
218254_s_at	SAR1B	-0.000169715941955
207561_s_at	ACCN3	-0.000169761908686
203590_at	DYNC1LI2	-0.000169853663963
217046_s_at	AGER	-0.000169960380491
212567_s_at	MAP4	-0.000170510712853
219516_at	TRPV4	-0.00017053660827
201552_at	LAMP1	-0.000170702572769
216722_at	VENTXP1	0.000170980477493
217583_at	PAH	-0.000171114765806
207605_x_at	ZNF117	0.000171131361443
209060_x_at	NCOA3	-0.000171507130746
221389_at	PLA2G2E	0.000171552546012
201792_at	AEBP1	-0.00017162372382
216717_at	FAM48A	0.000172300299547
220153_at	ENTPD7	0.000172357431285
219705_at	QSER1	-0.000172530447469
211574_s_at	CD46	-0.000172562401862
209895_at	PTPN11	0.000172922892701
215645_at	FLCN	-0.000173049057866
202349_at	TOR1A	-0.000174147210412
210895_s_at	CD86	-0.000175078740157
211821_x_at	GYPA	0.000175206176389
216544_at	RBMY2FP	0.000175388410734
204634_at	NEK4	-0.000175499632257
220643_s_at	FAIM	-0.000175776676037
212812_at	SERINC5	0.000175875746507
221945_at	FBXO41	0.000175899961158
218615_s_at	TMEM39A	0.000175978150547
220017_x_at	CYP2C9	0.000175987411509
221853_s_at	-666	0.000176231277654
215718_s_at	PHF3	0.000176762361419
215405_at	-666	0.000177518056132
211006_s_at	KCNB1	-0.000177926527391
201697_s_at	DNMT1	-0.000178004120991
214378_at	TFPI	-0.000178294383077
215330_at	-666	0.00017892771543
200818_at	ATP5O	-0.000179657299977
203077_s_at	SMAD2	0.000179894862673
202535_at	FADD	0.000179905095909
217471_at	-666	0.000179992335492
203658_at	SLC25A20	0.000180019271165
209941_at	RIPK1	0.000180163938676
214984_at	-666	-0.000180290139048
214982_at	SNRNP200	-0.000180340585883
211090_s_at	PRPF4B	0.000180432651632
