	gene_symbol	10.0
209493_at	PDZD2	-3.63766083323e-05
205218_at	POLR3F	-3.67040110718e-05
214103_s_at	RAP2A	-3.67535593983e-05
218749_s_at	SLC24A6	3.68582556052e-05
222166_at	C9ORF16	-3.71293436123e-05
203104_at	CSF1R	-3.73349940555e-05
217091_at	-666	3.75736597315e-05
215736_at	-666	-3.77994247227e-05
216688_at	-666	3.78187262816e-05
217112_at	PDGFB	-3.88323361209e-05
214182_at	-666	3.93105695744e-05
220248_x_at	NSFL1C	-3.93200471247e-05
210481_s_at	CLEC4M	3.94071941342e-05
204064_at	THOC1	3.95556651894e-05
215805_at	-666	-3.95816186114e-05
209464_at	AURKB	3.98161811537e-05
221178_at	BAIAP2L2	-3.99774858363e-05
208365_s_at	GRK4	4.02037215115e-05
215317_at	-666	-4.06003033874e-05
219963_at	DUSP13	-4.11341687036e-05
211687_x_at	KIR3DL1	4.14516360297e-05
209192_x_at	KAT5	4.15666310577e-05
222170_at	-666	4.16822743203e-05
216890_at	-666	-4.17032468199e-05
213353_at	ABCA5	4.23035776369e-05
220426_at	C20ORF195	4.24764028926e-05
213050_at	COBL	-4.25179521918e-05
216908_x_at	RRN3P1	4.25456893227e-05
212342_at	YIPF6	4.26243903782e-05
221975_s_at	C21ORF2	4.27568137506e-05
218173_s_at	WHSC1L1	4.28074018104e-05
205504_at	BTK	4.29051899319e-05
221233_s_at	FAM135A	-4.29618377059e-05
205576_at	SERPIND1	-4.3091255113e-05
207462_at	GLRA2	-4.31683578499e-05
216051_x_at	-666	-4.31704016449e-05
217389_s_at	ATF5	4.32372274084e-05
200636_s_at	PTPRF	-4.33461025919e-05
218344_s_at	RCOR3	4.3378108313e-05
216383_at	-666	-4.3484022152e-05
206218_at	MAGEB2	4.36430804654e-05
208475_at	FRMD4A	4.38259768646e-05
217069_at	MLL4	4.40888821467e-05
207047_s_at	-666	-4.41636913498e-05
221152_at	COL8A1	4.42614109471e-05
216948_at	-666	4.42621198063e-05
217668_at	C22ORF36	-4.44316012936e-05
207923_x_at	PAX8	4.45085199817e-05
214802_at	EXOC7	-4.45165837813e-05
221244_s_at	PDPK1	-4.4894151865e-05
213311_s_at	TCF25	-4.49476539307e-05
206779_s_at	ASMT	4.50270554794e-05
220738_s_at	RPS6KA6	4.50314751426e-05
221639_x_at	HNRNPU	-4.51288712418e-05
221428_s_at	TBL1XR1	-4.52176557983e-05
214579_at	NIPAL3	-4.52635028724e-05
201145_at	HAX1	-4.54134342761e-05
219692_at	KREMEN2	-4.55377354266e-05
220716_at	GNL3LP1	4.5571234664e-05
215613_at	ADAM12	4.58750814585e-05
217537_x_at	-666	4.59196625076e-05
210300_at	REM1	4.59240068678e-05
201630_s_at	ACP1	4.61481850471e-05
205996_s_at	AK2	-4.61605222414e-05
215429_s_at	ZNF428	-4.61870671469e-05
214730_s_at	GLG1	4.64892048956e-05
211121_s_at	DOK1	4.67635332515e-05
220261_s_at	ZDHHC4	4.68245080773e-05
221538_s_at	PLXNA1	-4.69688833223e-05
216895_at	GABRG3	-4.70642458508e-05
201838_s_at	SUPT7L	4.71808370029e-05
207641_at	TNFRSF13B	-4.7434122962e-05
214850_at	LOC100170939	4.7655595313e-05
208255_s_at	FKBP8	-4.83529940009e-05
216616_at	-666	4.83736585086e-05
209408_at	KIF2C	4.85131302017e-05
211242_x_at	KIR2DL4	4.85384338767e-05
34449_at	CASP2	-4.86257956147e-05
206520_x_at	SIGLEC6	4.88192495864e-05
222277_at	-666	4.90572528788e-05
222081_at	SIRT5	-4.92566008941e-05
215956_at	-666	-4.95442577239e-05
216482_x_at	ZNF79	-4.96509982891e-05
200984_s_at	CD59	-5.02124276259e-05
220288_at	MYO15A	5.03204778028e-05
220908_at	CCDC33	-5.08052254516e-05
217867_x_at	BACE2	5.0919623899e-05
216689_x_at	ARHGAP1	-5.10299946355e-05
216923_at	CDKL5	5.14061983055e-05
220894_x_at	PRDM12	5.21592310915e-05
209501_at	CDR2	-5.24505112912e-05
215564_at	AREG	5.25257062809e-05
217613_at	TMEM144	5.26523834841e-05
204342_at	SLC25A24	-5.30105205951e-05
215887_at	ZNF277	5.338231026e-05
220333_at	PAQR5	5.3682383528e-05
202884_s_at	PPP2R1B	5.42007094208e-05
215154_at	ULK2	-5.42187954767e-05
200931_s_at	VCL	-5.44673467749e-05
207808_s_at	PROS1	5.50696001495e-05
216877_at	DKFZP686O1327	5.5173545366e-05
212164_at	TMEM183A	5.52022537601e-05
216522_at	OR2B6	5.53993326457e-05
222230_s_at	ACTR10	5.55784198949e-05
209114_at	TSPAN1	5.56692010366e-05
211788_s_at	TREX2	5.5810189928e-05
211129_x_at	EDA	5.59847037376e-05
210401_at	P2RX1	-5.60312508988e-05
214328_s_at	HSP90AA1	5.67423457491e-05
210007_s_at	GPD2	5.68683102034e-05
214160_at	-666	5.69300346139e-05
218149_s_at	ZNF395	5.7099147451e-05
212899_at	CDK19	-5.71457432748e-05
215908_at	-666	5.76455030949e-05
215107_s_at	TTC22	5.77498436228e-05
204782_at	-666	-5.79004247816e-05
220642_x_at	-666	-5.85997132764e-05
219782_s_at	ZNF771	-5.87696872678e-05
203545_at	ALG8	5.90841342462e-05
217323_at	HLA-DRB6	-5.93759611374e-05
215066_at	PTPRF	-5.95207203834e-05
203009_at	BCAM	-5.96322704382e-05
200974_at	ACTA2	5.97100079324e-05
205901_at	PNOC	5.97937082516e-05
202135_s_at	ACTR1B	5.99976566172e-05
213279_at	DHRS1	-6.03440532801e-05
210909_x_at	LPAL2	6.03476583477e-05
212748_at	MKL1	6.04530308905e-05
204576_s_at	CLUAP1	-6.10833683711e-05
222333_at	ALS2CL	-6.11289231016e-05
202339_at	SYMPK	-6.13561914683e-05
217948_at	FAM127B	-6.20487251316e-05
203467_at	PMM1	6.22199989527e-05
209897_s_at	SLIT2	-6.23731830953e-05
218337_at	FAM160B2	6.25410156833e-05
212821_at	PLEKHG3	6.25613260225e-05
213495_s_at	-666	-6.30837235527e-05
220400_at	VPS13B	-6.30944733795e-05
214060_at	SSBP1	6.31889386975e-05
208454_s_at	PGCP	6.3275686042e-05
206574_s_at	PTP4A3	-6.3453726794e-05
205238_at	TRMT2B	6.36468174317e-05
207866_at	BMP8A	6.37138117421e-05
220084_at	C14ORF105	-6.373193051e-05
212641_at	HIVEP2	-6.37405383521e-05
207378_at	TREH	-6.41768270792e-05
204511_at	FARP2	-6.42006116489e-05
211867_s_at	PCDHA10	-6.43178968611e-05
206727_at	C9	6.44678083348e-05
219172_at	UBTD1	6.45498102572e-05
207338_s_at	ZNF200	6.4662072861e-05
216188_at	MYCNOS	-6.46850311369e-05
217098_s_at	ZSCAN12	6.51422474319e-05
219188_s_at	MACROD1	6.53424339933e-05
220416_at	ATP8B4	6.53972633212e-05
205793_x_at	TNK1	6.54214166027e-05
210008_s_at	MRPS12	-6.54459038691e-05
214516_at	HIST1H4B	6.60771790832e-05
219879_s_at	C17ORF53	6.62438767802e-05
207381_at	ALOX12B	-6.6693995505e-05
217364_x_at	-666	6.67675646528e-05
202001_s_at	NDUFA6	6.76379470235e-05
207881_at	-666	-6.76554131691e-05
213504_at	COPS6	-6.78234605997e-05
203063_at	PPM1F	-6.7943302638e-05
214686_at	ZNF266	-6.79906619861e-05
201189_s_at	ITPR3	-6.82310498407e-05
203405_at	PSMG1	-6.82601036356e-05
202519_at	MLXIP	-6.82783961766e-05
206793_at	PNMT	6.84007475638e-05
217815_at	SUPT16H	-6.91835645099e-05
218562_s_at	TMEM57	-6.92039822706e-05
212557_at	ZNF451	-6.92215964639e-05
202569_s_at	MARK3	6.9454113646e-05
211931_s_at	-666	-6.95090599919e-05
206621_s_at	EIF4H	-6.95751710848e-05
221422_s_at	MIR600HG	7.01983818506e-05
221066_at	RXFP3	7.05711769023e-05
215606_s_at	ERC1	-7.06376050341e-05
219958_at	C20ORF46	-7.07005927273e-05
210129_s_at	TTLL3	-7.10174979611e-05
34726_at	CACNB3	-7.14040765093e-05
211196_at	DBT	7.17092679295e-05
214825_at	FAM155A	7.18697320797e-05
215240_at	ITGB3	7.19290167622e-05
206409_at	TIAM1	-7.30002869142e-05
207597_at	ADAM18	7.31371752983e-05
220722_s_at	SLC5A7	-7.37181674622e-05
211396_at	FCGR2C	7.3732280445e-05
211338_at	IFNA2	7.42177648307e-05
205993_s_at	TBX2	7.48187638482e-05
210734_x_at	MAX	-7.51178519827e-05
203769_s_at	STS	7.52659884397e-05
221633_at	NCAPH2	7.53316894736e-05
35265_at	FXR2	-7.53952216778e-05
220896_at	FBXL18	-7.56221976255e-05
220931_at	C13ORF44	-7.57203836212e-05
221223_x_at	CISH	-7.5997729874e-05
200671_s_at	SPTBN1	7.60065304603e-05
217904_s_at	BACE1	7.60069762698e-05
213771_at	IRF2BP1	7.62402285997e-05
210147_at	ART3	-7.62652887803e-05
201801_s_at	SLC29A1	7.63147456291e-05
215052_at	FRMPD4	7.63220774686e-05
216619_at	GTPBP10	7.63302023879e-05
222022_at	DTX3	-7.66304537909e-05
202137_s_at	ZMYND11	-7.75532919493e-05
220402_at	TP53AIP1	-7.77044551717e-05
202911_at	MSH6	-7.78046734972e-05
219149_x_at	DBR1	7.89502753421e-05
200993_at	IPO7	-7.92982316042e-05
207199_at	TERT	7.94164677922e-05
218245_at	TSKU	-7.94267063114e-05
220860_at	PURG	7.98210700393e-05
AFFX-HUMGAPDH/M33197_3_at	GAPDH	-8.02287246091e-05
220819_at	FRMD1	-8.02446027653e-05
215433_at	DPY19L1	8.0338287002e-05
217398_x_at	GAPDH	-8.05639667727e-05
205403_at	IL1R2	-8.09143015018e-05
210440_s_at	CDC14A	8.09714320424e-05
222086_s_at	WNT6	-8.163707306e-05
209060_x_at	NCOA3	-8.16714425299e-05
207934_at	RFPL1	-8.18343332819e-05
217531_at	-666	-8.20989737559e-05
210132_at	EFNA3	-8.24233096479e-05
206040_s_at	MAPK11	-8.27174800203e-05
203314_at	-666	-8.31533494566e-05
221077_at	ARMC4	-8.37541376302e-05
216605_s_at	CEACAM21	-8.38462804129e-05
201736_s_at	MARCH6	-8.39067969358e-05
214497_s_at	NHLH2	8.42891792279e-05
205972_at	SLC38A3	-8.44694969385e-05
216832_at	RUNX1T1	8.44751297303e-05
204170_s_at	CKS2	-8.45273320893e-05
220680_at	RAVER2	-8.46714981403e-05
216857_at	IL23A	8.47144537369e-05
216528_at	-666	8.47859732631e-05
208154_at	-666	-8.48395275351e-05
207760_s_at	NCOR2	-8.49667888992e-05
205077_s_at	PIGF	-8.54142533828e-05
220435_at	SLC30A10	8.56912901611e-05
217818_s_at	ARPC4	8.59394527874e-05
200969_at	SERP1	-8.61698603975e-05
58367_s_at	ZNF419	-8.65989852787e-05
220434_at	ADCK4	-8.67426473974e-05
218707_at	ZNF444	-8.75899330792e-05
209872_s_at	PKP3	8.79475377686e-05
220365_at	ALLC	8.80833272881e-05
207467_x_at	CAST	-8.81905923399e-05
207200_at	OTC	-8.84162684871e-05
219706_at	C20ORF29	8.94699118796e-05
222051_s_at	-666	8.98988435e-05
211359_s_at	OPRM1	-9.02918574476e-05
213602_s_at	MMP11	-9.10049678477e-05
219744_at	FN3K	-9.15417774725e-05
216644_at	-666	9.18497868685e-05
211894_x_at	SEZ6L	-9.21095319584e-05
219705_at	QSER1	-9.24152976452e-05
216764_at	-666	-9.25974865921e-05
217161_x_at	ACAN	9.28372098148e-05
216855_s_at	HNRNPU	9.30092848709e-05
203905_at	PARN	-9.3053533721e-05
217912_at	DUS1L	9.31668839135e-05
207396_s_at	ALG3	9.32561011074e-05
219719_at	HIGD1B	-9.325839999e-05
217327_at	LOC100287483	9.33474768315e-05
214015_at	SOCS7	-9.36108864732e-05
218873_at	GON4L	9.40322367857e-05
218848_at	THOC6	-9.41445145228e-05
201192_s_at	PITPNA	-9.41560624857e-05
213381_at	VSTM4	-9.46235248731e-05
217702_at	IL27RA	9.4913737322e-05
218369_s_at	EXOSC1	-9.4945090615e-05
207478_at	-666	9.503718206e-05
215382_x_at	-666	-9.54810890153e-05
203266_s_at	MAP2K4	9.56542551084e-05
216312_at	ATP2B3	-9.57484164668e-05
222006_at	LETM1	-9.59074418272e-05
216538_at	-666	-9.62478137769e-05
213199_at	C2CD3	9.65893777394e-05
213005_s_at	KANK1	-9.67512750707e-05
201962_s_at	RNF41	-9.69555127453e-05
219899_x_at	NDOR1	-9.73187780454e-05
210596_at	MAGT1	-9.75820488762e-05
210225_x_at	LILRB3	-9.78702266529e-05
221126_at	DKK3	9.81904567062e-05
206679_at	APBA1	9.89109556282e-05
208496_x_at	HIST1H3G	-9.89472019765e-05
206870_at	PPARA	9.89779627493e-05
204821_at	BTN3A3	-9.91976221398e-05
216989_at	SPAM1	-9.92748026526e-05
220380_at	DNASE2B	9.9470025281e-05
217541_x_at	ZNF816	-9.97451515066e-05
220696_at	-666	0.000100199999876
211405_x_at	IFNA17	-0.000101074008659
213779_at	EMID1	-0.000101599904567
217524_x_at	-666	0.000102026653055
205525_at	CALD1	0.000102076415232
214551_s_at	CD7	-0.000102172809305
222179_at	CDC5L	-0.000102577806266
205692_s_at	CD38	0.000102612481053
208777_s_at	PSMD11	-0.000102805102546
207560_at	SLC28A1	-0.000102988432145
209918_at	GGTLC2	0.000103174113597
200973_s_at	TSPAN3	-0.00010328924304
221129_at	C17ORF88	-0.00010389363116
221070_s_at	KIAA1967	0.00010399464071
217283_at	-666	0.000104183165983
217591_at	-666	-0.000104326893898
221732_at	CANT1	-0.000104443065266
219793_at	SNX16	-0.000104829256626
207619_at	HCRTR1	-0.000104890407418
217453_at	-666	-0.000104910336631
207170_s_at	LETMD1	-0.000105259357222
216793_x_at	-666	0.000105389813529
213682_at	NUP50	-0.000105546746093
211154_at	THPO	0.00010558150352
219083_at	SHQ1	0.000105595287006
220567_at	IKZF2	0.000105865583673
207539_s_at	IL4	0.00010605774071
212512_s_at	CARM1	-0.000106080059054
219647_at	POPDC2	0.000106401376162
206672_at	AQP2	0.000106815386861
201768_s_at	CLINT1	0.000107373173975
209389_x_at	DBI	-0.000107975611547
209410_s_at	GRB10	0.000108266038359
220626_at	SERPINA10	0.000108699069906
218197_s_at	OXR1	-0.000109064570604
208805_at	PSMA6	0.000109476670629
214695_at	UBAP2L	-0.000109810180609
221621_at	LINC00338	0.000110046982035
215753_at	-666	-0.000110220475883
39650_s_at	PCNXL2	0.000110619726428
200594_x_at	HNRNPU	-0.000110632635844
216869_at	PDE1C	-0.000110721830708
206759_at	FCER2	-0.000111740890704
212927_at	SMC5	-0.000111805266808
207513_s_at	ZNF189	0.000112057835636
215174_at	FMO6P	-0.00011224615458
222181_at	CNOT2	0.000112332922125
211322_s_at	SARDH	-0.000112635676012
222382_x_at	NUP205	-0.000112849094699
208263_at	SRP72	0.000112938363201
217247_at	-666	-0.000113393150764
218219_s_at	LANCL2	0.000113639295316
220847_x_at	ZNF221	-0.00011376518825
215740_at	LOC100130741	0.000113829174051
214420_s_at	CYP2C9	0.000114057264958
207321_s_at	ABCB9	-0.000114211725345
216043_x_at	-666	0.000114238895246
220767_at	-666	0.000114359600702
221545_x_at	MED16	0.000114523512029
211778_s_at	OVOL2	-0.000114658457428
209873_s_at	PKP3	-0.00011472467555
216367_at	COL4A3	0.000115184037178
222332_at	-666	0.000115260515123
220379_at	FSCN3	0.000115537109746
209138_x_at	IGL@	0.000115580780803
220530_at	AKIRIN2-AS1	-0.000116366935061
202334_s_at	UBE2B	-0.000116529954942
221776_s_at	BRD7	0.000116569366359
220958_at	ULK4	0.000116638319623
221136_at	GDF2	-0.000116721487691
201588_at	TXNL1	-0.000116742597226
214306_at	OPA1	0.000116860385282
51226_at	-666	-0.000117762901998
207850_at	CXCL3	-0.000117777113489
204911_s_at	TRIM3	0.000118214636482
221831_at	LUZP1	-0.000118671219878
220766_at	BTG4	-0.000118723088722
217854_s_at	POLR2E	-0.000118739513354
209805_at	-666	-0.000118751276661
214826_at	PDE12	-0.000118986531498
221325_at	KCNK13	0.000119913982057
210176_at	TLR1	-0.000120108208052
207562_at	DGKQ	-0.000120110694292
206043_s_at	ATP2C2	-0.000120262388862
222342_at	-666	-0.000120512996318
219453_at	KLHL36	0.000120720591282
201399_s_at	TRAM1	0.000120914055133
204582_s_at	KLK3	-0.000120923686978
221173_at	USH1C	0.000121150120277
208437_at	CLCN1	-0.000121258977008
207940_x_at	CNR1	-0.000121298420167
216806_at	-666	0.000121350611492
214690_at	TAF1B	0.000121460104343
35156_at	R3HCC1	0.000121584823541
211956_s_at	EIF1	-0.000121590929417
217048_at	-666	-0.000121736439582
220329_s_at	RMND1	0.000121746813482
218063_s_at	CDC42EP4	0.000121821027002
208162_s_at	-666	0.000121878088324
221181_at	-666	0.000122173297072
202777_at	SHOC2	0.000122207026306
204668_at	RNF24	-0.000122307316752
211530_x_at	HLA-G	0.000122352338343
205789_at	CD1D	0.000122415006308
211327_x_at	HFE	-0.000122462997482
212441_at	KIAA0232	0.000122925729959
217603_at	ATP6V0A2	-0.000123183473732
217067_s_at	DMP1	0.000123187306911
205508_at	SCN1B	-0.00012361150871
220538_at	ADM2	-0.000123664107775
221996_s_at	CLTB	-0.000123779437407
220188_at	JPH3	-0.000124202060186
217973_at	DCXR	-0.00012499838781
215417_at	EXOC6B	0.000125136235176
201662_s_at	ACSL3	-0.00012557540353
208169_s_at	PTGER3	-0.000125617060308
214195_at	TPP1	0.000125784826261
204427_s_at	TMED2	0.000126021297135
217694_at	-666	0.00012609282041
216673_at	-666	0.000126314146745
207577_at	HTR4	-0.000126734746675
216789_at	-666	0.000126806223572
204230_s_at	SLC17A7	0.000126823022987
204311_at	ATP1B2	0.000127274125292
221461_at	TAS2R9	0.000127313350625
210960_at	ADRA1D	0.00012733503243
216149_at	LRRC37BP1	-0.000127479910014
208589_at	TRPC7	0.000127574060609
219356_s_at	CHMP5	-0.000128178156622
219616_at	ACSS3	-0.000128218397508
203694_s_at	DHX16	0.000128588956792
205832_at	CPA4	-0.000129411669753
217517_x_at	SRPK2	-0.00012950952137
43934_at	GPR137	0.000129522114813
221714_s_at	RRN3P1	0.000129597468663
217674_at	-666	-0.000129612959174
220729_at	-666	0.000129668805757
219638_at	FBXO22	-0.000129734237334
208461_at	HIC1	-0.000129925147294
214552_s_at	RABEP1	0.000130082423698
201663_s_at	SMC4	0.000130429570422
213471_at	NPHP4	-0.000130626019249
220698_at	MGC4294	-0.000130749955395
213799_s_at	PTPRA	-0.000130891391769
208122_x_at	KIR2DS3	-0.000130965696638
210593_at	-666	-0.000131067509543
204252_at	CDK2	-0.000131441365115
215500_at	SNX29	0.000131533271371
218020_s_at	ZFAND3	0.000131664128166
216966_at	ITGA2B	-0.000132374221462
201894_s_at	SSR1	0.000132397945886
216489_at	TRPM3	-0.000132614869102
201035_s_at	HADH	-0.000132878013881
208497_x_at	NEUROG1	-0.000133046871947
219847_at	HDAC11	-0.000133076585278
210098_s_at	-666	-0.000133093014269
210608_s_at	FUT2	0.00013347727497
206782_s_at	DNAJC4	0.000133696173214
217686_at	PTPN1	-0.000133915693434
209754_s_at	TMPO	0.00013394530039
214462_at	SOCS6	0.00013409105808
220453_at	PQLC2	0.000134109438445
205656_at	PCDH17	-0.000134324150083
212881_at	PIAS4	-0.000134937365411
215347_at	-666	0.000135347167476
217697_at	-666	0.000135752824972
214409_at	RFPL3-AS1	0.000135785092087
211567_at	-666	0.000135851249943
222308_x_at	-666	-0.000136289139277
200604_s_at	PRKAR1A	0.000136604557364
212926_at	SMC5	0.000136692268468
205058_at	SLC26A1	-0.000136934899927
213453_x_at	GAPDH	0.000137193267611
201022_s_at	DSTN	-0.000137456566771
206071_s_at	EPHA3	-0.000137713932428
202183_s_at	KIF22	0.000138256035117
209320_at	ADCY3	-0.000138318363889
220221_at	VPS13D	-0.000138335001771
220592_at	CCDC40	0.000138415122223
202025_x_at	ACAA1	-0.000138723246697
208057_s_at	GLI2	-0.000138744047731
207683_at	FOXN1	-0.000138809646692
221521_s_at	GINS2	0.000139017824325
202063_s_at	SEL1L	-0.000139631812074
218105_s_at	MRPL4	-0.000140195556388
200827_at	PLOD1	0.000141144766036
220855_at	-666	-0.000141213755753
201023_at	TAF7	0.000141461507408
213290_at	COL6A2	0.000141497246709
218306_s_at	HERC1	0.000141504507412
219510_at	POLQ	0.000141688413726
204097_s_at	RBMX2	-0.000141746636341
217355_at	-666	-0.000141806975009
215419_at	ZFR2	0.000142140535884
206379_at	EYA3	0.000142471831931
