	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
CTCF_GM12872_hg19	0.0	0.0	0.0	0.0	5.56277754561	5.03556722316	-0.0	-0.0	-0.99950504192	-9.87656883045	-0.0	-0.0
CTCF_myotube_hg19	0.461859408316	0.0	2.86039254441	0.0	2.0649946126	11.7434852652	-0.75032073985	-0.0	-0.0	-0.0	-0.0	-0.0
RAD21_GM12878_hg19	0.0	0.0	1.09375109584	0.1829042388	5.99371799275	5.41039044354	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RCOR1_HeLa-S3_hg19	0.0	2.20009491626	1.76173174837	2.22460268737	7.04794487901	6.31303472187	-15.4242303498	-5.49861492363	-1.20514268087	-44.1460181206	-13.9174757906	-7.7844137503
CTCF_mammary epithelial cell_hg19	0.0	0.0	0.0	0.0	14.682539701	13.0886399459	-0.0854146590422	-0.0	-0.630638696568	-0.0	-0.0	-0.0
CTCF_HepG2_hg19	1.91990390742	0.0	0.0	0.0	15.6041766564	14.7798035018	-0.0	-0.0	-0.0	-0.0	-0.0	-6.89273837073
RAD21_HeLa-S3_hg19	1.91602712313	0.0	12.2353249163	0.0	14.6757117485	24.0662125336	-2.77172123839	-4.76730975839	-0.0	-2.1622745275	-0.0	-2.12337479124
ZKSCAN1_HeLa-S3_hg19	0.0	2.52039115644	3.73602498212	1.01719956967	13.8665675922	12.2900186294	-9.88024291928	-1.6295002722	-0.350157729987	-25.7460572596	-13.7176805775	-22.018933438
POLR2A_liver_mm9	5.50524480169	1.04596866405	4.02916157665	1.7591054801	12.3227718854	13.2331318753	-9.76545946559	-0.0	-0.21953026468	-2.36267564563	-9.11067950124	-1.80142646865
GATA3_MCF-7_hg19	0.0	0.0	2.42019281347	5.97418972965	12.0476520151	9.3378064048	-0.0	-4.27810098616	-0.0	-0.0	-0.0	-0.0
RELA_GM18951_hg19	5.27819808393	0.0	0.296070136921	3.35964670667	4.07651557366	13.6238919481	-4.55618586736	-15.9899337828	-2.91579528606	-44.7596666114	-5.54746735045	-1.27183830795
POLR2A_kidney_mm9	5.2664487986	0.0	2.63630020001	1.79243891246	4.49410830836	13.7711397458	-19.3000377917	-0.0	-0.0	-0.0	-0.427431921516	-0.0
GTF2F1_HeLa-S3_hg19	3.49910334531	0.453014120006	0.0	0.0	12.215660097	12.0941923805	-3.87879145059	-0.0	-0.0	-36.0219080419	-32.430978146	-11.2732778866
CTCF_GM12874_hg19	1.24992558572	0.0	0.0	0.0	9.24265973947	7.89203835578	-0.0	-0.0	-0.0	-0.0	-5.81550362768	-7.75791715747
RAD21_A549_hg19	6.23413749907	0.0	8.23580681081	6.79913099102	12.2753637964	14.0970526094	-0.0	-0.0	-0.777359887571	-0.0	-0.0	-0.0
MAX_NB4_hg19	0.271287525977	0.0	0.0	0.0	0.0	2.87996165624	-9.76491573505	-1.79154808966	-3.45453020394	-16.9658014859	-19.1008921267	-11.8748415129
CTCF_H1-hESC_hg19	1.69616909658	0.0	0.0	0.0	4.16543445345	4.46673768799	-0.537684843451	-0.848634415434	-6.24761281661	-3.62027198169	-0.0	-0.0
ZNF143_HeLa-S3_hg19	4.40936109695	4.69554027766	4.17098690746	0.987278563564	11.2421336249	12.5216573261	-14.5195794175	-0.423395539067	-0.0	-22.8375571894	-12.1277919051	-39.8503017726
CTCF_HCT116_hg19	0.0	0.0	0.0	0.63458915943	16.522867762	11.7415601082	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
USF1_HCT116_hg19	5.44827625624	5.2990367385	8.98551513819	4.66577813955	7.76642017234	13.0093326778	-0.0	-0.0	-3.73740526205	-0.0	-0.0	-0.0
CTCF_kidney epithelial cell_hg19	0.137514164429	0.0	0.0	0.0	7.14165586953	5.20853735736	-0.0	-0.0	-0.0	-0.188671568798	-0.0	-0.0
RAD21_HepG2_hg19	0.0	0.0	0.116559685507	0.0	14.5240219759	10.4468900199	-0.133439898249	-0.0	-2.03417539899	-18.0324705468	-3.51689197819	-11.0821978986
ELK1_K562_hg19	0.471467878392	0.0	0.542690446986	0.0	0.0	4.64947632042	-4.22391295283	-11.4355676242	-0.282617288527	-72.094665882	-36.8344924502	-14.5774532892
CTCF_SK-N-SH_hg19	4.66795285195	0.195035533761	0.0	1.32540981712	19.7303006501	15.483878682	-3.47000566201	-4.93843210899	-0.0	-10.2534103632	-1.56761637548	-0.228386607579
KDM1A_K562_hg19	0.0	0.0	4.18727983172	3.20503017319	9.94872118464	7.23109928297	-0.0	-7.84023047204	-9.34101554654	-0.0	-0.0	-0.0
RBBP5_H1-hESC_hg19	0.0	0.0	3.04415670442	0.0	2.33973168142	4.53517846413	-4.20312022533	-0.0	-0.0	-0.0	-0.0	-0.0
HMGN3_K562_hg19	0.877227222282	6.90576398838	1.66525665087	6.42057501537	4.71849087377	11.2437502765	-8.78384249347	-8.01237585649	-0.0	-0.49931964393	-0.0	-3.03732672724
ELK1_HeLa-S3_hg19	7.04103735187	1.92119250018	0.321930915845	1.89151504187	4.70013779081	13.6130601474	-4.05486828208	-9.26959848386	-1.65695780457	-62.2001925956	-13.8635257945	-30.6173815873
POLR2AphosphoS5_GM12891_hg19	3.44034360321	2.20773390052	3.26807730641	0.0	7.17316591257	7.73707842067	-12.4059411227	-14.1463415672	-0.0	-44.7154547861	-24.8301563547	-16.2560582354
ZNF217_MCF-7_hg19	0.0	0.0	1.0765370757	0.0	11.097956759	6.73970085251	-0.298921541695	-5.8919195256	-0.98380586652	-0.0	-0.0	-0.0
ETS1_K562_hg19	0.992007175276	0.0	2.58013293442	4.32038426353	7.24295448716	5.01270339434	-0.578166461041	-13.0143687252	-0.0	-19.5907214259	-1.07296288186	-25.8667444078
CTCF_GM12878_hg19	4.51654673243	0.0	13.9755550096	2.27636159498	11.6612845607	18.6584452562	-20.0265288669	-10.1631734468	-3.34996596778	-39.1136918551	-38.8108332624	-56.2984587097
MYC_MCF 10A_hg19	2.10864016712	11.0581561644	7.90473330771	9.75591192489	9.25284345017	15.1861733874	-20.065882296	-7.84530068014	-8.13276749104	-34.739966427	-51.1369994003	-30.1326281682
RAD21_MCF-7_hg19	0.0	0.0	4.45848566571	5.01715858059	10.491761632	6.75038989906	-0.0	-0.0	-2.76945813323	-0.0	-0.0	-0.0
CTCF_BJ_hg19	0.0	0.0	4.76312819962	0.0	1.2750824695	7.83101978117	-4.80337297319	-0.0	-0.0	-1.62212275941	-0.0	-0.129909884077
CHD2_H1-hESC_hg19	0.0	1.21994680091	0.0	1.99450068098	8.28983189145	4.5045748012	-2.96909352521	-0.0	-0.0	-4.14795598154	-2.92717965865	-6.42600066497
NELFE_MEL cell line_mm9	3.16901694977	0.679395092694	0.828624831544	5.55404554613	11.5827757186	7.30341211603	-0.0	-2.36887746386	-0.0	-2.34309830777	-0.624046033098	-43.8225869276
USF1_SK-N-SH_hg19	2.08183373804	2.4384933775	13.6390479565	9.04997340423	15.8549903197	14.2162277418	-5.82011287334	-20.3026791245	-13.0376910237	-5.77836623012	-39.1202189363	-37.1389468599
CTCF_HeLa-S3_hg19	3.56376945855	0.0	10.8424675497	0.0	17.2368320415	14.4193831939	-6.40423896735	-0.0	-0.0	-6.29566526421	-7.18535313816	-23.3658189878
CTCF_Caco-2_hg19	3.23945224031	0.841148240017	0.985463299221	0.0	0.128871717595	9.01824329581	-0.0	-2.18531115031	-0.0	-7.23756935597	-0.0	-0.0
ETS1_MEL cell line_mm9	2.39774097852	3.2842216349	5.94600185242	16.9098019269	17.704074555	13.4061443244	-1.29617605185	-0.0	-0.0	-0.0	-0.0	-0.0
CTCF_keratinocyte_hg19	5.08382909513	0.247081048232	2.08380593846	0.0	23.4687508913	13.5168027463	-4.42194945946	-3.97566122927	-0.0	-8.27922617985	-0.0	-0.857569874409
CTCF_fibroblast of foreskin _hg19	0.0	0.0	0.0	0.0	12.1430180829	5.44016603233	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CTCF_endothelial cell of umbilical vein_hg19	5.92574434446	1.51266465358	4.87554647319	0.0	17.5097387332	11.7551984955	-3.41354028493	-0.594994900757	-0.0	-32.9524042279	-15.6166033539	-6.79242806504
HDAC2_K562_hg19	0.0	0.0	0.583746538268	0.783642801532	8.26275681767	3.52717505171	-0.0	-11.072702898	-9.70067886335	-0.194475770419	-2.81713505151	-0.0
CTCF_A549_hg19	8.87844963608	0.0	5.74418039721	0.0	9.73259717931	12.6007364895	-4.61280555404	-1.48667211625	-0.0	-8.20850810508	-0.0	-0.0
TEAD4_HepG2_hg19	0.0	0.0	0.0	0.0	9.05798935197	3.65586009075	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CTCF_IMR-90_hg19	0.0	0.0	6.50271903964	0.0	0.788173111963	8.82040260903	-0.0	-4.42238694711	-0.0	-0.0	-0.72549264548	-0.449040446643
ZNF384_ES-E14_mm9	4.93646855939	12.0014829725	0.0	4.20703877264	11.4166568933	14.1114579938	-0.0	-0.0	-1.98788164066	-0.0	-0.0	-0.0
MAZ_CH12.LX_mm9	1.49836917997	0.0	0.0	11.3726572966	4.91286619227	8.47649987529	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
YY1_SK-N-SH_hg19	5.94686989217	2.00673825783	10.2940524587	3.44671247889	5.25475086488	13.1279543627	-5.82801738363	-8.05092837861	-0.0	-28.491701527	-15.1822468577	-0.0
CTCF_G1E-ER4_mm9	0.0	2.46142146573	0.0	0.0	6.74823302097	3.6551747968	-0.0	-0.0	-0.0	-0.0	-0.0	-7.1745749139
CEBPB_IMR-90_hg19	0.0	0.646919843817	0.0	0.0	11.3276753756	4.45346300756	-0.108931565028	-7.86609922842	-3.58838740673	-0.0	-1.36334547394	-0.0
MYC_MCF-7_hg19	5.00134801662	2.38299696803	15.2297281189	14.6710571499	12.6399769771	15.2412235961	-15.5619697403	-28.6950058064	-9.104275749	-57.0705486098	-62.6651658439	-63.4198864929
RAD21_H1-hESC_hg19	0.0	0.0	7.0093549322	0.0	0.326760680085	9.57955651057	-2.18911860396	-17.1104741082	-2.34402744942	-11.2861205128	-0.0	-0.0
FOXA1_HepG2_hg19	0.0	8.46372067252	3.5795750256	3.56108556278	14.1393344611	8.89808971135	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_olfactory bulb_mm9	1.19971940581	1.60771274488	0.0	5.53698735999	7.18730029438	4.04067598021	-10.3823004211	-0.0	-0.0	-0.0	-4.20742221483	-0.0
POLR2AphosphoS2_MEL cell line_mm9	1.54329268141	2.71732552603	0.0	2.08563203139	0.0	5.68538211561	-0.824207658084	-0.0	-0.0	-0.0	-2.44198914835	-8.29665301375
FOS_MCF 10A_hg19	14.6731144961	17.0018968578	3.64194943829	10.687039507	14.9296963384	22.3473848468	-15.990658998	-19.8414329049	-9.1554755234	-47.8326388013	-39.0648823404	-18.8131637962
BRCA1_HeLa-S3_hg19	11.2601038902	2.96449400304	0.089489380155	12.0123137533	2.68030243335	19.1648067243	-4.68702398815	-2.41456634731	-6.55994926063	-28.3043493175	-41.9630990055	-13.3344397625
CTCF_K562_hg19	4.87870225573	0.0	11.6930290274	0.0	15.3396480071	11.7863851101	-15.5873721759	-6.41501700293	-0.0	-72.3245180287	-42.5197658235	-25.810215951
CHD7_K562_hg19	4.23145228317	1.03245761757	4.25652230314	0.192657486165	1.61535734661	8.09146067935	-9.73464115324	-3.23788104342	-7.10041581567	-70.3617831536	-30.0919980647	-13.8781940787
EP300_heart_mm9	4.06554815559	0.0	9.18758739038	3.94039718691	14.3271020131	8.44492959086	-7.2093928003	-0.0	-0.0	-0.0	-4.00854985038	-12.5893988362
HA-E2F1_MCF-7_hg19	0.0	1.41787735632	4.4420141351	0.0	0.0	6.15823210886	-4.44814590617	-0.0	-5.67939881825	-5.27439895943	-5.52743130528	-0.0
JUND_CH12.LX_mm9	2.13978661342	0.0	0.0	1.27420319127	14.870189934	5.00362151675	-3.27492565494	-0.0	-0.0	-0.0	-0.0	-0.0
USF1_H1-hESC_hg19	0.0	0.977655867146	3.39088238504	8.61076955136	0.268887533366	8.15422714724	-0.0	-6.32056729465	-11.534793884	-0.0	-23.9695441756	-30.1647722274
SPI1_K562_hg19	1.43938774136	0.0	0.373484650294	0.0	13.7526467693	4.29856360566	-0.0	-3.10844409197	-2.15085126074	-6.31820658809	-0.0	-0.0
GATA3_T47D_hg19	0.0	0.0	13.3849048514	5.18267326869	0.0	14.7677285747	-0.0	-5.29077241511	-2.62203671883	-0.0	-0.0	-0.0
MXI1_IMR-90_hg19	0.706772624239	0.0	5.39933277695	0.0	2.45719589726	4.67486503992	-0.0	-8.07167294763	-0.589012421238	-2.6497840174	-3.23081651198	-20.6891769787
MYC_HepG2_hg19	0.0	11.4356356892	0.0	0.0	1.78224222176	13.5177417037	-2.75949179594	-0.0	-1.62655622986	-5.16693757253	-33.4370680493	-16.3784984031
CREB1_ECC-1_hg19	2.14572584607	0.0	0.0	4.52838734503	1.27736226065	3.74901876137	-0.0	-3.95946420662	-12.6726397803	-61.3187698577	-32.851599898	-10.4715329481
RCOR1_K562_hg19	4.06557189537	1.94972379562	0.0	0.407022874096	3.47076481929	4.45457128918	-13.8173692859	-9.61288519571	-3.31315834059	-30.7698831415	-27.5270586963	-8.86973784404
STAT3_HeLa-S3_hg19	5.00507600025	6.21602130824	5.78010831321	11.7448292908	25.3769742973	10.3606295458	-2.20544107199	-1.4235904874	-5.59845386793	-0.0	-0.0	-0.0
POLR2A_cortical plate_mm9	0.0	0.0	0.0	5.44430586125	8.52708825743	2.51649749257	-11.4474064891	-0.0	-0.0	-0.0	-0.0	-0.0
SIN3A_GM12878_hg19	0.696708277428	0.667996682245	2.77180432619	7.83317664277	3.42474502148	4.65696009841	-1.55513231451	-0.0	-1.88130176318	-35.98544123	-15.6071069991	-27.2416898116
JUND_HepG2_hg19	8.31461775324	8.19794994952	0.0	0.0	7.65242475417	11.7846851136	-2.21643860058	-2.17207404107	-0.0	-39.7189255007	-43.8095248546	-21.7487788895
MAX_HeLa-S3_hg19	2.88616232269	2.75346331948	11.7555921581	6.22747162706	7.86736049432	8.93654899607	-0.388443197993	-29.2789649905	-4.26443962276	-56.8967718609	-59.7425324551	-79.587855058
FOXA2_A549_hg19	9.237373104	8.03815226421	17.6414772558	17.3107989639	13.9313683674	15.9178281247	-8.61174591234	-8.07910631524	-0.0	-0.0	-0.206718670551	-0.0
SP1_A549_hg19	7.35769898465	0.0	0.0	2.99007616082	3.4915087004	7.02567639461	-0.0	-9.6700281559	-0.729768368316	-32.9026133642	-17.3803743313	-34.6030331173
CTCF_fibroblast of lung_hg19	11.3438806533	0.0	2.03883882344	0.0	4.26982768702	12.0874064415	-1.9554845809	-5.15491112553	-0.348379451711	-24.4366454537	-7.3627698759	-6.66668528641
ZNF384_K562_hg19	0.0	0.690924202681	2.91096086274	5.26646013266	11.495896153	3.05076001359	-11.6265609984	-4.73127064816	-4.29597253778	-7.53826696685	-2.40055011274	-0.0
TAF1_MCF-7_hg19	5.40533717825	7.82544896784	11.8833839976	0.0	6.02940504637	13.8562883144	-1.10025247168	-24.0728078919	-0.0	-0.0	-1.99023787664	-0.0
POLR2AphosphoS5_GM12878_hg19	0.0	0.0	4.12756785431	0.0	0.0	3.6910036408	-2.80190013372	-7.27700796976	-0.0	-12.1729022464	-3.60093653899	-4.03847101283
POLR2A_MCF-7_hg19	8.10222480259	0.343608436157	13.27642436	10.3376300947	6.29878232648	12.7494891427	-4.84993871941	-0.0	-11.199177397	-0.0	-5.63791072183	-12.5229580104
TBP_H1-hESC_hg19	4.20034014978	0.202271869448	2.48660993174	0.0	0.0	5.89011977061	-7.24022826567	-0.0	-0.0	-14.9534552547	-2.36611729999	-0.0
GATA2_endothelial cell of umbilical vein_hg19	7.33148737852	4.83229163874	6.83133172547	0.0	21.0085783519	8.74548339456	-0.0	-0.0	-1.9458102789	-0.0	-0.0	-0.0
USF1_HepG2_hg19	0.0	6.18924485751	0.628876766927	1.99098214834	0.0	6.33259874848	-1.69624704711	-0.0	-9.98350367096	-0.0	-0.0	-11.4841296162
EP300_SK-N-SH_hg19	9.51136576783	1.47526406781	10.9085847412	14.8385678385	7.24131538469	12.7259086368	-9.16566350301	-24.3414233127	-1.23943293459	-3.00836698554	-0.0	-0.0
NFYA_HeLa-S3_hg19	0.0	2.88738283656	10.5178108015	7.64481743636	15.6929904897	5.97577308934	-3.87785468371	-4.82757881065	-3.44486509417	-8.08367741279	-39.9900648299	-34.9443575189
POLR2A_NB4_hg19	8.98414495165	0.505492803825	9.33182523686	3.84805984488	3.55052739497	11.2476936504	-0.0	-3.13774609842	-0.425540499839	-28.4905128041	-7.38214835481	-6.42629294028
POLR2A_H54_hg19	5.66914058442	0.0	0.0	10.0122969613	0.0	8.60281195443	-2.79649868776	-2.97443570156	-0.0	-4.42877189233	-0.0	-0.0
MXI1_K562_hg19	8.65956271405	9.12504264964	0.0	5.21115604214	9.45979680906	9.59806467911	-11.4222639195	-0.48537062778	-1.55762124494	-16.8979543833	-16.2721641117	-0.0
JUN_K562_hg19	16.3244431224	7.24055422049	0.0	7.41636334791	12.6147022493	13.9697184915	-9.53311461577	-15.1277212754	-10.9416075567	-35.5881297177	-43.8706744732	-36.0895751733
USF1_A549_hg19	1.55297583342	1.46569319188	12.1889821589	17.7880176814	13.1768843675	9.17598381876	-15.7975105217	-25.858090651	-13.1514070545	-14.7166589126	-25.0397573698	-43.2975630198
MAX_K562_hg19	5.56953940633	3.74355208396	11.7548684029	6.30405849322	3.68247259734	11.1044587832	-11.625222329	-24.9699476018	-12.7818353015	-12.1916849413	-62.653964849	-76.090061722
CTCF_B cell_hg19	0.0	3.12544668282	4.35895538471	0.0	13.4495676912	3.33863226582	-1.88000144746	-24.4301468375	-1.02652186863	-20.7202262282	-4.95506024912	-0.0
GATA2_SH-SY5Y_hg19	7.64126216864	0.276370120584	0.0	0.0681766051885	0.0	7.45360755869	-4.73333181451	-3.47845091505	-0.0	-0.0	-0.0	-0.0
MAFK_IMR-90_hg19	1.89490033656	2.89893052817	4.23898191579	0.0	15.7507741819	3.31568257834	-0.797924269085	-0.0	-0.50714502449	-0.87709144532	-0.0	-0.0
NFE2_GM12878_hg19	1.48818898898	7.04678982717	7.85178931959	11.5329408316	8.51215425198	7.23490353183	-5.58060016468	-7.64124370776	-10.1054989927	-0.0	-37.0281870504	-19.7522528009
HDAC1_K562_hg19	1.23644221092	0.0	0.0	0.0	9.25077810766	0.67377580752	-0.0	-2.693929021	-0.0	-0.0	-0.0	-0.0
SIN3A_H1-hESC_hg19	0.0	0.204852282879	3.40919838587	1.07752742898	5.07343074049	1.18013225661	-0.92865151179	-5.98870476788	-1.11073466897	-27.6777421943	-0.0	-4.43494050254
RFX5_HeLa-S3_hg19	3.011373335	0.0	0.0411225187397	0.369410051992	0.771096515432	2.2509112336	-1.40530715235	-1.84549460542	-0.0	-29.0112381433	-27.721997271	-10.4894954388
NFYA_GM12878_hg19	11.3266528912	4.41233896592	0.0	8.51921574314	10.7490396998	7.83243040137	-0.0	-0.0	-0.888382536406	-0.0	-13.7605937276	-15.2678367017
POLR2AphosphoS5_G1E_mm9	0.203798344545	0.0	0.903692338432	4.77234521063	12.9863947971	0.0	-15.6182140141	-6.86759843437	-0.0	-1.32340400484	-8.90933161034	-39.4967110574
SP1_H1-hESC_hg19	1.01564194139	0.756443328289	0.118370891114	8.23555119818	2.79096759069	2.47889907062	-0.120819735969	-7.07908789535	-1.95418285749	-36.7987139643	-23.2057636053	-4.2659661209
MAX_myocyte_mm9	0.0	0.0	0.0	4.94342310356	6.57934849941	0.0	-1.23861592468	-1.87124447823	-0.0	-14.1598434375	-4.08546158803	-25.8589395579
JUN_HepG2_hg19	3.466276449	0.0	0.927257485557	0.0	8.22648775808	1.15752993083	-1.07228486009	-0.0	-8.41461336546	-2.9763548151	-0.0	-0.0
POLR2A_GM12891_hg19	7.93752937163	0.131073081865	2.58619169357	2.40006838193	13.9681665615	3.35009878947	-5.46799600491	-18.967228869	-7.11610224183	-38.9571355751	-54.3491461066	-30.791985294
STAT3_MCF 10A_hg19	9.7111076188	0.0	6.1493160304	5.85393067891	13.889158146	5.30025149285	-15.1011795805	-22.5479948959	-1.77075612973	-51.3427808745	-25.6683034182	-19.198057256
ARID3A_HepG2_hg19	0.0	17.7421485819	4.22866711804	0.0	0.0	13.2925876271	-9.11388267395	-0.846781734408	-0.0	-27.7469666403	-0.0	-0.0
SPI1_GM12878_hg19	0.0	2.50712043447	0.475099858661	4.65716186436	12.0158104889	0.0	-0.0	-0.0	-6.74465287754	-0.0	-0.0	-0.0
NFATC1_GM12878_hg19	0.312370708236	0.0	6.66549627241	8.18831880058	0.689497803012	4.50114413453	-12.5909188867	-14.5720369554	-0.0	-48.6989803519	-34.353567242	-31.8009200066
CEBPB_HeLa-S3_hg19	5.52700303491	0.010755047095	0.0	8.51179388371	0.0	5.34249717408	-5.15113226324	-0.0	-0.0	-30.9034070245	-2.0251823409	-7.84586384653
