	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
CTCF_fibroblast of upper leg skin_hg19	0.0	0.0	0.0	6.07182151878	2.42051033429	0.0	-6.69534403278	-5.47869476431	-0.0	-8.80130776235	-0.0	-0.0
GATA3_MCF-7_hg19	0.0	11.1675811454	0.0	8.47098024629	7.60989910012	13.4031486269	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
PML_K562_hg19	0.0	0.978898016528	0.0	2.4317786066	4.58866046317	0.0	-19.3299089749	-1.27348273175	-1.11877842404	-0.467962300774	-3.82468562548	-0.0
CTCF_brain microvascular endothelial cell_hg19	0.0	0.0	0.48190572139	7.56392960157	2.47707120524	0.0	-1.01021451817	-0.0	-0.0	-4.86481062627	-0.0	-0.0
CEBPB_myocyte_mm9	4.13955219865	23.6508751158	34.2870828217	11.5675495054	13.2474455115	44.2195414977	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
REST_myocyte_mm9	2.44934806488	11.0972809446	2.0291277908	5.72970102537	12.4158699477	13.4363890864	-16.5331941444	-0.0	-26.8322146881	-10.4618334475	-1.75356699164	-15.4283477034
CTCF_GM12873_hg19	0.0	0.0	3.83790451634	3.38722171904	1.21671886826	0.0	-12.8289427779	-0.0	-0.0	-15.2279385531	-2.04371844027	-0.0
POLR2A_limb_mm9	6.10240992753	11.1155738052	7.82946945218	14.1262827615	12.3012260391	7.09815238301	-10.2192539731	-1.32279668032	-20.1302292397	-0.0	-0.0	-6.18586602471
MXI1_SK-N-SH_hg19	0.0	0.0	0.0	5.1617252702	1.67284623185	0.0	-0.0	-11.2947893992	-12.3854443395	-4.84507093581	-1.42194406824	-0.0
MXI1_GM12878_hg19	0.0	2.19383384741	0.0	2.75104882161	1.56334132929	1.55470905607	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MEF2A_K562_hg19	0.0	0.652203776181	8.78005135566	8.20327902672	0.0	2.63925686611	-1.81462076289	-0.0	-0.0	-0.0	-0.0	-0.0
GTF2B_K562_hg19	4.3731572219	4.54791352567	8.20381490427	7.67969749728	6.73421763032	3.66571400436	-13.7485462161	-16.0651484673	-26.7919813997	-4.64226509784	-14.608577105	-7.41310369755
TCF12_H1-hESC_hg19	0.0	0.988248238856	0.0	12.4646382619	4.36076176454	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MYOD1_myocyte_mm9	8.27498956337	19.1539448903	22.5076963176	17.6924952866	9.74593205894	23.0528626894	-9.70408583733	-0.0	-1.37601368185	-0.0	-0.0	-0.0
SMARCC1_HeLa-S3_hg19	10.0835767187	13.6359154442	1.69894574565	13.7474606468	41.0516675808	19.1264594408	-3.13681622798	-9.46083044836	-5.55547911872	-6.86813205318	-3.15795519993	-0.0
RCOR1_CH12.LX_mm9	0.0	11.1316909926	10.6470441923	1.00304291854	7.40003717621	20.154110897	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_MCF-7_hg19	0.0	6.8939759818	0.945621955048	3.27462745038	4.91296548063	7.3226334063	-22.6825463349	-7.65802853202	-27.0012752756	-10.1221645671	-0.0	-14.6664957771
MAFK_CH12.LX_mm9	0.0	0.11204411384	3.33602920514	0.0	0.0	8.77185952878	-2.31483201528	-1.41508829562	-13.5009480145	-6.17993872573	-2.3355044792	-2.22474244006
CTCF_BJ_hg19	0.0	0.0	3.45202404954	3.02005623366	0.81905898117	0.0	-11.4015302047	-0.845158527359	-0.0	-9.08970632739	-3.42610286388	-0.0
CTCF_GM19240_hg19	0.0	0.599526053454	10.3917246072	8.10208046998	3.02149847378	0.0	-21.491022336	-0.0	-0.0	-4.98864535618	-18.0931811525	-0.0
POLR2A_kidney_mm9	7.60568572409	1.55417164393	1.06253610548	11.3615395721	7.15552175829	16.0690292334	-7.56154940543	-1.2188120452	-5.98110434863	-0.0	-0.0	-3.09543784953
SMC3_SK-N-SH_hg19	0.0	0.0	0.471594377541	4.0637931459	0.712167760088	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_MCF 10A_hg19	7.10941421005	12.9150137327	3.18435765154	13.0117491302	12.6513809157	16.5096053371	-10.2194008919	-0.0	-6.30940328367	-4.50970720843	-8.40981900617	-8.12591967227
POLR2A_small intestine_mm9	0.0	8.24780915603	2.17795149625	11.4410082142	11.1268611281	0.926662106716	-0.0	-3.12697959079	-0.0	-0.0	-0.0	-0.0
POLR2AphosphoS2_CH12.LX_mm9	3.07841710804	2.1228221472	5.76039352736	1.28741722385	4.03889914445	12.3350952647	-0.0	-0.0	-0.0	-0.0	-4.65222916458	-0.0
MYBL2_HepG2_hg19	0.0	0.0338161173995	1.17779076909	0.0	4.55716828385	0.0	-3.82136865143	-21.1229560587	-16.8365420778	-5.61484522415	-9.94925796174	-39.496671054
NFYB_HeLa-S3_hg19	34.8788230845	21.161570928	30.972721193	30.3681783691	39.056813334	39.8460812066	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
PBX3_GM12878_hg19	5.38887292662	1.90253208379	6.89651985055	11.3438532862	1.1182112639	13.3753620601	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RUNX3_GM12878_hg19	0.0	0.0	2.33938684853	0.0	2.961509897	0.0	-0.0	-0.0	-0.606409221681	-0.0	-0.22708459279	-6.24198351383
MAZ_CH12.LX_mm9	3.14740203865	1.28180783929	8.22044673566	5.15737828358	0.0	18.7794688411	-1.62614467762	-1.99510468367	-0.0	-0.0	-1.12990943414	-0.0
CTCF_fibroblast of villous mesenchyme_hg19	0.255747011167	0.0	0.0	3.52636342901	1.1962362725	0.0	-15.0407341842	-6.51336438174	-1.12584764013	-8.07553243729	-16.0061979482	-8.70252111007
POLR2A_endothelial cell of umbilical vein_hg19	6.73733645932	9.64016973055	0.263955473548	4.7687294089	21.6504915137	20.4675182571	-25.0562889611	-34.9519042058	-34.3806133447	-24.0093314358	-21.3788290287	-34.9247059619
ZBTB7A_ECC-1_hg19	0.0	4.71318411208	0.0	0.0	10.2740568507	5.16408174371	-0.0	-0.973840283154	-5.87313730968	-0.0	-0.0	-0.0
IRF3_GM12878_hg19	25.1318442637	9.47502105804	22.1026275872	30.7114664923	29.304760106	20.8242173202	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ZNF263_K562_hg19	0.0	2.41648577136	0.0	15.9573258071	0.0	4.63955609508	-0.0	-0.0	-0.0	-0.0	-3.11596367229	-0.0
CHD1_MEL cell line_mm9	0.0	0.0	3.10258382125	0.0	0.0	3.0006435689	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SP2_K562_hg19	15.4671949388	12.4720507628	5.58817208487	21.1125885728	26.138145222	17.7710839215	-0.0	-4.26285667975	-3.48052377884	-0.0	-0.0	-19.8778359244
NFYB_GM12878_hg19	14.8619030034	1.33325832413	5.49270081603	16.4571340298	23.1229654713	14.111180955	-8.52469301509	-0.0	-11.9604601131	-0.0	-0.0	-0.0
CEBPB_HCT116_hg19	0.0	14.6276893307	15.1320658561	5.94912976497	4.86202713106	17.9777988712	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA1_erythroblast_mm9	2.55068765698	8.15277721533	3.56555971061	18.8573298439	5.92611351401	5.53064644833	-0.0	-0.0	-10.7476465435	-0.0	-5.45130487846	-13.976585537
POLR2A_HeLa-S3_hg19	3.18770894941	8.64039078497	0.0	8.12785646579	20.4303543128	5.80619150347	-26.7259059482	-13.966487077	-39.7766260501	-22.8086522138	-15.6600905327	-33.4929539575
NR3C1_A549_hg19	1.12601460673	9.69180178969	16.7458226087	31.5699899968	5.98371390896	2.83823849869	-0.0	-0.0	-5.91968470184	-12.5364616833	-0.0	-0.0
EP300_H1-hESC_hg19	1.35085808939	20.5345443563	30.0624730113	18.8766603156	7.03457116143	16.8739341803	-0.0	-2.03996202909	-0.0	-1.66446205858	-0.0	-3.38936115044
CTCF_skin fibroblast_hg19	0.0	0.0	5.01035615696	0.0	4.84840419649	0.0	-4.17934055805	-6.78571922977	-0.0	-20.1322923013	-5.74183160131	-0.0
SPI1_HL-60_hg19	0.0	0.0	6.99360904275	0.0	0.0	6.15522448252	-0.0	-0.0	-0.0	-1.58741295865	-5.47936282908	-7.5539478458
MYOD1_C2C12_mm9	0.0	0.0	17.437225962	0.0370905023777	0.0	15.1430872734	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_heart_mm9	1.6088906943	7.37285502393	4.01986075896	6.02214828364	6.63669956883	3.36049549134	-17.5476571467	-21.7686010091	-8.94310901372	-0.0	-14.3937914851	-11.8226340136
CEBPB_K562_hg19	0.0	4.71256384936	1.97767994425	0.891396564456	1.98032897512	11.1504832552	-2.88287819649	-16.357207685	-10.2924962343	-10.1722837551	-0.0	-21.715380812
CTCF_pancreas_hg19	0.0	0.0621102576484	0.0	12.0218262366	1.52004215837	0.0	-6.34277343187	-0.405949493949	-0.0	-11.062561622	-0.0	-0.113643729728
THAP1_K562_hg19	0.0	0.826411456677	0.0	2.20112177583	1.11838879471	0.0	-0.0	-0.0	-7.82143054811	-0.0	-0.0	-0.0
JUND_K562_hg19	0.87613638997	0.576975515067	0.32112922348	0.848780821272	0.657211545118	8.31062862854	-0.262395310244	-14.2289369762	-0.0	-6.9329264888	-17.8900330426	-0.0
RFX5_HepG2_hg19	0.0	2.96638585782	0.0	0.0	2.33712552935	7.64709618357	-7.9230304418	-5.30447687658	-2.43081158006	-0.0	-4.0912043517	-9.50058290029
WRNIP1_GM12878_hg19	0.0	0.0	3.44211985619	5.71678423288	0.0	0.0	-4.02470935469	-3.14109139996	-0.0	-0.0	-0.0	-0.0
POLR2AphosphoS5_Panc1_hg19	0.0	0.0	1.83283781636	2.93308079163	0.0	0.0	-2.09656599682	-18.1479718486	-0.0	-5.76106321957	-1.70256183498	-6.81855471435
TBP_HeLa-S3_hg19	5.93601447694	2.82168617953	2.12115828188	0.0	23.6009671829	11.6797691591	-10.0029751442	-2.61254282217	-3.52333002956	-8.17980749439	-7.38413994797	-6.00095683086
CTCF_cardiac fibroblast_hg19	0.0	0.0	3.22168038762	4.09517274543	0.0	0.0	-0.0	-0.0	-0.0	-12.1915364949	-11.4114830705	-0.0
CTCF_astrocyte of the spinal cord_hg19	0.0	0.0	3.37259499051	12.5298409499	0.0	0.0	-13.6998152478	-3.56567130354	-0.0	-4.74143302685	-4.41990542451	-4.01809984191
CTCF_fibroblast of gingiva_hg19	0.0	0.0	3.50639331125	15.3428625542	0.0833983168883	0.0	-15.7925155549	-0.0	-1.58987566398	-11.2294653321	-3.44731903555	-0.0
CTCF_limb_mm9	0.0	0.0	1.38788900633	0.0	0.226057078808	0.624769973983	-8.66518705651	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_MEL cell line_mm9	16.3654580891	13.8612608292	13.8823096423	11.9847136915	25.1252859161	20.8951780424	-7.21261568008	-8.37441538626	-6.48916549926	-1.02358122757	-20.4153007801	-34.1339122559
HNF4A_HepG2_hg19	2.31391034801	18.1357231922	0.0	25.019770023	9.60624312498	13.6100702245	-6.66650059648	-3.57666997557	-10.1501760003	-0.0	-0.0	-0.0
CTCF_IMR-90_hg19	0.0	4.4346584713	4.35914663252	0.157686031156	1.12534974483	11.1437747169	-2.93692421037	-0.0	-0.0	-0.0	-0.0	-0.0
EP300_GM12878_hg19	23.6890520684	7.68732228574	20.1934850249	17.9007994882	25.5355510785	27.2495534876	-29.3187004399	-33.1138514177	-30.9933552409	-27.0246881014	-22.8576461228	-54.3695572839
HCFC1_CH12.LX_mm9	1.64107600946	10.7787034013	0.0	8.30439271789	6.19113715157	11.6190060501	-0.0	-0.0	-0.0	-0.0	-7.35343806257	-24.6682145029
CTCF_WERI-Rb-1_hg19	0.0	0.371347446029	0.277403615768	9.88437338957	0.565419310828	0.0	-0.0	-0.0	-0.0	-0.651420655782	-0.0	-0.0
TBP_CH12.LX_mm9	0.893345045753	0.0	0.530816021542	0.0	0.0373714013541	11.2322884241	-5.17719022483	-0.0	-5.57896173469	-0.0	-0.0	-7.81256865207
GATA3_SK-N-SH_hg19	0.0	0.0	12.7333949326	2.13433484769	0.040114381178	5.23430627573	-4.91027487498	-0.0	-0.0	-17.268700754	-13.6810213817	-0.0
CHD2_CH12.LX_mm9	6.72034036575	0.0	0.0	0.0	24.0056525529	10.8196369931	-0.0	-0.0	-0.0	-0.0	-4.24780285974	-0.045237553025
MBD4_HepG2_hg19	2.27791344598	0.526338890623	0.0	5.69891635274	0.0	6.80527005473	-15.1147454909	-15.2696190108	-21.1935851867	-10.2860927234	-12.0681744794	-11.815312751
BHLHE40_K562_hg19	1.25996701048	0.0	4.41322840022	0.0	4.04764234356	1.44109770631	-18.0434579547	-19.0233037829	-0.113623710282	-34.6575285042	-16.9362253487	-25.2189509776
