	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
negative regulation of cellular protein catabolic process (GO:1903363)	0.0	0.0	0.0	0.0	0.0	0.0	-8.41609241572	-11.6455099295	-11.4086152607	-11.0958979725	-11.4382877097	-11.2513609603
negative regulation of mitotic sister chromatid separation (GO:2000816)	0.0	0.0	0.0	0.0	0.0	0.0	-15.3568103651	-20.0506191117	-19.9063905075	-19.2650357446	-19.6474155277	-19.5179515908
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	0.0	0.0	0.0	0.0	0.0	0.0	-15.3138981347	-20.0964113993	-19.7994634556	-19.3615439389	-19.589997169	-19.461519786
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	0.0	0.0	0.0	0.0	0.0	0.0	-8.81896619244	-12.1923047046	-11.9220653453	-11.5668838996	-11.9018552853	-11.7803255271
negative regulation of proteasomal protein catabolic process (GO:1901799)	0.0	0.0	0.0	0.0	0.0	0.0	-9.87170814608	-13.579244061	-13.2516543039	-12.8898853442	-13.2204014535	-13.1368419012
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	0.0	0.0	0.0	0.0	0.0	0.0	-10.5639054098	-14.4886001978	-14.1643122739	-13.7425052233	-14.1232647541	-13.9962129263
G2 DNA damage checkpoint (GO:0031572)	0.0	0.0	0.0	0.0	0.0	0.0	-20.0407241336	-24.7412717101	-24.684333951	-23.7924457419	-24.4794565056	-24.1900043656
telomere maintenance via semi-conservative replication (GO:0032201)	0.0	0.0	0.0	0.0	0.0	0.0	-26.0609482284	-55.0832827632	-62.6475907894	-69.8987845135	-70.6950684138	-86.4515478425
positive regulation of cell cycle (GO:0045787)	0.0	0.974427782787	0.830760679472	3.43200670915	1.81925479514	4.22080818171	-22.3805068373	-36.2053116343	-39.5029239446	-42.690499536	-43.7396674294	-35.3950104689
mitotic recombination (GO:0006312)	0.0	0.0	0.0	0.0	0.0	0.0	-27.4931788027	-53.6258175823	-60.3335127624	-66.939271165	-67.7737556267	-82.1360088728
telomere maintenance via recombination (GO:0000722)	0.0	0.0	0.0	0.0	0.0	0.0	-24.229845331	-51.4663141662	-58.726966966	-65.775963715	-66.6170536815	-81.9103092323
telomere maintenance via telomere lengthening (GO:0010833)	0.0	0.0	0.0	0.0	0.0	0.0	-18.985943497	-41.8237627778	-47.693048186	-53.6916671211	-54.4151136449	-67.6695052335
positive regulation of chromosome segregation (GO:0051984)	0.0	0.0	0.0	0.0	0.0	0.0	-2.03677499388	-13.3731476539	-13.5174678401	-11.2852350414	-11.7150283186	-11.8185404969
meiotic cell cycle process (GO:1903046)	0.0	0.0	0.0	0.0	0.0	0.0	-5.63054389639	-11.4974994683	-14.8549014309	-14.5023477588	-14.8938240353	-11.1186808423
nucleotide-excision repair, DNA gap filling (GO:0006297)	0.0	0.0	0.0	0.0	0.0	0.0	-12.3790142153	-31.2281027117	-45.7960624465	-44.8775713297	-45.2615438345	-60.6765656666
positive regulation of mitotic cell cycle phase transition (GO:1901992)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-8.41777506496	-8.23984476773	-8.07425730775	-12.6228395003	-8.07733258287
DNA strand elongation involved in DNA replication (GO:0006271)	0.0	0.0	0.0	0.0	0.0	0.0	-75.3077767587	-97.870920673	-105.14575445	-120.407311886	-113.35021272	-128.513747683
ATP metabolic process (GO:0046034)	0.0	0.0	0.0	0.0	0.0	0.0	-1.54350786657	-10.7203844109	-12.5844744529	-16.9651393769	-12.70915689	-10.2201955276
positive regulation of cell cycle phase transition (GO:1901989)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-7.76432493695	-7.62048936505	-7.48770744295	-11.7800233029	-7.44239738099
DNA strand elongation (GO:0022616)	0.0	0.0	0.0	0.0	0.0	0.0	-71.9798647695	-93.5900113241	-100.582824483	-115.106176011	-108.463693648	-123.464550504
positive regulation of cell cycle process (GO:0090068)	0.0	1.97918730212	0.0	2.21085941478	1.96200935215	6.46759307937	-9.47477409289	-17.7898788212	-24.0973896763	-27.109871676	-27.8797204859	-20.4371925289
regulation of mitotic cell cycle (GO:0007346)	3.79920172867	1.64987389012	0.779857664255	1.90704795969	3.84137331011	2.49538327805	-67.0656440492	-88.1615463485	-87.130969866	-104.126880644	-101.454701752	-91.3351772046
positive regulation of cell division (GO:0051781)	0.0	0.0	0.0	0.0	0.0	0.0	-5.99439685758	-14.6431096373	-17.865061814	-17.4754993273	-21.6570771327	-14.1972128417
ATP catabolic process (GO:0006200)	0.0	0.0	0.0	0.0	0.0	0.0	-2.57042983782	-13.6466856409	-15.8091752396	-17.9671016499	-15.9298059269	-10.7713962118
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	0.0	0.0	0.0	0.0	0.0	0.0	-12.1718773053	-17.0607340671	-30.3646102095	-29.4570700094	-30.263989428	-29.7687826305
nucleoside monophosphate metabolic process (GO:0009123)	0.0	0.0	0.0	0.0	0.0	0.0	-6.74225145902	-22.2624765213	-24.5196367709	-29.6505647635	-24.6754538478	-18.8246609
DNA recombination (GO:0006310)	0.0	0.0	0.0	0.0	0.0	0.0	-26.5921378394	-41.8858814991	-54.2785424661	-57.9585657392	-63.5945955602	-72.7686992035
regulation of cell cycle phase transition (GO:1901987)	2.05890012469	3.3479996633	1.70936802151	2.29676910459	4.44609138384	4.48748263373	-48.5384883457	-56.1245537403	-59.8191857163	-67.6008858768	-60.2190521973	-64.1444492142
regulation of mitotic cell cycle phase transition (GO:1901990)	2.40950001021	3.77076322513	1.9410812227	2.64327961516	4.78560948935	4.98723144413	-46.8662737139	-54.5600561679	-58.2643217368	-66.3104876319	-58.6510435869	-62.6417483374
response to ionizing radiation (GO:0010212)	0.0	0.700914515842	0.0	0.0	0.392812555992	1.66731455064	-3.33273114064	-7.68838896552	-7.46043097136	-7.29553850338	-10.3150544943	-10.1039912563
ribonucleoside monophosphate catabolic process (GO:0009158)	0.0	0.0	0.0	0.0	0.0	0.0	-2.44257543255	-13.2867334578	-15.4271828795	-17.5607677813	-18.1967897521	-10.4616875406
purine nucleoside monophosphate catabolic process (GO:0009128)	0.0	0.0	0.0	0.0	0.0	0.0	-2.42617011983	-13.2492515877	-15.3656558383	-17.4857612313	-18.1322585487	-10.4165585984
histone phosphorylation (GO:0016572)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.69114358701	-12.2662305246	-11.3640035725	-18.5606977	-12.0448222444
purine ribonucleoside monophosphate catabolic process (GO:0009169)	0.0	0.0	0.0	0.0	0.0	0.0	-2.44664600801	-13.3031874732	-15.4086571923	-17.5396021007	-18.1749916696	-10.4482871103
nucleoside monophosphate catabolic process (GO:0009125)	0.0	0.0	0.0	0.0	0.0	0.0	-2.39717911549	-13.2020780467	-15.3205315958	-17.4453798779	-18.0884106659	-10.3726817204
telomere maintenance (GO:0000723)	0.0	0.0	0.0	0.0	0.0	0.0	-14.9654711846	-36.8538838856	-36.4708748576	-40.9027160335	-41.4997757204	-56.9019437091
cell cycle phase transition (GO:0044770)	0.0	0.0	0.0	0.0	0.0	0.0	-81.985185272	-116.118117044	-120.133268066	-145.23654456	-147.595385756	-120.044880453
purine ribonucleoside monophosphate metabolic process (GO:0009167)	0.0	0.0	0.0	0.0	0.0	0.0	-2.02272681176	-11.552760555	-15.8332533242	-20.4365463108	-15.9498235523	-11.0229088315
purine nucleoside monophosphate metabolic process (GO:0009126)	0.0	0.0	0.0	0.0	0.0	0.0	-2.01151574295	-11.5179668516	-15.7831319415	-20.391855575	-15.9001933392	-10.9881210256
mitotic cell cycle phase transition (GO:0044772)	0.0	0.0	0.0	0.0	0.0	0.0	-79.1754188462	-112.16942951	-116.17914033	-141.153065686	-143.451411968	-116.243961202
ribonucleoside monophosphate metabolic process (GO:0009161)	0.0	0.0	0.0	0.0	0.0	0.0	-4.02813445464	-12.9457830892	-17.328159343	-21.9981144636	-17.4490133853	-12.3893486372
DNA duplex unwinding (GO:0032508)	0.0	0.0	0.0	0.0	0.0	0.0	-5.96184265003	-26.3336062948	-21.3279629763	-20.7601683227	-21.2121172858	-20.9935746022
telomere organization (GO:0032200)	0.0	0.0	0.0	0.0	0.0	0.0	-18.8840797585	-36.7162228393	-36.3034656594	-45.837291614	-41.3554471016	-56.7575521547
DNA geometric change (GO:0032392)	0.0	0.0	0.0	0.0	0.0	0.0	-5.80210813843	-26.0592129156	-21.0451067823	-20.5026872781	-20.932116277	-20.673051174
microtubule-based movement (GO:0007018)	0.0	0.0	0.0	0.0	0.0	0.0	-4.34176068317	-8.49924713898	-10.8133591895	-16.2540363101	-10.9245040643	-13.4650463111
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	0.0	0.0	0.0	0.0	0.0	0.0	-12.4493793759	-15.5987274044	-18.9473484853	-18.5730331107	-22.93475791	-18.7287956523
response to UV (GO:0009411)	0.583847789079	0.844731966938	0.0	0.0	0.0	0.586268910389	-3.91899944576	-8.72980539365	-8.51648401636	-11.2343629753	-14.888968845	-14.6588453392
chromatin remodeling (GO:0006338)	0.0	0.0	0.0	0.0	0.0	0.0	-0.709100182362	-11.2529976342	-5.62401036633	-10.7364114874	-11.0771176615	-10.8951215346
chromosome organization (GO:0051276)	0.0	0.0	0.0	0.0	0.0	0.0	-94.6643710437	-106.294696808	-136.795080913	-158.489133343	-154.733845561	-166.124433346
positive regulation of cytokinesis (GO:0032467)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-11.3127703968	-11.0303845969	-10.5282322179	-10.8557321997	-5.8457424593
nuclear division (GO:0000280)	0.0	0.0	0.0	0.0	0.0	0.0	-78.925023511	-111.558756144	-105.497605737	-139.77344211	-142.104805287	-115.376854012
organelle fission (GO:0048285)	0.0	0.0	0.0	0.0	0.0	0.0	-74.8549468038	-106.773707345	-100.589763775	-134.275671883	-136.61343072	-110.337643589
mitotic cell cycle (GO:0000278)	0.0	0.0	0.0	0.0	0.0	0.0	-199.693031644	-249.131812859	-258.790056868	-336.537578432	-315.464629783	-276.328151656
regulation of cell cycle process (GO:0010564)	0.0	0.633296091845	0.0	0.569260590475	1.01473541679	1.78790683383	-73.8152196735	-81.1760940202	-84.336014585	-95.6302601684	-97.7998538477	-88.2328058155
spindle organization (GO:0007051)	0.0	0.0	0.0	0.0	0.0	0.0	-13.7546078942	-35.2382005312	-30.0987748269	-39.2256468147	-39.7878510269	-25.271350611
response to radiation (GO:0009314)	0.0	0.0	0.0	0.0	0.0	0.711559999757	-2.26303214063	-9.67314200681	-7.46567923261	-8.97816826354	-13.71669444	-15.748881182
anatomical structure homeostasis (GO:0060249)	0.0	0.0	0.906248280386	0.0	0.0	0.883311546301	-5.26973197728	-14.9815042372	-20.8662000572	-17.215185052	-17.7399818737	-31.2489024246
double-strand break repair (GO:0006302)	0.0	0.0	0.0	0.0	0.0	0.0	-6.34671180311	-11.8408182215	-14.9233393739	-18.0858444537	-14.9898389641	-26.0006279018
kinetochore organization (GO:0051383)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-4.40784863385	-3.1182870688	-3.44298136615	-4.28764565288
chromosome segregation (GO:0007059)	0.0	0.0	0.0	0.0	0.0	0.0	-51.0692596209	-55.8443191354	-71.5819669667	-82.0267782163	-83.078650214	-65.8934859692
mitotic nuclear division (GO:0007067)	0.0	0.0	0.0	0.0	0.0	0.0	-80.3224542613	-114.352372028	-103.935360719	-134.424050008	-146.455825808	-109.215672696
DNA damage checkpoint (GO:0000077)	0.0	0.563673875406	1.65417642577	0.381828621531	0.0	0.0	-25.3823826598	-29.523126772	-29.1756953703	-33.3648701337	-38.6793098017	-33.593002941
nucleobase metabolic process (GO:0009112)	0.0	0.0	0.0	0.0	0.0	0.0	-4.8852994666	-11.023862526	-10.7791428742	-10.5265055569	-10.8064803002	-7.22967788939
negative regulation of protein catabolic process (GO:0042177)	0.0	0.0	0.0	0.0	0.0	0.0	-8.27340079975	-8.02066107019	-10.9748928055	-10.7514994953	-11.0687102188	-10.8611128705
positive regulation of mitotic cell cycle (GO:0045931)	0.0	0.0	0.0	0.0	0.0	0.0	-21.4094144334	-34.0735979611	-33.6618201837	-33.2082795775	-43.2343502224	-28.9990332744
negative regulation of cell cycle process (GO:0010948)	0.0	1.2284887249	1.0215474978	0.340219441485	2.31464891931	2.16948648806	-54.6193145362	-58.2531095468	-57.6667409098	-65.6428291552	-62.4253896955	-66.4934964544
mitotic DNA damage checkpoint (GO:0044773)	0.0	0.0	0.0	0.0	0.0	0.0	-15.4429508838	-25.8703019664	-19.919132678	-24.8907664887	-32.0490398927	-25.4093996899
mitotic spindle organization (GO:0007052)	0.0	0.0	0.0	0.0	0.0	0.0	-10.6563364936	-21.117321788	-20.9002791297	-26.0791916095	-26.9430815961	-14.6946728484
ATP-dependent chromatin remodeling (GO:0043044)	0.0	0.0	0.0	0.0	0.0	0.0	-3.08077440343	-12.4507852501	-5.29562955916	-11.8105407641	-12.0950709879	-12.0567621364
histone exchange (GO:0043486)	0.0	0.0	0.0	0.0	0.0	0.0	-5.79212356525	-19.9956731652	-9.11781949787	-19.187483785	-19.4717228287	-19.2843748524
mitotic DNA integrity checkpoint (GO:0044774)	0.0	0.0	0.0	0.0	0.0	0.0	-23.7769544676	-28.6452605203	-28.4891589801	-27.8388260611	-34.2587524276	-28.0361640353
mitotic cytokinesis (GO:0000281)	0.0	0.0	0.0	0.0	0.0	0.0	-3.30584581066	-2.62923536493	-6.708634463	-6.458164214	-6.53487580372	-6.44492440839
regulation of cell division (GO:0051302)	0.0	0.0	0.0	0.0	0.0	0.0	-37.3932978561	-49.1449514484	-48.5055694097	-51.954777983	-61.9434692727	-44.0646262717
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	0.0	0.0	0.0	0.0	0.0	0.0	-11.2397714154	-30.3504944052	-21.6449315197	-25.2223478051	-21.6849545661	-21.4078020733
regulation of microtubule cytoskeleton organization (GO:0070507)	0.0	1.26606199576	0.0	0.0	1.07100014508	1.08003629648	-14.4783495464	-17.8968917034	-17.6066221304	-29.7953097764	-30.3660166519	-25.584399499
regulation of microtubule-based process (GO:0032886)	0.467694990396	0.773806404053	0.644914775611	0.670297096512	1.89357716756	1.81444342788	-14.6695978272	-17.8449166482	-17.5406381249	-28.776121996	-29.402275112	-24.9511874097
regulation of mitosis (GO:0007088)	0.0	0.0	0.0	0.0	0.0	0.0	-32.2364725974	-31.8797199838	-40.5369494021	-44.6942455833	-50.3575429423	-40.332764084
cell cycle checkpoint (GO:0000075)	0.0	0.118509986992	0.0	0.0	0.0	0.0	-78.4196953927	-78.7838933637	-83.2229014245	-87.6207197863	-94.2751620083	-88.3503939175
DNA replication-independent nucleosome organization (GO:0034724)	0.0	0.0	0.0	0.0	0.0	0.0	-15.8416275484	-33.4153959426	-20.5321236231	-32.6140555575	-26.4269172941	-32.7190915314
DNA replication-independent nucleosome assembly (GO:0006336)	0.0	0.0	0.0	0.0	0.0	0.0	-15.9200057625	-33.3323347351	-20.4770427365	-32.5319613826	-26.4898239315	-32.6367329661
regulation of DNA repair (GO:0006282)	0.0	0.0	0.0	0.0	0.0	0.0	-3.19437772053	-3.05499276048	-8.97697560613	-12.5117152803	-17.1552580729	-21.6168049559
negative regulation of cell cycle (GO:0045786)	0.0	5.8898112405	2.35297552401	3.33746669091	2.97868638136	3.83114325762	-39.3264655172	-45.5669774788	-44.8046486643	-54.8207093104	-48.6846659703	-63.6148805937
negative regulation of mitotic cell cycle (GO:0045930)	0.0	1.91132840238	1.60859934423	0.952828374355	3.28091910803	3.07829986547	-47.2753806128	-50.9586640889	-50.380691091	-58.3157709318	-50.5991331156	-54.5270688933
regulation of chromosome organization (GO:0033044)	0.621651505937	1.94312965397	2.58702092546	0.85213004175	1.97401076505	3.26463613828	-16.4018566004	-19.4758888717	-19.1168947981	-25.8966362169	-19.2332481019	-22.4663278805
rRNA metabolic process (GO:0016072)	0.0	0.0	0.0	0.0	0.0	0.0	-3.36588153696	-7.77554816493	-10.3365197067	-5.05548282108	-7.73407687101	-13.2650751138
rRNA processing (GO:0006364)	0.0	0.0	0.0	0.0	0.0	0.0	-3.66113477259	-8.23856812689	-10.8959789568	-5.42620670491	-8.1747161996	-13.949057572
CENP-A containing nucleosome assembly (GO:0034080)	0.0	0.0	0.0	0.0	0.0	0.0	-7.18759422422	-23.6828501269	-10.8604133861	-22.31126202	-16.3450292625	-23.042052053
microtubule-based process (GO:0007017)	0.0	0.0	0.0	0.0	0.0	0.0	-41.1920667256	-47.4611526025	-61.3950153395	-68.1352405672	-54.220234101	-46.378678189
mitotic nuclear envelope disassembly (GO:0007077)	0.0	0.0	0.0	0.0	0.0	0.0	-19.9789476428	-31.0784456128	-30.7681665744	-30.2213658233	-24.5903288752	-24.3182783104
nuclear envelope organization (GO:0006998)	0.0	0.0	0.0	0.0	0.0	0.0	-13.5816391767	-21.9394245654	-21.7773588566	-21.1479935186	-17.0591198161	-16.8604604266
membrane disassembly (GO:0030397)	0.0	0.0	0.0	0.0	0.0	0.0	-19.3810244686	-30.304032336	-29.965284149	-29.3478200407	-23.8582683288	-23.6683841896
nuclear envelope disassembly (GO:0051081)	0.0	0.0	0.0	0.0	0.0	0.0	-19.4309516883	-30.2536570538	-30.0420869706	-29.4245994269	-23.9224822473	-23.6261614498
regulation of double-strand break repair (GO:2000779)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-2.53889790083	-11.6934857426	-12.1991165134	-18.7636279465
positive regulation of nuclear division (GO:0051785)	0.0	0.0	0.0	0.0	0.0	0.0	-6.13649927477	-5.85788174458	-9.01785342539	-8.85351826998	-12.8678384833	-8.91444373796
microtubule cytoskeleton organization (GO:0000226)	0.0	0.0	0.0	0.0	0.0	0.0	-39.6409474084	-43.1403431219	-55.1013507681	-58.5778574797	-51.0822639745	-42.2732515662
positive regulation of mitosis (GO:0045840)	0.0	0.0	0.0	0.0	0.0	0.0	-8.5972508991	-8.07892481205	-12.2015961318	-11.8100872617	-16.9627095069	-12.0600185011
regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	0.0	0.0	0.0	0.0	0.0	0.0	-1.04750039111	-4.42150546643	-3.25129487046	-10.0949523269	-10.3854273971	-3.11150895508
protein-DNA complex subunit organization (GO:0071824)	0.0	0.0	0.0	0.0	0.0	0.0	-12.8419632456	-26.585196751	-12.261904012	-29.7108946916	-26.3580682548	-34.0784858808
regulation of protein serine/threonine kinase activity (GO:0071900)	3.17154964711	0.718231066508	2.71326003749	8.46038917606	3.1974474247	5.33219365392	-5.49229244019	-15.2875173528	-12.5146604475	-10.0307055456	-8.54484254233	-12.348424632
regulation of nuclear division (GO:0051783)	0.0	0.0	0.0	0.0	0.0	0.0	-31.7223966042	-27.2535865879	-39.5577937139	-43.4647078162	-48.9344811858	-39.3511614794
establishment of spindle localization (GO:0051293)	0.0	0.0	0.0	0.0	0.0	0.0	-2.9030163738	-2.42702513892	-10.6366176922	-5.55600744737	-5.94997836847	-10.5262767688
nucleosome organization (GO:0034728)	0.0	0.0	0.0	0.0	0.0	0.0	-14.7442713868	-25.3990741965	-14.0816992151	-28.6549948895	-25.1866119777	-24.8622883486
regulation of cytokinesis (GO:0032465)	0.0	0.0	0.0	0.0	0.0	0.0	-1.41815842706	-10.9170623452	-6.77745013822	-6.63919259585	-10.6656955864	-3.64145587657
regulation of proteasomal protein catabolic process (GO:0061136)	0.0	0.0	0.0	0.0	0.0	0.0	-13.6457667342	-13.3435701851	-16.4117047931	-16.0344644643	-23.9167205021	-19.78034498
DNA unwinding involved in DNA replication (GO:0006268)	0.0	0.0	0.0	0.0	0.0	0.0	-4.43159274867	-8.01223857665	-8.48573891889	-5.89208275388	-5.95937304842	-6.4382241111
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	0.0	0.0	0.0	0.0	0.0	0.0	-12.2476721896	-11.9388909469	-14.7946201577	-14.4657122357	-21.9092292053	-17.9761497538
mismatch repair (GO:0006298)	0.0	0.0	0.0	0.0	0.0	0.0	-2.58654923487	-5.72471359988	-1.97584739026	-9.71469343846	-10.0031894568	-15.5006686583
regulation of cellular protein catabolic process (GO:1903362)	0.0	0.0	0.0	0.0	0.0	0.0	-11.6322614158	-11.3370119401	-14.1090543418	-13.7684718049	-21.0611407673	-17.2165791982
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	0.0	0.0	0.0	0.0	0.0	0.0	-16.5929828705	-20.2611588784	-19.9908249516	-28.2324779194	-20.0039726443	-19.7389034897
modification-dependent protein catabolic process (GO:0019941)	0.0	0.0	0.366760287911	0.0	0.230969992415	0.109683845593	-6.01615178753	-4.20469640818	-7.32847719443	-9.00524803371	-9.47424680254	-9.15385662449
establishment of mitotic spindle localization (GO:0040001)	0.0	0.0	0.0	0.0	0.0	0.0	-3.27027343723	-2.42796303612	-13.0669103161	-6.20400018875	-6.35084065815	-12.6446295049
chromatin assembly or disassembly (GO:0006333)	0.0	0.0	0.0	0.0	0.0	0.0	-17.2342509374	-47.2711881453	-21.0779662623	-40.7621884707	-30.8900973203	-41.0907408578
modification-dependent macromolecule catabolic process (GO:0043632)	0.0	0.0	0.257315931129	0.0	0.102428928113	0.085304693046	-7.72233316526	-5.65665763812	-9.12243732338	-10.927011193	-11.4360354105	-11.1311146267
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	0.0	0.0	0.000578743849337	0.0	0.0	0.0	-7.4776416988	-9.62929332563	-9.35013773045	-14.3536951209	-9.47542261813	-9.21756672201
protein-DNA complex assembly (GO:0065004)	0.0	0.0	0.0	0.0	0.0	0.0	-15.5218631796	-30.8090367663	-14.9675382142	-29.9832509422	-26.3837309318	-38.999901372
nucleosome assembly (GO:0006334)	0.0	0.0	0.0	0.0	0.0	0.0	-17.9122194012	-29.9716933386	-17.3028088748	-29.1775286137	-25.4150166448	-29.4120078416
chromatin remodeling at centromere (GO:0031055)	0.0	0.0	0.0	0.0	0.0	0.0	-6.73157549873	-29.2738754938	-10.3160066416	-21.2436011277	-15.5792355098	-21.8148865641
