	0.04	0.12	0.37	01.11	03.33	10.0
DPT			0.0193004284266			
DPY19L2P2	0.0184836569418					
DRAM1						0.0147256804369
DSC3			0.0170909378741			
DSP		0.0206104462613				
DST						0.0185034406633
DSTN					0.0144364817353	
DUSP1		0.0304886889345	0.0216522074483			
DUSP10	0.0180485749845					
DUSP22				0.0266418858058	0.0161092458119	
DYNC1I1	0.018526943337					
E2F2						0.0224859786158
E2F8		0.0164103789416				0.0173048195054
EAF2				0.0164277003594	0.0145402810091	
EAPP	0.0212842265191	0.0235423269134				
ECI1					0.0151455439721	
EED				0.0158697852043		
EFEMP1	0.0201366433155	0.0179151623025				0.023180149322
EFHD1					0.0158554125362	
EFNA1		0.0182506797603				
EFR3A	0.0174383564507					
EIF2AK2			0.0180875835912			
EIF2S3	0.0220469466054					
EIF4B	0.0176469765186					
EIF5					0.0147472441035	
EIF5A			0.0196918890565			
ELMO1	0.0187269523068					
EML1				0.019943784482	0.0147589105495	
EML3	0.0218289980503					
EMP3			0.0154172891357			
EMX2				0.0192365081184	0.015389174873	
ENGASE						0.0138868254866
ENO2	0.0292990526276	0.0214285325807				0.0147230427312
ENTPD4						0.0184696982327
EPHA3		0.0619269668793				
EPHX1		0.022835037498				
ESRP1				0.0169048831068		
ETV1	0.0204331827709					
EXPH5			0.0215314909983	0.0189283144107		
EZH2			0.0160739022744		0.0145539710345	
FABP3				0.0155632894052		
FABP4				0.0164279198239		
FADS1			0.0152636357128	0.0153437853265		0.0199007255665
FADS3				0.0147694052261		0.0168993339678
FAHD2A				0.0145231489362		
FAM107A				0.0213799529335	0.0220693062607	
FAM111A						0.0139911812012
FAM129A		0.0177635768772				0.0172414759016
FAM134B				0.0214066548083		
FAM13A		0.0191642268278				0.0150639381146
FAM46A					0.0145394439857	
FAM49A			0.0146548880818			0.0164554764367
FAM60A	0.0186440094547					
FAM8A1		0.0170089634564				
FBLN1		0.0161667712179	0.0275620892349		0.0239376194912	
FBXL7				0.0146628449081		
FBXO21						0.016168914775
FCGR2B			0.024017436923			
FCGR2C			0.0184469175323			
FGA	0.0174142898942					
FGF9				0.0187950790977		
FGFR2		0.0214290155845			0.0434810006642	0.0157039797796
FGFR3		0.0250626968651		0.0229619925757	0.0242520732024	
FGFR4	0.0261495345574			0.0341224545193		
FGL2				0.0198137864531		0.0158096835379
FHL1					0.0207602880173	0.0152400678022
FILIP1L						0.0179552798005
FLT3					0.014822648289	
FMR1	0.0177922137545					0.0150365793697
FNBP1L		0.0205939822749				
FOS		0.0329452057446	0.0184508759441			
FOXJ3			0.0148864642554			
FOXO1				0.0171558152769	0.0237008526508	
FTH1	0.0170744223859	0.0205280451787		0.0166437033168		
FTH1P5		0.016348248732				
FUBP1					0.0196138566495	
FXYD2	0.0181572807511					
FXYD6				0.0157149346871		0.024394473887
FZD6						0.0186167804524
GAGE3				0.0171715729471	0.0171258674058	
GALC	0.0197050868796		0.0190611445284			
GAS1				0.0164054726535		
GAS6			0.0244665180567			0.0174973444761
GATA2					0.0244879955369	
GATA3	0.0294121505469	0.0178108561568			0.0198140853793	
GBAP1				0.0145049634217		
GBAS		0.0189690650834				
GBP2		0.023368120355			0.0211154111077	
GCLC		0.0195369661517		0.0173178062959		0.0198489221301
GGH				0.0179367710571		
GGPS1				0.0155970154549		
GJA1		0.0308153007692	0.0224737390169		0.0277254170684	0.015401047126
GLDC			0.014857178369			
GLS	0.0247156634632					
GLUL	0.0215645662162	0.0288486909786	0.0256511883142		0.0253662911809	
GNAQ			0.0176740009937			0.0158853509007
GNAS		0.0185966644787				
GNB1	0.0186988411819					
GNG11					0.0151062355591	
GNPTAB			0.0170475808816	0.0154130766065		
GOLGA4				0.0146677310276		
GOLGA8H			0.0149294753436			
GOLT1B				0.0149607958641		
GPATCH2				0.0155436173101		
GPC3	0.0335406037974					
GPI		0.0191517205156				0.0142897600044
GPM6A	0.0197621238998					
GPM6B	0.0194605221428				0.0150554420398	
GPNMB			0.0177228442372	0.0270106006836	0.0325530848316	0.0254999733638
GPR137B				0.0148548130542		
GPR65			0.0150080382612			
GPR88		0.0167161061392				
GPRC5B	0.0296671784139			0.0170344228565	0.01731152557	0.0166160554699
GPSM2						0.0216557709735
GPX3	0.0249219658305	0.0454720983407	0.0350619765625	0.0194116684078	0.0193161241446	0.0208236122659
GRB7			0.015328275429			
GREM1				0.0233623234272		0.0214059840989
GSTK1					0.0146365714787	
GSTM3	0.0290259654534					0.0172711681356
GSTP1			0.0204621838528			0.0256155070403
GULP1					0.0151496939579	
GYG1				0.0182180828786		
H2AFV	0.0205318933699					
H2AFZ				0.017939322457		
HAMP	0.0183742820679	0.023523170795				0.0152847716075
HAPLN1		0.0204185641533				
HCLS1				0.0158569852756	0.0175651043049	
HDHD1	0.0222127215028					
HEBP2		0.0164616903376				
HECA				0.0187515870728	0.0168844565675	0.0144037604617
HES1			0.0170301831793			
HEY1		0.0217567277054				
HGD		0.0181004740513			0.0152669549732	
HGF		0.0172175264089				
HIGD2A		0.0173566229369				
HIST1H1C		0.0213279734683	0.0162659900037			
HIST1H2BG			0.0233205868633	0.0331652966236		0.0265721337553
HIST1H2BK		0.0164454494515	0.0199999237			
HIST3H2A	0.0203151466177					
HLA-DMA		0.0234895376732				
HLA-DMB		0.0175886041837				
HLA-DPA1		0.0167212018488		0.02415666042		
HLA-DQA1	0.037766886068	0.0418619902516				
HLA-DQB1	0.0203347119335	0.0220077929322				
HLA-DQB2		0.016205874442				
HLA-DRA				0.0239808089291		0.0153132117512
HMGN3	0.0303954820324					0.0187763688413
HMMR			0.0147051206371	0.0173599367471	0.0229078017819	
HMOX1	0.0392082064814					
HNRNPD						0.0175695606827
HNRNPH1			0.0194112630978			
HNRNPL					0.0156935767075	
HOOK2	0.0190999840735					
HPGD	0.0260846890595		0.0162446463205			
HPS4						0.0139573703702
HPS5				0.014652698431		
HSD17B6						0.0146225102392
HSPA2			0.0187514154547			0.0210518366825
HSPA6		0.0170638874808				
HSPA8						0.0267747570667
HSPB8		0.0187905112927	0.0266714571672	0.018654417491	0.0274267925851	0.0174547115624
HTATIP2				0.027733135626		
ID2		0.03575897618	0.0386274788356	0.0425020661938	0.0423184104157	0.0381939185194
ID3		0.0289018904668		0.0180273461841		0.0216780503873
ID4			0.0189234277315			
IFI27				0.0236317628124		
IFI6			0.0296859842557			0.0155207382538
IFIT3			0.0156924774612			
IFT57			0.0183450532699	0.0189090387162		
IGF1			0.0157384134621			
IGF1R						0.0169490512604
IGFBP3		0.016577886971				
IGFBP5						0.0154903153388
IGFBP7					0.0270666158392	
IGHMBP2	0.0249004906157					
IGJ	0.0241545739711					
IGKC		0.0161353129144				
IGKV1-5					0.0165858380248	
IGKV4-1					0.0164092226837	
IGL@		0.0216587625134			0.0174045638432	
IGLJ3					0.0164666191424	
IGLL1		0.0190859159009	0.0186109397307			0.0277743538773
IGLV2-23					0.0210408701116	
IGLV3-19					0.0205985778123	
IGSF1	0.0184095136798					
IGSF3					0.015170720109	0.0184678368289
IKZF1					0.043102727691	
IL11RA				0.0198070133941		
IL15			0.017983930079			
IL18			0.0217751340793			
IL2RG		0.0166677232719				
IL32	0.0173463567033	0.0195057647155				
IMPA2				0.0165351061657		
INTS8				0.0170845923467		0.0144665366958
IPO13		0.0238910793779				0.0216997935806
IQGAP2	0.0184270405758					
IRF9	0.0225172307635					
ISG15			0.020519098526			0.0153556768486
ITGAE			0.0300716288148			
ITGAV	0.0201829187817	0.0181409106707				
ITGB1BP1	0.0287312028024	0.0167679323696				
ITM2A		0.032686306108				
ITM2B						0.0140404814024
ITM2C				0.0155949816658		
JAG2						0.0153190339148
JUP		0.0247182589817	0.0192727322578		0.0167976223006	0.0241805978482
KANK1						0.0181399129158
KAT2B			0.0149894495254			
KAT6B				0.017207573924		
KAZN			0.0151644673199			
KBTBD11	0.0190255983804					
KCND3	0.0207319649473					
KCNJ16					0.0166426775673	
KCNMB1						0.015620804203
KCNN3		0.0162891086349				
KDM3A				0.0190791783512		0.0145106506794
KDM5B		0.0209214192625				
KIAA0125					0.0157171573479	
KIAA0182			0.0167197967308			
KIAA0355		0.0406732898956				0.0156450021188
KIAA0368					0.0150613263717	
KIAA0753				0.016130167488		0.0213974244778
KIAA1033			0.0153398255689			
KIAA1797				0.0178344302225		
KIDINS220						0.01381407925
KIF14			0.0183603856781		0.0191591477375	0.0187436258089
KIF1B		0.0171923157553				
KIF23						0.0138563815
KIF5C					0.0478491467047	
KIT	0.0257760157181					
KLF4				0.0167677987121		
KLF5			0.015627567687			
KLK11					0.0186788806828	
KLK2		0.0161914868833				
KLK3		0.0181581181849				
KLK5			0.0272376767142		0.0156741456441	
KLK6					0.0170558218648	
KLK7			0.0170701512099			
KLK8			0.0190583512299		0.0173713962009	
KRT10		0.0194957074527	0.0147801427712		0.019841568548	
KRT13		0.0281024670997				0.0142559192724
KRT14					0.0207951178789	0.0267383588818
KRT15		0.0244042887781	0.019289668212			0.0220591494343
KRT16		0.0273366455556				
KRT17					0.0260391403951	
KRT19	0.0217693152704					
KRT4		0.0162462717049	0.017255312287			
KRT5					0.0215351253159	0.0153157994801
KRT6A	0.0179172817222				0.0147982299809	
KRT7			0.0248063370891	0.0297956986369	0.0173344806745	0.0267304619037
LACTB2			0.0160188149989			
LAMC1	0.0186164270086					
LAPTM4B		0.0193617437165	0.0284262965136			
LCN2			0.0242861583036		0.0235040470846	
LEPREL1	0.0187238377455	0.0217617596969	0.0150432030777			0.0191225670911
LEPROT		0.0164295763573				
LGALS2	0.0175263332518					
LGALS8	0.0277014272601		0.0153124784208			
LGR4					0.0174888202432	
LIMCH1		0.0224218696048				
LIN7A	0.0193989881483					
LITAF		0.0191144439748				
LMO2					0.0171558185631	
LMO4	0.0238087804297					
LOC100129361		0.0160100952221				
LOC100506168				0.0170633688579		0.0171347905121
LOC220594				0.0146186809906		0.0191087193978
LOC81691					0.0150118953545	
LPAR6			0.0167476408782			
LPIN2						0.0158819972458
LPL	0.0190795282855	0.0175930229786				
LRRC1				0.0191078372752		
LRRC16A					0.0152069896654	
LRRC8D				0.0148188438988		
LRRN3	0.022389887051	0.0231611469138				
LSM14A		0.0160498491857				
LST1			0.0149148009113			
LTF	0.0299834175918					
LUM	0.0309187617083	0.0223577983953				
LY6D			0.016006622417			
LYPD3		0.0203035746767				
MAB21L1					0.0169949217494	
MAD2L1	0.0215890003887					
MAF				0.0148761629685		
MAFB			0.0186432703555			
MAGEA1					0.0186951731177	
MAGEA12		0.0220529969503				
MAGEA3	0.0171172769932	0.0430509246468		0.0214413095183	0.0166478461318	0.0195417079198
MAGEA4				0.0200041317842		
MAGEA6		0.0404483211695		0.0201593484386	0.0158457056103	0.0195726067604
MAL	0.0198230702014					
MALL			0.0154811298754			
MAN1A1		0.02115412712		0.0326886527326	0.0446729234146	0.0202976404442
MAN1C1						0.0157892210497
MAOA		0.0166100405932	0.0211191260623	0.0160309016793	0.0247299571701	0.0230542307799
MAOB					0.0255210137351	
MAP4K1					0.0193825718008	
MAP7				0.0323455315499	0.0230053799548	
MARCH6						0.0164840947377
MARCKS	0.0193189505658					
MATN2			0.0288869247126	0.0331081152043		0.0350559431771
MBP	0.0220686014446					
MCCC1				0.0184702852217		
MCM6				0.0152398023066		
MCOLN1		0.0177084915142		0.021599715405		
ME1	0.0178712635871		0.0180830484135	0.0172857673213		
MEGF9						0.0143423952075
MEIS1			0.0152071540758			
MEIS2		0.0190905045419			0.0215962928195	0.0209273630025
MELK				0.0147825554046		
MEOX1			0.0148212113872	0.0188133285086		
METTL7A			0.019596180229		0.0167055934501	
MFAP3L				0.0144695232216		
MFAP5			0.015828645924	0.0278800838438		
MFSD10					0.015687382339	
MID1				0.0192801948799	0.0237600796548	
MITF				0.0144994004997	0.0167535370663	
MKKS			0.0163640882458	0.0153272399381	0.0158136993441	
MKNK1	0.0358451946592	0.0189122591766				
MLF1		0.0183260531702				
MLF1IP				0.0249298367119	0.0226642012791	0.0148351692027
MME						0.0167376592476
MMP7					0.0224335651877	
MMP9						0.0148659488338
MN1				0.0149158509703		
MNS1						0.0168622406809
MORF4L1		0.0183629760881				
MOSC2				0.0170855707089		
MRFAP1L1			0.0153172665435			
MS4A1	0.0206708569859					
MSRA	0.0212600369836					0.0227529785697
MSRB2				0.0150871514652		
MT3					0.0172618078023	
MTL5					0.0192558045226	
MTSS1	0.0332185878182			0.0186619957652	0.0313559323676	0.02192849999
MTUS1			0.0163940236029	0.0161570976707	0.016755254156	0.0191512229843
MXI1						0.0161378408691
MYCL1			0.0202920326466	0.020226561801		
MYH11					0.0187045611824	
MYO1D				0.015655260632		
NAA16		0.0158764131756				
NARF						0.017658525757
NARFL						0.0143557496521
NAT1		0.0166667406975	0.0152340479357			
NCAPG					0.0145822097256	
NCF4			0.0197054436601			
NCKAP1		0.0169662801044				
NCOA2			0.0152783546426			
NDC80			0.0165784115985		0.0185279753062	
NDRG4	0.018715758819			0.0158364521523		
NDUFA4		0.0207257991054				
NDUFS1		0.0181288314608				
NDUFS6					0.01731158358	
NDUFV1					0.0153130021538	
NEAT1					0.0170781470163	0.0194633347656
NEBL				0.0265448620947	0.0224520428334	
NEDD9		0.0193463902015				
NEFL					0.0189243000539	
NEK2						0.015858811713
NES	0.0245794467471					
NFATC3			0.0423331271974			
NFATC4					0.0319512324732	
NFIB			0.0159575416713			
NFKBIA		0.0161705726551				
NGRN	0.026703826931	0.0273361505273				
NINL						0.0143307667962
NKTR				0.0191565155222		0.017288426297
NME4		0.0174532573155				
NMU		0.0194495091366	0.0275681795435			
NNT	0.0227688916344					
NOTCH3		0.019776666194				
NOV				0.0160717940086	0.0175249605171	0.0145387423547
NOX4				0.0187397407365		
NPC2			0.0152877658412			
NPR3					0.0206656132574	
NQO1	0.0210644457011					
NQO2				0.0229527810312		0.0138106667939
NRCAM					0.024369846589	
NTS	0.0269236817457	0.0215226704845				
NUDT9						0.0210790068076
NUP133			0.0170874186935			
NUPR1	0.0196084785689	0.0307317708489	0.0298970049759	0.0326121461683	0.028768396035	0.0277402423103
NUSAP1		0.0220793764835	0.0232240494765	0.0184101080354	0.0169162825525	0.0216247583381
ODZ1	0.0170397718647					
ORC1			0.0168541895434			
OS9						0.014169718493
OSR2			0.0217911814071	0.0282520263967	0.0230236229769	
OXSR1	0.0280588370844					
P4HA1		0.0190855046786				
PAGE4				0.0157735422527		
PALLD	0.0171708867784	0.018956417666			0.0263834197294	
PALMD					0.0165150106015	
PAPD7						0.0170506597275
PAPSS2		0.0199124056035	0.0178126642061	0.0305703020587	0.0178037657295	0.0247945655855
PARP2					0.0198052755008	0.0139569294384
PAWR	0.0195766154109					
PBK			0.0145866314052		0.0212909405365	
PBX1		0.0221971754261			0.0178164726728	
PBX3		0.0186030891128				
PCDH9		0.0241672030036				
PCNA				0.0268830514401	0.015812473159	
PCP4	0.0279830483132			0.0153546040873		0.0143227328574
PDCD4			0.0159012701068			
PDE10A		0.0205819474304		0.0198152619251		0.0168858609436
PDE2A						0.0163547812012
PDE8A		0.0163528602771				
PDGFRL			0.0158395616703			
PDLIM3				0.0158434359488		
PDZK1	0.0177613557661				0.018644339723	
PEBP1			0.0151948613844			
PECR	0.0275085108281					
PEG10	0.0293676475882					
PELI1				0.0187986585053		0.0253669477783
PENK	0.0238652571033					
PERP					0.0243124744314	
PFKL						0.0188080459811
PFKM	0.0218458693965					
PFN2	0.0311456357174					
PGAP1				0.0145626762517		
PGRMC2	0.017460490732	0.0210818928871				
PHIP					0.0155567259173	
PHYH				0.0180260133688	0.0196003444317	
PI3		0.0193610305814				
PIEZO1					0.0175185683124	
PIK3C2B				0.0254004587219	0.0195792600066	
PIK3IP1						0.0140354510737
PIK3R1	0.0176984067666			0.0321371384155	0.0180654727964	0.0209520177939
PIR				0.0191102524209	0.0280808571562	0.0260463279923
PITX2	0.0233016030921	0.0168600695298				
PKIG					0.017432165538	
PLA2G16	0.0201438154134					
PLA2G2A		0.0168955357451		0.0183986735421	0.0241195249836	
PLA2G4C				0.0153801653442		
PLAGL1				0.0184134877044		
PLCB1				0.0204073396828	0.0158671106664	0.0151522582606
PLCB4				0.0280392990183		
PLEKHA5						0.0204568108087
PLEKHB1	0.0182553983734					
PLIN2				0.0196391096316		
PLS3		0.0252848366279				
PLXNB2			0.014700989523			0.021411400908
PLXND1					0.0188556859129	0.0208934924985
PMP22	0.0182575279397					
PNISR						0.0160513450746
PNKP				0.0178722109524		
PNRC1		0.016852852426				
POLD4					0.0187306708009	
POLE2	0.0174057806558					
PON3			0.0179481264452			
POU4F1				0.0146663480454	0.0192002250379	
PPAP2B	0.0336125806766			0.019330942	0.0176323811361	
PPFIA1					0.0147838210538	
PPIC			0.0196148799922			
PPL					0.0152933463615	
PPM1H	0.0304587651353					
PPP1R3C			0.0164778391073			
PPP2R3C				0.0179177074103		
PPP2R5E			0.0182395176097			
PRAF2				0.0159364217751		
PRAME	0.0188026872936	0.0273493947389		0.018662404762		0.0144776501356
PRDM2	0.0176788466471					
PRDX4			0.0189692573256			
PRKACB				0.0227021492692	0.0189496583205	
PRKAR2B				0.0165596675244		
PRKCI			0.0253751350568			0.0171009735875
PROM1	0.0347680862171				0.0180078400575	
PRR15L	0.0219910437326					
PRSS21				0.0205084086352	0.0292637016564	
PRSS23	0.0198326599359					
PRUNE2				0.015840275211		
PSAP				0.0208872741933		0.0168994593153
PSIP1			0.0152786042116	0.0148769237162		0.0191185328047
PSMB5		0.0161469645305				
PTGDS	0.0200760723577				0.0175935043567	
PTGES			0.0147604154703			
PTGIS				0.0196352061871	0.0213221521281	0.015870254953
PTGS1			0.0195143962788			
PTN	0.0250598778871		0.0157410766091			
PTPLB						0.0143805489519
PTPN13			0.0149599892584	0.014845940885		
PTPN2			0.0151409927045			
PTPN6	0.0316684567497	0.0164163302298				
PTPRE						0.0140685928299
PTPRZ1						0.0178773653445
PXDN						0.0151974242387
PYCR1		0.0198706806948				0.0157681296614
QDPR					0.014694414129	
QKI					0.0150961024197	
QPRT			0.0207478434304	0.0228425315252		0.022557387461
RAB11FIP2	0.0238739645225					
RAB31						0.0162480550921
RAB7L1				0.017268399399		
RACGAP1		0.0179015695896	0.0216351811875			
