	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
HCFC1_CH12.LX_mm9	0.0	0.311206253629	0.53808871862	1.17886623609	0.0	2.98901229361	-5.26440116762	-0.0	-0.0	-0.0	-0.0	-1.4048098735
CEBPZ_HepG2_hg19	0.0	1.45356466531	7.08051870583	0.0	16.0313400376	3.14940030461	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SRF_ECC-1_hg19	0.0	7.30163477882	0.0	17.3164387873	17.9783202274	0.0	-9.22215046311	-9.05406457886	-0.0	-3.26351265018	-1.00525816367	-4.76169856373
POLR2A_bone marrow macrophage_mm9	0.0	0.314986249902	0.834232983601	5.81469723766	9.74017774235	0.0	-0.0	-5.55699408148	-11.1428050729	-11.2593028662	-8.52417501994	-8.00512778349
MAX_CH12.LX_mm9	0.0	0.0	5.94296243236	1.19810378903	0.0	7.94351188996	-10.0178944156	-1.15938687253	-0.0	-2.52811560479	-0.0	-0.0
MAFK_ES-E14_mm9	0.0	0.0	0.0	0.0	2.41501423087	2.42887843122	-0.919417080031	-0.0	-0.0	-0.0	-0.0	-0.0
POLR2A_H1-hESC_hg19	0.0	0.0	9.40823260042	0.0	7.50180620548	1.72302405441	-0.00839175717659	-6.05137650798	-0.839677352923	-0.0	-0.0	-0.0
IKZF1_GM12878_hg19	0.0	0.0	18.2538190576	12.0918191261	0.0	4.21874296127	-0.0	-0.0	-17.3000070022	-0.712291832645	-10.8050817757	-0.433923603121
POLR2AphosphoS5_Panc1_hg19	0.0	0.679672849832	0.0	10.7484398735	0.0	11.6003792354	-6.27260126519	-16.2973945492	-4.58011100664	-0.379725121767	-5.23927560474	-3.76066922095
POLR2AphosphoS5_GM12892_hg19	0.0	0.0	2.89174489668	9.30124877144	2.78467772301	0.0	-1.45181969911	-9.0724391735	-0.0	-0.0	-0.0	-0.0
E2F4_MEL cell line_mm9	0.0	0.0	9.41381037489	1.52310254861	10.8121924319	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
USF1_ECC-1_hg19	0.0	0.0	6.43764518068	17.5221778556	0.0	4.44950049536	-12.7501771605	-18.3360878441	-7.25727323692	-0.0	-8.04413932725	-5.18391107511
TAF1_ECC-1_hg19	0.16603516107	8.81944516689	0.0	9.64691155202	0.979008425187	13.2010896244	-20.828884901	-9.50946578724	-0.0	-0.0	-3.88673728015	-0.0
HMGN3_K562_hg19	0.0	4.03575338046	0.241943945728	8.06219978523	0.0	5.46041833949	-6.07612245532	-0.0	-6.78269023959	-0.618543825417	-0.0	-3.35236632111
FOS_HeLa-S3_hg19	0.0	0.0	9.28604176082	3.85439713327	27.3075110161	1.88696280152	-2.50082732559	-0.0	-0.0	-0.0	-0.0	-0.0
YY1_ECC-1_hg19	1.04807927364	17.5735151905	4.20039473395	13.0498281784	2.8421125437	12.1012098894	-0.329103964111	-1.55205611362	-0.0	-0.0	-0.0	-0.0
BHLHE40_CH12.LX_mm9	0.0	0.0	0.0	4.55515561765	0.0	5.64588525307	-0.0	-0.0	-0.280767930668	-0.595098423185	-0.0	-0.0
POLR2A_GM18505_hg19	0.0	0.0664924473381	0.425421569783	3.18606647763	0.0	6.18938915484	-0.0	-1.31939835109	-0.39325855248	-0.0	-0.0	-0.0
MXI1_K562_hg19	0.0	0.0	0.0	4.1867936499	5.57267190418	0.0	-0.619673602794	-0.0	-0.0	-5.47792641024	-5.99652349377	-1.96266719403
MAX_MCF-7_hg19	0.0	0.0	0.0	7.98285038818	0.112372970257	5.49250030655	-0.0	-4.4536342304	-0.0	-0.0	-0.312195808646	-3.66870046948
MAFK_IMR-90_hg19	0.0	0.0	11.9099269939	13.597070791	0.242928843694	1.48660641854	-1.35286586257	-0.0	-0.474993687972	-0.0	-1.11573034114	-0.0
CHD7_H1-hESC_hg19	0.0	0.0	0.0	2.78340627289	2.07274165094	0.0	-0.0	-0.0	-2.92058298069	-0.0	-0.0	-0.0
NRF1_HepG2_hg19	0.0	0.0	0.0	2.39143491074	5.29266825715	17.2607016343	-7.6324154333	-0.0	-0.0	-0.0	-1.35426663163	-0.0
CEBPB_C2C12_mm9	0.0	4.08831954027	0.0	13.1778952382	3.60886616662	2.16020691642	-0.816317250116	-0.0	-7.32650939307	-7.51546559123	-20.5751555084	-13.9675753625
SIRT6_H1-hESC_hg19	0.0	0.0	0.0	6.00504502724	4.067538357	0.0	-0.0	-0.0	-7.72672144497	-0.0	-0.0	-0.0
POLR2A_brain_mm9	0.0	3.66224139231	5.45914419379	1.66634921919	14.1515833376	0.0	-5.68702851458	-9.15793127707	-2.13763495662	-6.63734014343	-0.213038417364	-0.0
MAZ_K562_hg19	0.0	0.0	0.0	0.705843853247	1.14067855442	0.0	-0.0	-0.0	-4.18170237383	-0.0	-0.0	-0.0
MXI1_HepG2_hg19	0.0	0.0	0.0	5.96152178653	0.0	10.0952436036	-7.13039670562	-19.3327582538	-8.99619241581	-5.63016727544	-12.070968649	-9.82165994682
POLR2AphosphoS5_GM12891_hg19	0.0	0.0	0.0	1.12009042688	0.0	1.96208596101	-0.0	-8.67325218233	-0.0	-0.0	-0.0	-1.37146073776
HCFC1_HeLa-S3_hg19	0.0	4.7730213768	1.42253053214	0.114825610093	3.94122942032	13.4361331116	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
TAF1_PFSK-1_hg19	0.0	5.23858466037	0.0	8.80277816031	0.0	18.624992661	-3.21981361636	-10.7594863208	-0.0	-0.0	-2.10022834982	-9.31812744551
KDM4A_H1-hESC_hg19	0.0	0.0	0.0	0.0	2.33051427599	1.14820155558	-0.0	-0.0	-0.329199679418	-0.0	-0.0	-0.0
USF2_H1-hESC_hg19	0.0	0.0	0.0	5.55306192824	0.765945795792	14.0767404513	-0.0	-0.0	-1.94801844331	-0.0	-0.0	-8.22441050765
POLR2AphosphoS5_H1-hESC_hg19	0.0	0.0	1.23315599885	0.0	1.13702409092	5.50638650536	-0.0	-6.20690880047	-2.25313020856	-0.0	-0.349432331828	-0.0
GATA1_erythroblast_mm9	0.0	8.85485652183	5.18112688798	2.48842848847	0.0	15.3052547479	-0.0	-0.0	-0.0	-3.85942185389	-0.680449012748	-3.97934256498
POLR2AphosphoS5_HepG2_hg19	0.0	0.0	0.0	1.97685178529	0.0	4.33183010154	-3.19237402693	-13.7071638695	-5.55848279411	-0.0	-0.867040718555	-10.2006229844
MAX_K562_hg19	0.0	0.0	11.4089173569	0.454998121448	0.0	18.4391134269	-18.6055005627	-23.4716454679	-16.1340277347	-9.05307771929	-13.0881250665	-17.3470839283
HDAC2_K562_hg19	0.0	0.0103900919534	0.0	0.0	6.26445612176	14.9773689627	-0.0	-0.0	-0.281661731635	-0.0	-0.474024819204	-0.0
POLR2AphosphoS2_myocyte_mm9	0.0	10.5273372828	0.90544056788	0.0	8.58212568988	23.6321726738	-2.11974896278	-1.97462791523	-10.157121531	-4.62272014416	-5.88796480517	-2.01897962098
ZBTB33_HepG2_hg19	0.0	7.39723343272	14.71879466	0.236756143129	4.21567962512	3.95530492313	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RFX5_IMR-90_hg19	0.0	0.0	3.7310755234	0.0	0.0	3.81952717573	-0.0	-0.0	-0.0	-5.44987435076	-0.0	-0.0
PHF8_K562_hg19	0.0	0.0	0.0	6.99647438135	0.0	3.23892766516	-0.0	-0.0	-0.577239832613	-0.0670199831093	-3.35075488306	-6.50052675878
POLR2A_H54_hg19	0.0	0.0	0.0	4.3622610991	10.3703524773	0.0	-3.62182755904	-16.4345600639	-5.49948951237	-1.55321965611	-3.15832215794	-4.54210775143
NRF1_SK-N-SH_hg19	0.0	0.0	7.35256193468	0.0	10.6544477475	0.0	-0.0	-0.0	-2.20977972595	-0.0768386321739	-0.0	-0.0
TBP_K562_hg19	0.0	0.0	0.0	0.571974317729	8.36483962244	2.33775925322	-0.0	-0.656348595808	-0.850140108603	-0.0	-0.0	-0.0
POLR2AphosphoS2_HepG2_hg19	0.0	0.619761819975	5.1856559461	19.820889031	0.0	3.14569960498	-0.0	-0.0	-0.0	-0.0	-10.2844148222	-0.0
CTCF_bone marrow_mm9	0.0	0.0	0.0	3.71958691684	0.0	1.61916314809	-0.0	-9.71075144362	-5.59357719584	-7.16290327508	-0.0	-8.94132248945
JUND_HeLa-S3_hg19	0.0	0.0	4.13456176259	0.0	6.75373600515	0.0	-9.21571734767	-21.6710348136	-13.0430064782	-15.8383186196	-12.2363404933	-3.97757644195
MYC_CH12.LX_mm9	0.0	0.0	1.23896002094	0.0	1.08650710471	0.0	-0.0	-0.0	-3.03570718401	-0.0	-0.0	-0.0
MYOG_myocyte_mm9	0.591046353221	5.51134157961	4.48492000714	0.0	4.18974655866	21.6644717067	-5.60925268627	-18.8464514132	-5.06852078523	-9.05826458128	-4.77823485992	-13.2797163286
EP300_HeLa-S3_hg19	0.0	0.0	9.46284701135	0.0	7.48148539995	0.0	-4.54622371501	-6.45227117896	-17.6403370961	-18.1614082729	-32.319309676	-25.5646197376
ZNF384_ES-E14_mm9	0.0	0.0	5.99646182404	8.17153600307	0.0	0.0	-1.17044712439	-0.0	-0.0	-0.0	-0.0	-1.37565419354
YY1_K562_hg19	11.7248301923	35.6139504442	9.52485966139	22.7701408255	18.1766232431	39.5816132978	-0.0	-1.04029556291	-0.0	-0.0	-0.0	-0.0
SRF_H1-hESC_hg19	0.0	0.0	2.55041212655	0.0	2.00521682414	0.0	-3.13903262727	-10.139477938	-1.52019315742	-6.07411666122	-2.22035006861	-8.63586754122
ZEB1_GM12878_hg19	0.0	0.0	3.48766659512	3.38906348114	0.0	0.0	-0.0	-0.0	-3.97678333977	-0.0	-9.24147664936	-0.0
FOS_endothelial cell of umbilical vein_hg19	0.0	0.0	3.43335492504	3.33329772193	0.0	0.0	-6.08686962174	-6.67903929834	-25.9369443232	-17.3623379422	-25.1538845693	-24.1864476669
eGFP-GATA2_K562_hg19	0.0	14.6792532	0.0	9.62887642732	0.804034645245	27.2421915202	-0.0	-0.0	-0.0	-0.0	-0.0	-2.08513550691
CHD2_H1-hESC_hg19	4.88019994988	4.7017673032	2.25580192407	11.6162076845	6.18283431615	14.4917722858	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
