	0.04	0.12	0.37	01.11	03.33	10.0
CDKN1B	-0.023297433707	-0.0190876033675				
CDKN2C						-0.0190431388319
CDKN3	-0.0163224886486		-0.0145753473466	-0.0397953312862	-0.0285834970827	-0.0341087234092
CDT1				-0.0197470903756	-0.0198478325449	-0.02259292026
CEACAM8	-0.0214824413349		-0.0200879645153	-0.0211232052117		
CEBPB		-0.0145293544218				
CENPA				-0.0183515952226	-0.0168995168495	-0.0264712816483
CENPE				-0.0208995751949	-0.0228564553478	-0.0228204376026
CENPF			-0.0151486053037	-0.0169757258543	-0.0193336298263	-0.023518246918
CENPM				-0.0247105695822	-0.016521736953	-0.0217564356237
CENPN					-0.018481116377	-0.0215922178222
CEP55	-0.0156530466203		-0.0246736741594	-0.0390618162168	-0.0428595595716	-0.0411251392161
CEP76					-0.0162054683464	
CHEK2		-0.0199891389889	-0.0149139224141			
CHKA			-0.0142317251916			
CHORDC1	-0.0152497579081					
CHPT1				-0.0180626274489		
CHST2		-0.0160335354072	-0.0198218172957			
CIAPIN1	-0.0143143371285					
CISH				-0.0172659528884		
CIT				-0.0187720166129	-0.0258335477901	-0.0258722015869
CITED2	-0.015991876083	-0.0220566219789	-0.0150116074494			
CKAP2				-0.0176384539842	-0.0261842403515	-0.0228208093757
CKM		-0.0150418734572				
CKS1B				-0.0154055960943	-0.0172945098887	-0.0185572798365
CKS2	-0.0286566800849			-0.0368852899679	-0.0217084559692	-0.0175418563321
CLC	-0.017578497298		-0.0146541715261			
CLEC2B				-0.036323276222		
CLGN				-0.0199291980134		
CLIC2	-0.0178841543034					
CLIC3			-0.0148228268583			
CLU	-0.0142228383758					
CNN3				-0.0177066492597		
COCH				-0.0159005412149		
COL3A1					-0.019823356996	
COL4A5		-0.0177429858569				
COL5A2		-0.0152252479949				
COPS3					-0.0156511317881	
COPS7A						-0.0154603149392
CORO1C	-0.020451544757	-0.0157272722528				
COTL1						-0.0158029582899
CPA3	-0.0193665197074					
CPE	-0.027620312558	-0.0203134281975	-0.0259047365545	-0.0258263683223	-0.0197341921288	
CPOX		-0.0171931355303				
CPS1	-0.0144154200707					
CR2	-0.0188491732821					
CRHBP	-0.0144094180568					
CRISP3			-0.0166727638964	-0.031946115028	-0.0170975008051	
CRK	-0.0171509870003					
CSF3R	-0.0146958950024	-0.0141160044614				
CSGALNACT1				-0.0201677604575		-0.0198890107776
CSRP1	-0.0189075878587					
CST3	-0.0147277013784					
CST7	-0.0233673415292		-0.0208351090548			
CTNNAL1	-0.0155034267612					
CTNND1						-0.0170726731006
CTSG	-0.0163435382824					
CUL1		-0.0141265814379			-0.0147167784021	-0.0161878710212
CXCL10		-0.015073113362				
CXCL11	-0.022317966716	-0.0268019429488				
CXCL12	-0.0281763823128		-0.0157227986469			
CXCL13	-0.036011238888	-0.0164448264631				
CXCL14	-0.0146891809239	-0.0177201501028				
CXCL9	-0.0379407729677	-0.0194876287149		-0.0207853240649	-0.0215340864163	-0.0182967622994
CXCR7	-0.0262763873151				-0.0216040323838	
CYCS			-0.0216436540209			
CYP4F8		-0.0192799813491				
CYTIP	-0.0145739670388					
DACT1	-0.0193143062412					
DAZAP1						-0.0158411936973
DBF4					-0.0241146692381	-0.0237418178251
DCK		-0.0172567386539	-0.0176718909006	-0.0236124450842	-0.0211703319431	
DDAH1	-0.0141589157131	-0.0185490157642		-0.0365874092593	-0.0224240863802	-0.0186679981746
DDX21			-0.0153138131545			
DDX39A			-0.0214323698464	-0.016014144558	-0.0148496878325	-0.0185958316562
DDX46			-0.0145261532375			
DDX56		-0.0158641455799				
DEFA4	-0.01766373626		-0.0225584075009	-0.0180376480513		
DEFA5	-0.0172107295996				-0.0181994286938	
DEGS1		-0.0232441373255				
DEK		-0.0197257047605	-0.0143255221046	-0.0176749442588		
DENND1B					-0.0229723937084	
DEPDC1			-0.0176543968041	-0.0229147795724	-0.0228441190264	-0.030096682419
DEPTOR	-0.0226580689521	-0.0379273045114				
DGKZ	-0.0152180537456				-0.0148465200406	
DHRS2			-0.0195100787881			
DHRS3				-0.0159048100783		
DLD	-0.0159334192429					
DLEU1		-0.0142465053473	-0.0144232734342			
DLGAP5			-0.0185586126519	-0.0415305395165	-0.0410801579318	-0.045238233615
DNA2					-0.0181511849869	
DNAJA3		-0.0242258987441	-0.0346547628113			
DNASE1L3	-0.0225465776931					
DNMT1						-0.0167601587221
DNTT	-0.0144618451083					
DONSON					-0.0148730985984	-0.0251883141111
DPP4		-0.0242355132882		-0.022140253123		
DPYD	-0.0181811540097	-0.0229718944149	-0.0156997907681	-0.0271224196763	-0.0194967775422	-0.0176740799853
DSE	-0.0170509086077					
DSG2			-0.0257208974804			
DTL	-0.0167006819153			-0.0199317216579	-0.0251563627574	-0.0294828594352
DUOX2					-0.0164358830101	-0.0218556516708
DYNLT1				-0.0174034815085		
E2F2	-0.0169344814649	-0.0151290693478		-0.0171050409994	-0.020319737914	
E2F8	-0.0146486548311	-0.0153108074626			-0.0181351697075	-0.0223600494494
ECT2				-0.0189811532599	-0.0171349041381	-0.026311114078
EFEMP1				-0.0184280131896	-0.0167223444476	
EIF1AX			-0.0238809230846			
EIF2S3			-0.0183080550967			
EIF3B		-0.0169105599988				
ELANE	-0.030858713502	-0.0159329247631	-0.0303622355048		-0.0276116649092	-0.0206639024888
ELMO1	-0.0164919321488					
ELTD1	-0.0158922573145			-0.0186006922183		
EMILIN1					-0.0178145988859	
EML4		-0.0191364031884			-0.0180303172222	
EMX2		-0.0156923031708	-0.0151795867681	-0.0204201376848		-0.0232431543712
ENAH		-0.0150412975892				
ENPEP	-0.0145155431064			-0.0206503072341		
ENPP2	-0.0221438629606					-0.0203104265692
EPB41L3		-0.015451437472				
EPHA4	-0.0141904606468					
EPHX1	-0.0207744444559					
EPS8	-0.0183782140611	-0.0182270660886		-0.01588375878		-0.0163380892615
ERAP2	-0.0177047019286					
EREG	-0.0164376939676					-0.0153847860303
ERH				-0.0188546922326		-0.0209136901456
ERLIN1	-0.0176228537531		-0.0168981360383			
ESPL1				-0.0255639892469	-0.0237646741567	-0.0328351393406
EXO1				-0.0163691831972	-0.0224345574984	-0.0266182254673
EXOC5			-0.0157317933838			
EXOSC4	-0.01513774737	-0.0184006004541				
EXOSC8				-0.0158888503718		-0.0194129375198
EZH2				-0.016402103387	-0.023733036471	-0.0358940263361
F2R	-0.0157464243055					
FABP6					-0.018852952986	-0.0166556975185
FAM111A					-0.0215031568832	-0.0153973202493
FAM117A	-0.0157506935909	-0.0170809596415				
FAM59A			-0.0146644662962			
FAM64A			-0.0150121934725	-0.0206647048881	-0.02534423509	-0.0229677756617
FANCG			-0.0194538660399			-0.017860031658
FANCI				-0.0259600268468	-0.0254065464166	-0.0252252336257
FANCL				-0.0157091843245		
FASTKD1			-0.0143420011445			
FASTKD3			-0.015980751249			
FBL			-0.0215210030082		-0.0184551642091	
FBLN5					-0.0146937141716	
FBXL14			-0.015352620142			
FBXO28		-0.0145512705575				
FBXO5	-0.0164610258184			-0.0204807731282	-0.0222715456705	-0.0286900633952
FCER1A		-0.0197441983055				
FCHO1			-0.0143562727468			
FDFT1	-0.0160575196211					
FEN1		-0.0181815929912	-0.0160606432502	-0.0238128717089	-0.0206089826807	-0.024972163556
FGL2	-0.0143888509329	-0.0178222096497		-0.0193002735532		
FIS1	-0.0401761962533					
FKBP5		-0.0201854368358			-0.0175440270489	-0.0178258469532
FNBP1L	-0.0168987406658			-0.0157997716871		
FOXA1	-0.0178778034122					
FOXF1	-0.0182069417427					
FOXF2			-0.0151484475852	-0.0160425379425		
FOXM1			-0.0284187165932	-0.0372275501997	-0.0383819638577	-0.0397653215554
FXYD2				-0.0178561254018		
FZD10			-0.0201657245067			-0.0154505638362
FZD6				-0.0166507595166		
GABRA1		-0.0165747100484				
GABRE			-0.0154627030323			
GABRP			-0.0212915149477	-0.0243470693356	-0.0167267312775	
GAR1		-0.0147834423167				
GATA6	-0.0277242069478					
GATM				-0.015318152743		
GCA	-0.0195953982475		-0.0159388087758			
GCG					-0.0159081885531	
GCH1	-0.0183668495347	-0.0185698998567		-0.0158000931094		-0.0154898707653
GCLM						-0.0161763029999
GEM					-0.0151145798501	
GFRA1	-0.0185620017957					
GGH	-0.016521234066					
GIMAP4		-0.0174190292505		-0.0157602205309		
GIMAP6	-0.0151074784022	-0.0220112088894				
GINS1	-0.0145030386891			-0.0154684852231	-0.0191310589541	-0.0254688221548
GINS2	-0.0155812767386		-0.0162795394833	-0.0189100642818	-0.0235937048422	-0.0346307806456
GMCL1			-0.0151253811186			
GMNN		-0.0179904803399		-0.0192986853114	-0.0235919183062	-0.0235584714839
GNG10		-0.0146337496347				
GNG11	-0.0308187475199	-0.0371441131772		-0.0186634087303		-0.0162500321029
GNLY		-0.0172414661563	-0.0142885263924			
GOT1			-0.0142909179			
GPC3			-0.0213948531922			
GPHN						-0.0154002379043
GPI			-0.0332633470034			
GPNMB				-0.0187725495687	-0.0210864368106	
GPR126	-0.0206320742783	-0.027230048223		-0.0199040937895		
GPSM2					-0.0215396126443	
GSR						-0.0158816762114
GTF2H2B					-0.0155236172439	
GUCY1A3	-0.0354839222643	-0.0229592786923	-0.0169879775588		-0.0233519947876	
GUCY1B3	-0.0191947147586					
GZMA		-0.0141200623667		-0.0184274733889		
GZMB			-0.0199687163636		-0.0178056829014	
GZMK	-0.0148435753644					
H1F0			-0.0230972648596			
H1FX			-0.0144506559479			
H2AFJ	-0.0178413943877		-0.0166740621555			
H2AFV				-0.015497077664	-0.0152289680721	
H2AFZ				-0.0214739516153	-0.0156387170521	-0.0195626564202
HAT1		-0.0233854904799	-0.0276086350075			
HBD		-0.0155950185721				
HDHD1			-0.0172043660112			
HECA	-0.0178703186436					
HELLS					-0.0149703349814	-0.0173108833649
HEY1					-0.0153624900158	
HHEX	-0.0152593216592			-0.0235118820483		
HIF1A	-0.0216013214424					
HINT1	-0.0184523118999					
HIRA		-0.018963711571				
HIST1H1C			-0.0157574840243			
HIST1H2AE				-0.0163344340965		
HIST1H2BG				-0.0180617931049	-0.0153468869192	
HIST1H3H			-0.014378091293			
HIST1H4C	-0.0329545076131	-0.020432277035	-0.0251964976767	-0.0278867426596	-0.0308651127277	-0.0340831486846
HIST2H2BE			-0.0143187469289			
HIST3H2A			-0.0211125860789			
HJURP				-0.0251995395135	-0.0246979694436	-0.032324680761
HLTF					-0.0146456026439	
HMGB2	-0.0162997144954	-0.0318182523659	-0.0261957834889	-0.0502652029842	-0.0415278906665	-0.0489185971802
HMGN2		-0.0158480453087	-0.0149897629418	-0.0208011637872		-0.022077386865
HMGN3	-0.0145258728271			-0.018002917991		
HMMR				-0.0263400055272	-0.0293202424187	-0.0379639327352
HMOX1			-0.0199435242981	-0.01855547649		
HNRNPA2B1						-0.0190715141405
HOXA5					-0.0159644853875	
HOXB2			-0.0240716045675			
HOXC6				-0.019677342581	-0.0149398131083	
HP			-0.019733497759			
HRSP12	-0.0186941598019					
ID1			-0.0227616062218			-0.017581327252
IFITM3		-0.0169901453951	-0.0165782069682			
IGFBP2		-0.0227486628317	-0.0316421809744		-0.020468467005	-0.0254311009417
IGHM						-0.0152860504184
IGJ	-0.0181801239712					
IGLL1	-0.018138850917					
IL13RA2	-0.0182132264673	-0.0161345621419				
IL17RB			-0.0207257753756			
IL32		-0.0196838596508	-0.015208766489			
IL7R	-0.0309308704291	-0.0239113222422				
ILF2		-0.0160058662142	-0.0186770747454		-0.0223106434416	
IMP3		-0.0141936265771				
IMPA2			-0.0169696339627			
INPP5A	-0.0141411597183					
INSM1	-0.0166846206689					
IRX5	-0.0169484339332					
ISOC1	-0.0286209988184	-0.0143120954421	-0.0239331150658	-0.0170394668468		
ISYNA1	-0.0142400735553					
ITFG1	-0.0196893774672					
ITGAE	-0.0295543868168					
ITGB3BP	-0.014395814623					
JOSD1			-0.0165753557963			
KCNE4	-0.0154999063785					
KCNJ2	-0.014089433166					
KCNS3	-0.0234252607251					
KDELC1		-0.0152790578353	-0.0166873345685			
KIAA0101			-0.0143892678205		-0.0174513361448	-0.0215935394133
KIAA0947			-0.017442417458			
KIAA1199		-0.0277986996619	-0.0161990694124			-0.0186343297458
KIF11			-0.0258916209945	-0.026018519245	-0.035098569467	-0.0407812561849
KIF14					-0.061652773304	-0.0530553298968
KIF15			-0.0188816559154	-0.0215949434138	-0.0265919592636	-0.0277047103604
KIF18A					-0.0206173218325	-0.0236218649023
KIF18B			-0.0197709392948	-0.0234256271909	-0.0358336615983	-0.0363484572461
KIF20A		-0.0204077018878	-0.0295939002056	-0.0728232320825	-0.0552959011742	-0.0575429217963
KIF20B					-0.0147827236964	
KIF22						-0.0185084832253
KIF23				-0.0254551921434	-0.0264531735143	-0.0386848755147
KIF4A			-0.016729951406	-0.0289880267322	-0.0308372781788	-0.0321025850804
KIFC1					-0.0175475014871	-0.0203039251966
KNTC1					-0.0195461086859	-0.0186455850734
KPNA2					-0.0168920241223	-0.0206139866121
KRT18		-0.0147783838455				
LAMB1				-0.0227535896587		
LAPTM4B		-0.0184937076543				
LBR		-0.0207196225605	-0.0217113215156	-0.0253121238142	-0.0280922720193	-0.0280463981925
LDHB	-0.0195143281644				-0.0213329568998	
LEPREL1		-0.0185692404477	-0.0228842763035	-0.0212660600671		-0.0245585808801
LGALS2		-0.0297408543072				
LGALS4					-0.0203710880506	
LHFP						-0.0167546518521
LIG1				-0.0221031352629	-0.0259170427937	-0.0393631367213
LIMCH1	-0.0159925025298					
LMNB1		-0.0286287114966	-0.0243086598238	-0.0227411053501	-0.0294937163173	-0.0365078867939
LMNB2		-0.0167908424108			-0.017410692018	-0.0219066274333
LMO3				-0.0172989205921		
LOC81691	-0.0178489385442			-0.0182831628536	-0.0150406233099	
LPAR6		-0.0243873643544				
LPHN2					-0.0187264142372	
LRIF1		-0.0160472704532	-0.0170186885154	-0.0167873120253	-0.0156305836561	-0.0152590771548
LRRC15	-0.0169040324957					
LSM6				-0.0175451574442		-0.0170108863899
LTA4H	-0.0176095132274					
LTF	-0.0185220963139		-0.042374022488	-0.0383519771309		
LUM					-0.027813480508	-0.017351240138
LYL1	-0.0143856061156					
LYPD1			-0.0153101579648			
LYZ			-0.0176926058552			
MAD2L1	-0.0153828918667	-0.0165158301972	-0.018526304986	-0.0258481511114	-0.031149233057	-0.0335926582846
MAGEA1				-0.0197077185495		
MAGEA12				-0.0231078471345	-0.0196552753093	
MAGEA3				-0.0294302990936	-0.0303971574357	-0.0205535783516
MAGEA5				-0.0154218465466		
MAGEA6				-0.0281080183351	-0.028370387317	-0.0196066580105
MAGEB2	-0.0150735780922					
MAK16						-0.0166209078614
MALL				-0.020264380564	-0.021680143089	-0.0244726135789
MCM10			-0.0163416918315	-0.0157579050994	-0.0249757347943	-0.0230784432337
MCM2		-0.014726748312	-0.0168513603674	-0.0215015493366	-0.0159348907249	-0.0216247613999
MCM3						-0.0220969273682
MCM4						-0.0198025987922
MCM5						-0.0218045380473
MCM6		-0.0159196309408				
MCM7	-0.01804248504				-0.0194392491468	-0.0229659166475
MCTP1	-0.0180046512749	-0.0152327831947				
MCTP2		-0.0148195318955				
MEIS2		-0.0162032866068			-0.021969621312	
MELK				-0.0221097265173		
MEST			-0.017155594804			
METTL17					-0.0172977073981	
MGAM	-0.0142064213076					
MGP					-0.0382068302241	
MID1IP1	-0.0194630847435					
MKI67			-0.0163634353282	-0.0237656586775	-0.0270099253922	-0.0290026034841
MLF1IP	-0.0237150494418	-0.0166298270394		-0.0322186075166	-0.0246698502527	-0.0225135237298
MMP10						-0.025011964194
MMP12					-0.0149675488078	
MMP13		-0.016267810824				
MMP2			-0.0249980101522		-0.0174061660892	
MMP3	-0.0225343098141	-0.0224749642462			-0.0154771078484	-0.0151167981459
MMP9	-0.0158368959818			-0.0175096795547		
MNAT1	-0.019875677195					
MNDA	-0.0171609617398	-0.0180950825657				
MOCS2	-0.0163761832846					
MOSPD1			-0.017503219115			
MPHOSPH9					-0.0151677971308	
MPO	-0.0214586537931	-0.016293801592	-0.0193904493761	-0.0236952452647	-0.0223286889801	
MPP6	-0.0162534616294					
MRPS2	-0.0441607530124					
MRTO4		-0.0144399751606				
MS4A1						-0.0162031114143
MS4A3	-0.0242830929512		-0.0181445472566		-0.01782302973	
MSH2			-0.017596956211			-0.0160472240245
MTHFD1				-0.0185574238563		-0.0166252975831
MTRR			-0.0146350250235			
MTUS1				-0.0174662628675		
MXI1			-0.0147029110147			
MXRA7					-0.0203803137854	
MYBL1			-0.0178106194425		-0.0236504511223	
MYBL2				-0.0248047766075	-0.0321942065301	-0.0469574750546
MYBPC1		-0.0161388153476				
MYO5C	-0.0155128132716					
NAA16		-0.0184205161083				
NARS2	-0.0147535994311	-0.0152410655483				
NBL1		-0.0179944912919				
NCAPD2		-0.0211591011698	-0.0271814390153	-0.0283628976487	-0.0301257771935	-0.0258019974934
NCAPD3		-0.0204954130595				
NCAPG				-0.0251213567948	-0.0273774831847	-0.0341306778921
NCAPG2		-0.0156229150249	-0.0143286834378	-0.020519430699	-0.0253041752502	-0.0309701710091
NCAPH				-0.0173951132276	-0.0242056601759	-0.0275261883616
NDC80				-0.0305859323459	-0.0344312493848	-0.0410369238171
NDRG1	-0.0143312195026					
NDUFB1	-0.015216914693					
NDUFS4	-0.0150213797297					
NEIL3				-0.01985137788	-0.0211512417014	-0.0286882084777
NEK2		-0.0154168886856	-0.0176022263917	-0.0239005986041	-0.028167178576	-0.0276387729794
NELL2	-0.0145309375588			-0.0171034326344	-0.0170475409932	-0.0210835153839
NETO2	-0.0248372638049	-0.0147474301592			-0.0177734150198	-0.0283685649655
NEUROD1		-0.0150470645832				
NFE2		-0.0146297829234				
NFE2L3		-0.0200120989779				
NGFRAP1	-0.0170159434656					
NKG7		-0.0155488076002	-0.0171892623179	-0.0205948237404		
NMU			-0.0147708610475	-0.0188344009449		-0.0246178826906
NNMT		-0.0146624831035				
NOL11		-0.0202791218876				
NOS3					-0.0201690610259	
NOX4				-0.0233957353666		
NPL				-0.0165539920939		
NPM3			-0.0179577133213			-0.018776518997
NPTX2					-0.0264251300631	-0.040296183265
NPY		-0.0172232778805				
NPY1R	-0.0312023116295					
NQO2	-0.0154118192819	-0.0192479973445				
NRGN	-0.0237021691111	-0.028036474618				
NUDT1						-0.0153886511466
NUP85		-0.0335998118907				
NUPR1				-0.0180982812835		
NUSAP1			-0.0146851869459	-0.0307091285601	-0.0329961106599	-0.033537088133
NVL		-0.0334672858823				
NXN		-0.0195414547808				
ODC1		-0.0277011684992	-0.0228402614884			
OIP5			-0.0222637998471	-0.0233775087333	-0.0261052257894	-0.0280521358884
OLFM4	-0.0283383917547	-0.0171167587516		-0.0239550481418	-0.0438831290272	
OLFML2A	-0.015277152192					
ORC1		-0.0144847808608	-0.0153656347774			
ORC6						-0.0186031334231
ORM1			-0.0194737112301			
OSR2		-0.0172878202172		-0.017623029546		
OXA1L					-0.016657256805	
P2RY13		-0.0142603533587				
PAGE4		-0.0153881032029				
PAK1		-0.0147928263766				
PALMD				-0.0188807843101		
PAN2					-0.0150188481317	-0.0171073963381
PAPD7			-0.0224678835942		-0.0153304644668	
PARP2					-0.028732918477	
PBK	-0.0245135460459	-0.0147147875483	-0.01874906738	-0.0349841723097	-0.0353675269652	-0.0421495749609
PBX3		-0.0189287024775				
PCDH17	-0.0203384585486					
PCNA				-0.0164821622589	-0.017363283518	-0.0308299736455
PCP4	-0.0211627985764	-0.0144462643991				
PCSK1	-0.0143689626989	-0.0190967295097				-0.0206464516259
PDGFC	-0.0237043544469					
PDHX				-0.0157853345192		
PDK4				-0.0157506332238		
PDP1	-0.0159237071574					
PDZD2	-0.0188944461638		-0.0201302171758			
PERP			-0.0209287805203	-0.0211542749334		
PEX11A	-0.0380869599356	-0.018547082891	-0.0212563157682	-0.0168092367826		
PFKFB3	-0.0149591827794				-0.0154583015932	
PGD	-0.0148127599917					-0.0174595049
PHB2			-0.0154095230863			
PHGDH		-0.0292784670685	-0.0201643865473	-0.0309052525939	-0.0255166512697	-0.0207846590434
PIEZO1		-0.0218489440588				
PIGB				-0.017027767334		-0.0167763970514
PITPNC1		-0.014647522869				
PITX1				-0.0163749514176		
PITX2			-0.0214161940264			
PLA2G16	-0.0202203452849					
PLA2G1B					-0.0152330462854	
PLA2G7				-0.0162671306898		
PLAC8		-0.0322986398215	-0.0328369240548	-0.0232399331579		
PLEKHA1			-0.0170875431271			
PLEKHF2	-0.0255959569988					
PLK1			-0.0223242191869	-0.034822756599	-0.0394451812901	-0.0584866300148
PLK2	-0.014487878388					
PMAIP1			-0.0154208594378			
PMP22		-0.0247248105703				
PODXL			-0.0260932843849		-0.0164249341708	
POLA1			-0.0145077776628			
POLA2						-0.0163556579794
POLD1						-0.0187620717056
POLD2					-0.0151497423795	-0.0180945112475
POLE					-0.0177772802674	-0.0193421166175
POLE2		-0.0154339423598	-0.0169018496367	-0.0206271923325	-0.0226934176543	
POLE3		-0.0225658010496				
POLR2I			-0.0288212381628			
POU2AF1						-0.0188131187352
PPAP2A		-0.017629789435				
PPBP	-0.0166106240608					
PPM1D	-0.0238224702876	-0.0274527146579	-0.0211193616346		-0.0170602849562	
PPP1R13B	-0.0153324543633					
PPP1R3C			-0.0246506030967	-0.0213549003913		
PPP2R5E		-0.0209181946181	-0.018857142069			
PPWD1		-0.0140593638026				
PRC1	-0.0148130227713	-0.0158178452449	-0.0145055448269	-0.0454661950752	-0.033248269966	-0.0399304657367
PRDX3	-0.0166866132207					
PRF1		-0.0173916493439				
PRG2			-0.0162159948306	-0.0219624245736		
PRIM1			-0.0168213874919	-0.0170341255477	-0.0204906679063	-0.0212918845585
PRKACB	-0.0220204224382			-0.020549644092		
PRKAR2B	-0.0251982959668	-0.0189693831461		-0.0184251307886		
PRMT1						-0.0166157714211
PROM1					-0.0333074074926	
PRPF4		-0.0337946847009				
PRSS21				-0.0176959546801		
