	0.04	0.12	0.37	01.11	03.33	10.0
BHLHE40		-0.0207640030457		-0.0202532982699	-0.0192279966046	-0.0190291543577
BIK		-0.0165220671715	-0.0150723900027		-0.0206247553436	-0.0213052750207
BMI1	-0.0129403643032					
BMP2			-0.015593795287			
BMP4					-0.0149622210601	
BSG			-0.0189458594321			
BTG2		-0.0144229365805				
BTK		-0.0217723148335				
BYSL		-0.0137141162346				
C10ORF2				-0.0156867180022		
C11ORF61					-0.0191305322815	
C14ORF101		-0.0136443763889				
C14ORF159	-0.0162152234226					
C16ORF80					-0.0178416973238	
C19ORF28			-0.018876063715			
C1ORF106	-0.0161813500685	-0.0233535452701				
C1QTNF3					-0.0236233024288	-0.0169353449233
C20ORF103	-0.0250623514439	-0.0330768466064				
C2CD2	-0.0273666234386				-0.0180468618893	-0.0150534302635
C3ORF14		-0.0155853585634				
C3ORF64	-0.0120919117103					
C5AR1					-0.0175640905311	
C5ORF30						-0.0181951657014
C6ORF48				-0.0189734027503		
C7ORF10	-0.0180759536576					
C7ORF23					-0.0206018336865	
C8ORF4			-0.0207356370116		-0.0332764437197	
C9ORF167		-0.014278652095		-0.01759746964		-0.0188354527997
CA2			-0.0244303164649			
CAB39	-0.0196728076235			-0.0170144470155	-0.0181352227381	
CADPS2	-0.0121319059066					
CAMK2N1			-0.0231780804661			
CAP1						-0.0153537536225
CAPG				-0.0162503554816	-0.0218786627111	-0.0187309247029
CAPRIN2			-0.0170383540226			
CARS2	-0.0127668169791					
CASP1		-0.0159780484306				
CAST						-0.0280165350211
CBFB	-0.015301687206	-0.0147768998357				
CCDC90A	-0.015175608106			-0.0169089203475		
CCK		-0.019054909681		-0.0165361045734		
CCL20					-0.0162147105728	-0.0197743150435
CCL4						-0.0166703166008
CCL8					-0.0158584667682	
CCNB1						-0.0247068837553
CCND1	-0.0167719091229	-0.0288546849004	-0.0213764026192	-0.0334456538495	-0.0285383238392	-0.0160993983915
CCR7			-0.0184412186928			-0.0212611581966
CD177						-0.0153621015437
CD200			-0.0214076148141			
CD24	-0.0157008155673					
CD27			-0.0172766439671			
CD55					-0.0156514351966	
CD69						-0.0250103214312
CD9					-0.0167563808716	
CD97	-0.0127405575443				-0.0205494584263	
CDC20	-0.0133039901787	-0.0913782567287		-0.0164149402194		
CDC25B	-0.0139258456108					
CDC42EP1				-0.0182198590181		
CDC42SE1				-0.0185021782777	-0.0188095415385	
CDCP1				-0.0192948178298	-0.0239546935686	-0.0243069997217
CDV3			-0.0176150626299			
CEACAM6	-0.0133971744873	-0.0199639290465			-0.0180479732069	
CEACAM7						-0.0189161880753
CEBPA		-0.0151374977482				
CEBPB				-0.0219427128404		
CES1		-0.0166491404522				
CFH	-0.0119764335304					
CFI		-0.0141280500496		-0.0184932167222		
CGA						-0.0231923923842
CH25H	-0.0172989063593				-0.0160204115143	
CHD1					-0.0154750990053	
CHGA			-0.016746929422	-0.0216986793639		-0.0189344270429
CHGB	-0.0204888105765					
CHI3L2				-0.0158498761059		
CHMP6	-0.0217182353638	-0.0135812403048				
CHN1					-0.025265640492	
CHST15					-0.0185912855941	
CHST2					-0.0160716713088	
CHSY1	-0.0131642913851			-0.0196018217802		
CIB1				-0.0182565345679		-0.0157529458172
CIT					-0.0149747840343	
CKB			-0.0189760497869			
CLC		-0.0215717984521				
CLDN10		-0.016459255566	-0.0235275016483	-0.0222336048972		
CLDN4					-0.0246750566176	-0.0276638852838
CLEC2B					-0.01553603771	-0.0189229815997
CLIC1				-0.019178037486		
CLMN			-0.0167812223509			-0.0178656651023
CMTM6		-0.015101017672				
CNDP2			-0.0313805358658			
CNN2			-0.0180554093248	-0.0170120456282		
CNOT7	-0.0130862746826					
COBL						-0.0198222181036
COG7				-0.0164425020204		
COL10A1	-0.0174471098808	-0.0138571781048				
COL15A1	-0.025615979719					
COL1A2				-0.0256711028711		
COL3A1				-0.0243119275292	-0.0202133914671	
COL5A2				-0.0161725419173		
COL6A3			-0.0206373933989	-0.0347069126132	-0.0258044428456	-0.0252132591486
COL9A3			-0.0200931464289		-0.0255389933683	
CORO1C						-0.0162709582042
COTL1		-0.013863346151	-0.0152829582502			-0.0154524664918
CP				-0.0160524748003		
CPD						-0.0163680443201
CREB3L2		-0.0145421796451			-0.0150662936458	
CREG1	-0.013572052022					
CRIP1						-0.0240656886158
CRLF1				-0.0157458410155		
CRYBG3	-0.0123714585937					
CSF2RB	-0.0150429474638					
CSF3						-0.0150396332067
CST1		-0.0163643202772		-0.016160988097	-0.0159828707135	
CST7						-0.0165616310638
CSTA						-0.0154842660042
CTGF					-0.0224914827627	-0.0236648856897
CTNNB1				-0.0179780102083		
CTPS	-0.015545538349					
CTR9	-0.0125862808603					
CTSE				-0.0278687438198	-0.0188886549274	
CTSG		-0.0244674634872				-0.0151639986599
CTSH				-0.0272264407474	-0.025758501199	-0.0227928284003
CX3CR1	-0.0125352793755	-0.0161636243493				-0.0203390973734
CXCL1		-0.0206119037823		-0.0156510063799	-0.0221580199934	-0.0242479580516
CXCL13						-0.0236890649933
CXCL14	-0.0199408031978	-0.043508029495		-0.0196765544733		
CXCL2		-0.013872567855				-0.0156810341055
CXCL3		-0.0235911473298			-0.0190793221086	-0.0325931896179
CXCL9			-0.0191583236235			
CYBA		-0.0150051844904				
CYP27B1			-0.0173710220021			
CYR61		-0.0205636318188		-0.0170386505943	-0.0182806009708	
DCBLD2		-0.0187842157168	-0.02304719571	-0.0270196888244	-0.0169899255417	-0.0351668460472
DDAH1				-0.0256627158749		
DDX10		-0.0159896141405				
DDX21	-0.0188953608732	-0.0153226090282	-0.0230884977263			
DDX39A	-0.0121195856169					
DHRS9	-0.0177274517157	-0.0188719888865				
DKK1		-0.0214039891547	-0.0237727401879	-0.0531892563714		-0.0469351547178
DLD						-0.0197595192573
DMBT1		-0.0227817956777		-0.0195944137179	-0.0184803883928	
DNAJA3		-0.0221285538564				
DNAJC12				-0.0183387153666		-0.0279070962119
DNM3						-0.0154509590429
DNMBP		-0.0145493049246		-0.020193958767	-0.0207314152335	
DRAM1					-0.0148368813108	
DSE					-0.0165025597284	
DSG2				-0.0205727401791		
DUSP2		-0.0160443998543	-0.0307716158673	-0.0157906049522	-0.0306492880285	-0.0296858160284
DUSP4	-0.0245835648887	-0.0505312754939	-0.0485328189875	-0.0570280570557	-0.0574673845625	-0.0588539037791
DUSP5	-0.0167526385246	-0.0371696663865	-0.0159448595288	-0.0315829822439	-0.0469582584464	-0.0408590390345
DUSP6	-0.0242102891767	-0.0709878568522	-0.0567412269355	-0.061609503813	-0.0629796609222	-0.0614814211921
DYNLL1					-0.0148562881083	
DYNLT3	-0.0190231737488					
E2F2					-0.0174278684249	
E2F5			-0.0188662503488			
ECHDC1		-0.0178325589748				-0.0156375885506
ECHDC2					-0.0179627718077	
ECI2			-0.0160141071711			-0.0170941543432
ECM1	-0.0123081414353	-0.0191278778416				
EFHD2			-0.0252393820651	-0.0237196930339	-0.0207539529447	-0.0194542034456
EFNA4	-0.0128930022763					
EGR1		-0.0303313067536	-0.0285262360464	-0.0271118548875	-0.039522995865	-0.0320861997781
EGR2		-0.0320852935172	-0.0241008798222	-0.0184174064329	-0.025211692615	-0.0475331400937
EGR3	-0.0269353250525	-0.0541052560834	-0.0434419300162	-0.0288871155406	-0.0376356408259	-0.0586089354429
EHD1						-0.0152558959504
EHF		-0.0136938650602				
EIF6				-0.0156929697305		
ELANE		-0.0263497412801				
ELK3	-0.0144433118458	-0.0147600717203	-0.0159972640792	-0.0155642510716		
ELOVL1		-0.0184735717824				
EMG1					-0.0161511708434	
EMP3		-0.0185426960573				-0.0181801489807
ENC1				-0.0229982478204	-0.0170207516783	
ENO2			-0.0181989669387			
ENPP2	-0.0138823270301	-0.0222525071678	-0.0172033945857			
EPB41L3	-0.0125781545081	-0.0143359060266				
EPCAM		-0.021866179117		-0.0206582422114	-0.0148356680064	
EPHA2		-0.0209812771037	-0.0292761311831	-0.0375591902728	-0.0354219114083	-0.0323872919994
EPM2AIP1		-0.0134333682588				
EPS8L3						-0.0161975061268
ERAP2	-0.0130320473096	-0.0131154093606				
EREG	-0.0234647384286	-0.0307413022057	-0.0240679965906	-0.0230853492584	-0.0268365364441	-0.0305131476576
ERO1L	-0.0121922497741					
ESM1			-0.0180399752803			
ETS1	-0.0168106002614	-0.0140147948032	-0.0156120255496			-0.0172455920694
ETS2		-0.016416741391			-0.015843906271	
ETV4				-0.01761341544		
ETV5				-0.0161802087139		
EVI2A		-0.0152712044623		-0.0191088420258	-0.0248262675143	-0.0285506276386
EXOC2	-0.0122701819967					
EXOSC4					-0.0174110131903	-0.0168616003898
F2RL1		-0.0155688725955	-0.0213933809992	-0.018288266328		-0.0282264640326
F3	-0.0207561601069	-0.0193592170301	-0.026500888169	-0.0404946437128	-0.039101831568	-0.0182657032642
FA2H		-0.0222275750031			-0.0157932190056	-0.0237366559703
FABP4	-0.0120730419572					
FABP5				-0.0157588160872		
FADD		-0.0189106955087				
FAIM3			-0.0199932231221	-0.0174064646669	-0.0157234987843	-0.0180467411352
FAM102A			-0.0150600731704			
FAM108A1			-0.0161838436312			
FAM208B	-0.0122810529375					
FAM30A	-0.0130851478251					
FAM3C				-0.0194940513492	-0.0166556750888	
FAP	-0.0200931656897					
FAR2		-0.0162553522562				
FAS			-0.0154231786254	-0.0172315033936	-0.0265113405054	-0.0234049323696
FBXW12	-0.0121637678213					
FCGR2A					-0.0257966319989	-0.0158071907391
FCHO1		-0.0181680267817				
FCN1			-0.0153138570687			
FERMT1	-0.01967489026	-0.0197564057777				
FGD6					-0.0168274893455	
FGF13			-0.0176508473841			
FGFBP1	-0.017312314845	-0.014144767814		-0.0212678869721	-0.0173053686954	
FHL2			-0.0218371141368	-0.0254676572964	-0.026831004567	-0.0227136136124
FHOD1	-0.0147233944743	-0.0135871742468				
FJX1				-0.0259281065862	-0.017586347122	-0.0191372790795
FKBP10				-0.0190696414305		-0.0173140500228
FKBP1B						-0.0179888072809
FLNA		-0.0130958128709		-0.0175034273146		
FMO3			-0.0165341071118			
FNDC3B		-0.0142797509155				
FOS					-0.0330285582931	
FOSB	-0.0124732193523				-0.0178422003167	-0.0253373159184
FOSL1	-0.0360178689909	-0.0556973142448	-0.0692167572797	-0.069095578401	-0.0820158683043	-0.0753125071079
FOXD1			-0.0166735606981			
FOXL2	-0.0129644729035					
FSCN1		-0.0174794589946				
FUT8		-0.0249898299387		-0.0216670944191	-0.0286271476351	-0.0164695582023
FXYD5				-0.0200980582421		
G0S2	-0.0128321916403	-0.0210847047844	-0.0155408840417	-0.0265745724278	-0.0320882218866	-0.0274163388773
GABRP				-0.0196797193944		
GALNT12			-0.0153082844013			
GALNT6		-0.0356219251844			-0.0394912838479	
GCNT3				-0.0188836380413		-0.022770735132
GEM			-0.0152349394322	-0.0244694241238		
GFPT2						-0.0177291595162
GJC1			-0.0151727039187			
GLIPR1		-0.0156934579863				
GNA13			-0.0230093440788			
GNA15					-0.0197366216748	
GNAI1	-0.0184773321238	-0.0149895838545				
GNG11			-0.0174173731096			
GOLGA3	-0.0144151536903					
GOLGA8H	-0.0128016000844	-0.0174767888255				
GOLM1	-0.028974805978	-0.0146925499525	-0.0162018535811	-0.0167231550609		-0.0153263151114
GPA33		-0.013081652883				
GPC3			-0.0242429592714			
GPR126	-0.0131651464137					
GPR137B			-0.0153973046167			
GPR64		-0.0295629053824				
GPRC5A				-0.0199406297488		-0.0206570630558
GPSM2	-0.0146394907714					
GPX1	-0.0157920409993	-0.0213824876462	-0.02160529044			-0.0237617046592
GREM1		-0.0282337367338				
GRPEL1			-0.0155906726		-0.0159014033006	
GSPT2						-0.0167775949881
GSTO1				-0.0163140169435		
GSTT1	-0.0119697582977		-0.0220534429981			
GTF2H2B			-0.0205045818804			
GTF2H3	-0.0130256229164					
GZMA					-0.015052552735	
H1F0			-0.0261807068097	-0.022660361224	-0.0231439763445	
H1FX	-0.0131678480344					
HAS2			-0.0160668472922	-0.0232454232437	-0.0170317853659	-0.0210547220141
HAT1						-0.0183753365839
HBB	-0.0160544082511	-0.0151362954053			-0.0184776432986	
HBD		-0.0234041427706				-0.0179994510817
HEY2	-0.0129546763009					
HIST1H2AC		-0.0135055515694				
HIST1H4C			-0.017919187856			-0.0158953781673
HIST3H2A					-0.0148695161363	
HK1					-0.0153845728565	
HLA-A			-0.0160577361651			
HMGA2		-0.0371974993245	-0.0608263608664	-0.064924775547	-0.0454363835118	-0.0678029471639
HMGCS2			-0.0210992161305			
HMOX1			-0.0150673375513			
HN1					-0.0201259449321	
HNRNPAB	-0.0244041577747					
HOMER1						-0.0193747921166
HOMER3		-0.013795198442				
HOPX	-0.0274432517103	-0.0193160790035				
HP			-0.0202423851035	-0.0271309653658		-0.0211673631745
HPCAL1		-0.0144300117641	-0.0161832144496			
HSD11B1	-0.0172562879539					
HSD11B2	-0.0125653974622					
HSPA8					-0.0248005439638	
HTR2B	-0.0124056227802		-0.0206992175989			-0.0167209146626
ID1					-0.0209472350679	
IER2	-0.0163468730725	-0.0311135352005	-0.0194380282293	-0.0273476967183	-0.0294836943267	-0.022881872169
IER3	-0.0325876811463	-0.0536570212802	-0.0713540265972	-0.0727720265159	-0.0819122102491	-0.0707605695555
IER5	-0.0141418831874	-0.0132650062979				
IFI27	-0.0230918083006					
IFIT2				-0.0211836903474		
IFITM1		-0.0171739864266			-0.0358293685506	
IFITM2					-0.0215620965635	
IFITM3		-0.0202105656461	-0.0186965739038		-0.027625317443	
IFNGR2					-0.0163627264018	
IFRD2	-0.0274394010034	-0.0179944958973			-0.0323393077966	
IGFBP4		-0.0133056746685		-0.0169288601386		
IGFBP6		-0.0251662329225				-0.0198452607189
IL13RA2						-0.0220636427095
IL1B	-0.0206909725057			-0.0236880832381	-0.0223174876386	-0.0242979836351
IL1RAPL1					-0.0167259499491	
IL24					-0.0184044046565	
IL32			-0.0151889286553			
IL4R			-0.0207835055474		-0.0164579852494	
IL6						-0.0210483494381
IL8	-0.0163724438844	-0.0283751459132	-0.0176340317329	-0.0230467949716		-0.04525896167
IMPDH1	-0.0121798457751					
INPP5F			-0.0152961831635			
IPO7	-0.0153890655984					
IRF1				-0.0161699567897	-0.0183467725981	-0.0153324054719
IRF8						-0.0177591262871
IRX5					-0.0156103385628	
ISG20			-0.0183357251147			
ISOC1	-0.0260308937861					
ITGA2		-0.014107115908	-0.0154284523112			-0.0156490284599
ITGA3			-0.0179043807131	-0.0231480694426	-0.0273914375616	
ITGA5	-0.0120029991889		-0.0156757082621			
ITGA6			-0.0164877273895		-0.0260332270406	
ITIH2				-0.0165526030002		
ITPKB			-0.0224126046353			
JAM3					-0.0179721758937	
JHDM1D					-0.0177501809249	
JMJD1C		-0.0134441714932			-0.0152891131563	
JUN				-0.0168360166678		
JUNB					-0.0235623220931	-0.0226855353949
KBTBD10			-0.0159191599992			
KBTBD2			-0.0148228406691			
KCNE4				-0.019921093195	-0.0149808652724	-0.0202490016243
KCNJ15		-0.0137805633964				
KCNJ2			-0.0157273642613	-0.0222268456804		
KCNK5						-0.0194724459171
KCNN4	-0.0142736100769	-0.0204374387907		-0.0274564980551		-0.0159142825538
KCNS3			-0.0177346791051			
KCTD12					-0.018218914777	
KCTD14				-0.016162194578		
KCTD5					-0.019066422597	
KDELC1	-0.0188020976797					
KDM5D	-0.0136363039804			-0.0201581308526		
KDR			-0.0151228400815			
KIAA0020		-0.0133619000005				
KIAA0125	-0.0182194782318					
KIAA0226L					-0.0286172288349	
KIAA0922					-0.0191065162399	
KIAA1199					-0.0205446098298	
KIAA1324	-0.0132730965988					
KIF14	-0.0217046134423					
KIF16B	-0.0147019936978					
KIF20A				-0.0165008270082		
KLF10	-0.0189999455618	-0.0230864171926		-0.0316613660895	-0.0310233946209	-0.0288497768634
KLF4	-0.0163098253971					
KLK11				-0.015690010642		
KLK6		-0.0184151868544				
KRT18				-0.0207678267394	-0.0293878919418	
KRT19		-0.0176612550791				
LAMB1	-0.0167323585062					
LAMB3				-0.0206858580375	-0.0176309066249	
LAMC2	-0.0148994716098	-0.0198431935271			-0.0177318776615	
LANCL2	-0.0137483809597					
LASP1				-0.0168340445521		
LCP1					-0.0175392865793	
LEFTY1			-0.0170516707261			
LGALS1		-0.0178989127131		-0.0284274278413	-0.0152743123624	-0.0184294494095
LGALS3BP	-0.0166474656336	-0.0206509865561		-0.0267254864175	-0.0285771064396	
LGALS4	-0.0120644906687	-0.0152352220665		-0.0162814450234		
LIF		-0.0209859923785	-0.0248288794948	-0.040737649408	-0.0274135896057	-0.0453995797989
LIMA1						-0.0195929179942
LIN28A			-0.0148138685905			
LINC00341		-0.0132178357557				
LINC00342					-0.0159424821983	
LOC100499177	-0.0131712229765					
LPAR1				-0.0193537315672		
LPCAT1		-0.0136521418449				
LPXN		-0.0217052757804	-0.015413812572		-0.0245724854713	-0.0276783341264
LRIG1			-0.0163468754157			
LRP4		-0.0141584317786				
LRP5			-0.0160006049765			
LRRC17		-0.0147600526559	-0.0204989254128			
LSM6						-0.0180528138767
LTA4H					-0.01946938123	
LTF			-0.0429740743475			-0.0290311031491
LXN	-0.013454026947					-0.0279409785584
LY6E					-0.0185481462007	
LY6H					-0.0194606787161	
LYZ		-0.0221841573875	-0.019308313455	-0.0157731333423	-0.0317147289794	-0.0422000070849
MAD1L1			-0.0155660910056			
MAFF	-0.0121743312763	-0.0181188847188	-0.025454305674	-0.0246295838639	-0.020073326521	-0.0263202239028
MALL					-0.0151098505128	
MAP1S	-0.0125373185821					
MARCKSL1			-0.0259059889331			-0.0187979053471
MAST4	-0.0135830723976					
MAT2A			-0.015148532354			
MB			-0.0155395278074			
MCL1	-0.0135305637917					-0.0174787253041
METRN						-0.0161841737487
MEX3C			-0.0154867104724			
MFAP5	-0.024088332503	-0.0204051043417				
MGLL	-0.0281920540385	-0.0146414251975	-0.0198215940543			
MGP	-0.018710317187					
MIA					-0.0152131878686	
MID1IP1			-0.018936880312	-0.0168241312853		
MKNK2	-0.0138191134484		-0.0147843943346			
MLPH			-0.0195119953247			-0.0207001607825
MMD			-0.0251376111841	-0.0185089681879	-0.0175395603465	
MMP1	-0.0130127244941	-0.0177031408432				
MMP3	-0.0130307982832				-0.0160799332849	
MMP7		-0.0183359274891				
MMRN1	-0.0130385239063					
MNDA						-0.0187653829663
MOAP1			-0.0153648076392			
MOCOS						-0.0176826340903
MOK			-0.0162340735536	-0.0191569661731	-0.0174155045548	-0.0178594419303
MRPL17						-0.0161512722651
MRPL23	-0.0146257160371					-0.0187543176643
MS4A1			-0.0180363944177			
MS4A12						-0.0154568358023
MS4A3						-0.0168460626474
MSL1	-0.0134898011703					
MSN	-0.0139048206522					
MST1R				-0.0165167588185		
MSX1	-0.01193523903					-0.0194279517844
MT1E	-0.0158132504707	-0.0311482125722		-0.0415896616657	-0.0166602513023	
MT1H	-0.0148067892985	-0.0193605565468	-0.016452013012	-0.0263331840612		
MT1P2		-0.0142750895248		-0.0210799929938		
MT1X		-0.0134927288011				
MT2A		-0.017753185847	-0.0171638642949	-0.0245419891212		
MX2		-0.0231539253334			-0.0244621751982	
MXRA7				-0.0203034528239		
MYBPC1			-0.0249551523447			
MYC	-0.0203625149879	-0.0364043216607	-0.0414850190487	-0.0529680280363	-0.0577675487135	-0.0539879402496
MYLK	-0.020486051578	-0.0424543169439	-0.0463031933541	-0.031536863445		
MYO1E			-0.0198592878569			
MYO5C			-0.0184008114436		-0.0158614997338	
MYRIP	-0.0139050793952					
NAMPT			-0.0159805610397			
NAP1L4	-0.0141155244695	-0.0152107087036				
NAT10	-0.0120222732692					
NBL1	-0.0162734518908					
NBLA00301				-0.0168467729134		
NCALD	-0.0187109199272	-0.0149040255297				
NCL	-0.013289293361					
NDN					-0.0210507999015	
NEDD4L			-0.0156801900784			
NET1	-0.0241026518512	-0.0201641947892		-0.0262185543332	-0.0247765827645	-0.0181982535038
NETO2			-0.019538439795			
NGRN				-0.0198962089899	-0.0195756985717	
NID1			-0.0197183277984			
NIP7		-0.0176823135913				
NKX2-2				-0.0171251863033		-0.0179238279151
NLRP2						-0.0183045234606
NOSIP						-0.0244285110875
NPDC1			-0.0422514106151			
NPTN					-0.0161169570287	
NPTX1	-0.0119642877933	-0.0203375109981	-0.0194991974235			
NPTX2		-0.0180857617785	-0.0167509510792			
NPY			-0.0184584311577	-0.0250305689943		
NPY1R				-0.0206924587944		
NR4A2	-0.0160411056977				-0.0198490940607	
NRBF2						-0.0159187501158
NRGN	-0.0119810991379	-0.0186362337462	-0.0221506080762	-0.0156036646753		
NRIP1		-0.0131964068894				
NT5E	-0.0299349736741	-0.0291734240797		-0.0307605968064	-0.0275469272603	-0.0200977234374
NUP85					-0.0226574557697	
NUP98	-0.0128584302669					
NXT1	-0.0122992292707					-0.0182487426438
OAT	-0.0119849357755				-0.0257172066655	
ODC1					-0.0259245116288	
OGN	-0.0136447890484					
OLFM4		-0.0162804615888				
OLFML2A		-0.0176736774202				
OLFML2B						-0.0151983723335
OPHN1	-0.0143377766023			-0.0187717970651		
OSMR				-0.0273746718512	-0.0163507964074	-0.0179545140534
OXA1L				-0.0186872114703		
P2RX5		-0.0205673605025		-0.0193980569233		
P2RY14					-0.0181186084436	
PABPC4	-0.0144823723548					
PADI2				-0.0160707356828		
PALMD	-0.0166063459999					
PAMR1				-0.0181502590106		
PAN2					-0.0197248048327	
PANX1					-0.0149430925099	
PAQR6			-0.0169234681646			
PCBP1			-0.0149066144952			
PCNA	-0.0563637634553					-0.0180485932579
PCOLCE				-0.0167790931787		
PCSK1	-0.0141958937173		-0.0174134861322			
PCSK1N		-0.0152862310792				
PDGFD		-0.0153966642506				
PDGFRL	-0.0126636647683					
PDLIM2	-0.0128029560522					
PDP1			-0.0169421797764			-0.0268897304339
PDZK1IP1						-0.0175712850099
PECAM1	-0.0121002961305					
PEG3					-0.0262233199322	
PF4		-0.0159230320667				
PFAS		-0.0134502059095				
PFKFB3	-0.0126848317655	-0.0178323681856				
PFKM					-0.0169714178249	
PFN2			-0.0165110468055			
PGC		-0.0155180331404		-0.0318224421816	-0.0176411773994	-0.0213618941663
PHB2			-0.0152182348748			
PHC2	-0.0128879416285			-0.0185151318223		
PHF11	-0.0169591963541					
PHLDA1		-0.0201162219593		-0.0242118345736	-0.0204805200925	-0.0226766756017
PHOX2B				-0.015297004211		
PI3						-0.0180176385062
PIH1D1				-0.0170348646789		
PION					-0.0219606252882	
PIP						-0.0187250291003
PITPNC1			-0.0280944919186			-0.0162657382257
PJA2						-0.0166111413373
PKM2			-0.014946939642			
PLAC8				-0.0248699886939	-0.0236616597942	-0.0169405218796
PLAT	-0.0204030561239	-0.0278002641708	-0.0243600963517	-0.0320856765346	-0.0538156101304	-0.0243102132473
PLAU	-0.0134806535474	-0.0184052591503		-0.0274320404052	-0.0269324562358	-0.0202662864919
PLAUR				-0.0171155045549	-0.0148641146438	-0.0185738327373
PLEC				-0.020532616899	-0.0173380580499	-0.0159565544232
PLIN3				-0.0161745748517		
PLP1			-0.0167637860122			
PLVAP				-0.0166162571168		
PMAIP1				-0.0156090336486		
PMEPA1				-0.0209222935825		
PMP22					-0.0195228271526	
PNMA1						-0.0174278474582
POGK			-0.0154182109575			
POLE2					-0.015016407286	
POLG2			-0.0186769283628		-0.0165417193041	
POLR1C		-0.0157271127642				
POLR2I					-0.0390551571367	
POPDC3						-0.0264329065296
PPA1		-0.0244848615485				
PPAP2C			-0.0223698122781			
PPBP	-0.0145616864467	-0.0194981906738	-0.0158390164157		-0.0184148159776	-0.029321647421
PPIF		-0.0182458335474	-0.0152560038093	-0.0189278407063		
PPP1R16B			-0.0183791548835			
PPP2R3C		-0.0140377381038				
PPRC1			-0.0195167446543	-0.015739593299	-0.0198182612814	-0.0160471455665
PRKAR2B	-0.0174363938418				-0.0229758295368	
PRKCD	-0.0166647952924	-0.0178063506215				
PRKCDBP		-0.0141721959792	-0.0181809475612			
PRKCZ					-0.0157344204373	
PRKD3	-0.0145088588201					
PRMT1						-0.0157833018001
PRNP	-0.0137024908126	-0.0170366303754				
PROCR	-0.0195327694785	-0.0166509631148				
PRR16				-0.0163274198671		
PRR5L	-0.0149638173168					
PRR7				-0.0159861498523	-0.0178338090235	
PRRX1						-0.0177389533353
PRSS2				-0.0215366975525	-0.0200271423562	
PRSS3		-0.0163024290462		-0.0317407101562		-0.0272797740812
PRTN3		-0.0189652110535				
PSCA	-0.0190243297534					
PSMD10					-0.017411357553	
PTHLH	-0.0152194530239	-0.0145026092214				
PTK6	-0.016385592117					
PTPLA			-0.0205682791877			-0.0187085078083
PTPLAD1				-0.0181133593464		
PTPRE					-0.0253280408295	
PTRH2			-0.0151636632642		-0.0187221080162	
