	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
E2F1_21310950_ChIP-Seq_MCF7_Human	0.0	0.0	0.0	1.11050721517	0.0	12.1320522237	-47.701408201	-122.954760285	-104.0374356	-150.479685393	-186.237740506	-195.873975927
NR1H3_23393188_ChIP-Seq_ATHEROSCLEROTIC-FOAM_Human	0.276656209829	5.25264649373	31.4532721594	0.0	56.4262850579	18.6123030753	-0.0	-0.0	-0.0	-4.49778618308	-7.15235926991	-14.8296913085
VDR_23849224_ChIP-Seq_CD4+_Human	0.0	1.7014074449	0.0	18.3168609221	0.0	12.6928955567	-37.1681134094	-60.2809356874	-52.7831200289	-62.9772222292	-55.3474346124	-28.5568523176
SOX11_23321250_ChIP-ChIP_Z138-A519-JVM2_Human	3.82145784639	0.0	18.136751738	7.29512899622	11.3525501394	10.4092397952	-11.2266130878	-0.0	-15.4526184969	-8.24585062958	-8.40808352456	-7.29888681551
SOX2_21211035_ChIP-Seq_LN229_Gbm	0.0	0.0	2.82764902397	0.0	0.480736109024	8.81161774	-18.6419430337	-0.0	-6.39862993005	-0.0	-0.0	-0.0
TAL1_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	0.0	8.21577030592	0.574203616955	3.61003068754	-4.99576589425	-29.6091249954	-15.8406919253	-12.1460906415	-9.61013914574	-11.3662655702
PPARG_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse	0.0	2.2015675023	2.44993167496	2.58813803526	0.0	19.7864990198	-0.0	-3.30074654019	-0.0	-0.761739943024	-0.0	-1.71895833738
SOX2_20726797_ChIP-Seq_SW620_Human	61.1813994546	58.5901960908	55.0110250801	83.6904785788	94.4999545259	58.0581383047	-11.2249936463	-0.0	-0.0	-2.65916757969	-4.49061415091	-2.07820833062
POU3F2_20337985_ChIP-ChIP_501MEL_Human	0.0	0.0	0.0	0.0	0.0	2.42444955993	-5.82656743666	-0.0	-0.0	-0.0162850889388	-0.631762901487	-0.0
RBPJ_21746931_ChIP-Seq_IB4-LCL_Human	0.0	0.0	0.0	0.0	0.0	1.75971638955	-4.2294127203	-2.16051986236	-3.03230771771	-8.69955542932	-2.229663187	-1.56725459972
DNAJC2_21179169_ChIP-ChIP_NT2_Human	0.0	0.0	0.0	0.0	0.0	2.77798966193	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CEBPA_26348894_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	0.0	0.0	3.88975483222	-0.0	-0.0	-0.0	-3.27496280794	-0.0	-0.0
CNOT3_19339689_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	5.13056907531	-6.68156828623	-26.640913212	-7.24902399097	-10.3824861649	-10.0415523577	-28.5152801175
TET1_21490601_ChIP-Seq_MESC_Mouse	4.04558972874	1.44974123471	7.98264526987	0.745034750565	5.11430493218	22.6676734148	-0.0	-4.04394131653	-2.56783989792	-2.26503317358	-3.64639528572	-0.0
E2F4_21247883_ChIP-Seq_LYMPHOBLASTOID_Human	4.94830846334	14.5810316829	17.077934453	31.0165893914	2.133179577	39.8405060282	-50.0937206626	-102.414304516	-95.1503277216	-143.43727655	-151.658280828	-167.048885001
HOXC9_25013753_ChIP-Seq_NEUROBLASTOMA BE2-C_Human	0.0	0.0	0.0	6.4772229855	0.0	3.04870052393	-27.749040187	-28.2700069635	-18.3426877438	-27.4174263261	-25.9279878949	-46.8061062422
RUNX1_17652178_ChIP-ChIP_JURKAT_Human	0.0	0.0	4.67024097242	4.95325854415	0.0	4.09763760447	-0.203474301121	-3.32276865046	-2.63473619824	-0.0	-0.548378729847	-0.351951905096
SETDB1_19884257_ChIP-Seq_MESC_Mouse	0.0	0.0	5.84332102781	0.0	0.0	15.8977578145	-4.37777710355	-0.0	-7.87210219443	-3.26060603039	-4.44085104114	-12.8505374234
POU5F1_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	11.0021477915	23.9368080035	0.177734387886	11.0269702015	-0.0	-25.6867958113	-7.80678411474	-5.14631284964	-7.57559826305	-9.84692906956
ETV2_25802403_ChIP-Seq_MESC_Mouse	0.0	0.318468689187	0.0	0.0	0.0	2.85068512778	-0.262969568376	-0.0	-0.0	-0.0	-0.0	-0.0
CTCF_18555785_ChIP-Seq_MESC_Mouse	0.0	0.0	2.03430281837	0.0	0.0	4.20975978347	-0.0	-6.43953514339	-9.10094863371	-0.0	-0.639800775603	-1.66782352897
FOXA1_25552417_ChIP-Seq_VCAP_Human	0.0	1.27899919551	14.6028662481	3.60364601906	10.4108335783	4.97532813222	-6.4033137212	-4.11492025913	-0.0	-2.2099982867	-0.451048023273	-0.0
TP53_22127205_ChIP-Seq_IMR90_Human	0.0	0.0	1.61733232655	0.0	0.0	3.00619231241	-5.53506953376	-23.4302978373	-14.7055064817	-0.0	-3.60512291571	-0.0
ASXL1_24218140_ChIP-Seq_BMDM_Mouse	0.0	0.0	0.0810762663936	37.6793469227	0.210855787129	13.3161828952	-4.32845147143	-0.228199704302	-10.7879863047	-0.0	-0.542825818011	-0.0
REST_18959480_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0	0.0636662563686	0.0	-0.0	-0.609546571873	-0.0	-0.0	-0.0	-0.0
CEBPA_23403033_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	0.0	5.01627697058	0.0	-7.87240248704	-0.0	-0.0	-3.09515358742	-25.9657657257	-9.55779151017
ERG_20517297_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	0.0	4.53275580512	0.0	-1.09125227903	-0.0	-0.0	-0.345005084	-0.0	-0.0
AR_20517297_ChIP-Seq_VCAP_Human	0.0	0.0	0.0	0.0	0.0575555438818	0.0	-14.0883077537	-0.0	-2.44470399877	-0.0	-0.0	-0.0
SRF_21415370_ChIP-Seq_HL-1_Mouse	0.0	0.0	0.0	0.0	2.7477239093	0.0	-3.51972812608	-34.7660860756	-16.5240520687	-15.1771568373	-26.5322025523	-21.7846043851
GATA2_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0272364966948	0.0	0.0	14.703116524	0.0	-0.0239777578653	-7.24777048494	-0.0	-0.0	-4.77307872994	-0.0
WT1_19549856_ChIP-ChIP_Wilms tumor-derived CCG99_11	0.0	0.0	0.0	17.1560924629	2.61825271052	3.11366374923	-0.0	-0.0	-0.0	-0.0	-0.0	-1.68939472654
RCOR2_21632747_ChIP-Seq_MESC_Mouse	0.0	0.0	0.978534037593	0.0	7.57369709784	0.0	-4.005153471	-0.0	-0.0	-0.0	-0.0	-0.0
POU5F1_16518401_ChIP-PET_MESC_Mouse	2.32515997968	1.03883847682	0.0404485686272	9.50803188015	10.3923675827	0.0	-1.71505782384	-0.0	-0.691545717909	-0.0	-0.0	-0.0
IRF8_21731497_ChIP-ChIP_J774_Mouse	0.0	0.189629455917	0.0	0.0	5.38241402154	0.0	-0.0	-3.44187132965	-0.396334241623	-0.0	-0.0	-1.13985597264
VDR_20736230_ChIP-Seq_LYMPHOBLASTOID_Human	5.54448465955	0.0	15.3053617062	0.0	38.5341103391	5.74100672968	-4.39967556337	-0.0	-0.0	-0.0	-0.0	-0.0
TAF7L_23326641_ChIP-Seq_C3H10T1-2_Mouse	3.13817021463	1.65823441136	0.0	0.0	0.693230245539	23.1215342286	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CHD1_19587682_ChIP-ChIP_MESC_Mouse	0.0	0.560213718299	2.12575594211	1.65687554123	0.0	1.90475817186	-11.7596042836	-30.9483922107	-32.7492000246	-17.8297791177	-35.9464951068	-37.8580181917
ELK1_19687146_ChIP-ChIP_Hela_Human	4.54678190028	1.27608302608	0.0	0.0	0.0	30.0944500634	-52.1361965727	-43.9775229912	-36.9279573396	-12.0764328772	-33.2205296201	-23.6822546315
STAT3_18555785_ChIP-Seq_MESC_Mouse	3.7786834375	1.20713783711	5.60566317141	6.7288703575	20.2189621634	0.0	-15.648799586	-0.0	-0.0	-0.0	-0.18806618831	-4.01314949444
SPI1_23127762_ChIP-Seq_K562_Human	34.9254892415	4.35693117702	18.5861680984	35.8061658797	34.6130729526	28.1519892654	-0.0	-2.51509382669	-0.0	-0.0	-0.0	-0.0
AR_22383394_ChIP-Seq_PROSTATE CANCER_Human	0.0	1.82356287742	3.47376440611	0.0	5.17315167093	1.33392685254	-3.44663133531	-0.0	-0.0	-0.0	-0.0	-0.0
TBP_23326641_ChIP-Seq_C3H10T1-2_Mouse	0.866783256231	0.0	0.0	8.8786829038	0.0	2.6407217131	-2.48179903656	-8.84287525579	-0.742592100228	-4.98912001666	-2.27136872451	-8.91912707123
RELA_24523406_ChIP-Seq_FIBROSARCOMA_Human	47.7025833091	24.9627163818	84.2541892099	28.2471990176	70.4649283718	64.0592766481	-12.9457747119	-0.0	-0.0	-0.0	-0.0	-0.0
THRA_23701648_ChIP-Seq_CEREBELLUM_Mouse	0.0	1.62698872786	0.0	0.0	4.84344767964	0.504487548111	0.0	0.0	0.0	0.0	0.0	0.0
NFE2L2_20460467_ChIP-Seq_MEF_Mouse	0.0	17.8789031903	0.896697329337	3.6936458873	27.7118254756	8.78361011076	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_23762244_ChIP-Seq_HIPPOCAMPUS_Rat	21.168978004	8.910149657	0.0	27.8830438474	18.7469561612	22.5445125559	-5.31167721052	-35.7269814219	-16.236442414	-18.0484632725	-7.30148980466	-19.9458213545
NRF2_20460467_ChIP-Seq_MEF_Mouse	0.0	18.0408676285	0.800142653721	3.58330796803	27.5083870041	8.92145135475	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ETS2_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	0.0	0.0	2.25703006171	0.0	2.79891948321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSF1_23293686_ChIP-Seq_STHDH STRIATAL_Mouse	1.94403198627	0.0	0.0	9.95364910068	0.0	3.48547559706	-1.27997267723	-16.2922107741	-2.5121324945	-0.0	-7.73903856399	-19.3626691646
RNF2_16625203_ChIP-ChIP_MESC_Mouse	0.0	0.0	8.5493170386	2.88132352822	6.12114967103	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SCL_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.0	6.1129986158	24.3748322189	8.45637604678	24.9331129787	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA2_19941826_ChIP-Seq_K562_Human	19.0366922072	45.9637415359	37.5421431611	72.8883799221	38.0888630613	28.7966809587	-11.2217084943	-4.15423389454	-0.0	-0.0	-0.868339108166	-0.0
IRF1_21803131_ChIP-Seq_MONOCYTES_Human	0.971489706651	1.14472762213	0.0	9.29970988824	2.98727806307	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
EOMES_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	18.9191503124	0.0	7.51776785606	25.9197217632	3.52282460888	26.0856072537	-2.54006070848	-0.0	-0.500173889137	-5.82512285779	-0.0	-6.46772121503
RUNX1_20887958_ChIP-Seq_HPC-7_Mouse	4.9392869387	0.0	0.0	0.0	20.7260574625	0.0	-0.0	-0.0	-0.0	-0.457438655143	-0.0	-0.0
PPARG_19300518_ChIP-PET_3T3-L1 preadipocyte _Mouse	0.0	0.0	0.977467041935	0.0	0.977467041935	0.0	-0.0	-0.0	-12.1148119789	-1.02289397665	-3.04262570184	-3.51860047588
TBX5_21415370_ChIP-Seq_HL-1_Mouse	0.0	0.0	1.75843298296	9.29762242896	0.569040057845	0.0	-0.0	-32.9804221203	-28.9293365125	-31.397272374	-28.5258875572	-33.8201414937
DCP1A_22483619_ChIP-Seq_HELA_Human	0.0	0.0	0.0	5.59592063619	0.0	0.187574587296	-43.3057123405	-34.8264132633	-36.3972404018	-18.4307872236	-15.5673896583	-33.9770225975
ASH2L_23239880_ChIP-Seq_MESC_Mouse	24.1880730398	16.6959924514	8.62862248696	32.8352227151	11.6565877569	36.1960957315	-21.3851716222	-13.6846767942	-16.8945854215	-15.68487068	-19.1758617959	-18.2374588361
PPARD_23208498_ChIP-Seq_MDA-MB-231_Human	0.0	0.0	0.0	0.477737358122	0.0	0.0	-0.0	-1.5904880471	-2.79203001842	-4.98938491158	-4.3727645536	-6.53413552883
E2F1_17053090_ChIP-ChIP_MCF7_Human	0.0	0.0	0.0	0.27532979184	0.0	0.0	-9.12154455656	-24.4828113391	-14.4660875762	-18.9712739017	-30.2900463599	-28.3377425845
TCF4_23295773_ChIP-Seq_U87_Human	6.63723315141	0.0	0.0	0.0	0.0	17.6761318824	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
ESRRB_18555785_ChIP-Seq_MESC_Mouse	0.0	2.92553568559	15.1594232542	7.37871714575	0.105424596987	8.34749397032	-0.0	-0.0	-2.14176568814	-1.72713620011	-6.86282631246	-0.809990437301
IRF8_22096565_ChIP-ChIP_GC-B_Mouse	0.0	6.22136225678	10.8791426813	0.0	19.7305457103	0.0	-7.66923278408	-0.0	-0.706365488536	-0.0563805334687	-0.0	-5.10795949932
MYC_18358816_ChIP-ChIP_MESC_Mouse	0.0	0.18655241209	2.74201957696	11.8944345881	0.0	0.0	-45.5319164638	-103.345252011	-115.138371965	-125.376337088	-110.885498216	-173.041989802
VDR_24763502_ChIP-Seq_THP-1_Human	0.0	15.1806071499	53.5881837668	9.34249679565	23.944040135	17.4033190003	-0.0	-0.0	-0.0	-0.0	-0.651304363097	-1.6374588912
WT1_25993318_ChIP-Seq_PODOCYTE_Human	2.72832947723	36.0784711919	18.3663768596	14.1199381969	28.3764406856	19.6912251969	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
NKX2-5_21415370_ChIP-Seq_HL-1_Mouse	3.97895047197	0.0	0.0	9.80309873757	0.457294280081	4.00674834924	-0.0	-3.77204170387	-0.154076142278	-7.83037924159	-2.40943356092	-2.47060704125
SMAD4_21741376_ChIP-Seq_HESC_Human	6.08346940559	12.5419365088	9.81628541846	6.59353494268	9.43181401394	12.1219242491	-0.700797338781	-1.4467573134	-0.623886942088	-0.0	-0.0	-0.0
SOX17_20123909_ChIP-Seq_XEN_Mouse	0.0	2.72625986624	0.556293831189	0.0	5.52529643798	0.0	-21.0471312526	-23.4280093773	-20.8292348795	-20.4960398549	-20.9883621362	-24.9716256094
YY1_21170310_ChIP-Seq_MESC_Mouse	0.219352764755	0.0	0.0	2.52949872324	0.0	0.0	-0.0	-9.57609706873	-0.0	-0.0	-0.0	-0.0
TCF7_22412390_ChIP-Seq_EML_Mouse	0.0	0.0	6.28140071531	4.49181783675	0.0	1.3613887357	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DMRT1_23473982_ChIP-Seq_TESTES_Mouse	10.1224894141	23.9307203591	18.1921375845	27.9449190152	15.8600039402	15.753460959	-0.0	-8.88226826264	-1.11117600317	-0.0	-0.0	-0.0
NANOG_18692474_ChIP-Seq_MESC_Mouse	13.3523808768	2.75111847956	3.79623596858	6.92601887643	9.96950534833	12.8042848616	-8.27248632314	-17.8859165607	-3.43011549858	-4.745953791	-5.0188730603	-10.0938313941
SMARCA4_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	0.0	25.9403692143	35.5114301109	23.0592290712	13.0738034749	17.2321936245	-4.63863305332	-0.0	-0.0	-0.0	-0.0	-0.0
KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	2.73647959224	1.13276224833	1.09431377395	0.0	9.38963658809	0.0	-5.25185673875	-0.0	-0.0	-0.0	-0.0	-0.0
FOXO3_22982991_ChIP-Seq_MACROPHAGES_Mouse	0.0	4.38081632041	2.97015838813	9.42341243808	0.0	2.7490859529	-21.6378369512	-12.3868464731	-40.9285963738	-16.2183019133	-21.8524908736	-29.4792164566
RAD21_21589869_ChIP-Seq_MESC_Mouse	2.91117885661	0.0	18.3600934742	12.6387933541	0.0	6.91562285803	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
HNF4A_19761587_ChIP-ChIP_CACO-2_Human	11.6751924556	0.0	11.1235120946	0.0	5.78497168872	18.5498245565	-19.4914560111	-16.4248461867	-28.5936276241	-11.1371733404	-8.90852722514	-12.7211251059
NCOR1_26117541_ChIP-Seq_K562_Human	31.5648164178	21.876283963	0.0	52.0517289547	9.0946948086	43.9776500595	-2.11400812591	-1.91122998308	-12.1280208147	-11.8050180163	-11.6495727795	-3.21007846994
EOMES_21245162_ChIP-Seq_HESC_Human	12.5748365068	30.3047603392	56.6397080983	27.1688991042	37.9344964182	18.453414935	-15.2705416363	-0.0	-0.0	-0.0	-0.0	-0.257042760503
PADI4_21655091_ChIP-ChIP_MCF7_Human	3.45480995467	0.0	0.0	9.18758931414	3.05105190209	0.0	-12.5334067974	-25.9951281717	-21.989535727	-8.04259262005	-18.6217235842	-28.1265953416
POU5F1_18692474_ChIP-Seq_MESC_Mouse	19.6591066231	10.6619444175	4.87336943254	18.6186937889	4.47279839456	30.7251933849	-6.50932450039	-17.7307545638	-2.95609416179	-19.6247858143	-17.7952889519	-31.4311172225
RCOR3_21632747_ChIP-Seq_MESC_Mouse	0.364048472732	0.0	3.21336224141	5.25909707894	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.00893199227085
KDM5B_21448134_ChIP-Seq_MESC_Mouse	5.26900995515	1.75130719895	0.0	3.69717768781	5.19130831208	3.65455146962	-42.7722597887	-86.0391842875	-112.427383917	-108.008145346	-118.253507989	-137.396882653
GATA3_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	0.0	0.995218660294	8.59073200462	2.44859751257	3.56235401847	0.201333965846	-9.22704245832	-1.53906824809	-0.0	-0.0	-0.0	-0.0
