	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
positive regulation of proteasomal protein catabolic process (GO:1901800)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.856636409834	-8.87312740078	-12.1437569903
cytokinesis (GO:0000910)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.03215915278	-8.90377520535	-8.88887866098	-9.28252299908	-8.82556731678
nucleoside monophosphate metabolic process (GO:0009123)	0.0	0.0	0.0	0.0	0.0	0.0	-1.29656954251	-3.45358343322	-4.40833271932	-2.09907049389	-10.5534168724	-11.4787633108
chromosome organization (GO:0051276)	0.0	0.0	0.0	0.0	0.0	0.0	-19.7402464193	-59.0515061924	-88.7952731766	-64.4724685854	-95.5627202574	-86.3254502306
DNA recombination (GO:0006310)	0.0	0.0	0.0	0.0	0.0	0.0	-5.15538603558	-9.99520358437	-25.4106634276	-12.6489788928	-38.2903683877	-28.810695901
regulation of cell cycle checkpoint (GO:1901976)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-10.6395697922	-10.1636006182
DNA conformation change (GO:0071103)	0.0	0.0	0.0	0.0	0.0	0.0	-4.37520649871	-10.1276300382	-16.9903725281	-7.10545250921	-21.6817513201	-28.9838466405
nucleotide-excision repair, DNA gap filling (GO:0006297)	0.0	0.0	0.0	0.0	0.0	0.0	-7.84567561899	-19.5619240334	-25.0347263133	-13.3249607624	-47.7174410643	-39.3028122998
transcription-coupled nucleotide-excision repair (GO:0006283)	0.0	0.0	0.0	0.0	1.29168524837	0.0	-10.4440909801	-14.9225685429	-14.878081766	-10.7357579524	-30.4665343376	-29.4758798383
cell cycle G2/M phase transition (GO:0044839)	0.0	0.386305880716	0.0	0.0	0.0	0.0	-13.9056429564	-8.88275004008	-25.0018732191	-17.6465300299	-29.9426747582	-24.8702922258
G2/M transition of mitotic cell cycle (GO:0000086)	0.0	0.383336391179	0.0	0.0	0.0	0.0	-13.8888216992	-8.87151872565	-25.0320125858	-17.6674631813	-29.9781941801	-24.8396703533
positive regulation of cell cycle (GO:0045787)	3.41628096893	0.858075294607	0.0	3.52295810328	1.34246792822	0.16002371201	-14.6911309312	-15.2450816551	-27.7939821253	-15.0807046282	-29.3628287766	-34.7020199587
telomere maintenance via semi-conservative replication (GO:0032201)	0.0	0.0	0.0	0.0	0.0	0.0	-13.3328082855	-26.1202141573	-46.8470656763	-19.5075065345	-63.8945810228	-54.6716071153
telomere maintenance via recombination (GO:0000722)	0.0	0.0	0.0	0.0	0.0	0.0	-12.0626224522	-24.1012784728	-43.9337103037	-17.867112315	-60.1158351297	-51.1560800159
regulation of proteasomal protein catabolic process (GO:0061136)	0.0	0.0	0.0	0.0	0.0	0.0	-2.62159669594	-2.93691083569	-9.82762960882	-2.73415740825	-10.325789626	-19.4743860059
mitotic recombination (GO:0006312)	0.0	0.0	0.0	0.0	0.0	0.0	-10.3371969283	-21.0989683245	-46.1243066798	-15.5421606865	-54.277219003	-52.7716295123
protein localization to chromosome (GO:0034502)	0.0	0.0	0.0	0.0	0.0	0.0	-3.35283889509	-8.21630449694	-12.7365855148	-26.1606368511	-26.5738978624	-12.866845917
DNA strand elongation (GO:0022616)	0.0	0.0	0.0	0.0	0.0	0.0	-18.862782301	-43.0254052763	-77.902968543	-36.6798843633	-79.0087142971	-76.9919068811
DNA strand elongation involved in DNA replication (GO:0006271)	0.0	0.0	0.0	0.0	0.0	0.0	-20.0667860824	-45.1542988249	-81.5970618162	-38.3065291386	-82.554676398	-80.4780959367
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	0.0	0.0	0.0	0.0	0.0	0.0	-1.80410993482	-3.79558588075	-11.7605189868	-3.58037252093	-9.12684829459	-22.3192814738
telomere maintenance via telomere lengthening (GO:0010833)	0.0	0.0	0.0	0.0	0.0	0.0	-8.84436831578	-23.8423892266	-35.2018464141	-13.4866714366	-48.8849154063	-41.1665915396
microtubule cytoskeleton organization (GO:0000226)	0.0	0.0	0.0	0.0	0.0	0.0	-3.13131538804	-14.4569297171	-38.0231078298	-17.1466427102	-28.3536030268	-33.7732685303
DNA packaging (GO:0006323)	0.0	0.0	0.0	0.0	0.0	0.0	-5.22497398919	-5.54553039356	-13.8951572916	-5.3447103841	-14.4199240749	-13.9123436883
nucleotide-excision repair (GO:0006289)	0.0	0.0	0.0	0.0	1.67213054556	0.0	-9.4918226314	-13.2107606729	-13.2503125253	-6.56544044532	-35.9824748241	-25.4434759752
chromosome condensation (GO:0030261)	0.0	0.0	0.0	0.0	0.0	0.0	-2.56057152763	-6.58281901417	-15.7760733576	-6.35292104148	-10.9196789775	-15.6587303033
regulation of microtubule-based process (GO:0032886)	0.0	0.0	0.0	0.0	0.536378386091	1.54187094142	-5.07795020641	-5.4086504054	-13.8923695933	-10.6214519679	-25.8046775835	-10.6198709906
telomere maintenance (GO:0000723)	0.0	0.0	0.0	0.0	0.0	0.0	-10.5072701817	-22.2686726174	-31.5200316511	-14.3381216756	-42.332048852	-31.2042780391
mitotic spindle checkpoint (GO:0071174)	0.0	0.0	0.0	0.0	0.0	0.0	-1.98964067874	-5.42765372216	-8.94333715253	-5.23323455927	-5.05234916914	-13.5436582573
DNA biosynthetic process (GO:0071897)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-9.3799244733	-13.1145822206	-1.00018861874	-17.9147820496	-17.2492441581
mitotic cell cycle (GO:0000278)	0.0	0.0	0.0	0.0	0.0	0.0	-59.8731163734	-100.532011672	-234.507618834	-123.401889205	-184.923855019	-182.277634059
base-excision repair (GO:0006284)	0.0	0.0	0.0	0.0	0.0	0.0	-1.61176091232	-12.5895151067	-22.3202400279	-8.26684953538	-28.5632371111	-17.1571322514
protein-DNA complex assembly (GO:0065004)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-3.76623051067	-11.5336040304	-3.59091166797	-8.96992642483	-8.47473424709
nuclear division (GO:0000280)	0.0	0.0	0.0	0.0	0.0	0.0	-14.3987060833	-36.7060521869	-94.6531145066	-66.5819819699	-66.2275539596	-62.9476085434
DNA repair (GO:0006281)	0.0	0.0	0.0	0.0	0.0	0.71396271446	-15.3935083704	-30.0920871444	-43.7494032958	-21.0247249484	-61.6547253083	-39.4340785736
organelle fission (GO:0048285)	0.0	0.0	0.0	0.0	0.0	0.0	-12.9238125621	-33.7822522806	-90.4550410951	-64.283313763	-62.5674891676	-59.2561286105
mitotic G2/M transition checkpoint (GO:0044818)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-14.4361716741	-9.4638290553	-8.60760259824	-7.94606387496
DNA damage checkpoint (GO:0000077)	1.72754834944	0.0	0.0	0.0	0.356153004296	0.563213052178	-3.46440570757	-12.648489012	-20.2927439904	-16.2234333403	-21.0411101246	-12.5309860311
regulation of sister chromatid segregation (GO:0033045)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-8.28724600931	-17.0535692628	-8.17294477747	-8.39094785282	-16.9602232439
regulation of mitotic sister chromatid segregation (GO:0033047)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-8.30878790734	-17.0282244045	-8.15991095096	-8.35637684154	-17.0040816357
regulation of mitotic sister chromatid separation (GO:0010965)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-8.32009435675	-17.0859449489	-8.18908476869	-8.37008756423	-16.9234095592
regulation of microtubule cytoskeleton organization (GO:0070507)	0.0	0.0820462286858	0.0	0.0	0.0	1.00883250892	-7.06345821034	-4.72720597045	-13.7603016474	-10.2760741344	-26.4247236998	-10.2800525478
negative regulation of chromosome organization (GO:2001251)	0.0	0.0	0.0	0.0	0.0	1.58667844527	-0.0943272206277	-9.29193196222	-9.25935604717	-6.21643187208	-6.48464353756	-12.620178397
mitotic nuclear division (GO:0007067)	0.0	0.0	0.0	0.0	0.0	0.0	-8.84574834406	-36.6321459303	-93.0556739316	-64.6219434187	-63.2788361513	-56.1941763507
spindle checkpoint (GO:0031577)	0.0	0.0	0.0	0.0	0.0	0.0	-4.25454695171	-8.07149318879	-16.5346825652	-7.9312591438	-8.05208858566	-21.4000924901
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.238973012691	-17.9884609878	-7.40625423613	-18.4893515041	-6.69404435935
regulation of chromosome segregation (GO:0051983)	0.0	0.0	0.0	0.0	0.0	0.0	-8.09790347391	-15.8436838614	-40.3894041949	-20.0088671171	-25.8269265989	-29.7740091412
regulation of mitosis (GO:0007088)	0.0	0.0	0.0	0.0	0.0	0.0	-1.88402841481	-6.17661560324	-26.8351353585	-8.75872866376	-15.9361543392	-18.7723306274
cell cycle phase transition (GO:0044770)	0.0	0.0	0.0	0.0	0.0	0.0	-40.8540434413	-42.3588334824	-102.861685903	-46.0456205689	-82.5736509413	-83.9378669732
telomere organization (GO:0032200)	0.0	0.0	0.0	0.0	0.0	0.0	-13.6826979294	-26.3956574084	-31.4003660307	-14.2607972469	-42.2194062011	-31.0894965502
regulation of DNA metabolic process (GO:0051052)	0.0	0.0	0.0	0.0	0.752469618525	0.0	-2.61631842845	-2.95292620703	-12.875948996	-5.98026931064	-6.54473756883	-10.2324983685
mitotic cell cycle phase transition (GO:0044772)	0.0	0.0	0.0	0.0	0.0	0.0	-40.9288762351	-42.4364298418	-99.4510711332	-42.725263	-78.9943434804	-84.1322924337
protein localization to chromosome, centromeric region (GO:0071459)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-8.30098594971	-11.3574256566	-10.226095926	-1.70306995153
establishment of organelle localization (GO:0051656)	0.0	0.0	0.0	0.0	0.0	0.0	-1.48027387643	-1.69643831176	-9.3650069481	-2.87472981888	-9.90387698002	-4.66380306397
anatomical structure homeostasis (GO:0060249)	1.87113962241	0.0	4.19187965665	0.94242949532	3.15961503326	0.0	-4.53718512364	-11.6811760258	-20.4603249081	-6.75325668263	-25.1152041962	-14.2139356332
regulation of nuclear division (GO:0051783)	0.0	0.0	0.0	0.0	0.0	0.0	-1.1418856464	-6.76937923439	-22.5961392272	-6.72377793877	-12.8934277785	-15.4013980785
DNA replication (GO:0006260)	0.0	0.0	0.0	0.0	0.0	0.0	-18.6787148152	-41.2145958685	-78.2616917337	-25.804679479	-70.3829566339	-58.2962631765
cell cycle G1/S phase transition (GO:0044843)	0.0	0.865347896408	0.0	0.0	0.0	0.0	-25.4791844355	-27.1668244345	-77.0955935293	-26.9732185162	-54.6623570368	-61.1629168143
microtubule-based process (GO:0007017)	0.0	0.0	0.0	0.0	0.0	0.0	-5.65444657965	-18.4475598523	-46.134351371	-11.4165579596	-34.7317600142	-32.2297858497
regulation of mitotic metaphase/anaphase transition (GO:0030071)	0.0	0.0	0.0	0.0	0.0	0.0	-1.50177642735	-11.9028070662	-26.4860024443	-11.806488398	-12.1205092773	-21.1070261729
G1/S transition of mitotic cell cycle (GO:0000082)	0.0	0.863994310888	0.0	0.0	0.0	0.0	-25.4538425613	-27.2022581199	-77.1957269296	-26.9460451475	-54.6075008209	-61.2421901249
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	0.0	0.0	0.0	0.0	0.0	0.0	-1.38758669917	-11.430255802	-25.5537893902	-11.3446035194	-11.6205910741	-20.3413203508
regulation of protein ubiquitination (GO:0031396)	0.0	0.0	0.0	0.0	0.0	0.0	-8.4316379019	-1.74316592032	-8.64446238348	-13.7173336361	-6.93842276667	-11.0111689034
regulation of protein modification by small protein conjugation or removal (GO:1903320)	0.0	0.0	0.0	0.0	0.0	0.0	-7.4908781589	-1.38142292095	-7.66464265699	-12.5735164642	-6.09084594316	-9.8977365903
regulation of mitotic cell cycle (GO:0007346)	2.19670421235	0.812205187885	0.0	1.44639640269	1.10109502038	0.0	-26.8467551679	-25.3395495763	-81.882434421	-40.8909580993	-59.6131772963	-48.1679010396
DNA integrity checkpoint (GO:0031570)	1.38725304381	0.0	0.0	0.0	0.0804001276629	0.433086870092	-5.21736824482	-18.4592861184	-35.8471279095	-18.3079603975	-27.7139223924	-18.4666859167
regulation of mitotic spindle organization (GO:0060236)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-7.22549848481	-3.87965174961	-0.0
DNA replication initiation (GO:0006270)	0.0	0.0	0.0	0.0	0.0	0.0	-3.02302496793	-18.0665889648	-36.6021355491	-3.08594999921	-24.0719981662	-29.8314012456
negative regulation of chromosome segregation (GO:0051985)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-9.94386541992	-14.4476490617	-5.58753166368	-5.41950007549	-14.457815926
protein catabolic process (GO:0030163)	0.0	0.0	0.0	0.0	0.0	0.0	-14.4984426966	-4.1295473004	-7.65534168737	-7.64583304901	-13.1185841176	-17.5955964092
regulation of spindle organization (GO:0090224)	0.0	0.0	0.0	0.0	0.0	0.0	-3.89260377846	-4.46668639689	-6.38945537141	-16.7166042888	-22.0008573636	-0.756887639768
positive regulation of protein ubiquitination (GO:0031398)	0.0	0.0	0.0	0.0	0.0	0.0	-13.6862469934	-2.39017591393	-14.2700908721	-17.3507725236	-11.8050997849	-14.1133083156
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	0.0	0.0	0.0	0.0	0.0	0.172650305722	-12.7152071852	-2.00595353493	-13.1800850366	-16.1495768214	-10.8276049282	-13.0360178178
mitotic DNA damage checkpoint (GO:0044773)	0.0	0.0	0.0	0.0	0.0	0.0	-5.77462847655	-10.4255441518	-20.3958983017	-15.1777927971	-15.4338968923	-9.80405852853
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	0.0	0.0	0.0	0.0	0.0	0.0	-18.8369914745	-5.95332461935	-19.7902039246	-12.1881539268	-20.5557463173	-19.6455997629
mitotic spindle organization (GO:0007052)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-2.75067077705	-15.6908933252	-0.192839979845	-5.98365733433	-10.3817161044
cell division (GO:0051301)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-15.4535658017	-6.97245826411	-4.60414459805	-7.39058204269	-15.5908866768
regulation of cell cycle process (GO:0010564)	2.40122729012	0.406122661895	0.0	0.980082668564	0.752882895576	0.0	-29.3550810092	-23.6027079107	-79.622275412	-31.7597206566	-47.7962588192	-51.14387021
cell cycle checkpoint (GO:0000075)	0.873409835521	0.0	0.0	0.0	0.0	0.225587107597	-15.7518919209	-23.4115202874	-72.5986480394	-34.7722912304	-36.6437931367	-38.9087104996
chromatin assembly or disassembly (GO:0006333)	0.876213881468	0.0	0.0	0.0	0.0	0.0	-2.64660843838	-12.5622938229	-20.975048748	-12.491608054	-17.1216123044	-8.61521346145
establishment of chromosome localization (GO:0051303)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-3.45896498285	-30.9403199334	-12.7427443131	-18.5174651896	-6.59962232598
mitotic cell cycle checkpoint (GO:0007093)	0.0	0.0	0.0	0.0	0.0	0.0	-15.4374232814	-15.9898388044	-56.2896775641	-31.9975887362	-24.8199889611	-32.0284433796
spindle organization (GO:0007051)	0.0	0.0	0.0	0.0	0.0	0.0	-0.320908845984	-13.1060004462	-29.8884031616	-6.53743878072	-13.6317835063	-16.8377282441
negative regulation of mitotic sister chromatid separation (GO:2000816)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-5.9766443417	-9.86300814552	-2.35496166992	-1.91407764974	-9.75654393874
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.00650626418	-9.80638127912	-2.34542348658	-1.93377908932	-9.72691454525
negative regulation of sister chromatid segregation (GO:0033046)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-5.98852932259	-9.77588501179	-2.31018020682	-1.94311194456	-9.6965862541
negative regulation of mitotic sister chromatid segregation (GO:0033048)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.02671952035	-9.84044727195	-2.36426909047	-1.97721746466	-9.68063174477
negative regulation of metaphase/anaphase transition of cell cycle (GO:1902100)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-5.7451967783	-9.44841056093	-2.21811725353	-1.83090805194	-9.34073898184
mitotic DNA integrity checkpoint (GO:0044774)	0.0	0.0	0.0	0.0	0.0	0.0	-4.78395643955	-8.90600793255	-28.5846694293	-13.1572142824	-13.3773168378	-12.8528730823
negative regulation of cell cycle process (GO:0010948)	2.72627730229	0.937044021458	0.0	2.05073788765	0.0	0.0	-24.9390379238	-16.3146676167	-57.2780674507	-25.5280056021	-30.8629329572	-36.1674017083
DNA replication-independent nucleosome organization (GO:0034724)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.23629441204	-20.9449269531	-10.4955215144	-15.8278244242	-2.21147741149
DNA replication-independent nucleosome assembly (GO:0006336)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-6.21929188477	-20.9919884312	-10.5201582952	-15.8645689141	-2.19138791058
mitotic metaphase plate congression (GO:0007080)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-16.1427861413	-10.5600569031	-9.42036943105	-0.0
regulation of mitotic cell cycle phase transition (GO:1901990)	2.8196434533	2.46866081974	0.0	2.11192620981	1.76165763812	0.0	-25.194707261	-14.0190706374	-66.964611856	-36.677991613	-35.005475535	-33.0330110488
regulation of cell cycle phase transition (GO:1901987)	2.58141587168	2.21523250697	0.0	1.83992009724	1.48968084638	0.0	-26.286349876	-15.4650157261	-68.4128877328	-34.7828932209	-36.8435226542	-34.6632117351
negative regulation of cell division (GO:0051782)	0.0	0.0	0.0	0.0	0.0	0.0	-0.510117866817	-7.60639793403	-10.8759097048	-2.23649260958	-2.25204071898	-10.8060288741
proteasomal protein catabolic process (GO:0010498)	0.0	0.0	0.0	0.0	0.0	0.0	-13.2991483876	-3.04992976999	-8.64777324356	-8.58180529866	-11.7855890777	-10.9831564255
regulation of cell division (GO:0051302)	0.0	0.0	0.0	0.0	0.0	0.0	-7.40600316412	-15.3202008498	-32.0030015864	-5.48583340003	-16.2138091419	-21.2150260921
metaphase plate congression (GO:0051310)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-4.47971401861	-22.1333499128	-9.78143790547	-15.7432724017	-0.0
negative regulation of cell cycle (GO:0045786)	2.42889206294	0.328476555845	0.0	0.152505268797	0.0	0.0	-24.0093701395	-16.7602971441	-51.6124306608	-21.720689526	-29.5554773197	-30.4621682019
DNA unwinding involved in DNA replication (GO:0006268)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-3.96836270835	-5.27380359376	-0.0	-0.0	-6.08655832504
spindle assembly (GO:0051225)	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-4.93208673681	-17.5693462042	-0.0	-4.569205985	-8.18733551266
positive regulation of cell cycle process (GO:0090068)	2.64517067979	0.0	0.0	3.79861339995	2.33444609468	0.147572181669	-13.6940714583	-11.3038600217	-17.0929495461	-4.3280320324	-12.007783937	-20.0425966876
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	0.0	0.0	0.0	0.0	0.0	0.0	-13.9517979228	-1.93461589681	-9.15254678497	-6.81639811691	-9.75881853013	-11.5618432051
negative regulation of mitotic cell cycle phase transition (GO:1901991)	3.16502683286	1.82484769468	0.0	2.34940927481	1.02195714681	0.477270770276	-24.8745767683	-10.3491207973	-55.0822314421	-25.7299154035	-23.7783950417	-25.9488924247
negative regulation of cell cycle phase transition (GO:1901988)	2.98866360165	1.62970834739	0.0	2.12974814983	0.859882587733	0.39365327088	-26.4879367152	-12.3479971765	-57.5976753927	-24.6134958193	-26.2137647244	-28.3220078092
positive regulation of cell division (GO:0051781)	0.0	0.0	0.0	0.0	0.0	0.0	-5.2881685687	-10.9682071589	-14.204812813	-3.28967174638	-8.55054798983	-10.8868093747
negative regulation of mitotic cell cycle (GO:0045930)	2.54831041906	1.35189020357	0.0	2.72869013115	0.665206863198	0.135289029427	-25.0463249114	-10.890494594	-54.3149115942	-22.5193307281	-24.0570463006	-26.0746333749
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	0.0	0.0	0.0	0.0	0.0	0.0	-12.1063211816	-1.78710522323	-12.5375913921	-6.15023204893	-9.53184000523	-9.07336369423
regulation of ubiquitin-protein transferase activity (GO:0051438)	0.0	0.0	0.0	0.0	0.0	0.0	-15.8017490497	-2.55391496877	-13.1421627443	-6.88986759055	-10.3143419573	-13.0184541706
positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051437)	0.0	0.0	0.0	0.0	0.0	0.0	-13.0850580115	-2.0713157408	-13.5352785002	-6.78731463226	-10.366812301	-6.70096124038
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	0.0	0.0	0.0	0.0	0.0	0.0	-18.5172296776	-3.32545827251	-15.3817172205	-8.41878409238	-12.2091439184	-11.6637014086
regulation of ligase activity (GO:0051340)	0.0	0.0	0.0	0.0	0.0	0.0	-18.6425583442	-2.32442176411	-12.5092715345	-6.46866793383	-9.76395678463	-12.3515824231
positive regulation of ligase activity (GO:0051351)	0.0	0.0	0.0	0.0	0.0	0.0	-21.3045681987	-3.04886926461	-14.5505952292	-7.90321935736	-11.5277708422	-10.9936095382
regulation of cytokinesis (GO:0032465)	0.0	0.0	0.0	0.0	0.0	0.0	-14.7630102249	-3.97324136629	-10.9163667457	-0.0	-3.80580696823	-3.71987287283
