	0.04	0.12	0.37	01.11	03.33	10.0
GATA3	-0.0231851392941					
GATA6			-0.0214046942906			
GBE1			-0.013317723839			
GBP1	-0.0196334755169					
GCNT1		-0.018909141129			-0.0164271283054	
GDE1			-0.0212209776431			
GEM						-0.0299421891334
GGCT			-0.0132452232148			
GIMAP4		-0.0158358741701				
GIMAP5			-0.0125792871847		-0.015468511326	
GIMAP6					-0.0147303097053	
GLIPR1					-0.0221682377048	
GLTSCR2		-0.0151402706778				
GMDS				-0.0134847285895	-0.0123298089086	
GNA15			-0.0149100925266			
GNAI1	-0.0151615737374					
GNG11	-0.0148412441672					
GPM6A	-0.0188467356812					
GPNMB	-0.0278801654738					
GPR183		-0.0157708329612	-0.0126971442501			
GPR87				-0.0166125910481		
GPRC5A				-0.0231559392832	-0.0292379661761	-0.0486551494838
GPX1		-0.0161437895408				
GPX2				-0.016700522247		
GRB7	-0.0305886619199	-0.013576379968	-0.0243946888198	-0.0198765593435		-0.0166840842125
GSDMB			-0.0120345792048			
GSTM3				-0.0171032081677		
GTF2H5			-0.0159460127253			
GZMA					-0.0141659152122	
GZMB					-0.0126399133686	
H1F0		-0.0251064000684				
HAS2						-0.0138475669161
HCAR3	-0.027360022855	-0.01408217251		-0.021568009768	-0.0202484513316	-0.0185851901816
HDAC9	-0.0149694467342			-0.0193348036278		
HDGF			-0.0132589847493			
HDHD1				-0.0148597775601		-0.0135291291869
HIGD1A				-0.0141959833616		
HIST1H1C	-0.0333235057812	-0.0202579131396				
HIST1H2AC	-0.0218090368509					
HIST1H2BC	-0.0178143333329	-0.0126551258422				
HIST1H3H	-0.0167313032139					
HIST3H2A	-0.0185370580843					
HIVEP1	-0.016853062755					
HIVEP2		-0.0126174326747				
HMGA2	-0.0233153573514	-0.0280427411464	-0.0301574912507	-0.037210292969	-0.0372025803769	-0.0481017067286
HMGB2				-0.0137967608594		
HMGCR	-0.0143284349819	-0.0125327477813		-0.014142716463		
HMGCS1		-0.0202307481487		-0.0185265860545		
HMOX1				-0.0166202344698	-0.0228810392968	-0.0163340868249
HN1			-0.0171929902172	-0.0163478364245		-0.0155863322463
HNRNPH3				-0.0133224538136		
HOPX		-0.0237729905235			-0.0318591172549	
HOXB2						-0.017476064107
HOXC6		-0.0131557254703				
HPCAL1			-0.0122998024144		-0.0214294808974	
HSD11B1	-0.0156834197747					
HSD11B2	-0.0165260970693					
HSPA1A	-0.0147296242967	-0.0121627092456				
IARS2		-0.0261465253883			-0.0304019094723	
ICAM4		-0.0150284468269	-0.0138330518704			
ID1					-0.0202244524872	-0.0180256251487
ID3				-0.0136772542735		
IDI1		-0.0138503201239				
IER2		-0.016137239715	-0.0135940125439		-0.0154000732645	-0.0243815654147
IER3					-0.0152738882739	-0.0685249583633
IER5						-0.0160809767414
IFI16						-0.01712307606
IFRD2			-0.0331954716188			
IGFBP3	-0.0162060620991	-0.0159815417972				
IGFBP6					-0.0175313877313	-0.0161042184935
IGKV4-1		-0.0122854411784			-0.0133566238805	
IL13RA2	-0.0199416697017					
IL18	-0.0253168446265	-0.0193843736829	-0.0197790830835	-0.0222441153486	-0.0163167573835	
IL1B	-0.0203011496179	-0.0132060493932		-0.0266794174148	-0.0184806571217	-0.0275265633761
IL1RAP					-0.016303777207	
IL24				-0.0128844661598		
IL2RG	-0.0198835263608					
IL7R			-0.0188302530465			
IL8	-0.016714747779			-0.0207250253064	-0.018962059731	-0.0417830861049
IPO13			-0.0122693255344			
IPO5	-0.0160941038651					
IQCG	-0.0183324146937	-0.0158311561586		-0.0145746601635		
IRX5		-0.0162846045643				
ITGA6				-0.0146375164695	-0.0257968047757	-0.0278888296966
ITGBL1				-0.0163215379132		-0.014790040167
IVL				-0.0136943786519		
JMJD1C			-0.0122905554161			
KCNJ2	-0.0145847966341					
KCNN4						-0.0186362916309
KCTD12			-0.0190266207263	-0.0239376606757		
KCTD5	-0.0146539458828	-0.0165393266796		-0.0139248521288	-0.0159222412705	-0.0246696786912
KDM5D	-0.0177501684203	-0.0185794356816	-0.0329855248138		-0.0393819650013	
KIAA0922			-0.0169630248998			
KIAA1199	-0.0151287805835		-0.0246316787058	-0.0208954049518		
KIAA1598	-0.0180484436419					
KIF14			-0.0133717242618			
KIF3B	-0.0166644651465					
KLF1			-0.0119295261212			
KLF10					-0.0126756115646	-0.0221355400617
KLF2		-0.0132886449683				
KLF5				-0.0140832001022		
KLK12				-0.0190396577036		
KLK5				-0.0156617955068		
KLK8		-0.0124145493739		-0.0148758643171		
KRT13					-0.0137636984209	-0.0159100751439
KRT14						-0.0242135758451
KRT15						-0.0159083300057
KRT19	-0.0300878272485					-0.0163890667087
KRT20				-0.0172465253375		
KRT5					-0.0162896682672	-0.0136702398639
KRT6A						-0.0146578519227
KRT6B				-0.0140365709684		
LAMA3	-0.0161381819328					
LAMB3				-0.0167128344214	-0.0147074621375	-0.013646582355
LAMC2						-0.0149242260194
LAPTM4B					-0.0131858894346	-0.0157907012288
LBH	-0.0170038644504	-0.0125212013533	-0.0254822599571		-0.0185200789558	
LCN2	-0.0301543155376			-0.022511272296		
LCP1			-0.0123473119563			
LDHB			-0.0178772089646			
LDOC1			-0.0138288249832			
LEPREL1				-0.0142020171295		
LGALS3					-0.0160727681963	
LGALS4				-0.0245574474693		
LHFP	-0.0272213269889	-0.0156950697109				
LIF						-0.0267709018952
LIMCH1		-0.0156984407365				
LOC100127972					-0.0149448117003	
LOC100286895					-0.0126967770561	
LOC100499177		-0.0120856245032				
LOC100506168		-0.0129528611536				
LOC388796		-0.0134628567735				-0.0134328057314
LOC390940	-0.0145532165309					
LPL						-0.0174434210594
LRIG1		-0.0165844072788				-0.0177747721641
LRP1				-0.0149217481676		
LRRC15	-0.0178371961338			-0.0128979187072		
LSM3			-0.0159924228469			
LSM6				-0.0165953275335		-0.013728408362
LTB		-0.0146119386986				
LTBP1					-0.0153164608061	
LTBP3						-0.0150032481768
LTF					-0.0234788697464	-0.0402141216478
LY6D		-0.0137118424899			-0.0134793405286	
LY96				-0.0137486245114		
LYRM1			-0.0164084041455			
LYRM4	-0.0146315917379	-0.0121379902534				
LYZ				-0.0160329050932		
LZTFL1				-0.0166341841394		
MAFB				-0.0167105205317		
MAFF	-0.0146371786381				-0.0141599467543	-0.0195563504042
MAFG			-0.0151685576829			
MAGEA12						-0.0135810768687
MAGEA3	-0.0397058822397				-0.0141269765013	-0.0302166312892
MAGEA6	-0.035635448572					-0.0289451817549
MAGEB2	-0.0141319545293		-0.0152909996068		-0.014573859579	
MALL		-0.0168367128679			-0.0192943566037	-0.0169031653755
MAMLD1		-0.0222103981322	-0.0252552787141		-0.0155772904767	
MAP2K3			-0.012371086282			
MAP3K14						-0.0165613139157
MAP4K4		-0.0181647066073				
MARCH1			-0.0134280504369	-0.0166263706052		
MCOLN1		-0.0196032746615	-0.0122795573228		-0.0138751154311	
ME3			-0.0133127895756			
MEAF6		-0.012435308836	-0.0138906674646	-0.022298493274		
METTL9			-0.0119449780085			
MGLL						-0.0238075644017
MGST3		-0.0177618469547	-0.0153457489541			
MICB			-0.0146955064465			
MID1IP1						-0.0143199734482
MLLT11						-0.0202051474221
MMD	-0.0263515353147	-0.0143619036896		-0.0279327530383		-0.0266992979905
MMP1	-0.0160629953428			-0.0193755375526		
MMP12	-0.0157965451169			-0.0272133614094		
MMP3				-0.0311646092248		
MMP8	-0.0149639809347					-0.013540539671
MMP9	-0.031300574932					-0.0196131108077
MOK		-0.0181077291405		-0.0169117324426		
MPP1		-0.0131233383421	-0.0227605385377	-0.0186207309875		-0.0160905842403
MPP5			-0.0138050138896			
MRFAP1L1			-0.0131227555255		-0.0126387023626	
MRPL33			-0.0170036940326			
MRPS16		-0.0301139148131				
MRPS35			-0.0128711285273			
MS4A1					-0.0139593092901	
MSL1					-0.0122330081324	
MSLN		-0.0139524127038				
MSMB	-0.0196275227113	-0.0120203733525	-0.0212261930648		-0.0247931978868	
MSMO1	-0.0146473920614	-0.0255674739635		-0.0241547547367		
MSN						-0.0196619744259
MST1R				-0.0135190712548		-0.0172845496877
MT2A						-0.01478280872
MTERFD1						-0.0198335351917
MTPAP					-0.0134627373739	
MUC13				-0.0193989438723		
MUC4	-0.0167930707188	-0.0162243496174			-0.0170415844059	
MX1						-0.0150118132645
MXRA5	-0.0271288635076			-0.0260697011908		
MXRA7	-0.0171676294339		-0.01899553501		-0.0171628496796	
MYBL1			-0.0180273305717		-0.0189266556941	
MYC						-0.0334209566048
MYL1						-0.0149930711401
MYLK	-0.0141257752628			-0.0216527773483		-0.0252464772348
MYO6		-0.0127574733193			-0.0123141912927	
NAA15	-0.0139614596112	-0.0161948077365				
NARFL			-0.0123448396614		-0.0123984820638	
NAT1		-0.0185121292408				
NCBP2	-0.0145499591963					
NCF2	-0.0184090972126		-0.0137412608497	-0.0150879639356		
NCK2	-0.0142419704692					
NCOA4		-0.0141982707218	-0.0126749109614		-0.0129444940253	
NDUFA4			-0.0126281666564			
NDUFAB1			-0.0205173166956			
NDUFC2			-0.0131213485038			
NEAT1		-0.0187267757126				
NEDD4		-0.0157479027339	-0.0165957077203		-0.0130174317319	-0.0147322679912
NEDD8			-0.0162085571393			
NELL2			-0.0223850000946		-0.0159255016327	-0.01953064612
NET1						-0.0172916161175
NFE2L3			-0.0124469588551			
NGRN		-0.013968958695	-0.0140419049868		-0.0169483191945	
NIP7	-0.0164944583228	-0.0127112948667	-0.0208958651579		-0.0140605662562	
NKX2-2						-0.0149238289177
NLRP2	-0.0179581080741				-0.0158601028324	
NME4			-0.0224758478736			
NMU			-0.0206222473717	-0.0132058449029		
NNT		-0.0136073487278				
NOL4				-0.0154886233447		
NPC2		-0.0199517844225	-0.0245897977195			
NPDC1						-0.0286657331761
NPIP		-0.0136127826069				
NPR3		-0.0135435839192			-0.0122522445256	
NPY1R	-0.0187157927686					
NR1D2					-0.0130839348069	
NRIP1	-0.0223709079606				-0.0224751217686	
NRIP3					-0.0143521945963	-0.0135513060257
NRN1	-0.019855664382					-0.0174541866607
NSMAF			-0.0157876559559			
NT5E		-0.0157060130846	-0.0237360750269		-0.0154337883053	-0.0351586155633
NUPR1	-0.0191947158897					
NVL					-0.0126850987793	
NXT1					-0.0143671602558	
OAT					-0.0184540845803	-0.0153736031031
ODC1	-0.022606764521	-0.016316951883	-0.0202821501464	-0.0138381343209	-0.024063718656	-0.0231839849357
ODZ1			-0.0122621381282			
ODZ4				-0.0166709586707		
OLFM4	-0.0364471877085			-0.016686885917		-0.0147585797537
OPTN	-0.0167518300554					
OSBPL3	-0.0185106820824			-0.0205621001708		
OSMR	-0.0148803603549	-0.012314538944			-0.0151738814572	
OXA1L		-0.0221415736628				
OXSR1	-0.0150468787725			-0.0130392250812		
P2RY13	-0.0153437303221					
PALLD	-0.0145227168293					
PAPSS1				-0.0142938225002	-0.0164699193756	-0.0161452690234
PCK1	-0.0276082855917	-0.0218255707898	-0.0147199298987			
PDE2A				-0.0157064742788		
PDGFC		-0.0173047585614	-0.0228844780999		-0.0220742029851	
PDGFD				-0.0161812335804		
PDIA3		-0.0181965277192				
PDLIM1					-0.01538999398	
PDP1	-0.0166033290815		-0.0130810143882		-0.014255638241	-0.0207860436795
PDZD2	-0.0261554451884	-0.013182146667		-0.0173136155286		
PDZK1IP1				-0.0287370894317		
PELI1				-0.0129987582001		
PEX11A	-0.0173232486644					
PFKFB3	-0.0187805602126					-0.0188510573855
PFN1						-0.0136627172666
PGAM1						-0.0175462333035
PHLDA1				-0.0139890772536	-0.0128034109159	-0.0196408043878
PI3				-0.015248228242		
PIK3CA	-0.0186274624267		-0.0146846902384			
PION			-0.0127749930121		-0.0166051159681	
PIP						-0.0139874553575
PITX1					-0.0143306403254	
PITX2		-0.0151769511574				
PKD1P1		-0.0145757388403				
PKM2						-0.0148141005125
PLA2G16		-0.0121320571812				
PLA2G7	-0.0199871400332		-0.0139862048684			
PLAC8		-0.0265409908628	-0.0254638054311		-0.026579911318	
PLAT				-0.0204339096231		
PLAU	-0.0143863842071	-0.0305766524642	-0.0163317449503	-0.0160096192202	-0.0188045129209	-0.0225256421801
PLAUR						-0.0203651565403
PLBD1				-0.027976799211		
PLCB3		-0.0172267352977	-0.0130485629877			
PLEC						-0.0137233235749
PLEK2			-0.0216236491772			
PLEKHF2	-0.0137280788508					
PLIN3			-0.0125407361374			
PLOD2	-0.0138315076991					
PMEPA1		-0.0208933166164	-0.0213682169693	-0.0278681397401	-0.0212475088149	-0.0185118971749
PMP22						-0.0164018692641
PNMA1					-0.0144303250899	
POGK					-0.0135439891481	
POLE3			-0.0146462519972			
POLR1D		-0.0183061952061				
POPDC3					-0.0141258506661	
PPBP			-0.0146892142372	-0.0189232497532	-0.0160242635349	-0.0144326764668
PPIH		-0.0160530162267	-0.0127451621949			
PPP1R15A	-0.0176669682181					
PPP3CA		-0.0134407944324	-0.0170136561679			
PPP4R1				-0.0148957361645		
PPRC1						-0.0153767120813
PPT1		-0.0127136123046				
PRAME	-0.020159675847				-0.0127551105894	
PRDX1		-0.0162177724058				
PRKCD		-0.0131216586383				
PRKCH			-0.0197878334635			
PRKRIR		-0.0131099004349	-0.0140148329491		-0.0130401020382	
PRKY					-0.0123604457777	
PRMT1		-0.0158786445674				-0.0146344702557
PRRG1	-0.0161549790386					
PRSS2		-0.012597502649	-0.0137090042398	-0.0185172222137		
PRSS3				-0.0140516628754		-0.0157876660711
PSENEN			-0.0123387187098			
PSG5	-0.0149662434357					
PSMD10					-0.0130212706752	
PTGER2					-0.0124385177277	
PTGS1				-0.015244912988		
PTPLA					-0.0149980900329	
PTPLB				-0.020019906839		
PTRF					-0.0140918442395	
PTX3				-0.0159036892154		-0.0181715898021
PUS7						-0.0173019756385
R3HDM2		-0.0130244707402	-0.0163522388843		-0.0124894896402	
RAB11FIP1				-0.0215393585613	-0.0180374860633	
RAB25	-0.0166313305067			-0.0180470814702	-0.0142114899644	
RARRES3		-0.0129357681927				
RBKS			-0.0121531219952			
RBM7	-0.0140619676668					
RBMS1		-0.0140846170923				
